Response_Date,Fixed_Time_CallClosed,Address,City,Latitude,Longitude,Problem
5/17/2019 11:30:03 PM,5/18/2019 12:23:42 AM,6007 Shallowford Rd,CHATTANOOGA,35054268,85187685,ACC2-MVC No Injuries
5/17/2019 11:06:17 PM,5/17/2019 11:27:35 PM,Greens Lake Rd / John Ross Rd,EAST RIDGE,34996033,85253216,ACC1-MVC Injuries
5/17/2019 11:06:17 PM,5/17/2019 11:27:46 PM,Greens Lake Rd / John Ross Rd,EAST RIDGE,34996033,85253216,ACC1-MVC Injuries
5/17/2019 11:05:48 PM,5/18/2019 4:38:35 AM,Greens Lake Rd / John Ross Rd,EAST RIDGE,34996033,85253216,ACC1-MVC Injuries
5/17/2019 9:30:22 PM,5/18/2019 1:09:49 AM,6500 MIDDLE VALLEY RD,CHATTANOOGA,35161750,85211979,ACC3-MVC Unknown Injuries
5/17/2019 8:58:19 PM,5/17/2019 9:35:27 PM,2000 Hamilton Place Blvd,CHATTANOOGA,35032181,85165342,ACC2-MVC No Injuries
5/17/2019 8:54:33 PM,5/17/2019 9:05:31 PM,399 Mccallie Ave,CHATTANOOGA,35048038,85305646,ACC2-MVC No Injuries
5/17/2019 7:45:31 PM,5/17/2019 7:53:12 PM,1540 Interstate 75 Sb,HAMILTON COUNTY,35127027,85029316,ACC2-MVC No Injuries
5/17/2019 7:35:02 PM,5/17/2019 10:16:09 PM,5646 BRAINERD RD,CHATTANOOGA,35011173,85215653,ACC2-MVC No Injuries
5/17/2019 7:22:15 PM,5/17/2019 8:42:11 PM,10104 SIMS RD,HAMILTON COUNTY,35276582,85242157,ACCDEL-MVC Delayed
5/17/2019 7:21:30 PM,5/17/2019 7:22:29 PM,5401-5489 Ringgold Rd,EAST RIDGE,34993975,85230740,ACC1-MVC Injuries
5/17/2019 7:21:30 PM,5/17/2019 7:23:36 PM,5401-5489 Ringgold Rd,EAST RIDGE,34993975,85230740,ACC1-MVC Injuries
5/17/2019 7:20:55 PM,5/17/2019 8:07:54 PM,5401-5489 Ringgold Rd,EAST RIDGE,34993975,85230740,ACC1-MVC Injuries
