Accident,Latitude,Longitude,Date,Time,Route,Log_Mile,Terrain,Land_Use,Access_Control,Illumination,Operation,School_Zone,Speed_Limit
1,35.022448,-85.198298,2017-11-27,18:45:18,33SR002001,15.844,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.022062,-85.198914,2017-11-27,18:45:24,33SR002001,15.8,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.022448,-85.198298,2017-11-27,18:45:31,33SR002001,15.844,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.063905,-85.322724,2017-11-27,18:51:09,330A007001,0.263,2.0,7.0,0.0,1.0,2.0,,30.0
1,35.092462,-85.078732,2017-11-27,19:12:45,330E847001,0.001,2.0,7.0,0.0,-10.0,2.0,,25.0
1,35.042296,-85.159396,2017-11-27,19:51:37,330E510001,0.342,2.0,4.0,0.0,-10.0,2.0,,-10.0
1,35.050354,-85.208219,2017-11-27,20:11:57,3303605001,2.819,,,,,,,
1,35.047826,-85.203638,2017-11-27,20:19:49,3303605001,2.509,,,,,,,
1,35.231022,-85.199753,2017-11-27,20:43:28,33SR029001,15.024,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.139141,-85.10714,2017-11-27,20:44:57,3302156001,2.734,,,,,,,
1,35.233943,-85.196865,2017-11-27,20:46:55,33SR029001,15.283,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.231022,-85.199753,2017-11-27,20:46:55,33SR029001,15.024,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.114794,-85.127557,2017-11-27,21:22:25,330D307001,0.051,2.0,7.0,0.0,-10.0,2.0,,30.0
1,35.024238,-85.394568,2017-11-27,21:27:35,33SR002001,1.354,2.0,4.0,0.0,1.0,2.0,,45.0
1,35.070424,-85.260904,2017-11-27,22:19:59,3304476001,1.072,,,,,,,
1,35.04358,-85.105301,2017-11-27,22:38:19,3301122001,3.591,,,,,,,
1,35.044349,-85.102399,2017-11-27,22:42:24,3301122001,3.758,,,,,,,
1,35.045074,-85.103584,2017-11-27,22:55:54,3301122001,3.694,,,,,,,
1,35.04358,-85.105301,2017-11-27,22:55:54,3301122001,3.591,,,,,,,
1,35.041764,-85.186193,2017-11-27,22:57:14,33SR153001,1.643,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.028245,-85.360307,2017-11-28,00:13:29,33I0024002,4.46,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.041488,-85.268329,2017-11-28,02:32:03,330A685001,0.115,,,,,,,
1,35.000766,-85.291646,2017-11-28,06:49:08,33SR027001,6.777,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.103862,-85.332368,2017-11-28,07:09:06,33SR027001,3.995,2.0,4.0,0.0,-10.0,2.0,,45.0
1,35.050101,-85.314334,2017-11-28,07:24:56,33I0124001,1.612,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.071531,-85.156379,2017-11-28,07:29:11,33SR317001,3.28,2.0,4.0,0.0,1.0,2.0,,50.0
1,35.002218,-85.233689,2017-11-28,07:43:45,330B767001,0.373,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.048739,-85.293124,2017-11-28,07:54:56,3303552001,1.0,,,,,,,
1,35.004483,-85.232563,2017-11-28,08:03:42,3303578001,0.663,,,,,,,
1,35.027202,-85.253972,2017-11-28,08:10:51,33SR002001,11.977,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.027655,-85.254881,2017-11-28,08:10:51,33SR002001,11.917,2.0,2.0,0.0,1.0,2.0,,35.0
1,34.996081,-85.206737,2017-11-28,08:11:04,33I0075001,0.771,1.0,2.0,2.0,1.0,2.0,,55.0
1,35.083492,-85.056363,2017-11-28,08:25:28,330C193001,0.065,,,,,,,
1,35.231392,-85.137109,2017-11-28,08:29:43,3302158001,0.79,,,,,,,
1,34.98793,-85.191295,2017-11-28,08:30:38,33SR008001,0.241,2.0,0.0,0.0,1.0,2.0,,35.0
1,35.034364,-85.183229,2017-11-28,08:54:56,33SR153001,1.108,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.056969,-85.316172,2017-11-28,08:58:00,33SR029001,0.171,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.034364,-85.183229,2017-11-28,09:04:24,33SR153001,1.108,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.072435,-85.18544,2017-11-28,09:51:36,330E660001,0.156,2.0,5.0,0.0,1.0,2.0,,-10.0
1,35.023569,-85.159148,2017-11-28,10:01:41,330E442001,0.001,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.052314,-85.309633,2017-11-28,10:15:03,33SR008001,9.415,2.0,2.0,0.0,1.0,2.0,,30.0
1,35.029988,-85.156076,2017-11-28,10:48:16,3304987001,1.101,,,,,,,
1,35.029917,-85.251304,2017-11-28,10:50:33,330B298001,0.262,2.0,7.0,0.0,1.0,2.0,,25.0
1,35.034506,-85.183441,2017-11-28,11:13:57,33SR153001,1.12,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.054643,-85.189109,2017-11-28,12:16:37,330B613001,0.046,2.0,2.0,0.0,1.0,2.0,,30.0
1,35.052257,-85.304597,2017-11-28,12:52:28,3303546001,1.034,,,,,,,
1,35.091467,-85.181294,2017-11-28,13:08:39,3303601001,2.741,,,,,,,
1,35.034528,-85.158706,2017-11-28,13:24:22,3304986001,1.464,,,,,,,
1,35.042993,-85.272903,2017-11-28,13:36:20,330A706001,0.49,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.051053,-85.052351,2017-11-28,13:43:48,33SR317001,8.607,2.0,5.0,0.0,1.0,2.0,,40.0
1,35.039818,-85.149705,2017-11-28,13:52:51,3301122001,0.397,,,,,,,
1,35.234297,-85.199279,2017-11-28,14:28:47,330D624001,0.139,2.0,7.0,0.0,-10.0,2.0,,20.0
1,35.035244,-85.270224,2017-11-28,14:32:57,330A704001,0.085,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.035512,-85.270395,2017-11-28,14:33:55,330A704001,0.101,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.188748,-85.326686,2017-11-28,14:35:25,330C564001,0.475,2.0,7.0,0.0,-10.0,2.0,,25.0
1,35.035244,-85.270224,2017-11-28,14:35:25,330A704001,0.085,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.035512,-85.270395,2017-11-28,14:39:06,330A704001,0.101,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.055318,-85.262123,2017-11-28,14:46:38,330B551001,0.111,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.00966,-85.220573,2017-11-28,14:57:36,330B218001,0.187,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.04324,-85.301568,2017-11-28,15:14:59,330A407001,0.17,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.048026,-85.291788,2017-11-28,15:15:59,330A390001,0.553,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.04829,-85.291882,2017-11-28,15:19:42,330A390001,0.539,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.083787,-85.262783,2017-11-28,15:21:42,330A468001,0.002,2.0,5.0,0.0,-10.0,2.0,,30.0
1,35.114389,-85.261719,2017-11-28,15:28:29,3303593001,0.066,,,,,,,
1,35.033946,-85.277443,2017-11-28,15:41:53,330A478001,0.557,2.0,7.0,0.0,-10.0,2.0,,30.0
1,34.986733,-85.329997,2017-11-28,16:10:23,330A751001,0.146,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.045739,-85.311631,2017-11-28,16:15:08,33SR316001,0.154,2.0,2.0,0.0,1.0,2.0,,30.0
1,35.028578,-85.287102,2017-11-28,16:19:31,330A590001,0.504,2.0,7.0,0.0,1.0,2.0,,30.0
1,35.016835,-85.269048,2017-11-28,16:26:08,33I0024002,10.811,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.026889,-85.157359,2017-11-28,16:29:46,3304987001,0.878,,,,,,,
1,35.047029,-85.316763,2017-11-28,16:53:02,3303551001,0.311,,,,,,,
1,35.114813,-85.261689,2017-11-28,16:54:55,3303587001,1.679,,,,,,,
1,35.039775,-85.292119,2017-11-28,16:56:52,3304417001,1.125,,,,,,,
1,35.085973,-85.190723,2017-11-28,16:58:46,330D274001,0.065,2.0,7.0,0.0,1.0,2.0,,25.0
1,35.068692,-85.317317,2017-11-28,17:04:18,330A025001,0.034,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.073807,-85.111622,2017-11-28,17:07:40,33I0075001,8.969,2.0,0.0,2.0,1.0,2.0,,65.0
1,35.065023,-85.195711,2017-11-28,17:09:55,3303601001,0.714,,,,,,,
1,35.068054,-85.196172,2017-11-28,17:10:43,33SR153001,3.537,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.049129,-85.304297,2017-11-28,17:12:27,3303547001,0.275,,,,,,,
1,35.065023,-85.195711,2017-11-28,17:16:59,3303601001,0.714,,,,,,,
1,35.040918,-85.291248,2017-11-28,17:17:32,330A338001,1.305,2.0,7.0,0.0,1.0,2.0,,25.0
1,35.045763,-85.309399,2017-11-28,17:18:09,33SR008001,8.968,2.0,2.0,0.0,1.0,2.0,,30.0
1,35.044731,-85.309174,2017-11-28,17:30:18,3303565001,1.02,,,,,,,
1,35.055318,-85.262123,2017-11-28,17:51:58,330B551001,0.111,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.031254,-85.15081,2017-11-28,17:52:46,3305787001,0.214,,,,,,,
1,35.067425,-85.195987,2017-11-28,17:58:43,33SR153001,3.493,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.062628,-85.194113,2017-11-28,17:59:40,33SR153001,3.146,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.018546,-85.280426,2017-11-28,18:05:32,330A499001,0.017,2.0,7.0,0.0,1.0,2.0,,30.0
1,35.025471,-85.30277,2017-11-28,18:07:30,33I0024002,8.59,2.0,2.0,2.0,1.0,2.0,,55.0
1,34.998302,-85.28123,2017-11-28,18:16:11,330A923001,0.015,2.0,7.0,0.0,1.0,2.0,,25.0
1,35.091789,-85.221341,2017-11-28,18:19:52,33SR153001,5.771,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.094661,-85.225106,2017-11-28,18:20:28,33SR153001,6.062,2.0,4.0,2.0,0.0,2.0,,55.0
1,34.997975,-85.353434,2017-11-28,18:47:43,330C144001,0.16,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.029206,-85.188406,2017-11-28,19:15:26,33SR002001,16.569,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.048548,-85.263078,2017-11-28,19:16:17,330B569001,0.003,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.042868,-85.156949,2017-11-28,21:26:03,3303580001,2.117,,,,,,,
1,35.007797,-85.284779,2017-11-28,22:03:51,330A956001,0.27,2.0,5.0,0.0,-10.0,2.0,,30.0
1,35.21695,-85.071524,2017-11-28,22:51:07,330E137001,1.651,2.0,0.0,0.0,-10.0,2.0,,25.0
1,35.171631,-85.27896,2017-11-29,01:13:48,33SR029001,8.842,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.155453,-85.105722,2017-11-29,05:37:09,3300948001,0.01,,,,,,,
1,35.043475,-85.257343,2017-11-29,06:05:26,330B562001,0.177,2.0,7.0,0.0,-10.0,2.0,,-10.0
1,35.038363,-85.111952,2017-11-29,06:16:46,3302154001,0.42,,,,,,,
1,35.111495,-85.229501,2017-11-29,07:24:29,33SR153001,7.272,2.0,0.0,2.0,0.0,2.0,,55.0
1,35.110799,-85.229429,2017-11-29,07:28:03,33SR153001,7.224,2.0,0.0,2.0,0.0,2.0,,55.0
1,35.043189,-85.314115,2017-11-29,07:54:28,33I0124001,1.131,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.11379,-85.230309,2017-11-29,08:31:49,33SR153001,7.437,2.0,0.0,2.0,0.0,2.0,,55.0
1,35.043153,-85.220157,2017-11-29,09:03:29,3303556001,3.454,,,,,,,
1,35.076332,-85.272457,2017-11-29,09:11:41,330A736001,0.432,2.0,5.0,0.0,1.0,2.0,,-10.0
1,35.038545,-85.265037,2017-11-29,09:18:09,3303552001,2.601,,,,,,,
1,35.011883,-85.187204,2017-11-29,09:23:00,33I0075001,2.823,2.0,2.0,2.0,0.0,2.0,,55.0
1,35.054786,-85.309717,2017-11-29,09:40:02,3303560001,0.117,,,,,,,
1,35.256077,-85.181661,2017-11-29,10:19:10,3303633001,0.09,,,,,,,
1,35.032181,-85.165342,2017-11-29,10:39:34,3304986001,1.125,,,,,,,
1,35.011585,-85.225891,2017-11-29,11:23:56,330B223001,0.025,2.0,7.0,0.0,1.0,2.0,,25.0
1,35.085502,-85.0648,2017-11-29,11:35:10,33SR002001,20.738,2.0,2.0,0.0,-10.0,2.0,,45.0
1,35.08811,-85.071898,2017-11-29,11:35:19,3302205001,6.093,,,,,,,
1,35.083787,-85.262783,2017-11-29,11:38:05,330A468001,0.002,2.0,5.0,0.0,-10.0,2.0,,30.0
1,35.046753,-85.286955,2017-11-29,11:47:19,3303552001,1.365,,,,,,,
1,35.042935,-85.15789,2017-11-29,12:03:25,3303580001,2.067,,,,,,,
1,35.007166,-85.338114,2017-11-29,12:13:03,33SR148001,2.45,3.0,4.0,0.0,0.0,2.0,,35.0
1,34.995433,-85.235377,2017-11-29,12:20:19,33SR008001,2.832,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.05693,-85.187712,2017-11-29,12:21:12,330B613001,0.204,2.0,2.0,0.0,1.0,2.0,,30.0
1,34.995433,-85.235377,2017-11-29,12:32:07,33SR008001,2.832,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.007166,-85.338114,2017-11-29,12:32:43,33SR148001,2.45,3.0,4.0,0.0,0.0,2.0,,35.0
1,35.051994,-85.301304,2017-11-29,13:44:20,3303548001,0.849,,,,,,,
1,35.05225,-85.301156,2017-11-29,13:44:48,3305395001,2.939,,,,,,,
1,35.059567,-85.131539,2017-11-29,13:51:43,33SR002001,20.512,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.051994,-85.301304,2017-11-29,13:52:59,3303548001,0.849,,,,,,,
1,35.027764,-85.314283,2017-11-29,13:53:17,330A649001,0.202,2.0,4.0,0.0,1.0,1.0,,30.0
1,35.245631,-85.177621,2017-11-29,13:57:06,3301126001,4.464,,,,,,,
1,35.059567,-85.131539,2017-11-29,14:02:00,33SR002001,20.512,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.052862,-85.259503,2017-11-29,14:12:38,330B540001,0.057,2.0,2.0,0.0,1.0,2.0,,-10.0
1,35.004613,-85.220466,2017-11-29,14:21:36,3305770001,0.107,,,,,,,
1,35.017132,-85.162624,2017-11-29,14:28:44,3304987001,0.141,,,,,,,
1,35.03177,-85.294956,2017-11-29,14:39:13,33SR008001,7.328,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.028291,-85.156196,2017-11-29,15:10:10,3304987001,0.991,,,,,,,
1,35.027848,-85.156253,2017-11-29,15:10:41,3304987001,0.963,,,,,,,
1,35.03775,-85.300617,2017-11-29,15:16:21,330A425001,0.065,2.0,4.0,0.0,1.0,2.0,,-10.0
1,35.031908,-85.283257,2017-11-29,15:39:35,330A491001,0.074,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.046473,-85.31425,2017-11-29,15:46:21,33I0124001,1.359,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.037719,-85.293294,2017-11-29,16:04:56,3303566001,1.057,,,,,,,
1,35.017884,-85.173781,2017-11-29,16:35:31,33SR320001,1.978,2.0,2.0,0.0,0.0,2.0,,40.0
1,35.04837,-85.314585,2017-11-29,17:01:07,33I0124001,1.492,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.042296,-85.159396,2017-11-29,17:23:41,330E510001,0.342,2.0,4.0,0.0,-10.0,2.0,,-10.0
1,35.038283,-85.144214,2017-11-29,17:42:03,3301122001,0.728,,,,,,,
1,35.034255,-85.133464,2017-11-29,17:43:11,3301122001,1.394,,,,,,,
1,35.201876,-85.161963,2017-11-29,17:45:37,3304427001,1.366,,,,,,,
1,35.064913,-85.318304,2017-11-29,17:49:07,33SR029001,0.728,2.0,4.0,2.0,1.0,2.0,,55.0
1,35.016491,-85.28069,2017-11-29,17:50:58,33I0024002,10.06,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.044399,-85.318369,2017-11-29,17:57:29,330A370001,0.497,2.0,7.0,0.0,1.0,2.0,,25.0
1,35.075459,-85.117073,2017-11-29,18:00:16,3305747001,2.116,,,,,,,
1,35.044272,-85.314039,2017-11-29,18:06:35,33I0124001,1.206,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.076449,-85.127255,2017-11-29,18:08:53,3305747001,1.355,,,,,,,
1,35.047448,-85.31724,2017-11-29,18:12:46,3303551001,0.274,,,,,,,
1,35.030162,-85.308331,2017-11-29,18:22:27,33SR058001,4.485,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.010203,-85.293908,2017-11-29,18:22:40,33SR027001,6.111,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.071531,-85.156379,2017-11-29,18:25:28,33SR317001,3.28,2.0,4.0,0.0,1.0,2.0,,50.0
1,35.231999,-85.150971,2017-11-29,18:47:11,3304969001,0.003,,,,,,,
1,35.229232,-85.152054,2017-11-29,18:47:44,3301126001,1.911,,,,,,,
1,35.008246,-85.200274,2017-11-29,19:08:27,33I0075001,2.029,2.0,4.0,2.0,1.0,2.0,,55.0
1,35.048719,-85.290431,2017-11-29,19:11:46,330A390001,0.479,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.018397,-85.161942,2017-11-29,19:31:31,330C350001,0.002,2.0,7.0,0.0,-10.0,2.0,,-10.0
1,35.087713,-85.071062,2017-11-29,20:06:33,3302205001,6.11,,,,,,,
1,35.082723,-85.078179,2017-11-29,20:13:11,33I0075001,10.954,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.040129,-85.150941,2017-11-29,20:19:01,3301122001,0.325,,,,,,,
1,35.090553,-85.064316,2017-11-29,20:29:44,3302207001,0.507,,,,,,,
1,35.090553,-85.064316,2017-11-29,20:36:14,3302207001,0.507,,,,,,,
1,35.040336,-85.150002,2017-11-29,20:36:54,3301122001,0.367,,,,,,,
1,35.040129,-85.150941,2017-11-29,20:48:39,3301122001,0.325,,,,,,,
1,35.040129,-85.150941,2017-11-29,21:06:21,3301122001,0.325,,,,,,,
1,35.085686,-85.066688,2017-11-29,21:21:42,33SR002001,20.634,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.082723,-85.078179,2017-11-29,21:31:07,33I0075001,10.954,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.130119,-85.112236,2017-11-29,21:51:58,3302205001,0.84,,,,,,,
1,35.031869,-85.263812,2017-11-30,00:02:00,3305792001,0.004,,,,,,,
1,35.031869,-85.263812,2017-11-30,00:18:19,3305792001,0.004,,,,,,,
1,35.054144,-85.189935,2017-11-30,00:26:43,3303580001,0.051,,,,,,,
1,35.049722,-85.307452,2017-11-30,00:33:48,330A366001,0.397,2.0,4.0,0.0,1.0,1.0,,30.0
1,35.076207,-85.104402,2017-11-30,01:49:51,33I0075001,9.409,2.0,0.0,2.0,1.0,2.0,,65.0
1,35.012235,-85.227894,2017-11-30,02:16:15,33SR002001,13.843,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.013826,-85.252077,2017-11-30,06:32:28,3303577001,0.864,,,,,,,
1,35.024158,-85.246468,2017-11-30,06:48:33,33SR002001,12.466,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.015328,-85.251282,2017-11-30,07:00:35,330B707001,0.001,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.234895,-85.186665,2017-11-30,07:10:01,330D634001,0.305,2.0,7.0,0.0,-10.0,2.0,,-10.0
1,35.053305,-85.188818,2017-11-30,07:30:19,3303580001,0.121,,,,,,,
1,35.062245,-85.257486,2017-11-30,07:54:38,3304997001,3.38,,,,,,,
1,34.993776,-85.096364,2017-11-30,08:11:38,33SR321001,0.506,2.0,7.0,0.0,0.0,2.0,,40.0
1,34.993776,-85.096364,2017-11-30,08:19:10,33SR321001,0.506,2.0,7.0,0.0,0.0,2.0,,40.0
1,35.052269,-85.31181,2017-11-30,08:33:36,33SR389001,0.115,2.0,2.0,0.0,1.0,2.0,,30.0
1,35.13903,-85.294593,2017-11-30,08:34:42,33SR029001,6.42,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.031788,-85.155976,2017-11-30,08:59:47,3304987001,1.216,,,,,,,
1,35.133161,-85.317137,2017-11-30,09:00:52,3301147001,2.824,,,,,,,
1,35.018809,-85.246269,2017-11-30,09:12:42,330B262001,0.085,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.032776,-85.181699,2017-11-30,09:13:54,33SR002001,17.02,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.005196,-85.151676,2017-11-30,09:31:43,33SR320001,3.684,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.06245,-85.311692,2017-11-30,10:59:01,3303619001,0.108,,,,,,,
1,35.173972,-85.172897,2017-11-30,11:25:06,33SR319001,9.85,2.0,0.0,0.0,0.0,2.0,,45.0
1,35.035364,-85.273225,2017-11-30,11:32:57,3305403001,0.545,,,,,,,
1,35.084587,-85.066729,2017-11-30,11:44:09,3304145001,4.473,,,,,,,
1,35.234297,-85.199279,2017-11-30,12:05:03,330D624001,0.139,2.0,7.0,0.0,-10.0,2.0,,20.0
1,35.094368,-85.331318,2017-11-30,12:39:40,33SR008001,13.147,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.041926,-85.290932,2017-11-30,12:55:02,3305403001,1.653,,,,,,,
1,35.048368,-85.290591,2017-11-30,13:06:14,3303552001,1.14,,,,,,,
1,35.041926,-85.290932,2017-11-30,13:19:29,3305403001,1.653,,,,,,,
1,35.084738,-85.198544,2017-11-30,13:31:03,33SR058001,5.055,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.066801,-85.116147,2017-11-30,13:33:52,330E060001,0.226,2.0,7.0,0.0,-10.0,2.0,,35.0
1,34.991656,-85.261901,2017-11-30,14:18:16,330B957001,0.331,2.0,7.0,0.0,1.0,2.0,,30.0
1,34.991684,-85.263502,2017-11-30,14:18:18,3303576001,0.929,,,,,,,
1,34.991043,-85.264556,2017-11-30,14:18:34,3303576001,1.002,,,,,,,
1,34.991656,-85.261901,2017-11-30,14:21:10,330B957001,0.331,2.0,7.0,0.0,1.0,2.0,,30.0
1,35.236265,-85.195918,2017-11-30,14:27:42,33SR029001,15.439,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.258974,-85.119128,2017-11-30,14:29:20,33SR319001,18.385,2.0,0.0,0.0,0.0,2.0,,45.0
1,35.066992,-85.038261,2017-11-30,14:38:03,3301431001,0.607,,,,,,,
1,35.266648,-84.972048,2017-11-30,14:49:45,3302211001,7.121,,,,,,,
1,35.008957,-85.238046,2017-11-30,15:05:56,33I0024002,12.956,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.004646,-85.224037,2017-11-30,15:08:01,33I0024002,13.814,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.029166,-85.362884,2017-11-30,15:16:30,3303622001,0.638,,,,,,,
1,35.03916,-85.312788,2017-11-30,15:17:27,3303559001,0.061,,,,,,,
1,35.043072,-85.279331,2017-11-30,15:20:11,330A594001,0.075,,,,,,,
1,35.017043,-85.333708,2017-11-30,15:43:36,33SR002001,5.353,3.0,0.0,0.0,1.0,2.0,,45.0
1,35.016782,-85.333452,2017-11-30,15:49:30,33SR002001,5.376,3.0,0.0,0.0,1.0,2.0,,45.0
1,35.114898,-85.117576,2017-11-30,15:50:45,330E278001,0.226,2.0,7.0,0.0,-10.0,2.0,,30.0
1,35.061116,-85.154021,2017-11-30,16:10:16,3305789001,0.969,,,,,,,
1,35.121848,-85.287686,2017-11-30,16:11:51,3301406001,3.141,,,,,,,
1,35.014733,-85.251611,2017-11-30,16:11:52,3303577001,0.934,,,,,,,
1,35.005657,-85.270554,2017-11-30,16:15:31,3304984001,1.772,,,,,,,
1,35.029858,-85.16016,2017-11-30,16:18:07,330E457001,0.23,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.094368,-85.331318,2017-11-30,16:28:11,33SR008001,13.147,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.020927,-85.266804,2017-11-30,16:34:24,330A545001,0.021,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.113631,-85.25549,2017-11-30,16:39:44,3303542001,0.112,,,,,,,
1,35.106241,-85.348403,2017-11-30,16:47:05,330C188001,0.04,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.010248,-85.244614,2017-11-30,16:51:51,3303611001,0.955,,,,,,,
1,35.039775,-85.292119,2017-11-30,16:53:49,3304417001,1.125,,,,,,,
1,35.120311,-85.288554,2017-11-30,16:54:11,3305773001,0.023,,,,,,,
1,35.122964,-85.248236,2017-11-30,16:55:39,3303588001,3.702,,,,,,,
1,35.122976,-85.248421,2017-11-30,16:56:07,3304416001,0.011,,,,,,,
1,35.014733,-85.251611,2017-11-30,17:01:14,3303577001,0.934,,,,,,,
1,35.090717,-85.209454,2017-11-30,17:15:00,330D445001,0.278,,,,,,,
1,34.989065,-85.034595,2017-11-30,17:20:58,3305781001,1.726,,,,,,,
1,34.988523,-85.403462,2017-11-30,17:24:35,33I0024002,0.491,2.0,0.0,2.0,0.0,2.0,,65.0
