Index,Route,Longitude,Latitude,Sum_Accidents,Date,Time,Hour,Temperature,Temp_Max,Temp_Min,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,EventBefore,Event,ConditionBefore,Conditions,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Operation,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,Pavement_Width,Pavement_Type,Prediction,Probability,Log_Mile
286,33I0024002,-85.310838,35.02908,67,2/25/19,1:00,1,44.02,55.48,36.17,20.97,0.39,2,0,1.8,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,2,2,2,6,8,2,1,11,36,18,,,8.071
413,33I0124001,-85.314339,35.049113,32,2/25/19,1:00,1,44.07,55.38,36.28,20.74,0.39,2,0,2.33,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,4,6,2,1,11,24,15,,,1.543
4013,3303588001,-85.256848,35.114504,43,2/25/19,16:00,16,55.29,55.29,33.45,27.83,0.35,2,0,10,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,16,4,14,24,15,,,2.836
4955,3303587001,-85.26244,35.115281,57,2/25/19,20:00,20,46.68,55.16,33.43,30.35,0.53,2,0,10,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,,1.627
693,33I0024002,-85.228426,35.005312,28,2/25/19,2:00,2,40.66,55.22,35.67,25.99,0.55,2,0,2.16,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,,13.559
5826,33SR002001,-85.211097,35.013904,29,2/25/19,23:00,23,44.11,55.13,34.63,27.44,0.52,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,,14.907
4800,330A654001,-85.315306,35.039104,34,2/25/19,19:00,19,49.2,55.37,35.87,31.08,0.49,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,32,15,,,0.003
4717,330D228001,-85.197621,35.083886,52,2/25/19,19:00,19,48.18,54.81,34.26,30.99,0.51,2,0,10,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,26,15,,,0.059
4125,330B707001,-85.251282,35.015328,28,2/25/19,16:00,16,54.77,54.77,34.58,28.2,0.36,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,16,15,,,0.001
5163,3305747001,-85.132664,35.080045,107,2/25/19,21:00,21,44.44,54.52,34.48,30.01,0.57,2,0,10,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,17,22,15,,,1.222
3655,33SR002001,-85.328307,35.013733,27,2/25/19,14:00,14,52.41,55.27,35.85,25.48,0.35,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,3,0,0,2,3,3,21,1,16,24,15,,,5.743
4198,3303580001,-85.162464,35.044885,71,2/25/19,17:00,17,54.5,55.04,34.56,29.46,0.38,2,0,10,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,,1.779
4662,33I0024002,-85.28069,35.016491,136,2/25/19,19:00,19,49.04,55.29,34.49,31.22,0.5,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,,10.06
4699,330F888001,-85.151823,35.036959,66,2/25/19,19:00,19,48.22,54.87,34.61,31.14,0.51,2,0,10,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,38,15,,,0.273
3070,3303580001,-85.156949,35.042868,36,2/25/19,12:00,12,46.28,54.95,34.57,24.14,0.41,2,0,10,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,,2.117
3728,3301145001,-85.05854,35.082749,58,2/25/19,15:00,15,53.25,54.44,34.58,27.76,0.37,2,0,10,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,18,4,16,22,15,,,6.876
4551,33I0075001,-85.21117,35.002679,34,2/25/19,18:00,18,52.17,55.12,34.72,30.97,0.44,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,,1.289
5327,3304995001,-85.186686,35.029063,30,2/25/19,21:00,21,45.02,54.84,34.43,30.33,0.56,2,0,10,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,18,4,17,28,15,,,0.699
2949,3305767001,-85.260666,35.041707,120,2/25/19,12:00,12,46.15,54.76,34.48,23.49,0.41,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,18,4,16,30,15,,,0.308
5448,330F894001,-85.154814,35.04156,55,2/25/19,22:00,22,44.32,54.92,34.58,29.94,0.57,2,0,10,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,24,15,,,0.09
3717,33I0024002,-85.266949,35.019101,67,2/25/19,15:00,15,53.43,54.54,34.51,26.93,0.36,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,15,,,11.006
4160,33I0024002,-85.307401,35.027762,26,2/25/19,16:00,16,55.38,55.38,35.92,28.04,0.35,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,,8.284
865,3303580001,-85.156949,35.042868,36,2/25/19,3:00,3,39.15,55.03,35.59,22.93,0.52,2,0,6.48,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,,2.117
1053,33I0024002,-85.322434,35.028932,47,2/25/19,4:00,4,38.1,55.42,35.88,23.19,0.55,2,0,2.08,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,5,2,2,4,7,2,1,11,24,15,,,7.279
1579,33SR008001,-85.235377,34.995433,40,2/25/19,6:00,6,37.14,55.11,35.72,24.62,0.6,2,0,2.42,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,,2.832
3765,3304417001,-85.299374,35.02626,44,2/25/19,15:00,15,54.33,55.38,34.44,26.85,0.34,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,6,6,18,4,16,34,18,,,0.095
1660,33SR002001,-85.254881,35.027655,29,2/25/19,6:00,6,37.31,54.54,35.89,24.14,0.59,2,0,3.14,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,22,15,,,11.917
5367,33I0124001,-85.318867,35.035208,27,2/25/19,21:00,21,45.93,55.39,35.92,30.25,0.54,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,5,2,2,6,8,2,1,11,36,15,,,0.445
3904,33SR002001,-85.211314,35.013269,26,2/25/19,15:00,15,53.89,55.13,34.64,27.19,0.35,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,,14.867
5136,33SR320001,-85.174648,35.017727,26,2/25/19,20:00,20,46.37,55,34.74,30.84,0.54,2,0,10,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,5,21,1,14,24,15,,,1.928
3702,3304986001,-85.153824,35.041303,82,2/25/19,15:00,15,53.72,54.9,34.58,27.41,0.36,2,0,10,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,3,3,18,4,17,12,15,,,2.163
3973,3301145001,-85.05854,35.082749,58,2/25/19,16:00,16,54.44,54.44,34.58,28.75,0.37,2,0,10,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,18,4,16,22,15,,,6.876
2550,33I0075001,-85.203262,35.007414,43,2/25/19,10:00,10,40.66,55.07,35.73,22.1,0.47,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,8,8,2,1,11,48,15,,,1.847
1864,3303580001,-85.166282,35.046274,34,2/25/19,7:00,7,35.97,55.1,35.97,20.67,0.53,2,0,3.84,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,,1.538
4766,3303590001,-85.3083,35.063253,39,2/25/19,19:00,19,49.07,55.28,34.09,31,0.5,2,0,10,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,16,38,15,,,0.038
2589,33SR320001,-85.168677,35.01779,35,2/25/19,10:00,10,39.4,54.9,34.74,21.02,0.47,2,0,7.6,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,,2.271
4677,33I0024002,-85.238046,35.008957,97,2/25/19,19:00,19,48.69,55.08,34.65,31.3,0.51,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,7,2,1,11,36,18,,,12.956
1005,33I0024002,-85.323702,35.02629,91,2/25/19,4:00,4,38.13,55.42,35.9,23.24,0.55,2,0,2.01,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,5,2,2,4,7,2,1,11,24,15,,,7.082
953,33SR002001,-85.328285,35.013727,27,2/25/19,3:00,3,39.98,55.38,35.95,22.54,0.49,2,0,1.58,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,3,0,0,2,3,3,21,1,16,24,15,,,5.744
4892,330A675001,-85.263344,35.032718,26,2/25/19,19:00,19,48.47,54.93,34.42,31.18,0.51,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,30,15,,,0.174
2308,33SR008001,-85.209287,34.989471,42,2/25/19,9:00,9,38.63,55.26,35.99,20.95,0.49,2,0,5.53,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,,1.282
4304,33SR320001,-85.168677,35.01779,35,2/25/19,17:00,17,54.37,54.9,34.74,29.53,0.38,2,0,10,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,,2.271
1409,33SR321001,-85.0667,35.059606,30,2/25/19,5:00,5,37.05,54.44,35.89,23.13,0.57,2,0,5.29,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,21,1,16,12,15,,,5.415
4587,3305770001,-85.231362,35.007176,31,2/25/19,18:00,18,52.19,55.13,34.67,30.94,0.44,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,1,2,3,18,4,16,36,15,,,0.751
4153,330A639001,-85.30835,35.031887,26,2/25/19,16:00,16,55.38,55.38,35.9,28.02,0.35,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,12,4,19,28,15,,,0.288
509,33I0075001,-85.184238,35.012866,107,2/25/19,2:00,2,40.83,55.13,35.73,24.94,0.53,2,0,3.03,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,8,8,2,1,11,48,18,,,3.01
3878,33I0024002,-85.228426,35.005312,28,2/25/19,15:00,15,53.87,55.13,34.69,27.12,0.35,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,,13.559
5639,3305787001,-85.153146,35.030081,157,2/25/19,23:00,23,43.92,54.9,34.65,27.3,0.52,2,0,10,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,18,4,17,12,15,,,0.129
1732,3304976001,-85.06329,35.08082,109,2/25/19,7:00,7,35.53,54.47,35.53,20.07,0.53,2,0,5.55,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,16,12,15,,,1.598
990,330A390001,-85.290431,35.048719,119,2/25/19,4:00,4,38.45,55.5,35.99,24.55,0.57,2,0,7.16,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,24,15,,,0.479
2824,33I0024002,-85.31139,35.029438,36,2/25/19,11:00,11,43.59,55.37,35.94,21.46,0.41,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,8,2,1,11,36,18,,,8.032
3383,3303580001,-85.157294,35.042997,28,2/25/19,13:00,13,48.93,54.96,34.57,25.03,0.39,2,0,10,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,,2.095
5675,33I0075001,-85.174239,35.02432,67,2/25/19,23:00,23,44.08,55.08,34.7,27.35,0.51,2,0,10,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,7,2,2,6,7,2,1,11,48,18,,,4.019
5594,3303549001,-85.306529,35.053585,28,2/25/19,22:00,22,45.03,55.35,34.31,29.85,0.55,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,1,3,3,16,4,14,30,15,,,0.66
1750,33I0024002,-85.221655,35.004334,70,2/25/19,7:00,7,35.76,55.13,35.76,21.43,0.56,2,0,2.38,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,,13.951
1633,330E643001,-85.184651,35.030289,32,2/25/19,6:00,6,36.62,54.77,35.69,23.43,0.58,2,0,3.58,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,12,4,19,26,15,,,0.037
3978,330F894001,-85.154814,35.04156,55,2/25/19,16:00,16,54.91,54.91,34.58,28.51,0.36,2,0,10,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,24,15,,,0.09
5079,3303542001,-85.231013,35.109143,31,2/25/19,20:00,20,46.72,55.17,33.91,30.4,0.53,2,0,10,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,5,0,2,4,4,18,4,16,24,15,,,1.705
2975,33I0024002,-85.221655,35.004334,70,2/25/19,12:00,12,46.36,55.13,34.7,23.93,0.41,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,,13.951
2538,33SR153001,-85.229018,35.104278,45,2/25/19,10:00,10,39.03,55.17,34.17,18.97,0.44,2,0,10,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,13,1,12,24,18,,,6.775
5006,3303552001,-85.279898,35.043794,41,2/25/19,20:00,20,47.14,55.37,34.37,30.73,0.53,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,,1.819
2934,3304983001,-85.27164,35.009454,26,2/25/19,11:00,11,42.42,54.54,34.57,22.11,0.44,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,17,30,15,,,0.395
196,33I0024002,-85.28446,35.017606,29,2/25/19,0:00,0,53.84,61.5,45.95,50.35,0.88,2,0,4.48,0.35,rain,0.0142,0.1456,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,2,2,6,7,2,1,11,36,15,,,9.834
5526,33SR008001,-85.309633,35.052314,35,2/25/19,22:00,22,45.02,55.33,34.31,29.86,0.55,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,16,23,15,,,9.415
5378,330A639001,-85.30835,35.031887,26,2/25/19,21:00,21,45.81,55.38,35.9,30.29,0.54,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,12,4,19,28,15,,,0.288
5220,330A271001,-85.308341,35.065196,47,2/25/19,21:00,21,45.62,55.21,34.05,30.06,0.54,2,0,10,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,18,15,,,0.225
4776,33SR153001,-85.245876,35.137652,38,2/25/19,19:00,19,48.48,55.19,33.64,30.75,0.5,2,0,10,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,,9.335
1002,33I0024002,-85.238046,35.008957,97,2/25/19,4:00,4,37.81,55.08,35.77,25.6,0.61,2,0,5.52,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,7,2,1,11,36,18,,,12.956
4419,3305767001,-85.260666,35.041707,120,2/25/19,18:00,18,51.6,54.76,34.48,30.71,0.45,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,18,4,16,30,15,,,0.308
4678,33I0024002,-85.297411,35.02156,96,2/25/19,19:00,19,49.19,55.38,34.5,31.18,0.5,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,,8.996
563,33I0024002,-85.322434,35.028932,47,2/25/19,2:00,2,41.94,55.52,35.91,24.04,0.49,2,0,1.59,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,5,2,2,4,7,2,1,11,24,15,,,7.279
3302,33SR153001,-85.177195,35.028893,38,2/25/19,13:00,13,48.96,55.05,34.67,24.95,0.39,2,0,10,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,13,1,12,36,15,,,0.563
5735,33I0075001,-85.203262,35.007414,43,2/25/19,23:00,23,44.1,55.07,34.69,27.46,0.52,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,2,2,8,8,2,1,11,48,15,,,1.847
3281,330E062001,-85.293894,35.015629,43,2/25/19,13:00,13,49.52,55.37,34.58,24.4,0.37,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,30,15,,,0.034
79,3301122001,-85.150002,35.040336,46,2/25/19,0:00,0,54.04,60.44,45.47,50.38,0.87,2,0,7.03,0.35,rain,0.0119,0.1199,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,,0.367
1311,33I0024002,-85.366708,35.027029,45,2/25/19,5:00,5,37.96,55.47,35.41,22.64,0.54,2,0,2.09,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,5,2,1,11,24,15,,,4.085
1102,33SR153001,-85.246697,35.182577,38,2/25/19,4:00,4,38.05,55.1,34.33,24.68,0.58,2,0,10,0.23,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,4,4,13,1,14,24,15,,,12.481
2684,33I0124001,-85.318217,35.039377,26,2/25/19,10:00,10,40.59,55.37,35.88,18.74,0.41,2,0,6.04,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,,0.763
1760,33I0075001,-85.163861,35.035266,65,2/25/19,7:00,7,35.96,54.95,35.96,20.92,0.54,2,0,3.6,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,2,1,11,36,18,,,4.977
142,33SR153001,-85.221427,35.091719,34,2/25/19,0:00,0,53.56,61.13,45.53,49.91,0.87,2,0,4.06,0.36,rain,0.0149,0.1517,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,4,2,2,4,6,13,1,12,24,15,,,5.772
4728,33I0024002,-85.322434,35.028932,47,2/25/19,19:00,19,49.32,55.42,35.81,31.11,0.49,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,5,2,2,4,7,2,1,11,24,15,,,7.279
2940,3304986001,-85.158706,35.034528,268,2/25/19,12:00,12,46.28,54.96,34.63,24.18,0.42,2,0,10,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,18,4,17,24,15,,,1.464
1552,3303580001,-85.164109,35.044762,46,2/25/19,6:00,6,36.75,55.06,35.96,23.3,0.58,2,0,4.05,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,,1.695
264,33I0075001,-85.184238,35.012866,107,2/25/19,1:00,1,43.24,55.13,35.73,22.96,0.44,2,0,3.33,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,8,8,2,1,11,48,18,,,3.01
816,33SR002001,-85.066688,35.085686,46,2/25/19,3:00,3,37.77,54.49,34.69,23.1,0.55,2,0,7.32,0.21,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,5,5,21,1,16,24,15,,,20.634
387,33SR153001,-85.221427,35.091719,34,2/25/19,1:00,1,43.3,55.17,35.99,21.8,0.42,2,0,4.76,0.21,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,4,6,13,1,12,24,15,,,5.772
4550,33SR153001,-85.225106,35.094661,35,2/25/19,18:00,18,52.21,55.19,34.41,30.49,0.43,2,0,10,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,2,2,4,4,13,1,12,24,15,,,6.062
4012,33I0124001,-85.314266,35.047051,44,2/25/19,16:00,16,55.28,55.28,35.99,27.95,0.35,2,0,10,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,5,5,2,1,11,24,15,,,1.399
