Accident,Latitude,Longitude,Date,Time,Route,Log_Mile,Terrain,Land_Use,Access_Control,Illumination,Operation,School_Zone,Speed_Limit
1,34.986942,-85.202176,2017-06-18,03:45:16,33I0075001,0.088,1.0,2.0,2.0,1.0,2.0,,55.0
1,35.018623,-85.289703,2017-06-18,03:53:04,33I0024002,9.528,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.03243,-85.36109,2017-06-18,05:42:45,3303622001,0.887,,,,,,,
1,35.005078,-85.153348,2017-06-18,09:09:21,330E389001,0.231,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.008567,-85.153226,2017-06-18,09:14:14,33SR320001,3.381,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.05551,-85.259243,2017-06-18,10:08:38,330B549001,0.003,2.0,7.0,0.0,-10.0,2.0,,-10.0
1,35.003932,-85.332084,2017-06-18,10:18:27,330A754001,0.717,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.004305,-85.331925,2017-06-18,10:18:40,330A754001,0.742,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.115281,-85.26244,2017-06-18,12:28:55,3303587001,1.627,,,,,,,
1,35.12627,-85.195177,2017-06-18,12:39:06,330E737001,0.285,2.0,7.0,0.0,-10.0,2.0,,-10.0
1,34.990062,-85.215527,2017-06-18,12:41:06,33SR008001,1.637,2.0,2.0,0.0,1.0,2.0,,35.0
1,34.994874,-85.399125,2017-06-18,14:05:58,33I0024002,0.996,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.231022,-85.199753,2017-06-18,14:09:19,33SR029001,15.024,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.082723,-85.078179,2017-06-18,14:28:55,33I0075001,10.954,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.074504,-85.170809,2017-06-18,14:42:54,33SR317001,2.418,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.048548,-85.263078,2017-06-18,16:14:38,330B569001,0.003,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.045853,-85.263633,2017-06-18,16:17:11,330B573001,0.298,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.048548,-85.263078,2017-06-18,16:17:11,330B569001,0.003,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.048577,-85.263181,2017-06-18,16:18:41,330B569001,0.009,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.028387,-85.350032,2017-06-18,16:36:04,33I0024002,5.06,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.026324,-85.368766,2017-06-18,16:40:56,33I0024002,3.959,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.007155,-85.231304,2017-06-18,16:41:42,3305770001,0.747,,,,,,,
1,34.988286,-85.202632,2017-06-18,16:42:21,33I0075001,0.184,1.0,2.0,2.0,1.0,2.0,,55.0
1,35.021426,-85.380506,2017-06-18,16:49:45,33I0024002,3.177,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.021426,-85.380506,2017-06-18,16:57:25,33I0024002,3.177,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.234297,-85.199279,2017-06-18,17:02:42,330D624001,0.139,2.0,7.0,0.0,-10.0,2.0,,20.0
1,35.017909,-85.383913,2017-06-18,17:24:51,33I0024002,2.865,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.094368,-85.331318,2017-06-18,17:45:58,33SR008001,13.147,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.02156,-85.297411,2017-06-18,17:52:29,33I0024002,8.996,2.0,2.0,2.0,1.0,2.0,,55.0
1,34.996081,-85.206737,2017-06-18,18:10:43,33I0075001,0.771,1.0,2.0,2.0,1.0,2.0,,55.0
1,35.094368,-85.331318,2017-06-18,18:22:45,33SR008001,13.147,2.0,2.0,0.0,1.0,2.0,,45.0
1,34.998774,-85.25534,2017-06-18,18:46:02,3304022001,1.036,,,,,,,
1,35.000641,-85.25833,2017-06-18,18:46:17,330B998001,0.037,2.0,7.0,0.0,1.0,2.0,,30.0
1,35.009134,-85.265454,2017-06-18,19:05:32,3304148001,2.403,,,,,,,
1,35.036923,-85.153864,2017-06-18,19:19:45,330F888001,0.169,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.319252,-85.137382,2017-06-18,19:44:42,33SR029001,22.35,2.0,0.0,0.0,0.0,2.0,,55.0
1,35.170496,-85.018309,2017-06-18,20:05:30,33SR312001,16.936,2.0,0.0,0.0,0.0,2.0,,45.0
1,35.168566,-85.016076,2017-06-18,20:10:29,33SR312001,17.081,2.0,0.0,0.0,0.0,2.0,,45.0
1,35.048892,-85.306493,2017-06-18,20:11:27,330A350001,0.001,2.0,0.0,0.0,-10.0,2.0,,30.0
1,35.168566,-85.016076,2017-06-18,20:11:52,33SR312001,17.081,2.0,0.0,0.0,0.0,2.0,,45.0
1,35.116891,-85.251124,2017-06-18,20:23:21,3303588001,3.248,,,,,,,
1,35.041115,-85.31399,2017-06-18,20:51:19,3304459001,0.353,,,,,,,
1,35.001724,-85.136258,2017-06-18,21:22:57,33SR320001,4.631,-10.0,7.0,0.0,1.0,2.0,,40.0
1,35.039465,-85.159358,2017-06-18,21:36:09,33I0075001,5.361,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.096411,-85.328307,2017-06-18,22:58:48,33SR008001,13.349,2.0,2.0,0.0,1.0,2.0,,45.0
1,34.990896,-85.306568,2017-06-19,01:08:21,330A793001,0.12,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.082937,-85.078216,2017-06-19,05:07:19,33I0075001,10.956,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.023859,-85.268148,2017-06-19,05:50:50,330A539001,0.015,2.0,7.0,0.0,-10.0,2.0,,-10.0
1,35.118587,-85.113154,2017-06-19,07:54:13,3305710001,0.316,,,,,,,
1,35.104278,-85.229018,2017-06-19,07:59:51,33SR153001,6.775,2.0,0.0,2.0,1.0,2.0,,55.0
1,35.091783,-85.221331,2017-06-19,08:00:08,33SR153001,5.77,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.046354,-85.278034,2017-06-19,08:02:27,330A698001,0.719,2.0,7.0,0.0,1.0,2.0,,30.0
1,35.047776,-85.279001,2017-06-19,08:09:48,3303554001,1.402,,,,,,,
1,35.115281,-85.26244,2017-06-19,08:18:10,3303587001,1.627,,,,,,,
1,35.046354,-85.278034,2017-06-19,08:22:28,330A698001,0.719,2.0,7.0,0.0,1.0,2.0,,30.0
1,35.025813,-85.247907,2017-06-19,08:24:29,33SR002001,12.325,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.041926,-85.290932,2017-06-19,08:50:21,3305403001,1.653,,,,,,,
1,34.987492,-85.240381,2017-06-19,10:00:15,3303610001,0.16,,,,,,,
1,35.025098,-85.247405,2017-06-19,10:16:46,33SR002001,12.38,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.040129,-85.150941,2017-06-19,10:22:49,3301122001,0.325,,,,,,,
1,35.025461,-85.247727,2017-06-19,10:23:48,33SR002001,12.349,,,,,,,
1,35.006959,-85.224953,2017-06-19,10:24:57,3303610001,1.776,,,,,,,
1,34.999866,-85.149182,2017-06-19,10:40:03,330E388001,0.645,2.0,7.0,0.0,-10.0,2.0,,-10.0
1,35.0332,-85.165733,2017-06-19,10:40:05,33I0075001,4.801,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.010248,-85.244614,2017-06-19,10:42:08,3303611001,0.955,,,,,,,
1,35.025369,-85.248171,2017-06-19,10:50:46,33SR002001,12.337,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.010248,-85.244614,2017-06-19,10:50:58,3303611001,0.955,,,,,,,
1,35.082715,-85.158003,2017-06-19,11:17:56,3305745001,1.098,,,,,,,
1,35.022073,-85.199872,2017-06-19,11:19:51,33SR002001,15.757,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.004577,-85.227473,2017-06-19,11:22:50,3303610001,1.556,,,,,,,
1,35.043846,-85.127032,2017-06-19,11:28:07,3301122001,2.25,,,,,,,
1,35.043582,-85.126335,2017-06-19,11:29:21,3301122001,2.295,,,,,,,
1,35.040628,-85.127695,2017-06-19,11:30:56,330E247001,0.007,2.0,7.0,0.0,-10.0,2.0,,-10.0
1,35.044349,-85.128355,2017-06-19,11:32:05,3303604001,3.707,,,,,,,
1,35.003456,-85.278585,2017-06-19,11:55:23,330A994001,0.465,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.003033,-85.279112,2017-06-19,12:09:59,330A989001,0.34,2.0,7.0,0.0,1.0,2.0,,25.0
1,35.003456,-85.278585,2017-06-19,12:11:16,330A994001,0.465,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.132906,-85.043674,2017-06-19,12:31:58,3301145001,3.131,,,,,,,
1,35.040705,-85.307896,2017-06-19,12:48:07,33SR027001,4.37,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.044349,-85.128355,2017-06-19,13:35:57,3303604001,3.707,,,,,,,
1,35.108482,-85.280684,2017-06-19,13:41:41,3304422001,3.849,,,,,,,
1,35.094368,-85.331318,2017-06-19,14:12:20,33SR008001,13.147,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.038213,-85.26665,2017-06-19,15:24:26,330A679001,0.406,2.0,0.0,0.0,-10.0,2.0,,30.0
1,35.039052,-85.267112,2017-06-19,15:24:49,33SR017001,3.785,2.0,2.0,0.0,1.0,2.0,,30.0
1,35.019342,-85.204593,2017-06-19,15:27:36,33SR002001,15.428,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.053559,-85.307572,2017-06-19,15:38:34,3303549001,0.721,,,,,,,
1,35.071748,-85.116541,2017-06-19,15:53:34,33I0075001,8.659,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.035572,-85.163223,2017-06-19,16:10:08,33I0075001,5.016,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.1208,-85.199076,2017-06-19,16:30:08,3304136001,1.132,,,,,,,
1,35.21613,-85.178678,2017-06-19,16:39:13,3305297001,1.36,,,,,,,
1,35.03922,-85.26673,2017-06-19,16:46:47,33SR017001,3.809,2.0,4.0,0.0,1.0,2.0,,30.0
1,35.039387,-85.267949,2017-06-19,16:46:57,33SR017001,3.731,2.0,2.0,0.0,1.0,2.0,,30.0
1,35.037454,-85.197073,2017-06-19,17:04:32,3303605001,1.619,,,,,,,
1,35.037454,-85.197073,2017-06-19,17:12:44,3303605001,1.619,,,,,,,
1,35.035486,-85.319543,2017-06-19,17:41:09,33I0124001,0.474,2.0,5.0,2.0,1.0,2.0,,55.0
1,35.083886,-85.197621,2017-06-19,17:52:02,330D228001,0.059,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,34.988466,-85.309232,2017-06-19,18:06:54,3303615001,0.535,,,,,,,
1,35.072921,-85.163312,2017-06-19,18:09:28,330F864001,0.047,2.0,2.0,0.0,-10.0,2.0,,35.0
1,35.073371,-85.162495,2017-06-19,18:11:21,330F864001,0.001,2.0,2.0,0.0,-10.0,2.0,,35.0
1,35.031189,-85.275511,2017-06-19,18:37:42,330D681001,0.578,2.0,7.0,0.0,1.0,2.0,,-10.0
1,34.98317,-85.409346,2017-06-19,18:42:03,33I0024002,0.0,,,,,,,
1,35.153815,-85.196872,2017-06-19,18:45:22,3304992001,2.693,,,,,,,
1,35.042164,-85.220198,2017-06-19,18:57:10,3303578001,3.621,,,,,,,
1,35.032326,-85.264013,2017-06-19,19:25:02,3305792001,0.027,,,,,,,
1,35.032326,-85.264013,2017-06-19,20:11:07,3305792001,0.027,,,,,,,
1,35.073644,-85.19034,2017-06-19,20:30:22,33SR317001,1.308,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.017727,-85.174648,2017-06-19,20:42:07,33SR320001,1.928,2.0,2.0,0.0,0.0,2.0,,40.0
1,35.064253,-85.245688,2017-06-19,23:28:17,330B466001,0.314,2.0,7.0,0.0,-10.0,2.0,,25.0
1,35.081394,-85.186086,2017-06-20,00:20:00,3303601001,1.988,,,,,,,
1,35.15546,-85.343276,2017-06-20,04:05:22,330C205001,0.681,2.0,7.0,0.0,1.0,2.0,,25.0
1,35.077934,-85.201541,2017-06-20,07:28:33,33SR153001,4.292,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.01644,-85.280517,2017-06-20,08:11:27,33I0024002,10.07,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.037028,-85.260482,2017-06-20,08:16:08,330A680001,0.033,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.037298,-85.262329,2017-06-20,08:16:39,3303552001,2.78,,,,,,,
1,35.037298,-85.262329,2017-06-20,08:30:05,3303552001,2.78,,,,,,,
1,35.030289,-85.184651,2017-06-20,08:38:10,330E643001,0.037,2.0,2.0,0.0,-10.0,2.0,,-10.0
1,35.050511,-85.313393,2017-06-20,09:11:28,33I0124001,1.655,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.241084,-85.174387,2017-06-20,09:21:21,330D660001,0.001,2.0,7.0,0.0,-10.0,2.0,,-10.0
1,35.241084,-85.174387,2017-06-20,09:25:30,330D660001,0.001,2.0,7.0,0.0,-10.0,2.0,,-10.0
1,35.044405,-85.158881,2017-06-20,10:11:47,3303580001,1.975,,,,,,,
1,35.08082,-85.06329,2017-06-20,10:12:22,3304976001,1.598,,,,,,,
1,35.055318,-85.23153,2017-06-20,10:15:29,330B684001,0.214,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.081783,-85.26321,2017-06-20,10:21:01,3305395001,6.326,,,,,,,
1,35.052656,-85.183563,2017-06-20,10:37:58,3303580001,0.426,,,,,,,
1,35.083886,-85.197621,2017-06-20,10:42:57,330D228001,0.059,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.074097,-85.248404,2017-06-20,10:52:35,330B483001,0.206,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.027966,-85.286065,2017-06-20,11:37:34,330A589001,0.015,2.0,4.0,0.0,1.0,2.0,,30.0
1,35.102832,-85.22897,2017-06-20,11:53:13,33SR153001,6.676,2.0,0.0,2.0,1.0,2.0,,55.0
1,35.042169,-85.238443,2017-06-20,11:54:22,330B361001,0.209,2.0,7.0,0.0,-10.0,2.0,,25.0
1,35.042744,-85.239634,2017-06-20,11:59:38,330B378001,0.077,2.0,7.0,0.0,-10.0,2.0,,-10.0
1,35.022361,-85.164914,2017-06-20,12:04:23,330E445001,0.445,2.0,7.0,0.0,-10.0,2.0,,-10.0
1,35.017727,-85.174648,2017-06-20,12:09:07,33SR320001,1.928,2.0,2.0,0.0,0.0,2.0,,40.0
1,35.045739,-85.311631,2017-06-20,12:24:52,33SR316001,0.154,2.0,2.0,0.0,1.0,2.0,,30.0
1,35.089371,-85.188276,2017-06-20,12:33:17,330D298001,0.147,2.0,7.0,0.0,1.0,2.0,,30.0
1,35.030545,-85.189874,2017-06-20,12:50:47,330B598001,0.118,2.0,2.0,0.0,1.0,2.0,,-10.0
1,35.065012,-85.313222,2017-06-20,12:51:54,330A021001,0.044,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.020944,-85.366068,2017-06-20,13:00:25,3303622001,0.041,,,,,,,
1,35.041007,-85.155352,2017-06-20,13:25:34,330E551001,0.026,2.0,2.0,0.0,1.0,2.0,,-10.0
1,35.094368,-85.331318,2017-06-20,13:26:08,33SR008001,13.147,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.037975,-85.244779,2017-06-20,13:30:55,3303613001,1.331,,,,,,,
1,34.98317,-85.409346,2017-06-20,13:38:22,33I0024002,0.0,,,,,,,
1,35.007761,-85.39434,2017-06-20,13:38:55,33I0024002,1.933,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.113653,-85.230231,2017-06-20,13:52:53,33SR153001,7.427,2.0,0.0,2.0,0.0,2.0,,55.0
1,35.089088,-85.21983,2017-06-20,13:52:53,330D462001,0.008,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.070243,-85.269493,2017-06-20,13:56:24,330A439001,0.037,2.0,7.0,0.0,1.0,2.0,,25.0
1,35.015591,-85.376588,2017-06-20,14:09:07,330C038001,0.753,2.0,7.0,0.0,1.0,2.0,,25.0
1,35.036483,-85.284243,2017-06-20,14:10:05,3303554001,0.57,,,,,,,
1,35.019612,-85.38561,2017-06-20,14:20:40,33SR002001,2.024,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.010534,-85.207373,2017-06-20,14:24:38,330C353001,0.318,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.044987,-85.154939,2017-06-20,14:44:14,330E636001,0.07,2.0,2.0,0.0,-10.0,2.0,,-10.0
1,35.027055,-85.156695,2017-06-20,15:11:50,3304988001,2.981,,,,,,,
1,35.013826,-85.252077,2017-06-20,15:16:20,3303577001,0.864,,,,,,,
1,35.014375,-85.252128,2017-06-20,15:17:02,33I0024002,12.068,2.0,0.0,2.0,1.0,2.0,,55.0
1,35.014375,-85.252128,2017-06-20,15:21:59,33I0024002,12.068,2.0,0.0,2.0,1.0,2.0,,55.0
1,35.011363,-85.283206,2017-06-20,15:22:29,3303572001,0.808,,,,,,,
1,35.014516,-85.252059,2017-06-20,15:24:08,33I0024002,12.065,2.0,0.0,2.0,1.0,2.0,,55.0
1,35.016395,-85.385899,2017-06-20,15:24:19,33I0024002,2.711,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.008709,-85.205213,2017-06-20,15:29:31,330C353001,0.461,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.014384,-85.181615,2017-06-20,15:36:01,33I0075001,3.198,2.0,2.0,2.0,0.0,2.0,,55.0
1,35.024637,-85.174285,2017-06-20,15:36:08,33I0075001,4.038,2.0,7.0,2.0,0.0,2.0,,55.0
1,35.118126,-85.249421,2017-06-20,15:37:00,3304133001,0.02,,,,,,,
1,35.046196,-85.200138,2017-06-20,15:38:34,3303605001,2.285,,,,,,,
1,35.002913,-85.292837,2017-06-20,15:40:50,33SR027001,6.619,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.002372,-85.291848,2017-06-20,15:41:12,330A937001,0.333,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.002646,-85.292413,2017-06-20,15:43:05,330A937001,0.305,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.001014,-85.258141,2017-06-20,15:46:00,33SR008001,4.225,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.011492,-85.225464,2017-06-20,15:52:22,33SR002001,13.989,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.011592,-85.224834,2017-06-20,15:53:16,330B065001,0.418,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.019629,-85.270877,2017-06-20,16:03:16,330A545001,0.338,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.019005,-85.2714,2017-06-20,16:03:23,330A546001,0.33,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.01068,-85.244059,2017-06-20,16:24:12,3303611001,0.996,,,,,,,
1,35.062539,-85.307741,2017-06-20,16:26:16,3303546001,0.044,,,,,,,
1,35.041303,-85.153824,2017-06-20,16:26:31,3304986001,2.163,,,,,,,
1,35.01068,-85.244059,2017-06-20,16:55:33,3303611001,0.996,,,,,,,
1,35.012866,-85.184238,2017-06-20,17:00:09,33I0075001,3.01,2.0,2.0,2.0,0.0,2.0,,55.0
1,35.121593,-85.28791,2017-06-20,17:13:12,3301406001,3.12,,,,,,,
1,35.024527,-85.275778,2017-06-20,17:14:33,33SR008001,6.125,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.059211,-85.068432,2017-06-20,17:25:18,33SR317001,7.552,2.0,2.0,0.0,-10.0,2.0,,35.0
1,35.118408,-85.046957,2017-06-20,17:47:21,3301145001,4.175,,,,,,,
1,35.102832,-85.22897,2017-06-20,17:55:49,33SR153001,6.676,2.0,0.0,2.0,1.0,2.0,,55.0
1,35.098845,-85.22793,2017-06-20,17:55:54,33SR153001,6.391,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.091783,-85.221331,2017-06-20,17:56:08,33SR153001,5.77,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.094219,-85.178147,2017-06-20,18:01:51,330D400001,0.002,2.0,7.0,0.0,-10.0,2.0,,-10.0
1,35.18695,-85.192296,2017-06-20,18:08:53,3303591001,2.96,,,,,,,
1,35.016889,-85.181912,2017-06-20,18:31:29,3303603001,0.002,,,,,,,
1,35.030657,-85.182788,2017-06-20,18:42:29,33SR153001,0.875,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.197275,-85.132196,2017-06-20,18:58:16,330E994001,0.418,2.0,7.0,0.0,-10.0,2.0,,30.0
1,35.006586,-85.328672,2017-06-20,19:11:58,330A726001,0.071,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.027384,-85.313256,2017-06-20,20:49:03,330A649001,0.139,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.027055,-85.156695,2017-06-20,21:48:05,3304988001,2.981,,,,,,,
1,35.054412,-85.311568,2017-06-20,22:56:03,3303559001,1.147,,,,,,,
1,35.072687,-85.184452,2017-06-21,07:04:48,330E660001,0.207,2.0,5.0,0.0,1.0,2.0,,-10.0
1,35.016889,-85.181912,2017-06-21,07:11:29,3303603001,0.002,,,,,,,
1,35.154926,-85.218097,2017-06-21,07:45:51,3303591001,0.25,,,,,,,
1,35.035266,-85.163861,2017-06-21,09:35:01,33I0075001,4.977,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.04678,-85.151343,2017-06-21,09:36:04,33I0075001,6.035,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.084018,-85.060388,2017-06-21,10:48:48,33SR002001,21.008,2.0,2.0,0.0,0.0,2.0,,45.0
1,35.065188,-85.126143,2017-06-21,11:02:00,33I0075001,7.957,2.0,4.0,2.0,0.0,2.0,,65.0
1,35.057757,-85.316447,2017-06-21,11:17:20,33SR029001,0.227,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.011217,-85.213298,2017-06-21,11:20:43,330C360001,0.411,2.0,2.0,0.0,1.0,2.0,,-10.0
1,35.000404,-85.258098,2017-06-21,11:46:46,33SR008001,4.188,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.033425,-85.295544,2017-06-21,12:18:52,330A610001,0.003,2.0,7.0,0.0,1.0,2.0,,30.0
1,35.049595,-85.312694,2017-06-21,12:22:42,3303550001,0.352,,,,,,,
1,35.065196,-85.308341,2017-06-21,12:28:52,330A271001,0.225,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.05983,-85.321297,2017-06-21,12:38:54,3303619001,0.689,,,,,,,
1,35.047808,-85.306998,2017-06-21,12:45:34,3303546001,1.365,,,,,,,
1,35.05854,-85.275747,2017-06-21,12:56:27,3303556001,0.0,,,,,,,
1,35.051313,-85.147882,2017-06-21,13:12:13,3303604001,2.085,,,,,,,
1,35.017431,-85.176623,2017-06-21,13:25:57,33SR320001,1.813,2.0,4.0,0.0,0.0,2.0,,40.0
1,35.036226,-85.264844,2017-06-21,13:30:07,330A674001,0.251,2.0,4.0,0.0,1.0,2.0,,25.0
1,35.041389,-85.168574,2017-06-21,13:52:01,3303603001,1.867,,,,,,,
1,35.127512,-85.204517,2017-06-21,14:21:54,3304136001,1.912,,,,,,,
