Accident,Latitude,Longitude,Date,Time,Route,Log_Mile,Terrain,Land_Use,Access_Control,Illumination,Operation,School_Zone,Speed_Limit
1,35.152975,-85.24562,2018-04-03,19:34:35,3304428001,0.891,,,,,,,
1,35.151779,-85.248981,2018-04-03,19:35:16,330C903001,0.005,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.15218,-85.247499,2018-04-03,19:35:31,33SR153001,10.375,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.04384,-85.164693,2018-04-03,19:35:53,33SR002001,18.259,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.11456,-85.261012,2018-04-03,20:02:47,3303587001,1.72,,,,,,,
1,35.206079,-85.134992,2018-04-03,20:42:42,330D886001,0.561,2.0,7.0,0.0,1.0,2.0,,25.0
1,35.034322,-85.362218,2018-04-03,20:51:44,330C077001,0.029,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.030545,-85.189874,2018-04-03,21:08:46,330B598001,0.118,2.0,2.0,0.0,1.0,2.0,,-10.0
1,35.019224,-85.238569,2018-04-03,21:22:17,330B207001,0.175,2.0,7.0,0.0,1.0,2.0,,25.0
1,35.123473,-85.125861,2018-04-03,21:40:59,33SR058001,10.258,2.0,4.0,0.0,0.0,2.0,,45.0
1,35.029911,-85.187659,2018-04-03,22:41:30,3304996001,0.019,,,,,,,
1,35.080483,-85.079499,2018-04-03,23:11:53,330E069001,0.085,2.0,0.0,0.0,0.0,2.0,,30.0
1,34.995819,-85.306211,2018-04-04,01:34:23,3303614001,1.01,,,,,,,
1,34.989764,-85.208108,2018-04-04,03:54:01,33SR008001,1.217,2.0,2.0,0.0,1.0,2.0,,35.0
1,34.989966,-85.203445,2018-04-04,04:10:11,33SR008001,0.952,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.015328,-85.251282,2018-04-04,05:41:51,330B707001,0.001,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.128636,-85.246472,2018-04-04,06:03:13,3303588001,4.111,,,,,,,
1,35.046935,-85.314262,2018-04-04,07:41:42,33I0124001,1.391,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.054972,-85.127658,2018-04-04,08:04:38,3304989001,0.753,,,,,,,
1,35.041435,-85.223789,2018-04-04,08:50:12,3303613001,2.554,,,,,,,
1,35.043794,-85.279898,2018-04-04,09:20:26,3303552001,1.819,,,,,,,
1,35.048368,-85.290591,2018-04-04,09:31:13,3303552001,1.14,,,,,,,
1,35.043794,-85.279898,2018-04-04,09:54:57,3303552001,1.819,,,,,,,
1,35.114129,-85.260765,2018-04-04,10:09:56,3303587001,1.749,,,,,,,
1,35.037599,-85.311252,2018-04-04,10:12:58,33SR017001,2.537,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.036972,-85.310561,2018-04-04,10:13:03,330A644001,0.295,2.0,4.0,0.0,1.0,2.0,,-10.0
1,35.129299,-85.283055,2018-04-04,10:14:39,3301406001,3.715,,,,,,,
1,35.036972,-85.310561,2018-04-04,10:28:48,330A644001,0.295,2.0,4.0,0.0,1.0,2.0,,-10.0
1,35.054972,-85.127658,2018-04-04,10:43:03,3304989001,0.753,,,,,,,
1,35.022493,-85.17511,2018-04-04,10:47:24,33I0075001,3.884,2.0,7.0,2.0,0.0,2.0,,55.0
1,34.996081,-85.206737,2018-04-04,11:00:00,33I0075001,0.771,1.0,2.0,2.0,1.0,2.0,,55.0
1,34.996081,-85.206737,2018-04-04,11:14:44,33I0075001,0.771,1.0,2.0,2.0,1.0,2.0,,55.0
1,35.031677,-85.155287,2018-04-04,11:19:07,3304987001,1.226,,,,,,,
1,35.052518,-85.271594,2018-04-04,11:21:06,330B559001,0.14,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.000311,-85.290722,2018-04-04,11:22:04,330A946001,0.883,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.14016,-85.249002,2018-04-04,11:27:52,33SR153001,9.547,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.089033,-85.080408,2018-04-04,11:46:43,3302205001,5.268,,,,,,,
1,35.000311,-85.290722,2018-04-04,11:49:13,330A946001,0.883,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.001294,-85.210866,2018-04-04,11:52:08,33I0075001,1.202,1.0,0.0,2.0,1.0,2.0,,55.0
1,35.026866,-85.157371,2018-04-04,12:05:18,3304987001,0.876,,,,,,,
1,35.021392,-85.159184,2018-04-04,12:14:05,3304987001,0.487,,,,,,,
1,35.015216,-85.292974,2018-04-04,12:26:20,3304982001,0.985,,,,,,,
1,35.029523,-85.249733,2018-04-04,12:34:37,330B298001,0.169,2.0,7.0,0.0,1.0,2.0,,25.0
1,35.045006,-85.306238,2018-04-04,12:44:15,3305404001,0.196,,,,,,,
1,35.045255,-85.306905,2018-04-04,12:44:18,3303547001,0.582,,,,,,,
1,35.2302,-85.025938,2018-04-04,12:54:52,3302221001,0.34,,,,,,,
1,35.08456,-85.063562,2018-04-04,12:58:19,33SR002001,20.83,,,,,,,
1,35.06093,-85.136543,2018-04-04,13:00:06,33SR317001,4.651,2.0,0.0,0.0,1.0,2.0,,45.0
1,35.023026,-85.197863,2018-04-04,13:13:43,33SR002001,15.89,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.040925,-85.151563,2018-04-04,13:21:15,3301122001,0.271,,,,,,,
1,35.045474,-85.300341,2018-04-04,14:04:19,3305403001,2.239,,,,,,,
1,35.024811,-85.299691,2018-04-04,14:15:35,33SR002001,8.478,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.010366,-85.222513,2018-04-04,14:21:36,330B220001,0.102,2.0,7.0,0.0,1.0,2.0,,25.0
1,35.085655,-85.211025,2018-04-04,14:22:41,33SR153001,5.052,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.082562,-85.206217,2018-04-04,14:22:55,33SR058001,4.589,2.0,2.0,0.0,0.0,2.0,,40.0
1,35.08434,-85.208668,2018-04-04,14:22:56,33SR153001,4.89,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.07498,-85.199093,2018-04-04,14:24:30,33SR317001,0.806,2.0,2.0,0.0,1.0,2.0,,45.0
1,34.991466,-85.329516,2018-04-04,14:28:31,330A743001,0.322,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.089094,-85.216893,2018-04-04,14:32:32,33SR153001,5.459,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.077934,-85.201541,2018-04-04,14:47:03,33SR153001,4.292,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.064285,-85.250894,2018-04-04,14:51:14,330B508001,0.056,2.0,7.0,0.0,-10.0,2.0,,-10.0
1,35.024501,-85.155628,2018-04-04,14:57:15,3304988001,2.853,,,,,,,
1,34.98896,-85.2033,2018-04-04,15:01:09,33I0075001,0.243,1.0,2.0,2.0,1.0,2.0,,55.0
1,35.038935,-85.282862,2018-04-04,15:05:46,3303554001,0.752,,,,,,,
1,35.03927,-85.284461,2018-04-04,15:08:54,330A484001,0.014,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.003455,-85.259876,2018-04-04,15:15:12,33SR008001,4.42,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.050976,-85.261731,2018-04-04,15:26:03,330B534001,0.252,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.051779,-85.261629,2018-04-04,15:27:00,33SR017001,4.724,2.0,7.0,0.0,1.0,2.0,,30.0
1,35.024349,-85.197912,2018-04-04,15:37:04,3303605001,0.644,,,,,,,
1,35.022448,-85.198298,2018-04-04,15:37:39,33SR002001,15.844,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.083194,-85.028515,2018-04-04,15:38:55,330D992001,0.046,2.0,7.0,0.0,-10.0,2.0,,35.0
1,35.034528,-85.158706,2018-04-04,16:04:06,3304986001,1.464,,,,,,,
1,35.063591,-85.311248,2018-04-04,16:05:30,33SR008001,10.342,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.036959,-85.151823,2018-04-04,16:10:11,330F888001,0.273,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.011928,-85.158287,2018-04-04,16:10:41,33SR320001,2.987,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.039946,-85.150198,2018-04-04,16:11:00,3304987001,1.866,,,,,,,
1,35.025429,-85.302258,2018-04-04,16:15:22,33I0024002,8.615,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.104369,-85.052759,2018-04-04,16:23:49,3304975001,1.381,,,,,,,
1,35.122946,-85.240198,2018-04-04,16:32:50,3304133001,0.653,,,,,,,
1,35.043794,-85.279898,2018-04-04,16:46:12,3303552001,1.819,,,,,,,
1,35.029535,-85.18699,2018-04-04,16:54:53,33SR002001,16.646,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.043408,-85.282882,2018-04-04,17:05:53,3303552001,1.674,,,,,,,
1,35.017332,-85.196219,2018-04-04,17:09:39,33SR320001,0.616,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.100234,-85.237464,2018-04-04,17:10:03,330D452001,0.634,,,,,,,
1,35.034528,-85.158706,2018-04-04,17:14:36,3304986001,1.464,,,,,,,
1,35.031481,-85.308826,2018-04-04,17:19:50,33SR027001,5.014,2.0,2.0,0.0,1.0,2.0,,35.0
1,34.995937,-85.234637,2018-04-04,17:27:20,3303610001,0.819,,,,,,,
1,34.995957,-85.235521,2018-04-04,17:27:47,3303610001,0.796,,,,,,,
1,34.995957,-85.235521,2018-04-04,17:38:44,3303610001,0.796,,,,,,,
1,35.092757,-85.217334,2018-04-04,17:42:03,3303598001,0.192,,,,,,,
1,35.054355,-85.188205,2018-04-04,17:57:41,330B613001,0.027,2.0,2.0,0.0,1.0,2.0,,30.0
1,35.060689,-85.134239,2018-04-04,18:15:12,33SR002001,20.339,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.029063,-85.186686,2018-04-04,18:32:54,3304995001,0.699,,,,,,,
1,35.152942,-85.19975,2018-04-04,18:35:10,33SR319001,7.671,2.0,4.0,0.0,1.0,2.0,,45.0
1,35.154054,-85.199332,2018-04-04,18:35:35,33SR319001,7.747,2.0,4.0,0.0,1.0,2.0,,45.0
1,35.041797,-85.297485,2018-04-04,18:55:56,3305404001,0.735,,,,,,,
1,35.055978,-85.312731,2018-04-04,19:02:41,3305395001,2.172,,,,,,,
1,35.033943,-85.057115,2018-04-04,19:18:54,330E041001,0.001,2.0,7.0,0.0,-10.0,2.0,,25.0
1,35.058415,-85.309303,2018-04-04,19:32:25,33SR008001,9.841,2.0,2.0,0.0,1.0,2.0,,30.0
1,35.063571,-85.316419,2018-04-04,20:11:40,330A020001,0.106,,,,,,,
1,35.083866,-85.067039,2018-04-04,20:13:14,3304145001,4.46,,,,,,,
1,35.098301,-85.304223,2018-04-04,22:01:47,3301406001,1.251,,,,,,,
1,35.098518,-85.303611,2018-04-04,22:01:47,3301406001,1.282,,,,,,,
1,35.070454,-85.110009,2018-04-04,23:34:42,330E067001,0.001,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.070454,-85.110009,2018-04-05,00:07:20,330E067001,0.001,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.29862,-85.150717,2018-04-05,02:39:12,33SR029001,20.732,2.0,0.0,2.0,0.0,2.0,,60.0
1,35.138778,-85.247194,2018-04-05,04:27:43,33SR153001,9.431,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.24122,-85.175514,2018-04-05,05:44:25,3301126001,4.134,,,,,,,
1,35.124937,-85.240093,2018-04-05,07:37:44,33SR153001,8.39,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.026949,-85.304984,2018-04-05,07:44:25,33I0024002,8.43,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.104278,-85.229018,2018-04-05,08:18:44,33SR153001,6.775,2.0,0.0,2.0,1.0,2.0,,55.0
1,35.124593,-85.202309,2018-04-05,08:24:19,330E918001,0.047,3.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.104278,-85.229018,2018-04-05,08:25:44,33SR153001,6.775,2.0,0.0,2.0,1.0,2.0,,55.0
1,35.104278,-85.229018,2018-04-05,08:41:04,33SR153001,6.775,2.0,0.0,2.0,1.0,2.0,,55.0
1,35.003593,-85.260641,2018-04-05,08:41:07,33SR008001,4.452,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.043284,-85.219735,2018-04-05,08:41:48,3303578001,3.669,,,,,,,
1,35.07575,-85.106156,2018-04-05,09:00:15,33I0075001,9.305,2.0,0.0,2.0,1.0,2.0,,65.0
1,35.073843,-85.112125,2018-04-05,09:01:12,33I0075001,8.945,2.0,0.0,2.0,1.0,2.0,,65.0
1,35.014375,-85.252128,2018-04-05,09:02:59,33I0024002,12.068,2.0,0.0,2.0,1.0,2.0,,55.0
1,35.014467,-85.162573,2018-04-05,09:06:02,33SR320001,2.697,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.014375,-85.252128,2018-04-05,09:10:49,33I0024002,12.068,2.0,0.0,2.0,1.0,2.0,,55.0
1,35.034528,-85.158706,2018-04-05,09:15:43,3304986001,1.464,,,,,,,
1,35.015818,-85.254192,2018-04-05,09:23:43,33I0024002,11.914,2.0,0.0,2.0,1.0,2.0,,55.0
1,35.014375,-85.252128,2018-04-05,09:25:42,33I0024002,12.068,2.0,0.0,2.0,1.0,2.0,,55.0
1,35.009322,-85.328335,2018-04-05,11:49:43,330A851001,0.013,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.039104,-85.315306,2018-04-05,11:49:54,330A654001,0.003,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.040176,-85.314708,2018-04-05,11:51:10,3304459001,0.43,,,,,,,
1,35.039104,-85.315306,2018-04-05,11:51:21,330A654001,0.003,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.017752,-85.205773,2018-04-05,12:02:16,33SR002001,15.309,2.0,2.0,0.0,1.0,2.0,,40.0
1,34.994281,-85.206621,2018-04-05,12:06:04,33I0075001,0.659,1.0,2.0,2.0,1.0,2.0,,55.0
1,35.049114,-85.294341,2018-04-05,12:15:42,330A409001,0.124,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.001823,-85.211162,2018-04-05,12:18:56,33I0075001,1.238,1.0,0.0,2.0,1.0,2.0,,55.0
1,34.994281,-85.206621,2018-04-05,12:20:09,33I0075001,0.659,1.0,2.0,2.0,1.0,2.0,,55.0
1,35.055843,-85.311021,2018-04-05,12:25:06,3305395001,2.259,,,,,,,
1,35.018765,-85.321111,2018-04-05,12:29:55,33SR002001,6.31,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.099881,-85.1697,2018-04-05,12:37:08,3303597001,2.663,,,,,,,
1,35.084843,-85.193451,2018-04-05,13:10:06,33SR058001,5.335,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.020273,-85.161696,2018-04-05,13:22:41,3304987001,0.359,,,,,,,
1,34.989996,-85.199357,2018-04-05,13:27:12,33SR008001,0.722,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.124232,-85.248269,2018-04-05,13:29:28,3303588001,3.787,,,,,,,
1,35.123685,-85.248012,2018-04-05,13:50:24,3303588001,3.754,,,,,,,
1,35.037485,-85.149705,2018-04-05,13:58:11,330F888001,0.363,2.0,2.0,0.0,1.0,2.0,,-10.0
1,35.125764,-85.246405,2018-04-05,14:04:48,3303588001,3.917,,,,,,,
1,35.062644,-85.308526,2018-04-05,14:07:41,33SR008001,10.138,2.0,2.0,0.0,1.0,2.0,,30.0
1,35.128859,-85.213848,2018-04-05,14:38:19,3304133001,2.305,,,,,,,
1,35.003277,-85.328239,2018-04-05,14:39:39,330A728001,0.038,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.048404,-85.308478,2018-04-05,14:46:40,330A335001,0.098,2.0,2.0,0.0,1.0,1.0,,-10.0
1,35.070485,-85.288899,2018-04-05,14:59:42,3303589001,1.042,,,,,,,
1,35.060279,-85.192241,2018-04-05,15:02:23,330E655001,0.243,2.0,2.0,0.0,-10.0,2.0,,-10.0
1,35.121645,-85.295129,2018-04-05,15:32:49,330C655001,0.001,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.047957,-85.289321,2018-04-05,15:36:00,3303552001,1.214,,,,,,,
1,34.988205,-85.331576,2018-04-05,15:58:50,330A750001,0.072,2.0,7.0,0.0,1.0,2.0,,30.0
1,35.044961,-85.298979,2018-04-05,16:20:07,3305403001,2.153,,,,,,,
1,35.029063,-85.186686,2018-04-05,16:26:08,3304995001,0.699,,,,,,,
1,35.008957,-85.238046,2018-04-05,16:27:05,33I0024002,12.956,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.041303,-85.153824,2018-04-05,16:28:44,3304986001,2.163,,,,,,,
1,35.007176,-85.231362,2018-04-05,16:29:31,3305770001,0.751,,,,,,,
1,35.010366,-85.222513,2018-04-05,16:35:22,330B220001,0.102,2.0,7.0,0.0,1.0,2.0,,25.0
1,35.010589,-85.221388,2018-04-05,16:47:19,330B060001,0.02,2.0,7.0,0.0,1.0,2.0,,25.0
1,35.010366,-85.222513,2018-04-05,16:48:03,330B220001,0.102,2.0,7.0,0.0,1.0,2.0,,25.0
1,35.083994,-85.317286,2018-04-05,16:57:42,330C820001,0.017,2.0,2.0,0.0,-10.0,2.0,,-10.0
1,35.084056,-85.317032,2018-04-05,16:57:49,330C820001,0.028,2.0,2.0,0.0,-10.0,2.0,,-10.0
1,35.090432,-85.25737,2018-04-05,17:05:29,3305395001,7.015,,,,,,,
1,35.045946,-85.301604,2018-04-05,17:39:23,3305001001,0.251,,,,,,,
1,35.010366,-85.222513,2018-04-05,17:46:05,330B220001,0.102,2.0,7.0,0.0,1.0,2.0,,25.0
1,35.010213,-85.221935,2018-04-05,17:46:05,330B220001,0.11,2.0,7.0,0.0,1.0,2.0,,25.0
1,35.027636,-85.316737,2018-04-05,17:47:04,330A660001,0.002,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.00869,-85.224254,2018-04-05,18:14:37,3303610001,1.9,,,,,,,
1,35.031376,-85.315973,2018-04-05,18:15:59,33I0024002,7.739,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.139283,-85.261799,2018-04-05,18:38:10,330C803001,0.0,,,,,,,
1,35.150441,-85.107913,2018-04-05,18:53:52,33SR058001,12.493,2.0,0.0,0.0,0.0,2.0,,55.0
1,35.087713,-85.071062,2018-04-05,18:56:58,3302205001,6.11,,,,,,,
1,35.120077,-85.23696,2018-04-05,19:26:35,33SR319001,4.339,2.0,2.0,2.0,0.0,2.0,,50.0
1,35.065784,-85.313285,2018-04-05,21:23:29,3303624001,0.257,,,,,,,
1,35.021809,-85.297892,2018-04-05,21:36:49,33I0024002,8.966,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.023753,-85.299846,2018-04-05,21:37:15,33I0024002,8.793,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.021809,-85.297892,2018-04-05,21:37:47,33I0024002,8.966,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.02908,-85.310838,2018-04-05,21:52:42,33I0024002,8.071,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.054233,-85.311039,2018-04-05,22:05:52,3303561001,0.586,,,,,,,
1,35.034528,-85.158706,2018-04-05,22:18:41,3304986001,1.464,,,,,,,
1,35.016627,-85.293567,2018-04-05,22:23:20,33SR027001,5.645,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.005852,-85.21921,2018-04-05,23:18:02,3303609001,1.213,,,,,,,
1,35.070454,-85.110009,2018-04-06,00:00:37,330E067001,0.001,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.128636,-85.246472,2018-04-06,06:19:10,3303588001,4.111,,,,,,,
1,35.09407,-85.192345,2018-04-06,07:29:09,330D421001,0.108,2.0,7.0,0.0,-10.0,2.0,,-10.0
1,35.043072,-85.279331,2018-04-06,07:37:39,330A594001,0.075,,,,,,,
1,35.123568,-85.2424,2018-04-06,07:49:56,330C852001,0.086,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.019636,-85.259012,2018-04-06,08:37:43,33I0024002,11.532,2.0,0.0,2.0,1.0,2.0,,55.0
1,35.020518,-85.260174,2018-04-06,08:54:35,33I0024002,11.442,2.0,0.0,2.0,1.0,2.0,,55.0
1,34.996033,-85.253216,2018-04-06,09:29:16,3304022001,0.801,,,,,,,
1,35.019224,-85.267436,2018-04-06,09:37:23,33I0024002,10.993,2.0,0.0,2.0,1.0,2.0,,55.0
1,35.015381,-85.276945,2018-04-06,09:41:09,33I0024002,10.284,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.301881,-84.959269,2018-04-06,09:46:56,33SR060001,0.159,2.0,0.0,0.0,0.0,2.0,,40.0
1,35.030081,-85.153146,2018-04-06,10:03:03,3305787001,0.129,,,,,,,
1,35.043081,-85.115657,2018-04-06,10:06:57,3302154001,0.007,,,,,,,
1,35.00348,-85.14933,2018-04-06,10:15:41,3303608001,0.04,,,,,,,
