Accident,Latitude,Longitude,Date,Time,Route,Log_Mile,Terrain,Land_Use,Access_Control,Illumination,Operation,School_Zone,Speed_Limit
1,35.145102,-85.112277,2017-05-11,00:16:50,33SR058001,12.043,2.0,0.0,0.0,0.0,2.0,,55.0
1,35.028247,-85.36329,2017-05-11,01:59:20,3303622001,0.571,,,,,,,
1,35.002224,-85.277682,2017-05-11,02:18:55,330A993001,0.065,2.0,7.0,0.0,1.0,2.0,,30.0
1,35.005132,-85.227148,2017-05-11,02:26:57,33I0024002,13.632,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.071748,-85.116541,2017-05-11,05:03:55,33I0075001,8.659,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.084112,-85.208627,2017-05-11,05:40:13,33SR153001,4.877,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.07198,-85.116166,2017-05-11,05:45:34,33I0075001,8.685,2.0,0.0,2.0,1.0,2.0,,65.0
1,35.079336,-85.322081,2017-05-11,05:51:30,33SR029001,1.746,2.0,4.0,2.0,1.0,2.0,,55.0
1,35.07178,-85.321168,2017-05-11,05:51:49,33SR029001,1.227,2.0,4.0,2.0,1.0,2.0,,55.0
1,35.056969,-85.316172,2017-05-11,05:52:26,33SR029001,0.171,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.07178,-85.321168,2017-05-11,05:54:08,33SR029001,1.227,2.0,4.0,2.0,1.0,2.0,,55.0
1,35.074231,-85.19162,2017-05-11,06:14:59,33SR317001,1.229,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.082937,-85.078216,2017-05-11,06:39:55,33I0075001,10.956,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.045415,-85.166244,2017-05-11,06:50:25,3303603001,2.177,,,,,,,
1,35.158092,-85.099671,2017-05-11,06:51:13,33SR058001,13.247,2.0,0.0,0.0,0.0,2.0,,55.0
1,35.085699,-85.194881,2017-05-11,06:57:57,33SR058001,5.275,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.00209,-85.328884,2017-05-11,07:39:39,33SR017001,1.288,2.0,4.0,0.0,1.0,2.0,,35.0
1,35.086056,-85.26152,2017-05-11,07:45:07,3305395001,6.63,,,,,,,
1,35.008246,-85.200274,2017-05-11,08:06:12,33I0075001,2.029,2.0,4.0,2.0,1.0,2.0,,55.0
1,35.047098,-85.309505,2017-05-11,08:45:19,33SR008001,9.061,2.0,2.0,0.0,1.0,2.0,,30.0
1,35.067698,-85.31914,2017-05-11,10:00:10,33SR029001,0.924,2.0,4.0,2.0,1.0,2.0,,55.0
1,35.051726,-85.192088,2017-05-11,10:14:24,330B621001,0.211,2.0,5.0,0.0,1.0,2.0,,-10.0
1,35.008957,-85.238046,2017-05-11,11:15:58,33I0024002,12.956,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.031699,-85.183432,2017-05-11,11:18:27,33SR002001,16.897,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.094368,-85.331318,2017-05-11,11:29:09,33SR008001,13.147,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.050668,-85.153075,2017-05-11,11:38:48,330E507001,0.001,2.0,7.0,0.0,-10.0,2.0,,25.0
1,35.031699,-85.183432,2017-05-11,12:05:18,33SR002001,16.897,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.084723,-85.184283,2017-05-11,12:09:47,3303601001,2.242,,,,,,,
1,35.114607,-85.261004,2017-05-11,12:18:53,3303587001,1.716,,,,,,,
1,35.117938,-85.279544,2017-05-11,12:18:55,3305763001,0.662,,,,,,,
1,35.114653,-85.261054,2017-05-11,12:19:29,3303587001,1.711,,,,,,,
1,35.040336,-85.150002,2017-05-11,12:30:29,3301122001,0.367,,,,,,,
1,35.034841,-85.153531,2017-05-11,12:44:34,3304987001,1.466,,,,,,,
1,34.997429,-85.283176,2017-05-11,13:02:08,330A920001,0.408,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.0663,-85.330812,2017-05-11,13:39:22,330A037001,0.027,2.0,5.0,0.0,1.0,2.0,,-10.0
1,35.01113,-85.216772,2017-05-11,13:41:15,33SR002001,14.523,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.008709,-85.205213,2017-05-11,14:05:11,330C353001,0.461,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.034528,-85.158706,2017-05-11,14:06:34,3304986001,1.464,,,,,,,
1,35.053073,-85.265178,2017-05-11,14:40:04,330B525001,0.674,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.034368,-85.298812,2017-05-11,14:41:03,330A621001,0.052,2.0,5.0,0.0,1.0,2.0,,30.0
1,35.044762,-85.164109,2017-05-11,15:10:23,3303580001,1.695,,,,,,,
1,35.128636,-85.246472,2017-05-11,15:22:51,3303588001,4.111,,,,,,,
1,35.033003,-85.265899,2017-05-11,15:38:23,3305403001,0.113,,,,,,,
1,35.009932,-85.21546,2017-05-11,15:45:46,330C359001,0.083,1.0,2.0,0.0,1.0,2.0,,15.0
1,35.053263,-85.260921,2017-05-11,15:53:08,33SR017001,4.833,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.075809,-85.319323,2017-05-11,15:54:51,33SR008001,11.341,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.136092,-85.116523,2017-05-11,16:13:22,3302205001,0.356,,,,,,,
1,35.010644,-85.217441,2017-05-11,16:16:00,33SR002001,14.477,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.136092,-85.116523,2017-05-11,16:20:33,3302205001,0.356,,,,,,,
1,35.024587,-85.32476,2017-05-11,16:23:47,33I0024002,6.95,2.0,5.0,2.0,1.0,2.0,,55.0
1,35.068879,-85.289366,2017-05-11,16:35:42,3303589001,0.93,,,,,,,
1,35.034528,-85.158706,2017-05-11,16:39:38,3304986001,1.464,,,,,,,
1,35.127119,-85.246274,2017-05-11,17:05:06,3303588001,4.011,,,,,,,
1,35.042164,-85.220198,2017-05-11,17:09:01,3303578001,3.621,,,,,,,
1,35.049694,-85.308534,2017-05-11,17:10:25,330D939001,0.26,2.0,2.0,0.0,1.0,1.0,,-10.0
1,35.054106,-85.264856,2017-05-11,17:28:09,3303556001,0.69,,,,,,,
1,35.111468,-85.082988,2017-05-11,17:55:58,3302205001,3.612,,,,,,,
1,34.995789,-85.354881,2017-05-11,17:57:40,330B627001,1.174,2.0,7.0,0.0,1.0,2.0,,25.0
1,35.08008,-85.30122,2017-05-11,17:58:00,3303590001,1.381,,,,,,,
1,35.079908,-85.301396,2017-05-11,17:58:31,330A171001,0.009,2.0,7.0,0.0,-10.0,2.0,,-10.0
1,35.048719,-85.290431,2017-05-11,18:10:47,330A390001,0.479,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.141895,-85.349692,2017-05-11,18:11:22,3302209001,1.633,,,,,,,
1,35.01113,-85.014223,2017-05-11,18:19:07,330D935001,0.435,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.01113,-85.014223,2017-05-11,18:29:50,330D935001,0.435,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.011295,-85.261975,2017-05-11,18:42:52,330B634001,0.207,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.048649,-85.287235,2017-05-11,18:56:38,330A390001,0.17,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.002514,-85.147593,2017-05-11,19:06:33,33SR320001,3.974,-10.0,2.0,0.0,1.0,2.0,,40.0
1,35.022266,-85.161173,2017-05-11,19:29:37,3304987001,0.497,,,,,,,
1,35.082804,-85.290106,2017-05-11,19:42:15,3303589001,1.965,,,,,,,
1,35.017677,-85.168715,2017-05-11,20:53:26,330E400001,0.008,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.001294,-85.210866,2017-05-11,21:22:39,33I0075001,1.202,1.0,0.0,2.0,1.0,2.0,,55.0
1,35.126774,-85.246485,2017-05-11,21:29:25,3303588001,3.984,,,,,,,
1,35.025255,-85.272089,2017-05-11,22:17:36,330A511001,0.123,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.038239,-85.309338,2017-05-11,23:11:56,330A653001,0.012,2.0,4.0,0.0,1.0,2.0,,-10.0
1,35.036308,-85.270862,2017-05-12,06:01:38,33SR017001,3.391,2.0,7.0,0.0,1.0,2.0,,30.0
1,35.036506,-85.270941,2017-05-12,06:05:09,330A703001,0.158,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.044088,-85.160208,2017-05-12,07:10:22,3303580001,1.915,,,,,,,
1,35.010549,-85.192008,2017-05-12,07:18:23,33I0075001,2.531,2.0,4.0,2.0,1.0,2.0,,55.0
1,35.045991,-85.174699,2017-05-12,08:23:42,330E529001,0.051,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.019033,-85.339344,2017-05-12,08:28:13,33SR148001,3.325,3.0,4.0,0.0,0.0,2.0,,35.0
1,35.069722,-85.100611,2017-05-12,08:28:25,3304145001,2.212,,,,,,,
1,35.016157,-85.254377,2017-05-12,09:07:31,33I0024002,11.89,2.0,0.0,2.0,1.0,2.0,,55.0
1,35.04353,-85.312074,2017-05-12,09:08:28,3305713001,0.032,,,,,,,
1,35.048861,-85.178994,2017-05-12,09:17:20,330E523001,0.395,2.0,7.0,0.0,-10.0,2.0,,25.0
1,35.016157,-85.254377,2017-05-12,09:26:33,33I0024002,11.89,2.0,0.0,2.0,1.0,2.0,,55.0
1,35.01849,-85.380847,2017-05-12,09:30:55,33SR002001,2.303,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.193397,-85.177654,2017-05-12,10:34:50,3304128001,1.844,,,,,,,
1,35.080339,-85.295128,2017-05-12,10:36:28,330A177001,0.158,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.194456,-85.18067,2017-05-12,10:37:25,3304128001,1.669,,,,,,,
1,35.193397,-85.177654,2017-05-12,10:37:25,3304128001,1.844,,,,,,,
1,34.986596,-85.296837,2017-05-12,11:37:06,330A788001,0.803,2.0,2.0,0.0,1.0,2.0,,30.0
1,35.062645,-85.306972,2017-05-12,12:08:31,3303546001,0.086,,,,,,,
1,35.054571,-85.200011,2017-05-12,12:11:46,330D198001,0.301,2.0,2.0,0.0,-10.0,2.0,,-10.0
1,35.037485,-85.149705,2017-05-12,12:23:57,330F888001,0.363,2.0,2.0,0.0,1.0,2.0,,-10.0
1,35.030501,-85.268949,2017-05-12,12:51:13,330A472001,0.043,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.047957,-85.289321,2017-05-12,12:57:18,3303552001,1.214,,,,,,,
1,35.028516,-85.156479,2017-05-12,13:13:38,330E457001,0.002,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.023735,-85.158512,2017-05-12,13:51:43,3304987001,0.651,,,,,,,
1,35.001294,-85.210866,2017-05-12,14:00:48,33I0075001,1.202,1.0,0.0,2.0,1.0,2.0,,55.0
1,35.003342,-85.211031,2017-05-12,14:02:32,33I0075001,1.33,1.0,0.0,2.0,1.0,2.0,,55.0
1,35.03161,-85.153969,2017-05-12,14:11:00,3304987001,1.252,,,,,,,
1,35.008661,-85.237709,2017-05-12,14:13:29,33I0024002,12.981,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.004334,-85.221655,2017-05-12,14:14:24,33I0024002,13.951,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.252456,-85.180904,2017-05-12,14:19:16,3301126001,4.973,,,,,,,
1,35.110778,-85.321604,2017-05-12,14:29:15,330A047001,0.091,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.317192,-85.138374,2017-05-12,14:36:41,330D533001,0.368,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.101698,-85.053197,2017-05-12,14:37:54,33I0075001,12.996,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.102678,-85.325203,2017-05-12,14:38:04,330C262001,0.104,2.0,2.0,0.0,-10.0,2.0,,-10.0
1,35.101698,-85.053197,2017-05-12,14:38:18,33I0075001,12.996,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.116996,-85.318253,2017-05-12,14:38:54,3303594001,0.803,,,,,,,
1,35.317192,-85.138374,2017-05-12,14:39:47,330D533001,0.368,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.122205,-85.288198,2017-05-12,14:40:04,3301406001,3.144,,,,,,,
1,35.101698,-85.053197,2017-05-12,14:40:51,33I0075001,12.996,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.03732,-85.307731,2017-05-12,14:45:20,33SR027001,4.599,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.080448,-85.059338,2017-05-12,14:49:02,33SR321001,6.928,2.0,2.0,0.0,1.0,2.0,,30.0
1,35.017562,-85.283777,2017-05-12,14:49:39,33I0024002,9.871,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.015687,-85.125627,2017-05-12,15:00:47,3303582001,1.68,,,,,,,
1,35.016113,-85.125828,2017-05-12,15:01:36,3303582001,1.657,,,,,,,
1,35.071145,-85.308639,2017-05-12,15:04:12,330A306001,0.289,2.0,2.0,0.0,1.0,2.0,,30.0
1,35.029124,-85.102559,2017-05-12,15:11:08,3302154001,1.267,,,,,,,
1,35.007894,-85.200822,2017-05-12,15:12:37,33I0075001,1.991,2.0,4.0,2.0,1.0,2.0,,55.0
1,35.001294,-85.210866,2017-05-12,15:18:45,33I0075001,1.202,1.0,0.0,2.0,1.0,2.0,,55.0
1,35.026286,-85.173307,2017-05-12,15:24:55,33I0075001,4.163,2.0,7.0,2.0,0.0,2.0,,55.0
1,35.085596,-85.066734,2017-05-12,15:37:06,33SR002001,20.634,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.028815,-85.178477,2017-05-12,15:37:08,33SR153001,0.631,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.016831,-85.281292,2017-05-12,15:37:10,33I0024002,10.02,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.028815,-85.178477,2017-05-12,15:38:08,33SR153001,0.631,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.033906,-85.269301,2017-05-12,15:39:20,3305403001,0.301,,,,,,,
1,35.028617,-85.178086,2017-05-12,15:41:01,33SR153001,0.606,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.033901,-85.270294,2017-05-12,15:42:03,330A474001,0.713,2.0,7.0,0.0,1.0,2.0,,30.0
1,34.988566,-85.287667,2017-05-12,15:49:53,3303557001,0.083,,,,,,,
1,35.137547,-85.044694,2017-05-12,15:52:59,3301145001,2.782,,,,,,,
1,35.043733,-85.09568,2017-05-12,16:06:47,3301122001,4.17,,,,,,,
1,35.006603,-85.153458,2017-05-12,16:26:43,33SR320001,3.518,2.0,2.0,0.0,1.0,2.0,,40.0
