Index,Route,Longitude,Latitude,Sum_Accidents,Date,Time,Hour,Temperature,Temp_Max,Temp_Min,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,EventBefore,Event,ConditionBefore,Conditions,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Operation,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,Pavement_Width,Pavement_Type,Prediction,Probability,Log_Mile
2853,33SR317001,-85.136543,35.06093,33,2/25/19,11:00,11,41.93,54.98,34.61,21.69,0.44,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,4,4,13,1,14,24,15,,,4.651
2006,330B068001,-85.228277,35.012954,65,2/25/19,8:00,8,35.58,55.47,35.44,21.74,0.57,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,32,15,,,0.001
4005,33I0024002,-85.399306,34.9933,45,2/25/19,16:00,16,55.97,55.97,34.85,24.84,0.3,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,,0.896
4886,33SR320001,-85.149292,35.005439,26,2/25/19,19:00,19,48.11,55.32,34.79,27.8,0.45,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,,3.804
2768,33I0024002,-85.322434,35.028932,47,2/25/19,11:00,11,42.51,55.77,34.83,20.88,0.42,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,5,2,2,4,7,2,1,11,24,15,,,7.279
1634,33SR002001,-85.269492,35.022196,32,2/25/19,6:00,6,36.4,55.35,35.51,23.01,0.58,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,36,15,,,10.607
5796,33I0075001,-85.177674,35.019094,32,2/25/19,23:00,23,42.84,55.37,34.93,26.62,0.52,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,7,8,2,1,11,48,18,,,3.604
453,3304996001,-85.187659,35.029911,28,2/25/19,1:00,1,42.06,55.21,35.22,26.83,0.54,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,28,15,,,0.019
2607,33I0024002,-85.227148,35.005132,33,2/25/19,10:00,10,39.35,55.45,34.92,20.59,0.47,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,,13.632
4007,330F888001,-85.149705,35.037485,45,2/25/19,16:00,16,55.13,55.13,34.73,25.7,0.32,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,4,12,4,19,24,15,,,0.363
1715,3304986001,-85.158706,35.034528,268,2/25/19,7:00,7,35.43,55.24,35.43,22.55,0.59,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,18,4,17,24,15,,,1.464
4770,330F888001,-85.149653,35.034718,38,2/25/19,19:00,19,47.87,55.13,34.73,27.75,0.45,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,4,12,4,19,24,15,,,0.443
4514,3304987001,-85.158512,35.023735,42,2/25/19,18:00,18,51.4,55.26,34.8,27.35,0.39,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,,0.651
3718,33SR320001,-85.173781,35.017884,67,2/25/19,15:00,15,54.03,55.26,34.91,24.21,0.31,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,5,21,1,14,24,15,,,1.978
2771,33I0075001,-85.163223,35.035572,47,2/25/19,11:00,11,42.06,55.23,34.79,21.62,0.44,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,2,1,11,36,18,,,5.016
4498,33SR153001,-85.229018,35.104278,45,2/25/19,18:00,18,51.87,55.64,34.67,26.95,0.38,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,13,1,12,24,18,,,6.775
1168,3304987001,-85.155546,35.030221,29,2/25/19,4:00,4,39.22,55.19,35.44,25.2,0.57,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,,1.127
4914,33I0024002,-85.281292,35.016831,112,2/25/19,20:00,20,47.04,55.87,35.02,27.56,0.46,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,,10.02
3981,33I0075001,-85.211604,35.001154,52,2/25/19,16:00,16,55.57,55.57,34.83,25.26,0.31,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,,1.206
5504,33I0075001,-85.174285,35.024637,38,2/25/19,22:00,22,43.86,55.43,34.87,26.82,0.51,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,2,2,6,7,2,1,11,48,18,,,4.038
1958,33I0024002,-85.252069,35.014338,26,2/25/19,7:00,7,35.62,55.11,35.62,22.35,0.58,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,,12.072
5022,33SR153001,-85.246697,35.182577,38,2/25/19,20:00,20,46.06,55.65,33.93,27.29,0.48,2,,10,0.17,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,4,4,13,1,14,24,15,,,12.481
1795,33I0024002,-85.253185,35.015252,46,2/25/19,7:00,7,35.62,55.08,35.62,22.33,0.58,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,,11.983
4681,33I0075001,-85.209894,34.998664,83,2/25/19,19:00,19,48.59,55.56,34.82,27.66,0.44,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,1,2,2,2,6,8,2,1,11,36,15,,,1.014
3279,33SR153001,-85.229114,35.104437,43,2/25/19,13:00,13,49.44,55.54,34.67,20.84,0.32,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,4,4,13,1,12,24,18,,,6.786
2094,3303561001,-85.310664,35.052295,36,2/25/19,8:00,8,35.43,55.66,35.26,20.86,0.55,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,18,4,16,36,15,,,0.454
5661,33I0075001,-85.209894,34.998664,83,2/25/19,23:00,23,42.88,55.56,34.82,26.74,0.53,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,2,2,2,6,8,2,1,11,36,15,,,1.014
46,330B068001,-85.228277,35.012954,65,2/25/19,0:00,0,53.27,60.82,45,49.96,0.88,2,,6.12,0.35,rain,0.0143,0.1457,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,0,0,2,2,2,12,4,19,32,15,,,0.001
142,33SR153001,-85.221427,35.091719,34,2/25/19,0:00,0,53.56,61.13,45.04,49.91,0.87,2,,4.06,0.36,rain,0.015,0.1517,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,4,2,2,4,6,13,1,12,24,15,,,5.772
1265,33I0075001,-85.174239,35.02432,67,2/25/19,5:00,5,37.96,55.35,35.51,24.29,0.57,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,2,2,6,7,2,1,11,48,18,,,4.019
5371,33I0075001,-85.210479,35.004212,26,2/25/19,21:00,21,45.22,55.57,34.81,27.24,0.49,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,,1.391
3407,33I0124001,-85.318867,35.035208,27,2/25/19,13:00,13,49.19,55.8,35.03,20.68,0.32,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,5,2,2,6,8,2,1,11,36,15,,,0.445
627,3303611001,-85.244059,35.01068,35,2/25/19,2:00,2,41.26,55.3,35.58,26.39,0.55,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,16,24,15,,,0.996
91,3304417001,-85.292119,35.039775,44,2/25/19,0:00,0,53.93,61.53,44.99,50.42,0.88,2,,3.94,0.35,rain,0.0144,0.1478,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,4,4,18,4,16,36,15,,,1.125
5856,33SR002001,-85.149942,35.05224,27,2/25/19,23:00,23,42.47,55.17,34.66,26.47,0.53,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,13,1,14,12,15,,,19.276
3467,3305788001,-85.138005,35.05514,69,2/25/19,14:00,14,51.47,55.04,34.62,23.09,0.33,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,18,4,17,18,15,,,0.196
373,3301122001,-85.149705,35.039818,36,2/25/19,1:00,1,42.01,55.12,35.4,26.79,0.54,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,,0.397
461,3303552001,-85.286955,35.046753,27,2/25/19,1:00,1,42.54,55.7,35.32,26.61,0.53,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,22,15,,,1.365
2225,33I0075001,-85.184679,35.01246,102,2/25/19,9:00,9,37.44,55.33,35.62,21.14,0.51,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,8,8,2,1,11,48,18,,,2.974
3669,3304983001,-85.27164,35.009454,26,2/25/19,14:00,14,51.17,54.98,35.2,22.08,0.32,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,17,30,15,,,0.395
1759,330F888001,-85.151823,35.036959,66,2/25/19,7:00,7,35.41,55.15,35.41,22.56,0.59,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,38,15,,,0.273
3044,3304987001,-85.158512,35.023735,42,2/25/19,12:00,12,45.67,55.2,34.8,20.64,0.37,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,,0.651
2058,330B207001,-85.238312,35.018858,43,2/25/19,8:00,8,35.61,55.34,35.49,21.63,0.56,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,24,15,,,0.147
433,3304987001,-85.155546,35.030221,29,2/25/19,1:00,1,42.08,55.19,35.44,26.84,0.54,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,,1.127
2363,33SR317001,-85.136543,35.06093,33,2/25/19,9:00,9,37.1,54.98,35.3,20.96,0.52,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,4,4,13,1,14,24,15,,,4.651
5739,3304987001,-85.158512,35.023735,42,2/25/19,23:00,23,42.69,55.26,34.8,26.56,0.53,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,,0.651
143,33I0024002,-85.314205,35.030316,34,2/25/19,0:00,0,54.52,62.17,45.09,50.6,0.87,2,,2,0.35,rain,0.0148,0.1529,1550995200,clear-night,rain,Clear,Light Rain,0,0,1,0,0,0,2,2,2,2,6,8,2,1,11,36,18,,,7.863
5274,33I0024002,-85.31139,35.029438,36,2/25/19,21:00,21,45.51,55.96,35.03,27.34,0.49,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,8,2,1,11,36,18,,,8.032
5312,3304134001,-85.20734,35.147481,32,2/25/19,21:00,21,44.51,55.4,34,26.96,0.5,2,,10,0.16,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,18,4,16,20,15,,,1.307
2171,33SR153001,-85.239439,35.12384,28,2/25/19,8:00,8,34.94,55.75,34.74,20.45,0.55,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,,8.305
1165,33SR320001,-85.184253,35.017209,30,2/25/19,4:00,4,39.36,55.24,35.62,25.24,0.57,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,21,1,14,24,15,,,1.363
1890,33SR029001,-85.316172,35.056969,31,2/25/19,7:00,7,35.13,55.77,35.13,21.65,0.57,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,13,1,12,36,18,,,0.171
3277,33I0124001,-85.314266,35.047051,44,2/25/19,13:00,13,49.17,55.64,35.06,20.64,0.32,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,5,5,2,1,11,24,15,,,1.399
4231,33I0075001,-85.078216,35.082937,51,2/25/19,17:00,17,53.24,54.31,33.75,26.96,0.36,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,,10.956
325,33I0024002,-85.253185,35.015252,46,2/25/19,1:00,1,42,55.08,35.62,26.9,0.55,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,,11.983
1923,3304996001,-85.187659,35.029911,28,2/25/19,7:00,7,35.21,55.21,35.21,22.46,0.59,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,28,15,,,0.019
3610,33SR008001,-85.318282,35.083649,31,2/25/19,14:00,14,52.19,55.56,34.73,21.73,0.3,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,16,22,15,,,11.995
1766,330D624001,-85.199279,35.234297,60,2/25/19,7:00,7,33.83,55.28,33.83,20.44,0.58,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,14,15,,,0.139
5219,33I0024002,-85.276945,35.015381,47,2/25/19,21:00,21,45.42,55.72,35.07,27.29,0.49,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,,10.284
2275,33I0024002,-85.383202,35.018934,48,2/25/19,9:00,9,36.95,55.6,34.72,20.09,0.5,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,,2.945
1864,3303580001,-85.166282,35.046274,34,2/25/19,7:00,7,35.37,55.38,35.37,22.41,0.59,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,,1.538
340,3304987001,-85.157359,35.026889,43,2/25/19,1:00,1,42.1,55.19,35.46,26.85,0.54,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,,0.878
2556,3303552001,-85.279898,35.043794,41,2/25/19,10:00,10,39.43,55.73,34.91,20.05,0.45,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,,1.819
925,33SR002001,-85.254881,35.027655,29,2/25/19,3:00,3,40.03,54.94,35.56,25.61,0.56,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,22,15,,,11.917
797,330D228001,-85.197621,35.083886,52,2/25/19,3:00,3,39.89,55.21,34.95,25.23,0.55,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,26,15,,,0.059
3378,330E416001,-85.174009,35.017383,29,2/25/19,13:00,13,48.59,55.26,34.91,21.67,0.34,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,22,15,,,0.306
320,330A271001,-85.308341,35.065196,47,2/25/19,1:00,1,42.14,55.54,35.08,26.46,0.53,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,18,15,,,0.225
1670,33I0075001,-85.17253,35.027345,28,2/25/19,6:00,6,36.46,55.31,35.5,23.3,0.58,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,2,2,6,6,2,1,11,36,18,,,4.247
3857,3304995001,-85.186686,35.029063,30,2/25/19,15:00,15,53.89,55.25,34.61,24.23,0.31,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,17,28,15,,,0.699
1139,33I0075001,-85.196993,35.009159,33,2/25/19,4:00,4,39.23,55.31,35.34,25.28,0.57,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,,2.228
3850,33SR029001,-85.316172,35.056969,31,2/25/19,15:00,15,54.78,55.94,34.93,23.45,0.29,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,13,1,12,36,18,,,0.171
116,330A702001,-85.26761,35.034727,38,2/25/19,0:00,0,53.56,61.28,45.06,50.11,0.88,2,,4.47,0.35,rain,0.0145,0.1482,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,7,0,2,2,2,12,4,19,30,15,,,0.092
1070,3304417001,-85.299374,35.02626,44,2/25/19,4:00,4,39.22,55.8,35.3,24.9,0.56,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,18,4,16,34,18,,,0.095
3650,33I0024002,-85.289703,35.018623,27,2/25/19,14:00,14,51.99,55.78,35.01,22.03,0.31,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,7,2,1,11,36,15,,,9.528
1117,3303611001,-85.244059,35.01068,35,2/25/19,4:00,4,39.34,55.3,35.58,25.2,0.57,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,16,24,15,,,0.996
1794,3301122001,-85.150002,35.040336,46,2/25/19,7:00,7,35.4,55.12,35.4,22.54,0.59,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,,0.367
441,33I0024002,-85.28446,35.017606,29,2/25/19,1:00,1,42.37,55.75,35.4,26.79,0.54,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,7,2,1,11,36,15,,,9.834
4748,3303588001,-85.256848,35.114504,43,2/25/19,19:00,19,48.69,55.87,34.55,27.43,0.43,2,,10,0.16,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,16,4,14,24,15,,,2.836
3719,330F888001,-85.151823,35.036959,66,2/25/19,15:00,15,53.96,55.15,34.73,24.35,0.31,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,38,15,,,0.273
2288,33I0024002,-85.254192,35.015818,46,2/25/19,9:00,9,37.37,55.05,35.62,20.77,0.51,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,,11.914
264,33I0075001,-85.184238,35.012866,107,2/25/19,1:00,1,42.23,55.31,35.62,26.92,0.54,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,8,8,2,1,11,48,18,,,3.01
4328,330E643001,-85.184651,35.030289,32,2/25/19,17:00,17,54.38,55.18,34.61,26.44,0.34,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,12,4,19,26,15,,,0.037
1021,33I0024002,-85.310838,35.02908,67,2/25/19,4:00,4,39.22,55.79,35.3,24.84,0.56,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,8,2,1,11,36,18,,,8.071
4571,33I0075001,-85.177674,35.019094,32,2/25/19,18:00,18,51.56,55.37,34.93,27.27,0.39,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,7,8,2,1,11,48,18,,,3.604
1319,33SR153001,-85.229114,35.104437,43,2/25/19,5:00,5,37.82,55.54,35,23.35,0.56,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,13,1,12,24,18,,,6.786
3896,33SR002001,-85.149942,35.05224,27,2/25/19,15:00,15,54,55.16,34.66,24.48,0.32,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,13,1,14,12,15,,,19.276
1660,33SR002001,-85.254881,35.027655,29,2/25/19,6:00,6,36.47,54.95,35.56,22.98,0.58,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,22,15,,,11.917
3177,330A675001,-85.263344,35.032718,26,2/25/19,12:00,12,45.69,55.33,35.03,19.65,0.35,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,30,15,,,0.174
2427,33I0124001,-85.318867,35.035208,27,2/25/19,9:00,9,37.25,55.8,35.27,20.27,0.5,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,5,2,2,6,8,2,1,11,36,15,,,0.445
5696,33I0075001,-85.211604,35.001154,52,2/25/19,23:00,23,42.89,55.57,34.83,26.74,0.53,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,,1.206
5499,33SR008001,-85.235377,34.995433,40,2/25/19,22:00,22,44.18,55.58,34.99,26.94,0.5,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,,2.832
1059,3301122001,-85.150002,35.040336,46,2/25/19,4:00,4,39.15,55.12,35.4,25.14,0.57,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,,0.367
