Accident,Latitude,Longitude,Date,Time,Route,Log_Mile,Terrain,Land_Use,Access_Control,Illumination,Operation,School_Zone,Speed_Limit
1,35.02156,-85.297411,2018-02-23,16:58:54,33I0024002,8.996,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.060281,-85.070921,2018-02-23,17:06:36,330F013001,0.073,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.068054,-85.196172,2018-02-23,17:09:24,33SR153001,3.537,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.041836,-85.154037,2018-02-23,17:18:38,3301122001,0.118,,,,,,,
1,34.990522,-85.216944,2018-02-23,17:30:30,33SR008001,1.72,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.02156,-85.297411,2018-02-23,17:52:39,33I0024002,8.996,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.008957,-85.238046,2018-02-23,18:16:47,33I0024002,12.956,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.047098,-85.309505,2018-02-23,18:28:46,33SR008001,9.061,2.0,2.0,0.0,1.0,2.0,,30.0
1,34.995679,-85.238849,2018-02-23,18:28:51,33SR008001,3.025,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.062287,-85.306191,2018-02-23,18:37:06,3303546001,0.135,,,,,,,
1,35.044885,-85.162464,2018-02-23,19:17:45,3303580001,1.779,,,,,,,
1,35.114504,-85.256848,2018-02-23,19:22:01,3303588001,2.836,,,,,,,
1,35.188578,-85.352447,2018-02-23,19:39:58,33SR008001,23.134,2.0,0.0,0.0,1.0,2.0,,45.0
1,35.084306,-85.077163,2018-02-23,20:20:29,3302205001,5.635,,,,,,,
1,34.996637,-85.242414,2018-02-23,20:22:16,33SR008001,3.233,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.011441,-85.188065,2018-02-23,20:24:52,33I0075001,2.766,2.0,2.0,2.0,0.0,2.0,,55.0
1,35.085655,-85.211025,2018-02-23,20:27:59,33SR153001,5.052,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.208066,-85.170399,2018-02-23,20:32:26,3304427001,0.673,,,,,,,
1,35.21025,-85.170901,2018-02-23,20:33:07,3304427001,0.547,,,,,,,
1,35.084146,-85.077368,2018-02-23,20:40:00,3302205001,5.63,,,,,,,
1,35.200613,-85.158821,2018-02-23,21:30:37,330D127001,0.002,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.063253,-85.3083,2018-02-23,21:35:05,3303590001,0.038,,,,,,,
1,35.049104,-85.367172,2018-02-24,00:03:04,330C051001,2.053,2.0,7.0,0.0,1.0,2.0,,25.0
1,35.046973,-85.366317,2018-02-24,00:03:04,330C051001,1.905,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,34.998256,-85.265944,2018-02-24,03:00:56,330B929001,0.003,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.019745,-85.181255,2018-02-24,06:39:20,3303603001,0.201,,,,,,,
1,35.125253,-85.309758,2018-02-24,06:42:11,3303594001,1.546,,,,,,,
1,35.125482,-85.310964,2018-02-24,06:42:42,3303594001,1.53,,,,,,,
1,35.065895,-85.115317,2018-02-24,08:04:19,330E060001,0.301,2.0,7.0,0.0,-10.0,2.0,,35.0
1,35.007158,-85.263081,2018-02-24,08:10:39,33SR008001,4.744,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.158162,-85.248507,2018-02-24,09:33:51,330C945001,0.004,2.0,7.0,0.0,-10.0,2.0,,-10.0
1,35.158162,-85.248507,2018-02-24,09:41:07,330C945001,0.004,2.0,7.0,0.0,-10.0,2.0,,-10.0
1,35.079876,-85.296543,2018-02-24,10:39:59,330A177001,0.21,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.010366,-85.222513,2018-02-24,10:54:04,330B220001,0.102,2.0,7.0,0.0,1.0,2.0,,25.0
1,35.023924,-85.232253,2018-02-24,10:56:34,330B103001,0.074,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.013727,-85.328285,2018-02-24,11:08:11,33SR002001,5.744,3.0,0.0,0.0,1.0,2.0,,45.0
1,35.030459,-85.185529,2018-02-24,12:01:10,33SR002001,16.75,,,,,,,
1,35.015214,-85.163699,2018-02-24,12:01:16,33SR320001,2.607,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.033483,-85.153161,2018-02-24,12:46:33,3304987001,1.389,,,,,,,
1,35.14182,-85.248735,2018-02-24,12:48:01,3303593001,2.22,,,,,,,
1,35.169585,-85.075715,2018-02-24,13:11:59,33SR058001,14.838,2.0,0.0,0.0,0.0,2.0,,55.0
1,35.062644,-85.308526,2018-02-24,13:34:08,33SR008001,10.138,2.0,2.0,0.0,1.0,2.0,,30.0
1,34.989184,-85.210455,2018-02-24,13:52:18,330B866001,0.201,2.0,7.0,0.0,1.0,2.0,,30.0
1,35.114572,-85.252004,2018-02-24,13:53:51,3303588001,3.096,,,,,,,
1,35.06052,-85.069111,2018-02-24,14:02:05,33SR317001,7.478,2.0,2.0,0.0,-10.0,2.0,,35.0
1,35.059386,-85.067299,2018-02-24,14:06:32,33SR317001,7.604,2.0,2.0,0.0,-10.0,2.0,,35.0
1,35.032017,-85.318321,2018-02-24,14:20:25,33I0024002,7.595,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.134026,-85.240797,2018-02-24,14:44:04,33SR319001,4.644,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.060689,-85.134239,2018-02-24,15:00:24,33SR002001,20.339,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.059195,-85.13066,2018-02-24,15:01:32,3304145001,0.029,,,,,,,
1,35.014768,-85.215464,2018-02-24,15:21:02,330B056001,0.126,2.0,7.0,0.0,-10.0,2.0,,-10.0
1,35.06559,-85.194373,2018-02-24,15:25:11,3303601001,0.798,,,,,,,
1,35.062979,-85.194081,2018-02-24,15:25:22,33SR153001,3.169,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.074238,-85.190932,2018-02-24,15:33:47,33SR317001,1.268,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.014805,-85.218102,2018-02-24,15:36:18,330B055001,0.251,2.0,7.0,0.0,-10.0,2.0,,-10.0
1,35.138778,-85.247194,2018-02-24,15:38:47,33SR153001,9.431,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.014768,-85.215464,2018-02-24,15:45:08,330B056001,0.126,2.0,7.0,0.0,-10.0,2.0,,-10.0
1,35.127587,-85.147969,2018-02-24,15:46:04,330D349001,0.005,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.104437,-85.229114,2018-02-24,16:09:24,33SR153001,6.786,2.0,0.0,2.0,1.0,2.0,,55.0
1,35.12384,-85.239439,2018-02-24,16:58:23,33SR153001,8.305,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.042901,-85.222382,2018-02-24,17:01:05,3303556001,3.323,,,,,,,
1,35.02626,-85.299374,2018-02-24,17:19:05,3304417001,0.095,,,,,,,
1,35.014594,-85.227371,2018-02-24,17:50:31,3303578001,1.424,,,,,,,
1,35.204572,-85.19332,2018-02-24,18:04:04,3304128001,0.544,,,,,,,
1,35.20893,-85.201188,2018-02-24,18:04:42,3304125001,2.197,,,,,,,
1,35.204572,-85.19332,2018-02-24,18:20:17,3304128001,0.544,,,,,,,
1,35.252615,-85.141283,2018-02-24,18:28:47,330G138001,0.329,2.0,7.0,0.0,-10.0,2.0,,25.0
1,35.112747,-85.133979,2018-02-24,18:46:08,33SR058001,9.268,2.0,4.0,0.0,0.0,2.0,,45.0
1,35.052355,-85.186172,2018-02-24,19:06:41,3303580001,0.281,,,,,,,
1,35.15259,-85.036375,2018-02-24,19:22:21,330F656001,0.144,2.0,0.0,0.0,-10.0,2.0,,25.0
1,35.031677,-85.155287,2018-02-24,19:27:37,3304987001,1.226,,,,,,,
1,35.15259,-85.036375,2018-02-24,19:30:51,330F656001,0.144,2.0,0.0,0.0,-10.0,2.0,,25.0
1,35.039328,-85.159223,2018-02-24,19:37:33,33I0075001,5.359,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.042127,-85.154861,2018-02-24,19:37:50,3301122001,0.067,,,,,,,
1,35.040269,-85.158217,2018-02-24,19:38:48,33I0075001,5.445,2.0,4.0,2.0,0.0,2.0,,55.0
1,34.995122,-85.218422,2018-02-24,19:47:54,3303609001,0.45,,,,,,,
1,35.083861,-85.063324,2018-02-24,20:02:07,3304976001,1.694,,,,,,,
1,35.125222,-85.247534,2018-02-24,20:06:22,330C853001,0.535,2.0,7.0,0.0,1.0,2.0,,25.0
1,35.054786,-85.309717,2018-02-24,20:27:38,3303560001,0.117,,,,,,,
1,35.03275,-85.180174,2018-02-24,20:52:39,330F897001,0.043,2.0,2.0,0.0,-10.0,2.0,,-10.0
1,35.007308,-85.224556,2018-02-24,21:10:46,330B229001,0.023,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.004577,-85.227473,2018-02-24,21:15:38,3303610001,1.556,,,,,,,
1,35.069527,-85.101022,2018-02-24,21:40:29,3304145001,2.184,,,,,,,
1,35.173169,-85.172795,2018-02-24,22:17:35,33SR319001,9.8,2.0,0.0,0.0,0.0,2.0,,45.0
1,35.066363,-85.307513,2018-02-24,22:18:49,330A280001,0.268,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.170243,-85.179673,2018-02-24,22:19:34,330F989001,0.002,2.0,7.0,0.0,-10.0,2.0,,25.0
1,35.172265,-85.173597,2018-02-24,22:19:40,3304991001,0.001,,,,,,,
1,35.173169,-85.172795,2018-02-24,22:19:40,33SR319001,9.8,2.0,0.0,0.0,0.0,2.0,,45.0
1,35.033504,-85.262498,2018-02-24,22:39:11,330A676001,0.2,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.21088,-85.214654,2018-02-24,23:20:20,330D628001,0.002,3.0,0.0,0.0,-10.0,2.0,,45.0
1,34.996485,-85.238573,2018-02-24,23:25:54,330B775001,0.028,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.020541,-85.239381,2018-02-25,01:01:31,3303612001,0.146,,,,,,,
1,35.039593,-85.227785,2018-02-25,01:38:04,3303612001,1.759,,,,,,,
1,35.079278,-85.033966,2018-02-25,02:01:36,33SR002001,22.667,2.0,0.0,0.0,0.0,2.0,,45.0
1,35.03919,-85.23359,2018-02-25,03:38:21,3303613001,1.975,,,,,,,
1,35.21554,-85.030516,2018-02-25,04:34:32,33SR058001,18.988,2.0,0.0,0.0,0.0,2.0,,55.0
1,35.218669,-85.02812,2018-02-25,04:34:46,33SR058001,19.243,2.0,0.0,0.0,0.0,2.0,,55.0
1,35.038058,-85.238229,2018-02-25,05:42:27,3303613001,1.699,,,,,,,
1,35.230308,-85.194426,2018-02-25,06:05:33,3303632001,1.713,,,,,,,
1,35.087013,-85.071373,2018-02-25,06:20:16,3302205001,6.064,,,,,,,
1,35.248128,-85.199204,2018-02-25,06:35:44,3301126001,7.886,,,,,,,
1,35.040249,-85.226667,2018-02-25,06:50:54,330B114001,0.933,2.0,7.0,0.0,1.0,2.0,,25.0
1,35.016889,-85.181912,2018-02-25,09:11:49,3303603001,0.002,,,,,,,
1,35.012662,-85.144128,2018-02-25,09:36:07,3303607001,1.622,,,,,,,
1,35.085808,-85.201592,2018-02-25,09:46:26,330D419001,1.124,2.0,7.0,0.0,-10.0,2.0,,25.0
1,35.030942,-85.155149,2018-02-25,10:38:09,3304987001,1.183,,,,,,,
1,35.030334,-85.123217,2018-02-25,10:47:37,3303582001,0.634,,,,,,,
1,35.044349,-85.128355,2018-02-25,11:03:35,3303604001,3.707,,,,,,,
1,35.078948,-85.168449,2018-02-25,11:53:34,330D248001,0.401,2.0,7.0,0.0,1.0,2.0,,25.0
1,35.007597,-85.293391,2018-02-25,14:07:56,33SR027001,6.294,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.002151,-85.292315,2018-02-25,14:08:36,33SR027001,6.676,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.028961,-85.288147,2018-02-25,15:00:12,3303570001,0.687,,,,,,,
1,35.061969,-85.315901,2018-02-25,15:42:23,3303619001,0.347,,,,,,,
1,35.018169,-85.335087,2018-02-25,16:14:32,33SR002001,5.241,3.0,2.0,0.0,0.0,2.0,,45.0
1,35.050374,-85.164448,2018-02-25,17:15:35,3303603001,2.524,,,,,,,
1,35.044409,-85.054916,2018-02-25,17:56:49,330E022001,0.172,2.0,7.0,0.0,-10.0,2.0,,-10.0
1,35.023753,-85.299846,2018-02-25,18:34:24,33I0024002,8.793,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.016051,-85.202696,2018-02-25,18:41:15,33SR320001,0.225,2.0,7.0,0.0,1.0,2.0,,35.0
1,35.018362,-85.200748,2018-02-25,18:41:16,3303605001,0.197,,,,,,,
1,35.02156,-85.297411,2018-02-25,18:58:32,33I0024002,8.996,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.010598,-85.327699,2018-02-25,19:06:57,33SR017001,1.895,2.0,2.0,0.0,1.0,2.0,,30.0
1,35.234596,-85.202838,2018-02-25,21:45:47,3302162001,4.146,,,,,,,
1,35.044044,-85.264437,2018-02-25,22:04:43,330B560001,0.188,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.216868,-85.187535,2018-02-25,22:42:40,3303632001,0.387,,,,,,,
1,35.216024,-85.187018,2018-02-25,22:44:25,330D911001,0.022,2.0,7.0,0.0,-10.0,2.0,,20.0
1,35.012768,-85.213136,2018-02-26,00:30:10,33SR002001,14.773,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.097132,-85.324835,2018-02-26,01:27:58,330A046001,0.706,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.020949,-85.366889,2018-02-26,02:44:04,330C038001,0.001,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.046556,-85.158182,2018-02-26,02:56:31,330E510001,0.045,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.082166,-85.238663,2018-02-26,03:13:52,3304420001,0.995,,,,,,,
1,35.080773,-85.243602,2018-02-26,03:23:32,330B495001,0.004,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.100298,-85.159294,2018-02-26,03:27:49,3305745001,2.393,,,,,,,
1,35.02156,-85.297411,2018-02-26,05:39:13,33I0024002,8.996,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.018773,-85.294178,2018-02-26,05:47:29,33I0024002,9.27,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.230381,-85.171002,2018-02-26,06:34:40,3305297001,2.479,,,,,,,
1,35.094368,-85.331318,2018-02-26,06:58:00,33SR008001,13.147,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.046375,-85.314277,2018-02-26,07:27:14,33I0124001,1.352,2.0,2.0,2.0,1.0,2.0,,55.0
1,35.010071,-85.193721,2018-02-26,07:31:58,33I0075001,2.427,2.0,4.0,2.0,1.0,2.0,,55.0
1,35.008246,-85.200274,2018-02-26,07:38:05,33I0075001,2.029,2.0,4.0,2.0,1.0,2.0,,55.0
1,35.041421,-85.271505,2018-02-26,07:53:14,3304997001,1.666,,,,,,,
1,35.04093,-85.270086,2018-02-26,07:53:44,330B581001,0.045,2.0,7.0,0.0,-10.0,2.0,,25.0
1,35.063562,-85.310268,2018-02-26,07:55:10,33SR008001,10.25,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.072819,-85.190752,2018-02-26,08:02:20,3303601001,1.337,,,,,,,
1,35.072683,-85.190819,2018-02-26,08:02:52,3303601001,1.327,,,,,,,
1,35.08381,-85.204311,2018-02-26,08:13:40,33SR058001,4.72,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.041707,-85.260666,2018-02-26,08:15:49,3305767001,0.308,,,,,,,
1,35.033687,-85.022803,2018-02-26,08:18:22,330F691001,0.25,2.0,0.0,0.0,-10.0,2.0,,35.0
1,35.065196,-85.308341,2018-02-26,08:19:22,330A271001,0.225,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.05332,-85.309891,2018-02-26,08:30:09,330A347001,0.014,2.0,2.0,0.0,1.0,1.0,,-10.0
1,35.021032,-85.261306,2018-02-26,09:21:54,33I0024002,11.369,2.0,0.0,2.0,1.0,2.0,,55.0
1,35.019101,-85.266949,2018-02-26,09:22:52,33I0024002,11.006,2.0,0.0,2.0,1.0,2.0,,55.0
1,35.020465,-85.260097,2018-02-26,09:35:02,33I0024002,11.448,2.0,0.0,2.0,1.0,2.0,,55.0
1,34.989549,-85.290883,2018-02-26,10:35:04,330A893001,0.174,2.0,7.0,0.0,1.0,2.0,,30.0
1,35.037616,-85.26719,2018-02-26,11:27:37,330A678001,0.098,2.0,7.0,0.0,1.0,2.0,,25.0
1,35.035606,-85.305926,2018-02-26,11:48:06,330A639001,0.002,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,34.98981,-85.20499,2018-02-26,11:49:49,33SR008001,1.039,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.080653,-85.264519,2018-02-26,12:15:26,330A467001,0.002,2.0,7.0,0.0,-10.0,2.0,,-10.0
1,35.052362,-85.307535,2018-02-26,12:18:42,330A366001,0.21,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.035082,-85.312614,2018-02-26,13:00:56,33SR017001,2.35,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.04831,-85.037709,2018-02-26,14:00:14,33SR317001,9.569,2.0,5.0,0.0,-10.0,2.0,,40.0
1,35.277896,-85.170941,2018-02-26,14:27:05,330D516001,0.78,2.0,7.0,0.0,1.0,2.0,,30.0
1,35.030081,-85.153146,2018-02-26,14:56:43,3305787001,0.129,,,,,,,
1,35.048719,-85.290431,2018-02-26,14:58:06,330A390001,0.479,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.037599,-85.311252,2018-02-26,14:59:03,33SR017001,2.537,2.0,2.0,0.0,1.0,2.0,,35.0
1,35.037712,-85.156744,2018-02-26,15:05:44,3304986001,1.863,,,,,,,
1,35.101412,-85.275796,2018-02-26,15:26:05,3303588001,1.292,,,,,,,
1,35.213835,-85.217147,2018-02-26,16:06:46,33SR029001,13.487,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.210747,-85.220487,2018-02-26,16:07:37,33SR029001,13.2,2.0,0.0,2.0,0.0,2.0,,65.0
1,35.137202,-85.235745,2018-02-26,16:12:40,33SR319001,5.004,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.223613,-85.217979,2018-02-26,16:12:44,3302162001,3.014,,,,,,,
1,35.152975,-85.24562,2018-02-26,16:20:22,3304428001,0.891,,,,,,,
1,35.042164,-85.220198,2018-02-26,16:29:42,3303578001,3.621,,,,,,,
1,35.098269,-85.327908,2018-02-26,16:35:58,33SR008001,13.496,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.035456,-85.183855,2018-02-26,16:36:11,33SR153001,1.19,2.0,4.0,2.0,0.0,2.0,,55.0
1,35.052637,-85.260808,2018-02-26,16:37:35,3303556001,0.936,,,,,,,
1,35.09661,-85.174164,2018-02-26,16:37:39,33SR058001,6.689,2.0,4.0,0.0,0.0,2.0,,50.0
1,35.052637,-85.260808,2018-02-26,16:40:31,3303556001,0.936,,,,,,,
1,35.085707,-85.196683,2018-02-26,16:58:21,330D407001,0.023,2.0,7.0,0.0,-10.0,2.0,,-10.0
1,35.017689,-85.280427,2018-02-26,17:15:09,3303573001,0.068,,,,,,,
1,34.993921,-85.290288,2018-02-26,17:23:11,33SR027001,7.256,2.0,2.0,0.0,1.0,2.0,,40.0
1,34.994709,-85.290849,2018-02-26,17:23:16,33SR027001,7.197,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.125708,-85.240251,2018-02-26,17:29:35,33SR153001,8.441,2.0,2.0,0.0,1.0,2.0,,45.0
1,35.087197,-85.134496,2018-02-26,17:34:06,3305747001,1.308,,,,,,,
1,35.022448,-85.198298,2018-02-26,17:49:12,33SR002001,15.844,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.174513,-85.205591,2018-02-26,18:06:00,3303591001,1.784,,,,,,,
1,35.015093,-85.293499,2018-02-26,18:12:09,33SR027001,5.762,2.0,2.0,0.0,1.0,2.0,,40.0
1,34.990256,-85.220524,2018-02-26,18:20:20,330B879001,0.344,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,34.991696,-85.220096,2018-02-26,18:20:20,330B803001,0.065,2.0,7.0,0.0,1.0,2.0,,-10.0
1,35.039104,-85.315306,2018-02-26,18:26:35,330A654001,0.003,2.0,0.0,0.0,-10.0,2.0,,-10.0
1,35.067033,-85.315072,2018-02-26,18:45:02,33SR008001,10.616,2.0,2.0,0.0,1.0,2.0,,40.0
1,35.046599,-85.265762,2018-02-26,19:38:48,330B568001,0.145,2.0,7.0,0.0,1.0,2.0,,-10.0
