OBJECTID,ORIG_FID,POINT_X,POINT_Y
1326,265,-85.3920454543342,35.0283999996603
1327,265,-85.3920454543342,35.0347999998202
1328,265,-85.3840909094679,35.0347999998202
1329,265,-85.3840909094679,35.0283999996603
1330,265,-85.3920454543342,35.0283999996603
1331,266,-85.3840909094679,35.0283999996603
1332,266,-85.3840909094679,35.0347999998202
1333,266,-85.3761363637022,35.0347999998202
1334,266,-85.3761363637022,35.0283999996603
1335,266,-85.3840909094679,35.0283999996603
1336,267,-85.3761363637022,35.0283999996603
1337,267,-85.3761363637022,35.0347999998202
1338,267,-85.3681818179365,35.0347999998202
1339,267,-85.3681818179365,35.0283999996603
1340,267,-85.3761363637022,35.0283999996603
1341,268,-85.3681818179365,35.0283999996603
1342,268,-85.3681818179365,35.0347999998202
1343,268,-85.3602272730702,35.0347999998202
1344,268,-85.3602272730702,35.0283999996603
1345,268,-85.3681818179365,35.0283999996603
1346,269,-85.3602272730702,35.0283999996603
1347,269,-85.3602272730702,35.0347999998202
1348,269,-85.3522727273045,35.0347999998202
1349,269,-85.3522727273045,35.0283999996603
1350,269,-85.3602272730702,35.0283999996603
1351,270,-85.3522727273045,35.0283999996603
1352,270,-85.3522727273045,35.0347999998202
1353,270,-85.3443181815388,35.0347999998202
1354,270,-85.3443181815388,35.0283999996603
1355,270,-85.3522727273045,35.0283999996603
1356,271,-85.3443181815388,35.0283999996603
1357,271,-85.3443181815388,35.0347999998202
1358,271,-85.3363636366725,35.0347999998202
1359,271,-85.3363636366725,35.0283999996603
1360,271,-85.3443181815388,35.0283999996603
1361,272,-85.3363636366725,35.0283999996603
1362,272,-85.3363636366725,35.0347999998202
1363,272,-85.3284090909068,35.0347999998202
1364,272,-85.3284090909068,35.0283999996603
1365,272,-85.3363636366725,35.0283999996603
1366,273,-85.3284090909068,35.0283999996603
1367,273,-85.3284090909068,35.0347999998202
1368,273,-85.3204545451411,35.0347999998202
1369,273,-85.3204545451411,35.0283999996603
1370,273,-85.3284090909068,35.0283999996603
1371,274,-85.3204545451411,35.0283999996603
1372,274,-85.3204545451411,35.0347999998202
1373,274,-85.3125000002748,35.0347999998202
1374,274,-85.3125000002748,35.0283999996603
1375,274,-85.3204545451411,35.0283999996603
1376,275,-85.3125000002748,35.0283999996603
1377,275,-85.3125000002748,35.0347999998202
1378,275,-85.3045454545091,35.0347999998202
1379,275,-85.3045454545091,35.0283999996603
1380,275,-85.3125000002748,35.0283999996603
1381,276,-85.3045454545091,35.0283999996603
1382,276,-85.3045454545091,35.0347999998202
1383,276,-85.2965909087434,35.0347999998202
1384,276,-85.2965909087434,35.0283999996603
1385,276,-85.3045454545091,35.0283999996603
1386,277,-85.2965909087434,35.0283999996603
1387,277,-85.2965909087434,35.0347999998202
1388,277,-85.2886363638771,35.0347999998202
1389,277,-85.2886363638771,35.0283999996603
1390,277,-85.2965909087434,35.0283999996603
1391,278,-85.2886363638771,35.0283999996603
1392,278,-85.2886363638771,35.0347999998202
1393,278,-85.2806818181114,35.0347999998202
1394,278,-85.2806818181114,35.0283999996603
1395,278,-85.2886363638771,35.0283999996603
1396,279,-85.2806818181114,35.0283999996603
1397,279,-85.2806818181114,35.0347999998202
1398,279,-85.2727272723457,35.0347999998202
1399,279,-85.2727272723457,35.0283999996603
1400,279,-85.2806818181114,35.0283999996603
1401,280,-85.2727272723457,35.0283999996603
1402,280,-85.2727272723457,35.0347999998202
1403,280,-85.2647727274793,35.0347999998202
1404,280,-85.2647727274793,35.0283999996603
1405,280,-85.2727272723457,35.0283999996603
1406,281,-85.2647727274793,35.0283999996603
1407,281,-85.2647727274793,35.0347999998202
1408,281,-85.2568181817137,35.0347999998202
1409,281,-85.2568181817137,35.0283999996603
1410,281,-85.2647727274793,35.0283999996603
1411,282,-85.2568181817137,35.0283999996603
1412,282,-85.2568181817137,35.0347999998202
1413,282,-85.248863635948,35.0347999998202
1414,282,-85.248863635948,35.0283999996603
1415,282,-85.2568181817137,35.0283999996603
1416,283,-85.248863635948,35.0283999996603
1417,283,-85.248863635948,35.0347999998202
1418,283,-85.2409090910817,35.0347999998202
1419,283,-85.2409090910817,35.0283999996603
1420,283,-85.248863635948,35.0283999996603
1421,284,-85.2409090910817,35.0283999996603
1422,284,-85.2409090910817,35.0347999998202
1423,284,-85.232954545316,35.0347999998202
1424,284,-85.232954545316,35.0283999996603
1425,284,-85.2409090910817,35.0283999996603
1426,285,-85.232954545316,35.0283999996603
1427,285,-85.232954545316,35.0347999998202
1428,285,-85.2250000004496,35.0347999998202
1429,285,-85.2250000004496,35.0283999996603
1430,285,-85.232954545316,35.0283999996603
1431,286,-85.2249999995503,35.0283999996603
1432,286,-85.2249999995503,35.0347999998202
1433,286,-85.217045454684,35.0347999998202
1434,286,-85.217045454684,35.0283999996603
1435,286,-85.2249999995503,35.0283999996603
1436,287,-85.217045454684,35.0283999996603
1437,287,-85.217045454684,35.0347999998202
1438,287,-85.2090909089183,35.0347999998202
1439,287,-85.2090909089183,35.0283999996603
1440,287,-85.217045454684,35.0283999996603
1441,288,-85.2090909089183,35.0283999996603
1442,288,-85.2090909089183,35.0347999998202
1443,288,-85.2011363640519,35.0347999998202
1444,288,-85.2011363640519,35.0283999996603
1445,288,-85.2090909089183,35.0283999996603
1446,289,-85.2011363640519,35.0283999996603
1447,289,-85.2011363640519,35.0347999998202
1448,289,-85.1931818182862,35.0347999998202
1449,289,-85.1931818182862,35.0283999996603
1450,289,-85.2011363640519,35.0283999996603
1451,290,-85.1931818182862,35.0283999996603
1452,290,-85.1931818182862,35.0347999998202
1453,290,-85.1852272725206,35.0347999998202
1454,290,-85.1852272725206,35.0283999996603
1455,290,-85.1931818182862,35.0283999996603
1456,291,-85.1852272725206,35.0283999996603
1457,291,-85.1852272725206,35.0347999998202
1458,291,-85.1772727276542,35.0347999998202
1459,291,-85.1772727276542,35.0283999996603
1460,291,-85.1852272725206,35.0283999996603
1461,292,-85.1772727276542,35.0283999996603
1462,292,-85.1772727276542,35.0347999998202
1463,292,-85.1693181818886,35.0347999998202
1464,292,-85.1693181818886,35.0283999996603
1465,292,-85.1772727276542,35.0283999996603
1466,293,-85.1693181818886,35.0283999996603
1467,293,-85.1693181818886,35.0347999998202
1468,293,-85.1613636361229,35.0347999998202
1469,293,-85.1613636361229,35.0283999996603
1470,293,-85.1693181818886,35.0283999996603
1471,294,-85.1613636361229,35.0283999996603
1472,294,-85.1613636361229,35.0347999998202
1473,294,-85.1534090912565,35.0347999998202
1474,294,-85.1534090912565,35.0283999996603
1475,294,-85.1613636361229,35.0283999996603
1476,295,-85.1534090912565,35.0283999996603
1477,295,-85.1534090912565,35.0347999998202
1478,295,-85.1454545454908,35.0347999998202
1479,295,-85.1454545454908,35.0283999996603
1480,295,-85.1534090912565,35.0283999996603
1481,296,-85.1454545454908,35.0283999996603
1482,296,-85.1454545454908,35.0347999998202
1483,296,-85.1374999997251,35.0347999998202
1484,296,-85.1374999997251,35.0283999996603
1485,296,-85.1454545454908,35.0283999996603
1486,297,-85.1374999997251,35.0283999996603
1487,297,-85.1374999997251,35.0347999998202
1488,297,-85.1295454548588,35.0347999998202
1489,297,-85.1295454548588,35.0283999996603
1490,297,-85.1374999997251,35.0283999996603
1491,298,-85.1295454548588,35.0283999996603
1492,298,-85.1295454548588,35.0347999998202
1493,298,-85.1215909090931,35.0347999998202
1494,298,-85.1215909090931,35.0283999996603
1495,298,-85.1295454548588,35.0283999996603
1496,299,-85.1215909090931,35.0283999996603
1497,299,-85.1215909090931,35.0347999998202
1498,299,-85.1136363633275,35.0347999998202
1499,299,-85.1136363633275,35.0283999996603
1500,299,-85.1215909090931,35.0283999996603
1501,300,-85.1136363633275,35.0283999996603
1502,300,-85.1136363633275,35.0347999998202
1503,300,-85.1056818184611,35.0347999998202
1504,300,-85.1056818184611,35.0283999996603
1505,300,-85.1136363633275,35.0283999996603
1506,301,-85.1056818184611,35.0283999996603
1507,301,-85.1056818184611,35.0347999998202
1508,301,-85.0977272726955,35.0347999998202
1509,301,-85.0977272726955,35.0283999996603
1510,301,-85.1056818184611,35.0283999996603
1511,302,-85.0977272726955,35.0283999996603
1512,302,-85.0977272726955,35.0347999998202
1513,302,-85.0897727269298,35.0347999998202
1514,302,-85.0897727269298,35.0283999996603
1515,302,-85.0977272726955,35.0283999996603
1516,303,-85.0897727269298,35.0283999996603
1517,303,-85.0897727269298,35.0347999998202
1518,303,-85.0818181820634,35.0347999998202
1519,303,-85.0818181820634,35.0283999996603
1520,303,-85.0897727269298,35.0283999996603
1521,304,-85.0818181820634,35.0283999996603
1522,304,-85.0818181820634,35.0347999998202
1523,304,-85.0738636362977,35.0347999998202
1524,304,-85.0738636362977,35.0283999996603
1525,304,-85.0818181820634,35.0283999996603
1526,305,-85.0738636362977,35.0283999996603
1527,305,-85.0738636362977,35.0347999998202
1528,305,-85.0659090905321,35.0347999998202
1529,305,-85.0659090905321,35.0283999996603
1530,305,-85.0738636362977,35.0283999996603
1531,306,-85.0659090905321,35.0283999996603
1532,306,-85.0659090905321,35.0347999998202
1533,306,-85.0579545456657,35.0347999998202
1534,306,-85.0579545456657,35.0283999996603
1535,306,-85.0659090905321,35.0283999996603
1536,307,-85.0579545456657,35.0283999996603
1537,307,-85.0579545456657,35.0347999998202
1538,307,-85.0499999999,35.0347999998202
1539,307,-85.0499999999,35.0283999996603
1540,307,-85.0579545456657,35.0283999996603
1541,308,-85.4000000000999,35.0347999998202
1542,308,-85.4000000000999,35.04119999998
1543,308,-85.3920454543342,35.04119999998
1544,308,-85.3920454543342,35.0347999998202
1545,308,-85.4000000000999,35.0347999998202
1546,309,-85.3920454543342,35.0347999998202
1547,309,-85.3920454543342,35.04119999998
1548,309,-85.3840909094679,35.04119999998
1549,309,-85.3840909094679,35.0347999998202
1550,309,-85.3920454543342,35.0347999998202
1551,310,-85.3840909094679,35.0347999998202
1552,310,-85.3840909094679,35.04119999998
1553,310,-85.3761363637022,35.04119999998
1554,310,-85.3761363637022,35.0347999998202
1555,310,-85.3840909094679,35.0347999998202
1556,311,-85.3761363637022,35.0347999998202
1557,311,-85.3761363637022,35.04119999998
1558,311,-85.3681818179365,35.04119999998
1559,311,-85.3681818179365,35.0347999998202
1560,311,-85.3761363637022,35.0347999998202
1561,312,-85.3681818179365,35.0347999998202
1562,312,-85.3681818179365,35.04119999998
1563,312,-85.3602272730702,35.04119999998
1564,312,-85.3602272730702,35.0347999998202
1565,312,-85.3681818179365,35.0347999998202
1566,313,-85.3602272730702,35.0347999998202
1567,313,-85.3602272730702,35.04119999998
1568,313,-85.3522727273045,35.04119999998
1569,313,-85.3522727273045,35.0347999998202
1570,313,-85.3602272730702,35.0347999998202
1571,314,-85.3522727273045,35.0347999998202
1572,314,-85.3522727273045,35.04119999998
1573,314,-85.3443181815388,35.04119999998
1574,314,-85.3443181815388,35.0347999998202
1575,314,-85.3522727273045,35.0347999998202
1576,315,-85.3443181815388,35.0347999998202
1577,315,-85.3443181815388,35.04119999998
1578,315,-85.3363636366725,35.04119999998
1579,315,-85.3363636366725,35.0347999998202
1580,315,-85.3443181815388,35.0347999998202
1581,316,-85.3363636366725,35.0347999998202
1582,316,-85.3363636366725,35.04119999998
1583,316,-85.3284090909068,35.04119999998
1584,316,-85.3284090909068,35.0347999998202
1585,316,-85.3363636366725,35.0347999998202
1586,317,-85.3284090909068,35.0347999998202
1587,317,-85.3284090909068,35.04119999998
1588,317,-85.3204545451411,35.04119999998
1589,317,-85.3204545451411,35.0347999998202
1590,317,-85.3284090909068,35.0347999998202
1591,318,-85.3204545451411,35.0347999998202
1592,318,-85.3204545451411,35.04119999998
1593,318,-85.3125000002748,35.04119999998
1594,318,-85.3125000002748,35.0347999998202
1595,318,-85.3204545451411,35.0347999998202
1596,319,-85.3125000002748,35.0347999998202
1597,319,-85.3125000002748,35.04119999998
1598,319,-85.3045454545091,35.04119999998
1599,319,-85.3045454545091,35.0347999998202
1600,319,-85.3125000002748,35.0347999998202
1601,320,-85.3045454545091,35.0347999998202
1602,320,-85.3045454545091,35.04119999998
1603,320,-85.2965909087434,35.04119999998
1604,320,-85.2965909087434,35.0347999998202
1605,320,-85.3045454545091,35.0347999998202
1606,321,-85.2965909087434,35.0347999998202
1607,321,-85.2965909087434,35.04119999998
1608,321,-85.2886363638771,35.04119999998
1609,321,-85.2886363638771,35.0347999998202
1610,321,-85.2965909087434,35.0347999998202
1611,322,-85.2886363638771,35.0347999998202
1612,322,-85.2886363638771,35.04119999998
1613,322,-85.2806818181114,35.04119999998
1614,322,-85.2806818181114,35.0347999998202
1615,322,-85.2886363638771,35.0347999998202
1616,323,-85.2806818181114,35.0347999998202
1617,323,-85.2806818181114,35.04119999998
1618,323,-85.2727272723457,35.04119999998
1619,323,-85.2727272723457,35.0347999998202
1620,323,-85.2806818181114,35.0347999998202
1621,324,-85.2727272723457,35.0347999998202
1622,324,-85.2727272723457,35.04119999998
1623,324,-85.2647727274793,35.04119999998
1624,324,-85.2647727274793,35.0347999998202
1625,324,-85.2727272723457,35.0347999998202
1626,325,-85.2647727274793,35.0347999998202
1627,325,-85.2647727274793,35.04119999998
1628,325,-85.2568181817137,35.04119999998
1629,325,-85.2568181817137,35.0347999998202
1630,325,-85.2647727274793,35.0347999998202
1631,326,-85.2568181817137,35.0347999998202
1632,326,-85.2568181817137,35.04119999998
1633,326,-85.248863635948,35.04119999998
1634,326,-85.248863635948,35.0347999998202
1635,326,-85.2568181817137,35.0347999998202
1636,327,-85.248863635948,35.0347999998202
1637,327,-85.248863635948,35.04119999998
1638,327,-85.2409090910817,35.04119999998
1639,327,-85.2409090910817,35.0347999998202
1640,327,-85.248863635948,35.0347999998202
1641,328,-85.2409090910817,35.0347999998202
1642,328,-85.2409090910817,35.04119999998
1643,328,-85.232954545316,35.04119999998
1644,328,-85.232954545316,35.0347999998202
1645,328,-85.2409090910817,35.0347999998202
1646,329,-85.232954545316,35.0347999998202
1647,329,-85.232954545316,35.04119999998
1648,329,-85.2250000004496,35.04119999998
1649,329,-85.2250000004496,35.0347999998202
1650,329,-85.232954545316,35.0347999998202
1651,330,-85.2249999995503,35.0347999998202
1652,330,-85.2249999995503,35.04119999998
1653,330,-85.217045454684,35.04119999998
1654,330,-85.217045454684,35.0347999998202
1655,330,-85.2249999995503,35.0347999998202
1656,331,-85.217045454684,35.0347999998202
1657,331,-85.217045454684,35.04119999998
1658,331,-85.2090909089183,35.04119999998
1659,331,-85.2090909089183,35.0347999998202
1660,331,-85.217045454684,35.0347999998202
1661,332,-85.2090909089183,35.0347999998202
1662,332,-85.2090909089183,35.04119999998
1663,332,-85.2011363640519,35.04119999998
1664,332,-85.2011363640519,35.0347999998202
1665,332,-85.2090909089183,35.0347999998202
1666,333,-85.2011363640519,35.0347999998202
1667,333,-85.2011363640519,35.04119999998
1668,333,-85.1931818182862,35.04119999998
1669,333,-85.1931818182862,35.0347999998202
1670,333,-85.2011363640519,35.0347999998202
1671,334,-85.1931818182862,35.0347999998202
1672,334,-85.1931818182862,35.04119999998
1673,334,-85.1852272725206,35.04119999998
1674,334,-85.1852272725206,35.0347999998202
1675,334,-85.1931818182862,35.0347999998202
1676,335,-85.1852272725206,35.0347999998202
1677,335,-85.1852272725206,35.04119999998
1678,335,-85.1772727276542,35.04119999998
1679,335,-85.1772727276542,35.0347999998202
1680,335,-85.1852272725206,35.0347999998202
1681,336,-85.1772727276542,35.0347999998202
1682,336,-85.1772727276542,35.04119999998
1683,336,-85.1693181818886,35.04119999998
1684,336,-85.1693181818886,35.0347999998202
1685,336,-85.1772727276542,35.0347999998202
1686,337,-85.1693181818886,35.0347999998202
1687,337,-85.1693181818886,35.04119999998
1688,337,-85.1613636361229,35.04119999998
1689,337,-85.1613636361229,35.0347999998202
1690,337,-85.1693181818886,35.0347999998202
1691,338,-85.1613636361229,35.0347999998202
1692,338,-85.1613636361229,35.04119999998
1693,338,-85.1534090912565,35.04119999998
1694,338,-85.1534090912565,35.0347999998202
1695,338,-85.1613636361229,35.0347999998202
1696,339,-85.1534090912565,35.0347999998202
1697,339,-85.1534090912565,35.04119999998
1698,339,-85.1454545454908,35.04119999998
1699,339,-85.1454545454908,35.0347999998202
1700,339,-85.1534090912565,35.0347999998202
1701,340,-85.1454545454908,35.0347999998202
1702,340,-85.1454545454908,35.04119999998
1703,340,-85.1374999997251,35.04119999998
1704,340,-85.1374999997251,35.0347999998202
1705,340,-85.1454545454908,35.0347999998202
1706,341,-85.1374999997251,35.0347999998202
1707,341,-85.1374999997251,35.04119999998
1708,341,-85.1295454548588,35.04119999998
1709,341,-85.1295454548588,35.0347999998202
1710,341,-85.1374999997251,35.0347999998202
1711,342,-85.1295454548588,35.0347999998202
1712,342,-85.1295454548588,35.04119999998
1713,342,-85.1215909090931,35.04119999998
1714,342,-85.1215909090931,35.0347999998202
1715,342,-85.1295454548588,35.0347999998202
1716,343,-85.1215909090931,35.0347999998202
1717,343,-85.1215909090931,35.04119999998
1718,343,-85.1136363633275,35.04119999998
1719,343,-85.1136363633275,35.0347999998202
1720,343,-85.1215909090931,35.0347999998202
1721,344,-85.1136363633275,35.0347999998202
1722,344,-85.1136363633275,35.04119999998
1723,344,-85.1056818184611,35.04119999998
1724,344,-85.1056818184611,35.0347999998202
1725,344,-85.1136363633275,35.0347999998202
1726,345,-85.1056818184611,35.0347999998202
1727,345,-85.1056818184611,35.04119999998
1728,345,-85.0977272726955,35.04119999998
1729,345,-85.0977272726955,35.0347999998202
1730,345,-85.1056818184611,35.0347999998202
1731,346,-85.0977272726955,35.0347999998202
1732,346,-85.0977272726955,35.04119999998
1733,346,-85.0897727269298,35.04119999998
1734,346,-85.0897727269298,35.0347999998202
1735,346,-85.0977272726955,35.0347999998202
1736,347,-85.0897727269298,35.0347999998202
1737,347,-85.0897727269298,35.04119999998
1738,347,-85.0818181820634,35.04119999998
1739,347,-85.0818181820634,35.0347999998202
1740,347,-85.0897727269298,35.0347999998202
1741,348,-85.0818181820634,35.0347999998202
1742,348,-85.0818181820634,35.04119999998
1743,348,-85.0738636362977,35.04119999998
1744,348,-85.0738636362977,35.0347999998202
1745,348,-85.0818181820634,35.0347999998202
1746,349,-85.0738636362977,35.0347999998202
1747,349,-85.0738636362977,35.04119999998
1748,349,-85.0659090905321,35.04119999998
1749,349,-85.0659090905321,35.0347999998202
1750,349,-85.0738636362977,35.0347999998202
1751,350,-85.0659090905321,35.0347999998202
1752,350,-85.0659090905321,35.04119999998
1753,350,-85.0579545456657,35.04119999998
1754,350,-85.0579545456657,35.0347999998202
1755,350,-85.0659090905321,35.0347999998202
1756,351,-85.0579545456657,35.0347999998202
1757,351,-85.0579545456657,35.04119999998
1758,351,-85.0499999999,35.04119999998
1759,351,-85.0499999999,35.0347999998202
1760,351,-85.0579545456657,35.0347999998202
1761,352,-85.4000000000999,35.04119999998
1762,352,-85.4000000000999,35.0476000001399
1763,352,-85.3920454543342,35.0476000001399
1764,352,-85.3920454543342,35.04119999998
1765,352,-85.4000000000999,35.04119999998
1766,353,-85.3920454543342,35.04119999998
1767,353,-85.3920454543342,35.0476000001399
1768,353,-85.3840909094679,35.0476000001399
1769,353,-85.3840909094679,35.04119999998
1770,353,-85.3920454543342,35.04119999998
1771,354,-85.3840909094679,35.04119999998
1772,354,-85.3840909094679,35.0476000001399
1773,354,-85.3761363637022,35.0476000001399
1774,354,-85.3761363637022,35.04119999998
1775,354,-85.3840909094679,35.04119999998
1776,355,-85.3761363637022,35.04119999998
1777,355,-85.3761363637022,35.0476000001399
1778,355,-85.3681818179365,35.0476000001399
1779,355,-85.3681818179365,35.04119999998
1780,355,-85.3761363637022,35.04119999998
1781,356,-85.3681818179365,35.04119999998
1782,356,-85.3681818179365,35.0476000001399
1783,356,-85.3602272730702,35.0476000001399
1784,356,-85.3602272730702,35.04119999998
1785,356,-85.3681818179365,35.04119999998
1786,357,-85.3602272730702,35.04119999998
1787,357,-85.3602272730702,35.0476000001399
1788,357,-85.3522727273045,35.0476000001399
1789,357,-85.3522727273045,35.04119999998
1790,357,-85.3602272730702,35.04119999998
1791,358,-85.3522727273045,35.04119999998
1792,358,-85.3522727273045,35.0476000001399
1793,358,-85.3443181815388,35.0476000001399
1794,358,-85.3443181815388,35.04119999998
1795,358,-85.3522727273045,35.04119999998
1796,359,-85.3443181815388,35.04119999998
1797,359,-85.3443181815388,35.0476000001399
1798,359,-85.3363636366725,35.0476000001399
1799,359,-85.3363636366725,35.04119999998
1800,359,-85.3443181815388,35.04119999998
1801,360,-85.3363636366725,35.04119999998
1802,360,-85.3363636366725,35.0476000001399
1803,360,-85.3284090909068,35.0476000001399
1804,360,-85.3284090909068,35.04119999998
1805,360,-85.3363636366725,35.04119999998
1806,361,-85.3284090909068,35.04119999998
1807,361,-85.3284090909068,35.0476000001399
1808,361,-85.3204545451411,35.0476000001399
1809,361,-85.3204545451411,35.04119999998
1810,361,-85.3284090909068,35.04119999998
1811,362,-85.3204545451411,35.04119999998
1812,362,-85.3204545451411,35.0476000001399
1813,362,-85.3125000002748,35.0476000001399
1814,362,-85.3125000002748,35.04119999998
1815,362,-85.3204545451411,35.04119999998
1816,363,-85.3125000002748,35.04119999998
1817,363,-85.3125000002748,35.0476000001399
1818,363,-85.3045454545091,35.0476000001399
1819,363,-85.3045454545091,35.04119999998
1820,363,-85.3125000002748,35.04119999998
1821,364,-85.3045454545091,35.04119999998
1822,364,-85.3045454545091,35.0476000001399
1823,364,-85.2965909087434,35.0476000001399
1824,364,-85.2965909087434,35.04119999998
1825,364,-85.3045454545091,35.04119999998
1826,365,-85.2965909087434,35.04119999998
1827,365,-85.2965909087434,35.0476000001399
1828,365,-85.2886363638771,35.0476000001399
1829,365,-85.2886363638771,35.04119999998
1830,365,-85.2965909087434,35.04119999998
1831,366,-85.2886363638771,35.04119999998
1832,366,-85.2886363638771,35.0476000001399
1833,366,-85.2806818181114,35.0476000001399
1834,366,-85.2806818181114,35.04119999998
1835,366,-85.2886363638771,35.04119999998
1836,367,-85.2806818181114,35.04119999998
1837,367,-85.2806818181114,35.0476000001399
1838,367,-85.2727272723457,35.0476000001399
1839,367,-85.2727272723457,35.04119999998
1840,367,-85.2806818181114,35.04119999998
1841,368,-85.2727272723457,35.04119999998
1842,368,-85.2727272723457,35.0476000001399
1843,368,-85.2647727274793,35.0476000001399
1844,368,-85.2647727274793,35.04119999998
1845,368,-85.2727272723457,35.04119999998
1846,369,-85.2647727274793,35.04119999998
1847,369,-85.2647727274793,35.0476000001399
1848,369,-85.2568181817137,35.0476000001399
1849,369,-85.2568181817137,35.04119999998
1850,369,-85.2647727274793,35.04119999998
1851,370,-85.2568181817137,35.04119999998
1852,370,-85.2568181817137,35.0476000001399
1853,370,-85.248863635948,35.0476000001399
1854,370,-85.248863635948,35.04119999998
1855,370,-85.2568181817137,35.04119999998
1856,371,-85.248863635948,35.04119999998
1857,371,-85.248863635948,35.0476000001399
1858,371,-85.2409090910817,35.0476000001399
1859,371,-85.2409090910817,35.04119999998
1860,371,-85.248863635948,35.04119999998
1861,372,-85.2409090910817,35.04119999998
1862,372,-85.2409090910817,35.0476000001399
1863,372,-85.232954545316,35.0476000001399
1864,372,-85.232954545316,35.04119999998
1865,372,-85.2409090910817,35.04119999998
1866,373,-85.232954545316,35.04119999998
1867,373,-85.232954545316,35.0476000001399
1868,373,-85.2250000004496,35.0476000001399
1869,373,-85.2250000004496,35.04119999998
1870,373,-85.232954545316,35.04119999998
1871,374,-85.2249999995503,35.04119999998
1872,374,-85.2249999995503,35.0476000001399
1873,374,-85.217045454684,35.0476000001399
1874,374,-85.217045454684,35.04119999998
1875,374,-85.2249999995503,35.04119999998
1876,375,-85.217045454684,35.04119999998
1877,375,-85.217045454684,35.0476000001399
1878,375,-85.2090909089183,35.0476000001399
1879,375,-85.2090909089183,35.04119999998
1880,375,-85.217045454684,35.04119999998
1881,376,-85.2090909089183,35.04119999998
1882,376,-85.2090909089183,35.0476000001399
1883,376,-85.2011363640519,35.0476000001399
1884,376,-85.2011363640519,35.04119999998
1885,376,-85.2090909089183,35.04119999998
1886,377,-85.2011363640519,35.04119999998
1887,377,-85.2011363640519,35.0476000001399
1888,377,-85.1931818182862,35.0476000001399
1889,377,-85.1931818182862,35.04119999998
1890,377,-85.2011363640519,35.04119999998
1891,378,-85.1931818182862,35.04119999998
1892,378,-85.1931818182862,35.0476000001399
1893,378,-85.1852272725206,35.0476000001399
1894,378,-85.1852272725206,35.04119999998
1895,378,-85.1931818182862,35.04119999998
1896,379,-85.1852272725206,35.04119999998
1897,379,-85.1852272725206,35.0476000001399
1898,379,-85.1772727276542,35.0476000001399
1899,379,-85.1772727276542,35.04119999998
1900,379,-85.1852272725206,35.04119999998
1901,380,-85.1772727276542,35.04119999998
1902,380,-85.1772727276542,35.0476000001399
1903,380,-85.1693181818886,35.0476000001399
1904,380,-85.1693181818886,35.04119999998
1905,380,-85.1772727276542,35.04119999998
1906,381,-85.1693181818886,35.04119999998
1907,381,-85.1693181818886,35.0476000001399
1908,381,-85.1613636361229,35.0476000001399
1909,381,-85.1613636361229,35.04119999998
1910,381,-85.1693181818886,35.04119999998
1911,382,-85.1613636361229,35.04119999998
1912,382,-85.1613636361229,35.0476000001399
1913,382,-85.1534090912565,35.0476000001399
1914,382,-85.1534090912565,35.04119999998
1915,382,-85.1613636361229,35.04119999998
1916,383,-85.1534090912565,35.04119999998
1917,383,-85.1534090912565,35.0476000001399
1918,383,-85.1454545454908,35.0476000001399
1919,383,-85.1454545454908,35.04119999998
1920,383,-85.1534090912565,35.04119999998
1921,384,-85.1454545454908,35.04119999998
1922,384,-85.1454545454908,35.0476000001399
1923,384,-85.1374999997251,35.0476000001399
1924,384,-85.1374999997251,35.04119999998
1925,384,-85.1454545454908,35.04119999998
1926,385,-85.1374999997251,35.04119999998
1927,385,-85.1374999997251,35.0476000001399
1928,385,-85.1295454548588,35.0476000001399
1929,385,-85.1295454548588,35.04119999998
1930,385,-85.1374999997251,35.04119999998
1931,386,-85.1295454548588,35.04119999998
1932,386,-85.1295454548588,35.0476000001399
1933,386,-85.1215909090931,35.0476000001399
1934,386,-85.1215909090931,35.04119999998
1935,386,-85.1295454548588,35.04119999998
1936,387,-85.1215909090931,35.04119999998
1937,387,-85.1215909090931,35.0476000001399
1938,387,-85.1136363633275,35.0476000001399
1939,387,-85.1136363633275,35.04119999998
1940,387,-85.1215909090931,35.04119999998
1941,388,-85.1136363633275,35.04119999998
1942,388,-85.1136363633275,35.0476000001399
1943,388,-85.1056818184611,35.0476000001399
1944,388,-85.1056818184611,35.04119999998
1945,388,-85.1136363633275,35.04119999998
1946,389,-85.1056818184611,35.04119999998
1947,389,-85.1056818184611,35.0476000001399
1948,389,-85.0977272726955,35.0476000001399
1949,389,-85.0977272726955,35.04119999998
1950,389,-85.1056818184611,35.04119999998
1951,390,-85.0977272726955,35.04119999998
1952,390,-85.0977272726955,35.0476000001399
1953,390,-85.0897727269298,35.0476000001399
1954,390,-85.0897727269298,35.04119999998
1955,390,-85.0977272726955,35.04119999998
1956,391,-85.0897727269298,35.04119999998
1957,391,-85.0897727269298,35.0476000001399
1958,391,-85.0818181820634,35.0476000001399
1959,391,-85.0818181820634,35.04119999998
1960,391,-85.0897727269298,35.04119999998
1961,392,-85.0818181820634,35.04119999998
1962,392,-85.0818181820634,35.0476000001399
1963,392,-85.0738636362977,35.0476000001399
1964,392,-85.0738636362977,35.04119999998
1965,392,-85.0818181820634,35.04119999998
1966,393,-85.0738636362977,35.04119999998
1967,393,-85.0738636362977,35.0476000001399
1968,393,-85.0659090905321,35.0476000001399
1969,393,-85.0659090905321,35.04119999998
1970,393,-85.0738636362977,35.04119999998
1971,394,-85.0659090905321,35.04119999998
1972,394,-85.0659090905321,35.0476000001399
