,Train_Acc,Train_Loss,Test_Acc,Test_Loss,AUC
0,81.18186919641866,0.13839072787978496,79.88328184002745,0.13650325116622608,0.8713907882540777
1,81.23335653682626,0.13781623681821475,80.08925506350842,0.13688663046896168,0.8706570320727156
2,81.12302453563474,0.1376216335242015,79.6086508753862,0.13720208285059807,0.870792912847042
3,81.2745461685487,0.13734500638873606,80.19224167524891,0.13738570743489048,0.8703745941775087
4,81.25836584417105,0.13715767826327305,80.08925506350842,0.13771258555572244,0.8697536675676856
5,81.2922001517208,0.13688958046718322,80.12358393408856,0.13768689035052956,0.8703284917719337
6,81.27454688650158,0.13680641193672152,80.12358393408856,0.13788335414888742,0.8701363175339581
7,81.37752261916866,0.13661357726501233,79.81462409886714,0.13799297271042316,0.8697762334819935
8,81.43783710706367,0.13640754697064164,79.98626845176794,0.13803438291148934,0.8701909124879285
9,81.43048183602723,0.13634795738355596,79.88328184002745,0.13820644669882928,0.8701848463819316
10,81.43636690484234,0.13617052415710698,79.78029522828699,0.1382171129056214,0.8701144795523699
11,81.45843228190131,0.13604128826605494,79.9519395811878,0.1384589559836211,0.8705192101444702
12,81.50992037489681,0.1359458185050812,80.0205973223481,0.1384177335000791,0.8706065620708231
13,81.48196953541131,0.1358491846624897,79.91761071060762,0.13850479351370115,0.8702984038861902
14,81.44077992219009,0.1357522720836997,80.0205973223481,0.13854080380571776,0.870337226964569
15,81.09801726149607,0.13561836533339675,79.53999313422588,0.13866805670581056,0.8699943706536349
16,81.49373844976833,0.1355401106014441,80.12358393408856,0.13865307257898635,0.8702785070585208
17,81.58053184335286,0.13542604163526634,80.0205973223481,0.1388323552876657,0.8707036197667704
18,81.48049856446832,0.13530604219129086,80.0205973223481,0.13880294491805967,0.8707269136137977
19,81.59671512257837,0.13527981207496398,80.19224167524891,0.13881119536384198,0.8705920034164311
20,81.5923010880138,0.13523144958073913,80.08925506350842,0.13881044843305548,0.8708822059273136
21,81.53787136730246,0.13510925051150807,80.0205973223481,0.13890344972273486,0.8711059239164722
22,81.57759102916498,0.13502036699176068,80.12358393408856,0.13901550176820454,0.8712209372861698
23,81.65261601432654,0.1348782408201148,80.19224167524891,0.13900662078311987,0.8716198444165134
24,81.56140893261514,0.13489659339530088,80.0205973223481,0.13911016410379198,0.8714778975361904
25,81.66438485520476,0.13474011320088364,80.12358393408856,0.13916500987370606,0.8713660385416111
26,81.66879771726495,0.13462337840940372,80.0205973223481,0.13915951200058144,0.8712980981544479
27,81.67468190924457,0.13465844789446094,79.81462409886714,0.13917950764342435,0.8716489617252976
28,81.7188149348925,0.1346384588739598,79.9519395811878,0.13923239873195176,0.8715261837399243
29,81.69969114731933,0.13445417000596924,79.88328184002745,0.1391837458820704,0.8711515410335675
30,81.69969063542278,0.134480508556708,80.08925506350842,0.13927275293511404,0.8718603048582231
31,81.73646790444282,0.1344200882533762,79.81462409886714,0.13922372699832242,0.8713932146964763
32,81.74088178012482,0.1344617760604524,79.98626845176794,0.1393344972226555,0.8713228478669145
33,81.74676559699424,0.13427552789139502,80.05492619292825,0.13934436534732594,0.8711952169967437
34,81.75706241867266,0.13430629758373536,80.12358393408856,0.13936897102301687,0.8718319154821583
35,81.70704656706705,0.13424408426593995,79.88328184002745,0.13942695009513487,0.8716812334092001
36,81.76883145727727,0.13423199931316246,80.0205973223481,0.13946024380864486,0.8719017970232406
37,81.74235234132261,0.13416214252205708,79.98626845176794,0.13947251310720055,0.8716824466303994
38,81.76883210175133,0.13402182416324945,79.98626845176794,0.1394600443808722,0.8714582433527611
39,81.79972437543509,0.13400735300632394,80.0205973223481,0.13944538937313067,0.8714922135463427
40,81.81296390175869,0.13391712156831406,79.74596635770683,0.139547584785581,0.871556271625668
41,81.79089822903073,0.13395252720390466,79.91761071060762,0.1395759661757781,0.8713029510392454
42,81.85415415945396,0.13386559647058674,79.88328184002745,0.1395183718325219,0.8714965811426604
43,81.71881364831184,0.13376800231898414,79.88328184002745,0.13955459972333273,0.8718857825034092
44,81.89093195887179,0.133621530723801,79.91761071060762,0.1395590137939458,0.8718896648112471
45,81.90564256425216,0.13361334591469906,79.9519395811878,0.13958614747001782,0.8715354042210391
46,81.85268381448381,0.1336690542545675,79.84895296944731,0.139658886058799,0.8716916671115146
47,81.93359293068494,0.1335357395011593,79.78029522828699,0.1396878557380791,0.8719787152472787
48,81.90711403692039,0.13355693547995973,80.0205973223481,0.13965109583870458,0.8718348272130368
49,81.84974129739378,0.13338313315945538,80.0205973223481,0.1396511048793479,0.8722177198235491
50,81.5040365490837,0.1363785939078611,80.19224167524891,0.1330570813567661,0.8696220797360937
51,81.41282892084072,0.13577720220527714,80.43254376931,0.13348490170180155,0.8694210635476556
52,81.47755578757193,0.13543681118576262,80.05492619292825,0.13399038219423895,0.8685187023692388
53,81.56140894217266,0.13520038373113769,80.2608994164092,0.13422444125828545,0.8686322347397258
54,81.62025217958953,0.1350066515773343,80.32955715756951,0.13444522122784536,0.8685934076519835
55,81.6114249687946,0.13501954227815455,80.19224167524891,0.13481586382801095,0.8676418982612345
56,81.60406944689554,0.1348851865972589,80.2608994164092,0.1347169261119734,0.8673369336037141
57,81.49226799370311,0.13480405560191142,80.12358393408856,0.13490692973722873,0.8671661435658602
58,81.63349272549738,0.13468794405539591,79.88328184002745,0.13499786194987964,0.8668648650242645
59,81.60848381176405,0.1345412064716657,80.29522828698936,0.13503168023961795,0.8674349842873166
60,81.68792272574385,0.13436904839390287,80.19224167524891,0.13516356933478366,0.8672541188659345
61,81.65408758616488,0.13440907147877884,79.91761071060762,0.13538190674618744,0.8670752193730458
62,81.70851560037902,0.13433291343350706,80.0205973223481,0.13538008938505458,0.8666289536050704
63,81.69969156662205,0.1341622173205343,80.15791280466873,0.13558457330363613,0.8665134553060899
64,81.75853414343109,0.13403302230153416,79.91761071060762,0.1357097407963431,0.8664505455943051
65,81.80560881529611,0.13395032307462734,80.05492619292825,0.13579548034678995,0.8664775771110877
66,81.76000569554064,0.13384423167996462,80.05492619292825,0.1358783545199153,0.8658912389379662
67,81.73499665755972,0.13378777617033275,79.74596635770683,0.13587286741833246,0.86600280537996
68,81.7246987081832,0.13372075774973716,79.9519395811878,0.135978944531681,0.8665365549658863
69,81.81590625698489,0.1336107808913249,80.08925506350842,0.13606467372966896,0.8660834084481844
70,81.83061670944515,0.13359224151573218,79.91761071060762,0.13617269438602025,0.8658696137245401
71,81.86739392769641,0.1334979552492004,80.05492619292825,0.13631174411168148,0.8658892730094728
72,81.85121244694813,0.1333718494262407,80.05492619292825,0.13634093495081287,0.8659320319542017
73,81.7850140281074,0.13336003264443858,79.98626845176794,0.13634309342034898,0.8656848164461715
74,81.81737678951015,0.13325954609506907,79.84895296944731,0.13646018604304,0.8654169586889616
75,81.85562555987094,0.13312480546453004,80.0205973223481,0.13651690202190614,0.8654297372241678
76,81.77030251721905,0.13301055830338576,79.78029522828699,0.13662399752012971,0.8647947423208375
77,81.89387407936913,0.1329956130267821,79.71163748712668,0.1366585384986825,0.8656420575014423
78,81.91005622072527,0.13284386732155395,79.88328184002745,0.1367433123265591,0.8652803266586785
79,81.91594095923645,0.1329316123598541,79.98626845176794,0.1368290031707208,0.8648193164270037
80,81.91446904815048,0.13276636559869764,79.78029522828699,0.13680308843910058,0.8657074246238441
81,81.78501381187978,0.13269268814914836,79.29969104016476,0.13692553507491267,0.864313335581045
82,81.95271686223451,0.1325560861076862,79.53999313422588,0.1370524335504692,0.8645086997250648
83,81.94094776032237,0.13252894710294025,79.9519395811878,0.13701765316537692,0.8649844544204394
84,81.97478338312537,0.1324304963498137,79.64297974596636,0.13719362244973524,0.8644251477641005
85,81.96595740814236,0.1323650171797151,79.53999313422588,0.13717779749235445,0.8638447073764586
86,81.94094882471295,0.13238642396900346,79.67730861654651,0.13724946202457447,0.8654041801537552
87,82.03509814038425,0.13225701173730278,79.50566426364574,0.1372343850432732,0.8651107653261328
88,82.0086180556141,0.13227987248727713,79.57432200480605,0.13725629191912608,0.8649947755450291
89,82.09982650992373,0.13211132138206466,79.40267765190525,0.13733062587006065,0.8647205285202162
90,82.04833804181804,0.1321515128932365,79.53999313422588,0.13746712476884046,0.8639749501391387
91,82.08217244731034,0.13209090872645973,79.6086508753862,0.1374024790538776,0.8648684646393356
92,82.10129758898056,0.13214452410835364,79.40267765190525,0.13745853852832945,0.8635911026008251
93,82.0968839928337,0.13210634213037492,79.40267765190525,0.13752130433407858,0.8635041102649973
94,82.11012260768679,0.13198087316013726,79.33401991074493,0.13757524343523958,0.8638845174284476
95,82.12777643793879,0.13194076130775387,79.3683487813251,0.1375673213269087,0.8637523087372742
96,82.1601399334282,0.13191840562450974,79.12804668726399,0.13763114302887056,0.8641523751856572
97,82.13219011352696,0.13183234648655465,79.40267765190525,0.13764246171603536,0.8636589271338433
98,82.17779392256278,0.13180753681303384,79.4370065224854,0.13769953591873174,0.8640806187956526
99,82.10423921310138,0.13175766467994576,78.99073120494336,0.13775636694696272,0.8640034561022911
100,82.16896699130301,0.13165844671888746,79.29969104016476,0.13782181557134068,0.8631738342781257
101,82.16749567751735,0.13161346849806554,79.3683487813251,0.13782053821953275,0.8647588641258351
102,82.17190944508553,0.13154482641819826,79.26536216958463,0.1378667587302197,0.8635503095845896
103,82.1969175166184,0.13152155875928795,79.78029522828699,0.1378871024747396,0.8638619092507748
104,82.1689670361093,0.13140157449037554,79.16237555784414,0.13795215415549664,0.8640732465638028
105,82.18956229038827,0.1313951975766617,79.02506007552351,0.13797315334151705,0.8639572567826991
106,82.17926477942949,0.1314509034805657,79.40267765190525,0.13795400328649382,0.8640066507360927
107,82.20280173727053,0.13135675100547933,79.05938894610367,0.13791531186866235,0.8638186588239226
108,82.18367740912828,0.13126662877646458,79.33401991074493,0.13795524362214254,0.8638668240720081
109,82.23516556306384,0.13121223133234658,79.53999313422588,0.13805577966012178,0.864415318121634
110,82.25576122112551,0.1312049472858886,79.71163748712668,0.13801622393339105,0.8641700685420971
111,82.27488510067877,0.13116549173463732,79.50566426364574,0.13813715798584586,0.8645809475971932
112,82.24840559111266,0.1311440238417779,79.05938894610367,0.1379216482284128,0.8638162014133061
113,82.2616449298811,0.13113701255179913,79.40267765190525,0.1379859549759833,0.8648030975169341
114,82.15866935609665,0.13094381255943002,78.57878475798145,0.13801874539904552,0.8639946094240714
115,82.24840605820293,0.13091899481902286,79.40267765190525,0.13804953518235125,0.8642582895832328
116,82.22192555351623,0.13082261921253194,79.26536216958463,0.13808629824773,0.8640250813157173
117,82.31754753049394,0.1308610816741661,79.12804668726399,0.13811719856017493,0.8637994910211132
118,82.32195932816357,0.13087736377977308,79.40267765190525,0.13807353536912054,0.8642909731444338
119,82.25870364860297,0.1309412467458026,79.47133539306557,0.1380640500462779,0.8647035723869616
120,82.31607543185285,0.13077367158497055,79.53999313422588,0.1381146661871952,0.8635370395672598
121,82.29989339861055,0.1306960517852262,79.29969104016476,0.13807970294262048,0.86457013499048
122,82.28665365605934,0.1305688479863131,79.4370065224854,0.13809267183899054,0.8644772448691724
123,82.34696875379342,0.130558634728289,79.23103329900447,0.13815503006011007,0.8648453649795397
124,82.34549772550541,0.1305269555309646,79.57432200480605,0.13813401065108666,0.8641341903470944
125,82.37786187564015,0.13044246322121858,79.88328184002745,0.13818817774081005,0.8646010983642491
126,82.33667123266335,0.13040353164494892,79.40267765190525,0.13812643514126272,0.8644905148865021
127,82.35432324593691,0.13039115800435366,79.16237555784414,0.13811625148940332,0.8642865498053238
128,82.35726576302696,0.13039062411952942,79.23103329900447,0.13808923070474186,0.8643656784271784
129,82.37786117022601,0.1303317104434171,79.26536216958463,0.1382303236529491,0.8643199705897099
130,82.46465513901461,0.13028954878394586,79.57432200480605,0.13807012055811532,0.864078161385036
131,82.41022508799935,0.13023181133808412,79.33401991074493,0.1380839623553933,0.8646296043274018
132,82.46906854760634,0.13011497941088646,79.53999313422588,0.13804809362743925,0.8647991656599474
133,82.3866881361208,0.1301198820928913,79.57432200480605,0.13799847701799484,0.8646934970034336
134,82.39698554913704,0.12992507620793428,79.33401991074493,0.1380209189119885,0.8642133189689492
135,82.33961339077695,0.1299386738077382,78.95640233436319,0.13805224017552262,0.8639508675150959
136,82.47495324131124,0.12989992066497172,79.09371781668385,0.13803561746922127,0.8638265225378957
137,82.41169605894234,0.12968089041636316,79.12804668726399,0.1380533245688131,0.8645571107142118
138,82.52644084871524,0.1297987789951659,79.50566426364574,0.1380084631531768,0.8645254101172578
139,82.49407708622945,0.1297551318460344,79.26536216958463,0.13804292226157885,0.8643602721238222
140,82.56468782059879,0.12967059592103666,79.50566426364574,0.13799963996100173,0.8645568649731503
141,82.5485069150546,0.12964474790967026,79.40267765190525,0.13794963305249214,0.864150409257164
142,82.55439223473232,0.12967047398578935,79.40267765190525,0.13806237462707446,0.8650633373012323
143,82.55733311222771,0.129558438979505,79.67730861654651,0.13803346613867404,0.8648001486241941
144,82.541151752132,0.12947730363987464,79.33401991074493,0.13807383365083176,0.8653904186543022
145,82.6044085122169,0.12946048110902975,79.47133539306557,0.13794342536308446,0.8645603053480135
146,82.60146654165844,0.12945693499703698,79.47133539306557,0.13799318540532665,0.8649298999047508
147,82.56468964774858,0.1293929770166569,79.09371781668385,0.13800970381475788,0.8650984782730498
148,82.65148313331316,0.12933407767923538,79.53999313422588,0.13798305426890234,0.8645032934217083
149,82.60882168844725,0.12925808382482432,79.33401991074493,0.13794952745988914,0.8651795728233977
150,73.02175577133309,0.1972981291910565,72.12495708891178,0.19654229613903265,0.7719801069958043
151,73.24536120607301,0.18406293607654395,72.50257466529351,0.18361989614594915,0.7735090027091259
152,73.36304819517079,0.18343751121945584,72.9145211122554,0.18302502058626074,0.7747337330190617
153,73.49103280930363,0.1826159835151752,72.81153450051492,0.1823524263158237,0.7769161931401409
154,73.81467115202669,0.18162064867134306,72.9145211122554,0.18113286546188026,0.7798150556984557
155,74.12654108211797,0.17986281273144994,73.12049433573634,0.1793866529026896,0.7866049859653583
156,74.43399771173135,0.17789571802360907,73.53244078269825,0.1772841519352718,0.7905151251381459
157,74.65760320741133,0.17669069374973587,73.94438722966015,0.17605719497661987,0.7915359374847183
158,74.84884307882076,0.1752733628810809,73.77274287675935,0.17456259897327636,0.7966634717889033
159,75.07980469010509,0.17396309911371308,74.2190181943014,0.17322596910830296,0.7971226539653975
