,Train_Acc,Train_Loss,Test_Acc,Test_Loss,AUC
0,71.28772457801131,0.20835647731162274,90.72573903792082,0.08912397307096165,0.9492514516594119
1,72.0175608245602,0.1919378514568008,90.5615928262026,0.06585099552627165,0.9500765276835741
2,72.01017638332412,0.18983084696908886,90.68546242115663,0.06579599288394562,0.9483566130639476
3,72.5024769626643,0.18841119805936246,90.48863895432785,0.06666380840982679,0.9470514905573424
4,71.04526436413543,0.2060587791963753,92.04574815715479,0.07757307920709637,0.9571705010999256
5,71.42679900401548,0.1927930606390532,92.02674975302072,0.05871690444193179,0.9572028986845844
6,71.52772111274494,0.1922206087379021,91.96139524279958,0.0591052259014997,0.95720518814587
7,71.63479605619978,0.1916269344704876,91.85804392431037,0.059249925301111235,0.956673241152768
8,71.82186955083776,0.19106552415532693,91.86412341363324,0.05946917991848435,0.9562907284336613
9,71.75910398088055,0.19064000800971004,91.8892013070902,0.059542254238781636,0.9558758285442444
10,71.44895206972134,0.19011347767270206,91.55178964966943,0.06003474860310187,0.9568924472014432
11,72.09509713112969,0.18954974136610409,91.79724903108138,0.05966816633355836,0.9561145271045712
12,72.11109718018062,0.1888143075559585,91.85196443498751,0.0595040808124724,0.955951044843382
13,72.28217221104832,0.1876765059834668,91.90971958355499,0.05875138849372425,0.9570772185704768
14,72.80770489744661,0.18631720683891728,91.92035868987007,0.0577901637923946,0.9587519971620116
15,72.93200973856949,0.18542098922507733,91.94923626415381,0.057226402465027276,0.9591700324968744
16,73.1018548354306,0.18468996950877464,91.997872178737,0.05684704573603672,0.959928555990978
17,73.12647024199664,0.18416132779705466,92.11186260354131,0.056547289128512986,0.9600810792091428
18,73.27539135546445,0.18324756927580407,92.07234592294249,0.05620185945725819,0.9616374321278992
19,73.53384989637006,0.18201639238100992,92.26536970894443,0.055216863913378135,0.9610487407411696
20,73.58061802525006,0.1814784484478492,92.19849532639259,0.0551823756597118,0.961637265256131
21,73.66676867757201,0.18095358563588887,92.27676875142487,0.05487787433105529,0.9617820116201884
22,73.79353704239011,0.1802244813877885,92.32160498518124,0.05470784659629343,0.9624358268336952
23,73.87476645402633,0.17977902162888998,92.36416141044151,0.054534278560786416,0.9625603143838152
24,74.02984392732327,0.17935557069265887,92.52754768599438,0.05414988923098815,0.9624089474005152
25,74.49014334383395,0.17805484479707195,92.79048559920969,0.05307084294078397,0.9641648692663886
26,74.31168561553889,0.17661202524408115,92.67649517440536,0.051836236191969136,0.9650596974475046
27,74.58491230371621,0.1761257422786936,92.87483851356487,0.0515614184619363,0.9648084944032924
28,74.73506348499677,0.17567211840042762,92.87559844973022,0.05133560815345069,0.9652996190882812
29,74.68952662216988,0.17507690088835015,92.8467208754465,0.05123818708689326,0.96539454272528
30,74.83967818564908,0.1748583962396944,92.91891481115586,0.05126032092816658,0.9649920659425149
31,74.41752933336126,0.17448904856366218,92.74488942928792,0.05121910133704383,0.965817555149894
32,75.05752160339915,0.17381325863509267,93.04278440610987,0.0516276278522889,0.964141009267658
33,75.0673672106565,0.17318055028428928,93.02910555513336,0.05242794739856473,0.9644126171688788
34,75.09321309995188,0.1729819361437601,93.03822478911772,0.05251360105947418,0.9640784778870464
