Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,time,precipIntensity,Prediction,Probability
0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1,8,26,0,7,12,1494907200,0.0,1,0.9309508800506592
4,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1,8,26,0,7,12,1494921600,0.0,1,0.829094409942627
8,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1,8,26,0,7,12,1494936000,0.0,1,0.962958812713623
12,3,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1,8,26,0,7,12,1494950400,0.0,1,0.9737688302993774
16,4,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1,8,26,0,7,12,1494964800,0.0,1,0.977461040019989
20,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1,8,26,0,7,12,1494979200,0.0,1,0.9309508800506592
23,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1,8,26,0,7,12,1494990000,0.0,1,0.9309508800506592
0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,2,9,26,1,7,9,1494907200,0.0,1,0.9830349683761597
4,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,2,9,26,1,7,9,1494921600,0.0,1,0.9731240272521973
8,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,2,9,26,1,7,9,1494936000,0.0,1,0.9897339344024658
12,3,1,0,0.0,1.0,0.0,0.0,0.0,0.0,2,9,26,1,7,9,1494950400,0.0,1,0.9905829429626465
16,4,1,0,0.0,1.0,0.0,0.0,0.0,0.0,2,9,26,1,7,9,1494964800,0.0,1,0.9906666278839111
20,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,2,9,26,1,7,9,1494979200,0.0,1,0.9830349683761597
23,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,2,9,26,1,7,9,1494990000,0.0,1,0.9830349683761597
0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,3,10,26,1,0,5,1494907200,0.0,1,0.9890761375427246
4,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,26,1,0,5,1494921600,0.0,1,0.9871820211410522
