Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,time,precipIntensity,Prediction,Probability
0,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1,8,26,0,7,12,1557547200,0.058,0,0.03251802921295166
4,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1,8,26,0,7,12,1557561600,0.198,1,0.9366804957389832
8,2,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1,8,26,0,7,12,1557576000,0.083,0,0.0330294668674469
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1,8,26,0,7,12,1557590400,0.012,0,0.012196451425552368
16,4,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1,8,26,0,7,12,1557604800,0.003,0,0.0019247829914093015
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1,8,26,0,7,12,1557619200,0.0,0,0.00184708833694458
23,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1,8,26,0,7,12,1557630000,0.023,0,0.0049689412117004395
0,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,2,9,26,1,7,9,1557547200,0.059,0,0.0332578718662262
4,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,2,9,26,1,7,9,1557561600,0.2,1,0.9366831779479979
8,2,0,1,0.0,0.0,1.0,0.0,0.0,1.0,2,9,26,1,7,9,1557576000,0.085,0,0.03295111656188965
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,2,9,26,1,7,9,1557590400,0.012,0,0.02592611312866211
16,4,0,1,0.0,0.0,1.0,0.0,0.0,1.0,2,9,26,1,7,9,1557604800,0.003,0,0.002558678388595581
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,2,9,26,1,7,9,1557619200,0.0,0,0.0018478631973266602
23,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,2,9,26,1,7,9,1557630000,0.023,0,0.006525754928588867
0,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,3,10,26,1,0,5,1557547200,0.059,0,0.033708423376083374
4,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,3,10,26,1,0,5,1557561600,0.161,1,0.9292722940444946
8,2,0,1,0.0,0.0,1.0,0.0,0.0,1.0,3,10,26,1,0,5,1557576000,0.085,0,0.03247615694999695
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,3,10,26,1,0,5,1557590400,0.012,0,0.04166409373283386
16,4,0,1,0.0,0.0,1.0,0.0,0.0,1.0,3,10,26,1,0,5,1557604800,0.002,0,0.002089560031890869
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,3,10,26,1,0,5,1557619200,0.0,0,0.0018482506275177
23,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,3,10,26,1,0,5,1557630000,0.02,0,0.018601179122924805
0,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,4,11,26,1,0,1,1557547200,0.061,0,0.03268703818321228
4,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,4,11,26,1,0,1,1557561600,0.16399999999999998,1,0.9332829713821412
8,2,0,1,0.0,0.0,1.0,0.0,0.0,1.0,4,11,26,1,0,1,1557576000,0.086,0,0.031862735748291016
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,4,11,26,1,0,1,1557590400,0.012,0,0.03785368800163269
16,4,0,1,0.0,0.0,1.0,0.0,0.0,1.0,4,11,26,1,0,1,1557604800,0.002,0,0.0020840466022491455
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,4,11,26,1,0,1,1557619200,0.0,0,0.0018480420112609863
23,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,4,11,26,1,0,1,1557630000,0.02,0,0.01913675665855408
0,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,5,12,26,1,0,5,1557547200,0.062,0,0.03302818536758423
4,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,5,12,26,1,0,5,1557561600,0.204,1,0.936676025390625
8,2,0,1,0.0,0.0,1.0,0.0,0.0,1.0,5,12,26,1,0,5,1557576000,0.08800000000000001,0,0.032142937183380134
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,5,12,26,1,0,5,1557590400,0.012,0,0.04267948865890503
16,4,0,1,0.0,0.0,1.0,0.0,0.0,1.0,5,12,26,1,0,5,1557604800,0.002,0,0.0020699799060821533
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,5,12,26,1,0,5,1557619200,0.0,0,0.0018482208251953125
23,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,5,12,26,1,0,5,1557630000,0.02,0,0.017571777105331417
0,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,6,13,26,1,0,4,1557547200,0.063,0,0.03249233961105347
4,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,6,13,26,1,0,4,1557561600,0.16699999999999998,1,0.9349304437637328
8,2,0,1,0.0,0.0,1.0,0.0,0.0,1.0,6,13,26,1,0,4,1557576000,0.091,0,0.03179281949996948
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,6,13,26,1,0,4,1557590400,0.012,0,0.04184839129447937
16,4,0,1,0.0,0.0,1.0,0.0,0.0,1.0,6,13,26,1,0,4,1557604800,0.002,0,0.0020611882209777828
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,6,13,26,1,0,4,1557619200,0.0,0,0.0018481612205505367
23,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,6,13,26,1,0,4,1557630000,0.02,0,0.017256349325180054
0,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,7,14,26,1,0,5,1557547200,0.065,0,0.0322226881980896
4,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,7,14,26,1,0,5,1557561600,0.16899999999999998,1,0.9355446696281432
8,2,0,1,0.0,0.0,1.0,0.0,0.0,1.0,7,14,26,1,0,5,1557576000,0.093,0,0.03167873620986938
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,7,14,26,1,0,5,1557590400,0.013,0,0.04845225811004639
16,4,0,1,0.0,0.0,1.0,0.0,0.0,1.0,7,14,26,1,0,5,1557604800,0.002,0,0.002048999071121216
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,7,14,26,1,0,5,1557619200,0.0,0,0.0018481612205505367
23,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,7,14,26,1,0,5,1557630000,0.018000000000000002,0,0.009485602378845215
0,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,8,15,26,0,2,13,1557547200,0.066,0,0.03338038921356201
4,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,8,15,26,0,2,13,1557561600,0.17,1,0.9346857070922852
8,2,0,1,0.0,0.0,1.0,0.0,0.0,1.0,8,15,26,0,2,13,1557576000,0.095,0,0.03297924995422363
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,8,15,26,0,2,13,1557590400,0.022,0,0.042872071266174316
16,4,0,1,0.0,0.0,1.0,0.0,0.0,1.0,8,15,26,0,2,13,1557604800,0.003,0,0.0020592212677001953
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,8,15,26,0,2,13,1557619200,0.0,0,0.0018470287322998047
23,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,8,15,26,0,2,13,1557630000,0.021,0,0.01002204418182373
0,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,9,16,26,0,7,17,1557547200,0.063,0,0.032770246267318726
4,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,9,16,26,0,7,17,1557561600,0.171,1,0.9351041913032532
8,2,0,1,0.0,0.0,1.0,0.0,0.0,1.0,9,16,26,0,7,17,1557576000,0.095,0,0.03302115201950073
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,9,16,26,0,7,17,1557590400,0.013,0,0.016105562448501587
16,4,0,1,0.0,0.0,1.0,0.0,0.0,1.0,9,16,26,0,7,17,1557604800,0.002,0,0.0018684566020965574
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,9,16,26,0,7,17,1557619200,0.0,0,0.0018469691276550293
23,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,9,16,26,0,7,17,1557630000,0.019,0,0.003231436014175415
0,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,10,17,26,0,7,11,1557547200,0.064,0,0.032871395349502563
4,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,10,17,26,0,7,11,1557561600,0.174,1,0.935721218585968
8,2,0,1,0.0,0.0,1.0,0.0,0.0,1.0,10,17,26,0,7,11,1557576000,0.097,0,0.03297623991966248
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,10,17,26,0,7,11,1557590400,0.013,0,0.015962541103363037
16,4,0,1,0.0,0.0,1.0,0.0,0.0,1.0,10,17,26,0,7,11,1557604800,0.002,0,0.001869440078735352
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,10,17,26,0,7,11,1557619200,0.0,0,0.0018469393253326414
23,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,10,17,26,0,7,11,1557630000,0.019,0,0.0033852756023406982
0,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,11,18,26,0,7,10,1557547200,0.066,0,0.03292718529701233
4,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,11,18,26,0,7,10,1557561600,0.17600000000000002,1,0.936000108718872
8,2,0,1,0.0,0.0,1.0,0.0,0.0,1.0,11,18,26,0,7,10,1557576000,0.098,0,0.032954275608062744
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,11,18,26,0,7,10,1557590400,0.014,0,0.018565595149993896
16,4,0,1,0.0,0.0,1.0,0.0,0.0,1.0,11,18,26,0,7,10,1557604800,0.002,0,0.001868933439254761
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,11,18,26,0,7,10,1557619200,0.0,0,0.0018469393253326414
23,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,11,18,26,0,7,10,1557630000,0.02,0,0.0036308169364929204
0,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,12,19,26,0,7,24,1557547200,0.067,0,0.032879650592803955
4,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,12,19,26,0,7,24,1557561600,0.179,1,0.936408758163452
8,2,0,1,0.0,0.0,1.0,0.0,0.0,1.0,12,19,26,0,7,24,1557576000,0.1,0,0.03302377462387085
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,12,19,26,0,7,24,1557590400,0.014,0,0.019322723150253296
16,4,0,1,0.0,0.0,1.0,0.0,0.0,1.0,12,19,26,0,7,24,1557604800,0.002,0,0.0018638670444488523
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,12,19,26,0,7,24,1557619200,0.0,0,0.0018469393253326414
23,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,12,19,26,0,7,24,1557630000,0.02,0,0.003174006938934326
0,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,13,20,26,0,7,23,1557547200,0.069,0,0.03296270966529846
4,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,13,20,26,0,7,23,1557561600,0.182,1,0.9365265369415284
8,2,0,1,0.0,0.0,1.0,0.0,0.0,1.0,13,20,26,0,7,23,1557576000,0.102,0,0.03301161527633667
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,13,20,26,0,7,23,1557590400,0.014,0,0.019450724124908447
16,4,0,1,0.0,0.0,1.0,0.0,0.0,1.0,13,20,26,0,7,23,1557604800,0.002,0,0.0018635094165802
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,13,20,26,0,7,23,1557619200,0.0,0,0.0018469393253326414
23,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,13,20,26,0,7,23,1557630000,0.021,0,0.00334051251411438
0,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,14,21,26,0,7,20,1557547200,0.071,0,0.03301030397415161
4,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,14,21,26,0,7,20,1557561600,0.184,1,0.936565637588501
8,2,0,1,0.0,0.0,1.0,0.0,0.0,1.0,14,21,26,0,7,20,1557576000,0.106,0,0.03298476338386536
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,14,21,26,0,7,20,1557590400,0.015,0,0.022303909063339237
16,4,0,1,0.0,0.0,1.0,0.0,0.0,1.0,14,21,26,0,7,20,1557604800,0.002,0,0.0018638372421264648
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,14,21,26,0,7,20,1557619200,0.0,0,0.0018469989299774172
23,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,14,21,26,0,7,20,1557630000,0.021,0,0.0034026801586151123
0,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,15,22,26,0,7,15,1557547200,0.07200000000000001,0,0.03297850489616394
4,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,15,22,26,0,7,15,1557561600,0.18600000000000005,1,0.9365893006324768
8,2,0,1,0.0,0.0,1.0,0.0,0.0,1.0,15,22,26,0,7,15,1557576000,0.107,0,0.03293141722679138
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,15,22,26,0,7,15,1557590400,0.015,0,0.02229097485542297
16,4,0,1,0.0,0.0,1.0,0.0,0.0,1.0,15,22,26,0,7,15,1557604800,0.002,0,0.001864612102508545
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,15,22,26,0,7,15,1557619200,0.0,0,0.001846909523010254
23,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,15,22,26,0,7,15,1557630000,0.021,0,0.0035403668880462646
0,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,16,23,26,0,7,21,1557547200,0.07400000000000001,0,0.03302234411239624
4,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,16,23,26,0,7,21,1557561600,0.188,1,0.9366265535354614
8,2,0,1,0.0,0.0,1.0,0.0,0.0,1.0,16,23,26,0,7,21,1557576000,0.109,0,0.032968491315841675
12,3,0,1,0.0,0.0,1.0,0.0,0.0,1.0,16,23,26,0,7,21,1557590400,0.015,0,0.022582858800888058
16,4,0,1,0.0,0.0,1.0,0.0,0.0,1.0,16,23,26,0,7,21,1557604800,0.002,0,0.001862168312072754
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,16,23,26,0,7,21,1557619200,0.0,0,0.0018468499183654785
23,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,16,23,26,0,7,21,1557630000,0.021,0,0.0033254027366638184
0,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,17,24,26,0,7,12,1557547200,0.075,0,0.03286424279212952
