Unix,Hour,Date,Grid_Num,Longitude,Latitude
1580755526,13,2/3/2020,1,-85.466679,34.983093
1582508163,20,2/23/2020,1,-85.46942,34.98672
1579008185,8,1/14/2020,3,-85.40899,34.983166
1579086040,6,1/15/2020,3,-85.408815,34.983367
1579362730,10,1/18/2020,3,-85.408776,34.983413
1580502176,15,1/31/2020,3,-85.40899,34.983166
1581094381,11,2/7/2020,3,-85.40899,34.983166
1581337082,7,2/10/2020,3,-85.40899,34.983166
1581337082,7,2/10/2020,3,-85.40899,34.983166
1581337003,7,2/10/2020,3,-85.40899,34.983166
1584153293,22,3/13/2020,3,-85.40899,34.983166
1584727559,14,3/20/2020,3,-85.409351,34.983166
1584727558,14,3/20/2020,3,-85.409351,34.983166
1587376580,5,4/20/2020,3,-85.407025,34.985369
1578579276,9,1/9/2020,4,-85.405751,34.986406
1581335833,6,2/10/2020,4,-85.402588,34.989782
1584237568,21,3/14/2020,4,-85.402588,34.989782
1579694546,7,1/22/2020,5,-85.395626,34.982532
1584460511,11,3/17/2020,6,-85.388971,34.99056
1584460511,11,3/17/2020,6,-85.388971,34.99056
1584460462,11,3/17/2020,6,-85.388971,34.99056
1582630234,6,2/25/2020,7,-85.360965,34.983517
1584412220,22,3/16/2020,10,-85.343967,34.986197
1587573870,12,4/22/2020,10,-85.344051,34.986206
1580165286,17,1/27/2020,11,-85.333491,34.986723
1579114224,13,1/15/2020,12,-85.326269,34.990799
1579557092,16,1/20/2020,12,-85.327004,34.98664
1586641649,17,4/11/2020,12,-85.33045,34.99149
1588126273,22,4/28/2020,12,-85.326696,34.98876
1588125145,21,4/28/2020,12,-85.326617,34.98899
1585001136,18,3/23/2020,14,-85.30986,34.98863
1585001024,18,3/23/2020,14,-85.30986,34.98863
1585001022,18,3/23/2020,14,-85.310283,34.988185
1588092781,12,4/28/2020,16,-85.298375,34.988733
1588092781,12,4/28/2020,16,-85.298375,34.988733
1588092738,12,4/28/2020,16,-85.298375,34.988733
1582763090,19,2/26/2020,17,-85.28946,34.98696
1588397911,1,5/2/2020,17,-85.289005,34.986614
1588397910,1,5/2/2020,17,-85.289005,34.986614
1588397507,1,5/2/2020,17,-85.289005,34.986614
1579378534,15,1/18/2020,18,-85.286721,34.990228
1580037062,6,1/26/2020,18,-85.28349,34.990198
1580993399,7,2/6/2020,18,-85.288572,34.987664
1582934681,19,2/28/2020,18,-85.285503,34.986416
1582904444,10,2/28/2020,18,-85.28774,34.986387
1583100505,17,3/1/2020,18,-85.287667,34.988566
1583236973,7,3/3/2020,18,-85.287421,34.986373
1583959841,16,3/11/2020,18,-85.281897,34.990859
1584055746,19,3/12/2020,18,-85.287255,34.985603
1584426243,2,3/17/2020,18,-85.286771,34.98551
1585860659,16,4/2/2020,18,-85.286227,34.989383
1585860659,16,4/2/2020,18,-85.286227,34.989383
1585860532,16,4/2/2020,18,-85.286227,34.989383
1585850230,13,4/2/2020,18,-85.287548,34.987878
1587409947,15,4/20/2020,18,-85.287402,34.984848
1587764309,17,4/24/2020,18,-85.286626,34.985025
1588273161,14,4/30/2020,18,-85.28747,34.986443
1578094337,18,1/3/2020,20,-85.273628,34.987189
1583063491,6,3/1/2020,20,-85.272214,34.98702
1585999236,7,4/4/2020,20,-85.272861,34.98631
1586882346,12,4/14/2020,20,-85.268571,34.985189
1587614325,23,4/22/2020,20,-85.273628,34.987189
1578160024,12,1/4/2020,24,-85.14784,34.98708
1582050403,13,2/18/2020,25,-85.147539,34.986367
1586802266,14,4/13/2020,25,-85.147521,34.982675
1583191948,18,3/2/2020,26,-85.13804,34.991495
1583191948,18,3/2/2020,26,-85.13804,34.991495
1583191915,18,3/2/2020,26,-85.13804,34.991495
1578603405,15,1/9/2020,28,-85.399774,34.99451
1578963829,20,1/13/2020,28,-85.399306,34.9933
1579520791,6,1/20/2020,28,-85.399306,34.9933
1582569762,13,2/24/2020,28,-85.399774,34.99451
1583236171,6,3/3/2020,28,-85.399306,34.9933
1584727477,14,3/20/2020,28,-85.398191,34.997202
1585533769,22,3/29/2020,28,-85.399063,34.994957
1587785937,23,4/24/2020,28,-85.399063,34.994957
1577996812,15,1/2/2020,30,-85.390058,34.995454
1578928151,10,1/13/2020,33,-85.347566,34.991062
1580590216,15,2/1/2020,33,-85.353374,34.990264
1585925986,10,4/3/2020,33,-85.353561,34.99211
1587573758,12,4/22/2020,33,-85.347689,34.988398
1581106735,15,2/7/2020,35,-85.338814,34.994618
1581169225,8,2/8/2020,35,-85.338791,34.994666
1583784604,16,3/9/2020,35,-85.338814,34.994618
1582481411,13,2/23/2020,36,-85.32803,34.994497
1583518925,13,3/6/2020,36,-85.32803,34.994497
1584083326,3,3/13/2020,36,-85.329091,34.99947
1579587268,1,1/21/2020,37,-85.319968,34.988352
1582431568,23,2/22/2020,37,-85.317654,34.992536
1582431568,23,2/22/2020,37,-85.317616,34.992609
1582431189,23,2/22/2020,37,-85.317616,34.992609
1582691019,23,2/25/2020,37,-85.320041,34.988772
1582691019,23,2/25/2020,37,-85.320041,34.988772
1582691008,23,2/25/2020,37,-85.320041,34.988772
1578727106,2,1/11/2020,38,-85.312479,34.998569
1581379989,19,2/10/2020,38,-85.309969,34.997209
1583343912,12,3/4/2020,38,-85.31184,34.997907
1583343912,12,3/4/2020,38,-85.31184,34.997907
1583343452,12,3/4/2020,38,-85.31184,34.997907
1584872336,6,3/22/2020,38,-85.311956,34.999552
1586789361,10,4/13/2020,38,-85.313032,34.999375
1578422937,13,1/7/2020,39,-85.303962,34.992684
1578947835,15,1/13/2020,39,-85.309232,34.988466
1581344446,9,2/10/2020,39,-85.302776,34.990639
1581334970,6,2/10/2020,39,-85.30199,34.990845
1582033260,8,2/18/2020,39,-85.306069,34.995294
1582033260,8,2/18/2020,39,-85.306211,34.995819
1582033253,8,2/18/2020,39,-85.306069,34.995294
1582033253,8,2/18/2020,39,-85.306069,34.995294
1582033200,8,2/18/2020,39,-85.306069,34.995294
1582166594,21,2/19/2020,39,-85.301933,34.990771
1583010128,16,2/29/2020,39,-85.307971,34.990342
1583194913,19,3/2/2020,39,-85.30549,34.992741
1583953917,15,3/11/2020,39,-85.307671,34.989899
1585001135,18,3/23/2020,39,-85.309232,34.988466
1585059952,10,3/24/2020,39,-85.302776,34.990639
1585252802,16,3/26/2020,39,-85.305937,34.991814
1585534085,22,3/29/2020,39,-85.309232,34.988466
1586904490,18,4/14/2020,39,-85.307017,34.993854
1587181705,23,4/17/2020,39,-85.309232,34.988466
1587320144,14,4/19/2020,39,-85.307245,34.991609
1578003524,17,1/2/2020,41,-85.290403,34.994867
1578325583,10,1/6/2020,41,-85.295884,34.9912
1578698185,18,1/10/2020,41,-85.291372,34.995471
1578692715,16,1/10/2020,41,-85.287607,34.9921
1578933957,11,1/13/2020,41,-85.288124,34.992264
1579428945,5,1/19/2020,41,-85.289436,34.99126
1579816782,16,1/23/2020,41,-85.291063,34.992806
1580024994,2,1/26/2020,41,-85.29163,34.994049
1580024994,2,1/26/2020,41,-85.29163,34.994049
1580024994,2,1/26/2020,41,-85.29163,34.994049
1580024135,2,1/26/2020,41,-85.29163,34.994049
1580760221,15,2/3/2020,41,-85.290802,34.991752
1581101915,13,2/7/2020,41,-85.290937,34.995163
1582132921,12,2/19/2020,41,-85.289751,34.992231
1582132868,12,2/19/2020,41,-85.289751,34.992231
1582748997,15,2/26/2020,41,-85.290122,34.99105
1582937560,19,2/28/2020,41,-85.28943,34.99122
1583287867,21,3/3/2020,41,-85.289436,34.99126
1583347564,13,3/4/2020,41,-85.290937,34.995163
1583347563,13,3/4/2020,41,-85.290937,34.995163
1583347519,13,3/4/2020,41,-85.290937,34.995163
1583544746,20,3/6/2020,41,-85.290849,34.994709
1584311005,18,3/15/2020,41,-85.290058,34.990743
1584310993,18,3/15/2020,41,-85.289841,34.98971
1584647187,15,3/19/2020,41,-85.291063,34.992806
1585083006,16,3/24/2020,41,-85.289591,34.994278
1585193785,23,3/25/2020,41,-85.289436,34.99126
1585193784,23,3/25/2020,41,-85.289436,34.99126
1585193747,23,3/25/2020,41,-85.289436,34.99126
1585858899,16,4/2/2020,41,-85.289841,34.98971
1585923852,10,4/3/2020,41,-85.290875,34.994842
1585923852,10,4/3/2020,41,-85.290875,34.994842
1585923847,10,4/3/2020,41,-85.290937,34.995163
1585923846,10,4/3/2020,41,-85.290937,34.995163
1585923840,10,4/3/2020,41,-85.291391,34.995445
1585923829,10,4/3/2020,41,-85.290937,34.995163
1585923819,10,4/3/2020,41,-85.290875,34.994842
1586379091,16,4/8/2020,41,-85.293251,34.987405
1586979172,15,4/15/2020,41,-85.287926,34.991042
1587057554,13,4/16/2020,41,-85.29163,34.994049
1587236431,15,4/18/2020,41,-85.289436,34.99126
1587428541,20,4/20/2020,41,-85.289436,34.99126
1587428541,20,4/20/2020,41,-85.289436,34.99126
1587428007,20,4/20/2020,41,-85.289436,34.99126
1587475634,9,4/21/2020,41,-85.291678,34.990436
1587989583,8,4/27/2020,41,-85.288852,34.98932
1587989563,8,4/27/2020,41,-85.288803,34.989408
1588260675,11,4/30/2020,41,-85.290415,34.992541
1588356917,14,5/1/2020,41,-85.287842,34.990859
1578210869,2,1/5/2020,42,-85.281549,34.999104
1578439310,18,1/7/2020,42,-85.28276,34.998205
1579092321,7,1/15/2020,42,-85.283912,34.993749
1579483022,20,1/19/2020,42,-85.285903,34.994342
1580083009,18,1/26/2020,42,-85.282578,34.997989
1580575165,11,2/1/2020,42,-85.283176,34.997429
1580836702,12,2/4/2020,42,-85.282578,34.997989
1581234783,2,2/9/2020,42,-85.288297,34.996138
1581471247,20,2/11/2020,42,-85.284979,34.99414
1582323144,17,2/21/2020,42,-85.287258,34.998003
1582489859,15,2/23/2020,42,-85.284024,34.99303
1582831233,14,2/27/2020,42,-85.282488,34.999004
1583020874,19,2/29/2020,42,-85.285682,34.99283
1584076308,1,3/13/2020,42,-85.288065,34.996523
1585520431,18,3/29/2020,42,-85.283176,34.997429
1585498371,12,3/29/2020,42,-85.28276,34.998205
1585572276,8,3/30/2020,42,-85.281681,34.9978
1585572243,8,3/30/2020,42,-85.281681,34.9978
1585665687,10,3/31/2020,42,-85.28172,34.992521
1586618930,11,4/11/2020,42,-85.285591,34.99976
1587167710,19,4/17/2020,42,-85.283854,34.994335
1587328379,16,4/19/2020,42,-85.282272,34.997385
1587407004,14,4/20/2020,42,-85.282127,34.99872
1587407004,14,4/20/2020,42,-85.282127,34.99872
1587406963,14,4/20/2020,42,-85.282127,34.99872
1587696299,22,4/23/2020,42,-85.285924,34.999088
1587696299,22,4/23/2020,42,-85.285924,34.999088
1587695947,22,4/23/2020,42,-85.285924,34.999088
1588204679,19,4/29/2020,42,-85.286291,34.993182
1588368854,17,5/1/2020,42,-85.28342,34.999371
1588468438,21,5/2/2020,42,-85.285376,34.992845
1588468406,21,5/2/2020,42,-85.285682,34.99283
1582824851,12,2/27/2020,43,-85.2732,34.990728
1582824851,12,2/27/2020,43,-85.2732,34.990728
1582824617,12,2/27/2020,43,-85.2732,34.990728
1582824595,12,2/27/2020,43,-85.2732,34.990728
1583549480,21,3/6/2020,43,-85.277813,34.987523
1583779800,14,3/9/2020,43,-85.275531,34.987661
1579890116,13,1/24/2020,44,-85.269762,34.995598
1579890069,13,1/24/2020,44,-85.267828,34.995722
1579890045,13,1/24/2020,44,-85.269472,34.995264
1579874497,9,1/24/2020,44,-85.267351,34.99587
1581170463,9,2/8/2020,44,-85.267161,34.996468
1585314298,9,3/27/2020,44,-85.267828,34.995722
1586752049,0,4/13/2020,44,-85.269067,34.996263
1586751992,0,4/13/2020,44,-85.269067,34.996263
1581375634,18,2/10/2020,49,-85.148817,34.998671
1581374832,17,2/10/2020,49,-85.148309,34.995506
1581338213,7,2/10/2020,49,-85.148817,34.998671
1585278084,23,3/26/2020,49,-85.149185,34.998796
1587418716,17,4/20/2020,49,-85.148817,34.998671
1581759042,4,2/15/2020,50,-85.142677,34.988004
1585100090,21,3/24/2020,50,-85.147801,34.990586
1585176568,18,3/25/2020,50,-85.147679,34.991253
1578576253,8,1/9/2020,51,-85.133984,34.994548
1587592075,17,4/22/2020,52,-85.126836,34.989586
1587592075,17,4/22/2020,52,-85.126836,34.989586
1587592028,17,4/22/2020,52,-85.126836,34.989586
1581519988,10,2/12/2020,53,-85.397632,34.997641
1587850188,17,4/25/2020,53,-85.396116,35.003375
1578759789,11,1/11/2020,56,-85.345758,35.007716
1581787871,12,2/15/2020,56,-85.343451,35.006475
1585783460,19,4/1/2020,57,-85.332911,35.002455
1582720725,7,2/26/2020,58,-85.328467,35.008047
1582720725,7,2/26/2020,58,-85.328467,35.008047
1582720681,7,2/26/2020,58,-85.328467,35.008047
1584032156,12,3/12/2020,58,-85.327279,35.008496
1586479379,20,4/9/2020,58,-85.32754,35.00323
1580604459,19,2/1/2020,59,-85.319866,35.002301
1577892349,10,1/1/2020,60,-85.310643,35.007383
1579118868,15,1/15/2020,60,-85.314018,35.00407
1579791376,9,1/23/2020,60,-85.3128,35.006293
1579791376,9,1/23/2020,60,-85.3128,35.006293
1579791340,9,1/23/2020,60,-85.314554,35.006736
1581303308,21,2/9/2020,60,-85.314342,35.003007
1581602754,9,2/13/2020,60,-85.31285,35.004618
1582417819,19,2/22/2020,60,-85.315196,35.007409
1582417818,19,2/22/2020,60,-85.315196,35.007409
1582417701,19,2/22/2020,60,-85.315196,35.007409
1585512633,16,3/29/2020,60,-85.312702,35.003829
1586829874,22,4/13/2020,60,-85.311,35.00538
1587060344,14,4/16/2020,60,-85.310639,35.005458
1588190162,15,4/29/2020,60,-85.309304,35.004973
1588364264,16,5/1/2020,60,-85.31115,35.007099
1578370579,23,1/6/2020,61,-85.308937,35.003673
1582033206,8,2/18/2020,61,-85.30646,34.99612
1581780075,10,2/15/2020,62,-85.298819,35.007058
1583791345,18,3/9/2020,62,-85.296566,35.004833
1584647349,15,3/19/2020,62,-85.298307,35.000892
1584801749,10,3/21/2020,62,-85.296141,35.002159
1586422882,5,4/9/2020,62,-85.298307,35.000892
1587878467,1,4/26/2020,62,-85.295686,35.005036
1577936668,22,1/1/2020,63,-85.290968,35.001516
1577936713,22,1/1/2020,63,-85.290968,35.001516
1577936713,22,1/1/2020,63,-85.290968,35.001516
1579189474,10,1/16/2020,63,-85.29189,35.00113
1579364382,11,1/18/2020,63,-85.291922,35.000151
1580155246,15,1/27/2020,63,-85.292773,35.00235
1580554771,5,2/1/2020,63,-85.291674,34.998903
1580554771,5,2/1/2020,63,-85.291674,34.998903
1580553838,5,2/1/2020,63,-85.291674,34.998903
1581300088,21,2/9/2020,63,-85.293651,35.002488
1581710944,15,2/14/2020,63,-85.292166,35.001399
1581781866,10,2/15/2020,63,-85.29129,34.99754
1581781780,10,2/15/2020,63,-85.290898,34.997403
1582149614,17,2/19/2020,63,-85.292176,35.003278
1582132922,12,2/19/2020,63,-85.291434,34.997665
1582132704,12,2/19/2020,63,-85.291185,34.996415
1582131071,11,2/19/2020,63,-85.290014,35.002742
1582252989,21,2/20/2020,63,-85.292166,35.001399
1582512932,21,2/23/2020,63,-85.292079,35.002926
1582839001,16,2/27/2020,63,-85.291307,35.004076
1583506319,9,3/6/2020,63,-85.289045,35.000681
1584800884,10,3/21/2020,63,-85.290678,34.996125
1585178953,19,3/25/2020,63,-85.291463,35.004056
1585178952,19,3/25/2020,63,-85.291463,35.004056
1585178925,19,3/25/2020,63,-85.291463,35.004056
1585269166,20,3/26/2020,63,-85.291679,35.001159
1585337793,15,3/27/2020,63,-85.290894,34.9974
1585701719,20,3/31/2020,63,-85.292206,35.000232
1585949444,17,4/3/2020,63,-85.291434,34.997665
1586562606,19,4/10/2020,63,-85.288733,35.000735
1586878727,11,4/14/2020,63,-85.288733,35.000735
1586878632,11,4/14/2020,63,-85.288499,35.000495
1587156492,16,4/17/2020,63,-85.293651,35.002488
1587156492,16,4/17/2020,63,-85.293651,35.002488
1587156258,16,4/17/2020,63,-85.29334,35.00314
1587156176,16,4/17/2020,63,-85.293651,35.002488
1587247800,18,4/18/2020,63,-85.290979,35.00156
1587247800,18,4/18/2020,63,-85.290979,35.00156
1587247671,18,4/18/2020,63,-85.292166,35.001399
1587426094,19,4/20/2020,63,-85.287431,35.000692
1587426093,19,4/20/2020,63,-85.287431,35.000692
1587426037,19,4/20/2020,63,-85.287503,35.000091
1587755875,15,4/24/2020,63,-85.292166,35.001399
1587751035,13,4/24/2020,63,-85.292773,35.00235
1588195063,17,4/29/2020,63,-85.29221,35.00153
1577983719,11,1/2/2020,64,-85.281442,35.005544
1577983719,11,1/2/2020,64,-85.281442,35.005544
1577983692,11,1/2/2020,64,-85.281442,35.005544
1577983549,11,1/2/2020,64,-85.281564,35.005304
1579345041,5,1/18/2020,64,-85.285155,35.008086
1579345041,5,1/18/2020,64,-85.284954,35.008011
1579344994,5,1/18/2020,64,-85.286008,35.008397
1579560592,17,1/20/2020,64,-85.284954,35.008011
1579560592,17,1/20/2020,64,-85.284954,35.008011
1579560238,17,1/20/2020,64,-85.284954,35.008011
1581107587,15,2/7/2020,64,-85.286847,35.002181
1581373533,17,2/10/2020,64,-85.280834,35.002327
1581408738,3,2/11/2020,64,-85.285767,35.008463
1581808255,18,2/15/2020,64,-85.285108,35.008213
1582401998,15,2/22/2020,64,-85.280222,35.003447
1582576130,15,2/24/2020,64,-85.286675,35.004637
1586816246,18,4/13/2020,64,-85.284182,35.008012
1587250781,18,4/18/2020,64,-85.284954,35.008011
1587250781,18,4/18/2020,64,-85.284954,35.008011
1587250693,18,4/18/2020,64,-85.284954,35.008011
1587250691,18,4/18/2020,64,-85.284954,35.008011
1577994920,14,1/2/2020,65,-85.273287,34.998151
1580247123,16,1/28/2020,65,-85.279964,35.002471
1580523627,21,1/31/2020,65,-85.280723,35.001964
1580863673,19,2/4/2020,65,-85.278829,35.003991
1583774595,13,3/9/2020,65,-85.279026,35.003608
1584513758,2,3/18/2020,65,-85.279026,35.003608
1587434065,21,4/20/2020,65,-85.275404,35.001914
1581273057,13,2/9/2020,66,-85.268872,35.006686
1581554469,19,2/12/2020,66,-85.268338,35.002208
1587769381,19,4/24/2020,66,-85.267073,35.000324
1578974742,23,1/13/2020,67,-85.243735,35.005737
1578974719,23,1/13/2020,67,-85.243735,35.005737
1580251467,17,1/28/2020,67,-85.24095,35.001117
1582594458,20,2/24/2020,67,-85.243945,35.005123
1585745915,8,4/1/2020,67,-85.243945,35.005123
1577994540,14,1/2/2020,68,-85.227148,35.005132
1578424284,14,1/7/2020,68,-85.221655,35.004334
1578499073,10,1/8/2020,68,-85.224552,35.004693
1578618627,20,1/9/2020,68,-85.227148,35.005132
1578618625,20,1/9/2020,68,-85.222083,35.004561
1579202772,14,1/16/2020,68,-85.227538,35.005226
1579367730,12,1/18/2020,68,-85.222323,35.004082
1579545941,13,1/20/2020,68,-85.226637,35.005447
1579826660,19,1/23/2020,68,-85.228576,35.005355
1579826660,19,1/23/2020,68,-85.228576,35.005355
1579825971,19,1/23/2020,68,-85.228576,35.005355
1579825883,19,1/23/2020,68,-85.227016,35.004959
1580070751,15,1/26/2020,68,-85.227473,35.004577
1580070751,15,1/26/2020,68,-85.227473,35.004577
1580070704,15,1/26/2020,68,-85.22743,35.00467
1580070651,15,1/26/2020,68,-85.227473,35.004577
1580392967,9,1/30/2020,68,-85.226637,35.005447
1580392966,9,1/30/2020,68,-85.226637,35.005447
1580392943,9,1/30/2020,68,-85.226637,35.005447
1580782586,21,2/3/2020,68,-85.228426,35.005312
1580782488,21,2/3/2020,68,-85.223482,35.004459
1580782487,21,2/3/2020,68,-85.225263,35.004639
1580782487,21,2/3/2020,68,-85.225263,35.004639
1580782479,21,2/3/2020,68,-85.223482,35.004459
1580782418,21,2/3/2020,68,-85.223482,35.004459
1580981414,4,2/6/2020,68,-85.221655,35.004334
1581164388,7,2/8/2020,68,-85.222014,35.004063
1581446972,13,2/11/2020,68,-85.222338,35.003145
1581592645,6,2/13/2020,68,-85.227148,35.005132
1581997694,22,2/17/2020,68,-85.221655,35.004334
1582238244,17,2/20/2020,68,-85.225263,35.004639
1582212311,10,2/20/2020,68,-85.226792,35.004854
1582212254,10,2/20/2020,68,-85.225263,35.004639
1582325790,17,2/21/2020,68,-85.223961,35.004639
1582663240,15,2/25/2020,68,-85.22336,35.003725
1582635246,7,2/25/2020,68,-85.221655,35.004334
1582629336,6,2/25/2020,68,-85.221655,35.004334
1582825437,12,2/27/2020,68,-85.224037,35.004646
1583270591,16,3/3/2020,68,-85.221655,35.004334
1583270591,16,3/3/2020,68,-85.221655,35.004334
1583270591,16,3/3/2020,68,-85.221655,35.004334
1583270534,16,3/3/2020,68,-85.221655,35.004334
1583253885,11,3/3/2020,68,-85.227473,35.004577
1583538112,18,3/6/2020,68,-85.228354,35.003773
1583538107,18,3/6/2020,68,-85.229328,35.00359
1583486813,4,3/6/2020,68,-85.221655,35.004334
1583848394,9,3/10/2020,68,-85.226926,35.005146
1583814888,0,3/10/2020,68,-85.221655,35.004334
1584098962,7,3/13/2020,68,-85.224037,35.004646
1584284453,11,3/15/2020,68,-85.226677,35.007636
1584375728,12,3/16/2020,68,-85.224463,35.00598
1584644009,14,3/19/2020,68,-85.22394,35.005313
1585069105,12,3/24/2020,68,-85.228695,35.005545
1585540641,23,3/29/2020,68,-85.221655,35.004334
1585540922,0,3/30/2020,68,-85.228576,35.005355
1586138724,22,4/5/2020,68,-85.225263,35.004639
1586308722,21,4/7/2020,68,-85.224037,35.004646
1586308722,21,4/7/2020,68,-85.224037,35.004646
1586308654,21,4/7/2020,68,-85.224037,35.004646
1587142839,13,4/17/2020,68,-85.221655,35.004334
1578911320,5,1/13/2020,69,-85.218177,35.004095
1578911281,5,1/13/2020,69,-85.218177,35.004095
1578910626,5,1/13/2020,69,-85.218177,35.004095
1578910326,5,1/13/2020,69,-85.218177,35.004095
1579826661,19,1/23/2020,69,-85.217033,35.004048
1580242799,15,1/28/2020,69,-85.218956,34.998857
1580831578,10,2/4/2020,69,-85.221101,34.998167
1582813265,9,2/27/2020,69,-85.218853,34.999996
1582915323,13,2/28/2020,69,-85.218956,34.998857
1583017214,18,2/29/2020,69,-85.217878,34.999322
1583780013,14,3/9/2020,69,-85.219192,35.003333
1583778316,14,3/9/2020,69,-85.219192,35.003333
1584927500,21,3/22/2020,69,-85.216439,35.003795
1585580938,11,3/30/2020,69,-85.217383,34.999769
1587151319,15,4/17/2020,69,-85.217844,35.004051
1587142766,12,4/17/2020,69,-85.218177,35.004095
1578407575,9,1/7/2020,70,-85.211162,35.001823
1578697296,18,1/10/2020,70,-85.210796,35.001147
1578821313,4,1/12/2020,70,-85.212107,35.002989
1578821242,4,1/12/2020,70,-85.210634,35.005198
1578821136,4,1/12/2020,70,-85.212107,35.002989
1578821018,4,1/12/2020,70,-85.212107,35.002989
1579129864,18,1/15/2020,70,-85.210866,35.001294
1579192911,11,1/16/2020,70,-85.213298,35.006571
1579177597,7,1/16/2020,70,-85.211604,35.001154
1579177583,7,1/16/2020,70,-85.211604,35.001154
1579285286,13,1/17/2020,70,-85.21117,35.002679
1579401122,21,1/18/2020,70,-85.210984,35.001634
1579621836,10,1/21/2020,70,-85.211604,35.001154
1579609919,7,1/21/2020,70,-85.21117,35.002679
1579810366,15,1/23/2020,70,-85.210866,35.001294
1579969440,11,1/25/2020,70,-85.21058,35.0006
1579969417,11,1/25/2020,70,-85.210796,35.001147
1579969407,11,1/25/2020,70,-85.21058,35.0006
1580302963,8,1/29/2020,70,-85.210479,35.004212
1580760861,15,2/3/2020,70,-85.211162,35.001823
1580832388,11,2/4/2020,70,-85.211604,35.001154
1580993346,7,2/6/2020,70,-85.208725,35.00604
1581207354,19,2/8/2020,70,-85.207205,35.005828
1581207354,19,2/8/2020,70,-85.207205,35.005828
1581371045,16,2/10/2020,70,-85.210866,35.001294
1581340866,8,2/10/2020,70,-85.210866,35.001294
1581340819,8,2/10/2020,70,-85.210866,35.001294
1581435632,10,2/11/2020,70,-85.208866,35.005156
1581599948,8,2/13/2020,70,-85.211162,35.001823
1582325867,17,2/21/2020,70,-85.208667,35.006161
1582481241,13,2/23/2020,70,-85.210866,35.001294
1582581163,16,2/24/2020,70,-85.210866,35.001294
1582663292,15,2/25/2020,70,-85.207205,35.005828
1583270530,16,3/3/2020,70,-85.213048,35.002473
1583237704,7,3/3/2020,70,-85.210309,35.000129
1583409166,6,3/5/2020,70,-85.210309,35.000129
1583684241,12,3/8/2020,70,-85.210866,35.001294
1583684240,12,3/8/2020,70,-85.210866,35.001294
1583684240,12,3/8/2020,70,-85.210866,35.001294
1583684160,12,3/8/2020,70,-85.210866,35.001294
1583781661,15,3/9/2020,70,-85.211081,35.004877
1583927005,7,3/11/2020,70,-85.210866,35.001294
1584059836,20,3/12/2020,70,-85.211162,35.001823
1584059836,20,3/12/2020,70,-85.211162,35.001823
1584059836,20,3/12/2020,70,-85.211162,35.001823
1584241542,23,3/14/2020,70,-85.208866,35.005156
1584213188,15,3/14/2020,70,-85.210866,35.001294
1584568784,17,3/18/2020,70,-85.207205,35.005828
1584617391,7,3/19/2020,70,-85.210866,35.001294
1585257670,17,3/26/2020,70,-85.210866,35.001294
1585337993,15,3/27/2020,70,-85.211081,35.004877
1585337893,15,3/27/2020,70,-85.211604,35.001154
1585834444,9,4/2/2020,70,-85.207205,35.005828
1585949578,17,4/3/2020,70,-85.208662,35.006057
1585948095,17,4/3/2020,70,-85.211671,35.006589
1587151491,15,4/17/2020,70,-85.214852,35.003307
1587151490,15,4/17/2020,70,-85.214852,35.003307
1587151490,15,4/17/2020,70,-85.214852,35.003307
1587151308,15,4/17/2020,70,-85.214852,35.003307
1587591429,17,4/22/2020,70,-85.207205,35.005828
1587615579,0,4/23/2020,70,-85.208725,35.00604
1588090929,12,4/28/2020,70,-85.210866,35.001294
1588084769,10,4/28/2020,70,-85.207202,35.006443
1588189368,15,4/29/2020,70,-85.21499,35.003376
1587396016,11,4/20/2020,71,-85.199228,34.998949
1587395985,11,4/20/2020,71,-85.199228,34.998949
1582322777,17,2/21/2020,73,-85.187532,34.997715
1588560831,22,5/3/2020,73,-85.189649,35.00234
1580327403,14,1/29/2020,76,-85.1647,35.00216
1580326684,14,1/29/2020,76,-85.170645,35.003775
1580927216,13,2/5/2020,76,-85.170645,35.003775
1580927216,13,2/5/2020,76,-85.170645,35.003775
1580927179,13,2/5/2020,76,-85.170645,35.003775
1586815683,18,4/13/2020,76,-85.170615,35.003766
1582809952,8,2/27/2020,77,-85.15642,35.002363
1584809362,12,3/21/2020,77,-85.158975,34.997727
1586827187,21,4/13/2020,77,-85.16178,35.00049
1586827187,21,4/13/2020,77,-85.16178,35.00049
1586827167,21,4/13/2020,77,-85.16088,34.999272
1578344980,16,1/6/2020,78,-85.149572,35.003975
1578344979,16,1/6/2020,78,-85.149572,35.003975
1578343931,15,1/6/2020,78,-85.149572,35.003975
1579136760,20,1/15/2020,78,-85.149572,35.003975
1579475898,18,1/19/2020,78,-85.149949,35.004608
1579565891,19,1/20/2020,78,-85.14874,35.004336
1579650118,18,1/21/2020,78,-85.150365,35.003845
1579617596,9,1/21/2020,78,-85.149949,35.001195
1579692098,6,1/22/2020,78,-85.152794,35.005782
1579819426,17,1/23/2020,78,-85.149572,35.003975
1580166578,18,1/27/2020,78,-85.149263,35.005297
1580920598,11,2/5/2020,78,-85.149263,35.005297
1581168472,8,2/8/2020,78,-85.153348,35.005078
1581346231,9,2/10/2020,78,-85.151956,35.00108
1581345539,9,2/10/2020,78,-85.151674,35.001003
1581705909,13,2/14/2020,78,-85.149574,35.003975
1581765617,6,2/15/2020,78,-85.155297,35.001891
1582053770,14,2/18/2020,78,-85.149572,35.003975
1582199368,6,2/20/2020,78,-85.149572,35.003975
