Hour,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,precipIntensity,Probability,Prediction
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1590909090909091,1.0,0.0,0.7777777777777777,0.3548387096774194,0.0,0.9996050000190735,1
0.17391304347826086,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1590909090909091,1.0,0.0,0.7777777777777777,0.3548387096774194,0.25870646766169153,0.9995266199111938,1
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1590909090909091,1.0,0.0,0.7777777777777777,0.3548387096774194,0.7761194029850745,0.9962228536605835,1
0.5217391304347826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1590909090909091,1.0,0.0,0.7777777777777777,0.3548387096774194,0.03482587064676617,0.999602198600769,1
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1590909090909091,1.0,0.0,0.7777777777777777,0.3548387096774194,0.0,0.9996092915534973,1
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1590909090909091,1.0,0.0,0.7777777777777777,0.3548387096774194,0.0,0.9996103048324585,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1590909090909091,1.0,0.0,0.7777777777777777,0.3548387096774194,0.0,0.9996110200881958,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,1.0,1.0,0.7777777777777777,0.25806451612903225,0.0,0.0003592371940612793,0
0.17391304347826086,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.18181818181818182,1.0,1.0,0.7777777777777777,0.25806451612903225,0.25373134328358204,0.00035879015922546387,0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.18181818181818182,1.0,1.0,0.7777777777777777,0.25806451612903225,0.781094527363184,0.00035837292671203613,0
