Hour,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,Probability,Prediction
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24999999999999997,1.0,1.0,0.0,0.12903225806451613,0.9837461709976196,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24999999999999997,1.0,1.0,0.0,0.12903225806451613,0.9837465882301331,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27272727272727276,1.0,1.0,0.0,0.0967741935483871,0.9835479259490967,1
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27272727272727276,1.0,1.0,0.0,0.0967741935483871,0.9832623600959778,1
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27272727272727276,1.0,1.0,0.0,0.0967741935483871,0.9837363958358765,1
0.5217391304347826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.27272727272727276,1.0,1.0,0.0,0.0967741935483871,0.9834609031677246,1
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.27272727272727276,1.0,1.0,0.0,0.0967741935483871,0.9837329387664795,1
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27272727272727276,1.0,1.0,0.0,0.0967741935483871,0.9837458729743958,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27272727272727276,1.0,1.0,0.0,0.0967741935483871,0.9837462902069092,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.29545454545454547,1.0,1.0,0.0,0.12903225806451613,0.9835289716720581,1
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.29545454545454547,1.0,1.0,0.0,0.12903225806451613,0.9832698702812195,1
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29545454545454547,1.0,1.0,0.0,0.12903225806451613,0.9837392568588257,1
0.5217391304347826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29545454545454547,1.0,1.0,0.0,0.12903225806451613,0.9835395812988281,1
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.29545454545454547,1.0,1.0,0.0,0.12903225806451613,0.9837403297424316,1
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.29545454545454547,1.0,1.0,0.0,0.12903225806451613,0.9837467670440674,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.29545454545454547,1.0,1.0,0.0,0.12903225806451613,0.983747124671936,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31818181818181823,1.0,0.0,0.2222222222222222,0.3870967741935484,0.0868731439113617,0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31818181818181823,1.0,0.0,0.2222222222222222,0.3870967741935484,0.0868731439113617,0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.31818181818181823,1.0,0.0,0.2222222222222222,0.3870967741935484,0.08691638708114624,0
0.5217391304347826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.31818181818181823,1.0,0.0,0.2222222222222222,0.3870967741935484,0.0868731439113617,0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.31818181818181823,1.0,0.0,0.2222222222222222,0.3870967741935484,0.08697634935379028,0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31818181818181823,1.0,0.0,0.2222222222222222,0.3870967741935484,0.08745872974395752,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31818181818181823,1.0,0.0,0.2222222222222222,0.3870967741935484,0.09506025910377502,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.34090909090909094,1.0,0.0,0.7777777777777777,0.5161290322580645,0.0868731439113617,0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.34090909090909094,1.0,0.0,0.7777777777777777,0.5161290322580645,0.0868731439113617,0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.34090909090909094,1.0,0.0,0.7777777777777777,0.5161290322580645,0.09302538633346558,0
0.5217391304347826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.34090909090909094,1.0,0.0,0.7777777777777777,0.5161290322580645,0.08687320351600647,0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.34090909090909094,1.0,0.0,0.7777777777777777,0.5161290322580645,0.08702993392944336,0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.34090909090909094,1.0,0.0,0.7777777777777777,0.5161290322580645,0.08687323331832886,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.34090909090909094,1.0,0.0,0.7777777777777777,0.5161290322580645,0.08687329292297363,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36363636363636365,1.0,0.0,0.7777777777777777,0.32258064516129037,0.0868731439113617,0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36363636363636365,1.0,0.0,0.7777777777777777,0.32258064516129037,0.0868731439113617,0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,1.0,0.0,0.7777777777777777,0.32258064516129037,0.0868818461894989,0
0.5217391304347826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.36363636363636365,1.0,0.0,0.7777777777777777,0.32258064516129037,0.08687329292297363,0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.36363636363636365,1.0,0.0,0.7777777777777777,0.32258064516129037,0.08742067217826843,0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36363636363636365,1.0,0.0,0.7777777777777777,0.32258064516129037,0.08687373995780945,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36363636363636365,1.0,0.0,0.7777777777777777,0.32258064516129037,0.08688277006149292,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3863636363636364,1.0,0.0,0.7777777777777777,0.29032258064516125,0.0868731439113617,0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3863636363636364,1.0,0.0,0.7777777777777777,0.29032258064516125,0.0868731439113617,0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3863636363636364,1.0,0.0,0.7777777777777777,0.29032258064516125,0.08687663078308105,0
0.5217391304347826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3863636363636364,1.0,0.0,0.7777777777777777,0.29032258064516125,0.08687332272529602,0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3863636363636364,1.0,0.0,0.7777777777777777,0.29032258064516125,0.08888694643974304,0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3863636363636364,1.0,0.0,0.7777777777777777,0.29032258064516125,0.08687427639961243,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3863636363636364,1.0,0.0,0.7777777777777777,0.29032258064516125,0.08688730001449585,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4090909090909091,1.0,0.0,0.7777777777777777,0.7419354838709677,0.0868731439113617,0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4090909090909091,1.0,0.0,0.7777777777777777,0.7419354838709677,0.0868731439113617,0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4090909090909091,1.0,0.0,0.7777777777777777,0.7419354838709677,0.10014724731445312,0
0.5217391304347826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4090909090909091,1.0,0.0,0.7777777777777777,0.7419354838709677,0.0868731439113617,0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4090909090909091,1.0,0.0,0.7777777777777777,0.7419354838709677,0.0868731439113617,0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4090909090909091,1.0,0.0,0.7777777777777777,0.7419354838709677,0.0868731439113617,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4090909090909091,1.0,0.0,0.7777777777777777,0.7419354838709677,0.0868731439113617,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4318181818181819,1.0,0.0,0.7777777777777777,0.7096774193548387,0.0868731439113617,0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4318181818181819,1.0,0.0,0.7777777777777777,0.7096774193548387,0.0868731439113617,0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4318181818181819,1.0,0.0,0.7777777777777777,0.7096774193548387,0.09084349870681763,0
0.5217391304347826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4318181818181819,1.0,0.0,0.7777777777777777,0.7096774193548387,0.0868731439113617,0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4318181818181819,1.0,0.0,0.7777777777777777,0.7096774193548387,0.0868731439113617,0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4318181818181819,1.0,0.0,0.7777777777777777,0.7096774193548387,0.0868731439113617,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4318181818181819,1.0,0.0,0.7777777777777777,0.7096774193548387,0.0868731439113617,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454546,1.0,0.0,0.7777777777777777,0.6129032258064516,0.0868731439113617,0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4545454545454546,1.0,0.0,0.7777777777777777,0.6129032258064516,0.0868731439113617,0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4545454545454546,1.0,0.0,0.7777777777777777,0.6129032258064516,0.0881781280040741,0
0.5217391304347826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4545454545454546,1.0,0.0,0.7777777777777777,0.6129032258064516,0.0868731439113617,0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4545454545454546,1.0,0.0,0.7777777777777777,0.6129032258064516,0.0868731439113617,0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4545454545454546,1.0,0.0,0.7777777777777777,0.6129032258064516,0.0868731439113617,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4545454545454546,1.0,0.0,0.7777777777777777,0.6129032258064516,0.0868731439113617,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4772727272727273,1.0,0.0,0.7777777777777777,0.4516129032258065,0.0868731439113617,0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4772727272727273,1.0,0.0,0.7777777777777777,0.4516129032258065,0.0868731439113617,0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4772727272727273,1.0,0.0,0.7777777777777777,0.4516129032258065,0.087164968252182,0
0.5217391304347826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4772727272727273,1.0,0.0,0.7777777777777777,0.4516129032258065,0.0868731439113617,0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4772727272727273,1.0,0.0,0.7777777777777777,0.4516129032258065,0.0868731439113617,0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4772727272727273,1.0,0.0,0.7777777777777777,0.4516129032258065,0.0868731439113617,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4772727272727273,1.0,0.0,0.7777777777777777,0.4516129032258065,0.08687329292297363,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.7777777777777777,0.6451612903225806,0.0868731439113617,0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.7777777777777777,0.6451612903225806,0.0868731439113617,0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.7777777777777777,0.6451612903225806,0.08719509840011597,0
0.5217391304347826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.7777777777777777,0.6451612903225806,0.0868731439113617,0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.7777777777777777,0.6451612903225806,0.0868731439113617,0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.7777777777777777,0.6451612903225806,0.0868731439113617,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.7777777777777777,0.6451612903225806,0.0868731439113617,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5227272727272727,1.0,0.0,0.7777777777777777,0.3548387096774194,0.0868731439113617,0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5227272727272727,1.0,0.0,0.7777777777777777,0.3548387096774194,0.0868731439113617,0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5227272727272727,1.0,0.0,0.7777777777777777,0.3548387096774194,0.08692044019699097,0
0.5217391304347826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5227272727272727,1.0,0.0,0.7777777777777777,0.3548387096774194,0.08687323331832886,0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5227272727272727,1.0,0.0,0.7777777777777777,0.3548387096774194,0.0868731439113617,0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5227272727272727,1.0,0.0,0.7777777777777777,0.3548387096774194,0.0868733823299408,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5227272727272727,1.0,0.0,0.7777777777777777,0.3548387096774194,0.0868748128414154,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545455,1.0,0.0,0.7777777777777777,0.1935483870967742,0.0868731439113617,0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5454545454545455,1.0,0.0,0.7777777777777777,0.1935483870967742,0.0868731439113617,0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5454545454545455,1.0,0.0,0.7777777777777777,0.1935483870967742,0.08687758445739746,0
0.5217391304347826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5454545454545455,1.0,0.0,0.7777777777777777,0.1935483870967742,0.08711230754852295,0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5454545454545455,1.0,0.0,0.7777777777777777,0.1935483870967742,0.08687323331832886,0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5454545454545455,1.0,0.0,0.7777777777777777,0.1935483870967742,0.08687391877174377,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5454545454545455,1.0,0.0,0.7777777777777777,0.1935483870967742,0.0868750512599945,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1590909090909091,0.96,0.0,0.0,0.22580645161290322,0.0868731439113617,0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1590909090909091,0.96,0.0,0.0,0.22580645161290322,0.0868731439113617,0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1590909090909091,0.96,0.0,0.0,0.22580645161290322,0.08782529830932617,0
0.5217391304347826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1590909090909091,0.96,0.0,0.0,0.22580645161290322,0.0868731439113617,0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1590909090909091,0.96,0.0,0.0,0.22580645161290322,0.08785092830657959,0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1590909090909091,0.96,0.0,0.0,0.22580645161290322,0.1126076877117157,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1590909090909091,0.96,0.0,0.0,0.22580645161290322,0.1189599335193634,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.96,0.0,0.7777777777777777,0.32258064516129037,0.0868731439113617,0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.96,0.0,0.7777777777777777,0.32258064516129037,0.0868731439113617,0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181818182,0.96,0.0,0.7777777777777777,0.32258064516129037,0.08687517046928406,0
0.5217391304347826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.18181818181818182,0.96,0.0,0.7777777777777777,0.32258064516129037,0.0868731439113617,0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18181818181818182,0.96,0.0,0.7777777777777777,0.32258064516129037,0.086873859167099,0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.96,0.0,0.7777777777777777,0.32258064516129037,0.08687317371368408,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.96,0.0,0.7777777777777777,0.32258064516129037,0.08687317371368408,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20454545454545456,0.96,0.0,0.0,0.0,0.0868731439113617,0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20454545454545456,0.96,0.0,0.0,0.0,0.0868731439113617,0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20454545454545456,0.96,0.0,0.0,0.0,0.08707475662231445,0
0.5217391304347826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.20454545454545456,0.96,0.0,0.0,0.0,0.0868731439113617,0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.20454545454545456,0.96,0.0,0.0,0.0,0.08710473775863647,0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20454545454545456,0.96,0.0,0.0,0.0,0.08754143118858337,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20454545454545456,0.96,0.0,0.0,0.0,0.08747807145118713,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.96,1.0,0.0,0.0,0.983609676361084,1
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.96,1.0,0.0,0.0,0.9830005764961243,1
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.22727272727272727,0.96,1.0,0.0,0.0,0.9837324023246765,1
0.5217391304347826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.22727272727272727,0.96,1.0,0.0,0.0,0.9828486442565918,1
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22727272727272727,0.96,1.0,0.0,0.0,0.9835594892501831,1
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.96,1.0,0.0,0.0,0.9837363958358765,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.96,1.0,0.0,0.0,0.9837349057197571,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24999999999999997,0.96,1.0,0.0,0.0,0.9836463928222656,1
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24999999999999997,0.96,1.0,0.0,0.0,0.9831628799438477,1
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24999999999999997,0.96,1.0,0.0,0.0,0.9837332367897034,1
0.5217391304347826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.24999999999999997,0.96,1.0,0.0,0.0,0.9829553365707397,1
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.24999999999999997,0.96,1.0,0.0,0.0,0.9836186170578003,1
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24999999999999997,0.96,1.0,0.0,0.0,0.9837392568588257,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24999999999999997,0.96,1.0,0.0,0.0,0.9837386012077332,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27272727272727276,0.96,0.0,0.2222222222222222,0.0,0.0868731439113617,0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27272727272727276,0.96,0.0,0.2222222222222222,0.0,0.0868731439113617,0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27272727272727276,0.96,0.0,0.2222222222222222,0.0,0.08688288927078247,0
0.5217391304347826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.27272727272727276,0.96,0.0,0.2222222222222222,0.0,0.0868731439113617,0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.27272727272727276,0.96,0.0,0.2222222222222222,0.0,0.08921611309051514,0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27272727272727276,0.96,0.0,0.2222222222222222,0.0,0.0872260332107544,0
