,CutGF_50-50,CutGF_75-25,CutGF_Test,CutRan_50-50,CutRan_75-25,CutRan_Test,FullGF_50-50,FullGF_75-25,FullGF_Test,FullRan_50-50,FullRan_75-25,FullRan_Test,Spatial_50-50,Spatial_75-25,Spatial_Test,Temporal_50-50,Temporal_75-25,Temporal_Test,Grid_Block
0,0.03943449258804321,0.2420301820550646,0.058700114488601685,0.4294089078903199,0.29626405239105225,0.20352849790028163,0.4395815687520163,0.1602860476289477,0.10168164116995675,0.4302011898585728,0.402347594499588,0.016410874468939646,0.9568143742425101,0.034727330718721666,0.0019777757780892508,0.2814690640994481,0.00691947340965271,0.008344594921384538,1
1,0.6466769363198962,0.2832718619278499,0.5209181308746338,0.42940895472254076,0.42161284174237934,0.3769479181085314,0.4365225178854806,0.16774066856929234,0.10163232258387975,0.4302100028310503,0.40247320277350285,0.016290941408702304,0.9850636635507856,0.06779196006911141,0.0022520337785993305,0.2813842126301357,0.006924633468900408,0.007963295493807112,2
2,0.5177180341311863,0.25612147791045053,0.17284274101257324,0.4294211907046182,0.29189770988055636,0.3883340188435146,0.4386212996074131,0.18644669651985168,0.1016928425856999,0.4302058645657131,0.40245390789849417,0.01614498666354588,0.9881408299718584,0.04816359281539916,0.0037136333329336984,0.2813274349485125,0.006932518311909267,0.007195029939923968,3
3,0.24997327157429286,0.25580703360693796,0.013004298721040997,0.42940884402820045,0.2826156573636191,0.2858484557696751,0.4388488275664193,0.19051137140819005,0.10168719291687012,0.43020086203302654,0.40243511540549143,0.01586732268333435,0.9811603682381767,0.023682700736182078,0.0037849502904074533,0.28133042369570055,0.006932071277073451,0.007145328181130546,4
4,0.5279702544212341,0.25465372630528044,0.27444760714258465,0.4294136422021049,0.2929051305566515,0.2966030623231615,0.4393406765801566,0.1889829167297908,0.1501354362283434,0.43020425524030415,0.4025396832398006,0.016335219144821167,0.9914276599884033,0.059508749416896274,0.00741693377494812,0.2829730382987431,0.006931419883455549,0.007163997207369124,5
5,0.6106564658028739,0.31649636370795114,0.39055641634123667,0.5720519253185817,0.40503584912845064,0.4264469572475978,0.5801745227405003,0.30155413917132784,0.24601030775478908,0.5718757510185242,0.5361029931477138,0.10869502169745308,0.992271704333169,0.1907104892390115,0.006739220448902675,0.42302023087229046,0.14852648121970038,0.14901368107114518,6
6,0.6178403283868517,0.2865393544946398,0.5425816944667271,0.5720523808683668,0.41245411549295696,0.4266998810427529,0.5805456851209913,0.30226744072777884,0.24614787953240533,0.5718761725085122,0.5361031762191227,0.1110853808266776,0.9929517252104623,0.20754078882081167,0.008739505495343889,0.4230901173182896,0.148537882736751,0.14902117848396304,7
7,0.17581815804753986,0.3867568416254861,0.3249184446675437,0.5720513548169818,0.3114555776119232,0.12607969556535994,0.5826180577278136,0.2746174080031259,0.2486426489693778,0.5718750017029899,0.5360924516405378,0.07240378430911473,0.9915340542793274,0.24881297775677272,0.001977886472429548,0.4247833022049495,0.14845705032348633,0.1492903104850224,8
8,0.17590076157024928,0.37444525957107544,0.2842011494295938,0.572050792830331,0.3827475735119411,0.3858371504715511,0.582166246005467,0.27354747908455984,0.24727374741009303,0.5718733540603093,0.5360900121075767,0.08584855709757125,0.9844935280936105,0.19335115381649562,0.001978026969092233,0.4240861194474357,0.1484303218977792,0.14987804208483013,9
9,0.1759007487978254,0.36306620069912504,0.17524631108556474,0.5720507332256862,0.28417135987963,0.14981531245367868,0.5820641900811876,0.2765840206827436,0.24700381926127843,0.5718730943543571,0.5360880792140961,0.07882501823561532,0.9742465359824044,0.18353566101619176,0.001977992909295218,0.4232163684708732,0.14831337758472987,0.14991638915879385,10
