Date,DayOfWeek,Hour,Latitude,Longitude,Unix,WeekDay,Year,Month
1/3/2018,2.0,11,35.017934999999994,-85.27968100000001,,1,2018,1
1/3/2018,2.0,11,35.017577,-85.17550200000001,,1,2018,1
1/3/2018,2.0,11,35.008538,-85.153227,,1,2018,1
1/3/2018,2.0,12,35.188049,-85.24683399999999,,1,2018,1
1/3/2018,2.0,12,35.136378,-85.24254,,1,2018,1
1/3/2018,2.0,13,35.133182,-85.242492,,1,2018,1
1/3/2018,2.0,13,35.05297,-85.260301,,1,2018,1
1/3/2018,2.0,13,35.050625,-85.323256,,1,2018,1
1/3/2018,2.0,13,35.022977000000004,-85.159071,,1,2018,1
1/3/2018,2.0,13,35.084559999999996,-85.063562,,1,2018,1
1/3/2018,2.0,13,35.028597,-85.287153,,1,2018,1
1/3/2018,2.0,14,35.081088,-85.26488,,1,2018,1
1/3/2018,2.0,15,35.14182,-85.248735,,1,2018,1
1/3/2018,2.0,15,35.010999999999996,-85.222628,,1,2018,1
1/3/2018,2.0,15,35.048719,-85.29043100000001,,1,2018,1
1/3/2018,2.0,15,35.118542,-85.249724,,1,2018,1
1/3/2018,2.0,15,35.030545000000004,-85.189874,,1,2018,1
1/3/2018,2.0,15,35.048439,-85.156758,,1,2018,1
1/3/2018,2.0,15,35.030134999999994,-85.162385,,1,2018,1
1/3/2018,2.0,16,35.018698,-85.239705,,1,2018,1
1/3/2018,2.0,17,35.083314,-85.057788,,1,2018,1
1/3/2018,2.0,17,35.130528000000005,-85.253331,,1,2018,1
1/3/2018,2.0,18,35.034812,-85.303844,,1,2018,1
1/3/2018,2.0,19,35.082749,-85.05854000000001,,1,2018,1
1/3/2018,2.0,19,35.182577,-85.246697,,1,2018,1
1/3/2018,2.0,20,35.123473,-85.125861,,1,2018,1
1/3/2018,2.0,20,35.018588,-85.376408,,1,2018,1
1/3/2018,2.0,23,35.014489000000005,-85.385295,,1,2018,1
1/3/2018,2.0,23,35.005763,-85.211411,,1,2018,1
1/4/2018,3.0,0,35.042118,-85.158427,,1,2018,1
1/4/2018,3.0,2,35.020491,-85.203347,,1,2018,1
1/4/2018,3.0,8,35.007408,-85.203285,,1,2018,1
1/4/2018,3.0,8,35.020339,-85.240448,,1,2018,1
1/4/2018,3.0,8,35.048337,-85.311657,,1,2018,1
1/4/2018,3.0,9,35.033431,-85.276054,,1,2018,1
1/4/2018,3.0,9,35.051334000000004,-85.30980600000001,,1,2018,1
1/4/2018,3.0,10,35.044601,-85.278751,,1,2018,1
1/4/2018,3.0,11,35.060689,-85.13423900000001,,1,2018,1
1/4/2018,3.0,11,35.13779,-85.236926,,1,2018,1
1/4/2018,3.0,12,35.062148,-85.305767,,1,2018,1
1/4/2018,3.0,13,35.073644,-85.19034,,1,2018,1
1/4/2018,3.0,14,35.02496,-85.227372,,1,2018,1
1/4/2018,3.0,14,34.995163,-85.290937,,1,2018,1
1/4/2018,3.0,14,35.043769,-85.15825600000001,,1,2018,1
1/4/2018,3.0,14,35.106632,-85.279061,,1,2018,1
1/4/2018,3.0,15,35.042935,-85.15789000000001,,1,2018,1
1/4/2018,3.0,15,35.048719,-85.29043100000001,,1,2018,1
1/4/2018,3.0,15,35.025942,-85.303616,,1,2018,1
1/4/2018,3.0,15,34.985603000000005,-85.287255,,1,2018,1
1/4/2018,3.0,15,35.017934999999994,-85.27968100000001,,1,2018,1
1/4/2018,3.0,15,35.048719,-85.29043100000001,,1,2018,1
1/4/2018,3.0,16,35.02908,-85.310838,,1,2018,1
1/4/2018,3.0,17,35.044282,-85.16255100000001,,1,2018,1
1/4/2018,3.0,17,35.047098,-85.309505,,1,2018,1
1/4/2018,3.0,17,35.152944,-85.248334,,1,2018,1
1/4/2018,3.0,18,35.084025,-85.200395,,1,2018,1
1/4/2018,3.0,18,35.019403000000004,-85.240418,,1,2018,1
1/4/2018,3.0,19,35.008709,-85.205213,,1,2018,1
1/4/2018,3.0,19,35.036483000000004,-85.284243,,1,2018,1
1/4/2018,3.0,19,35.047767,-85.150058,,1,2018,1
1/4/2018,3.0,19,35.000434000000006,-85.281871,,1,2018,1
1/4/2018,3.0,21,35.033589,-85.180413,,1,2018,1
1/5/2018,4.0,0,35.094367999999996,-85.33131800000001,,1,2018,1
1/5/2018,4.0,5,35.036466,-85.319356,,1,2018,1
1/5/2018,4.0,6,35.14182,-85.248735,,1,2018,1
1/5/2018,4.0,7,35.048721,-85.314417,,1,2018,1
1/5/2018,4.0,8,35.033998,-85.31303299999999,,1,2018,1
1/5/2018,4.0,10,35.036365999999994,-85.152665,,1,2018,1
1/5/2018,4.0,11,35.0495,-85.277333,,1,2018,1
1/5/2018,4.0,12,35.127031,-85.24748699999999,,1,2018,1
1/5/2018,4.0,12,35.032538,-85.265726,,1,2018,1
1/5/2018,4.0,12,35.072725,-85.30584300000001,,1,2018,1
1/5/2018,4.0,13,35.084906,-85.19659899999999,,1,2018,1
1/5/2018,4.0,13,35.146073,-85.252215,,1,2018,1
1/5/2018,4.0,14,35.031677,-85.155287,,1,2018,1
1/5/2018,4.0,14,35.019934,-85.1896,,1,2018,1
1/5/2018,4.0,14,35.043087,-85.15911,,1,2018,1
1/5/2018,4.0,14,35.030316,-85.314205,,1,2018,1
1/5/2018,4.0,14,35.051006,-85.297831,,1,2018,1
1/5/2018,4.0,14,35.119265999999996,-85.250085,,1,2018,1
1/5/2018,4.0,15,35.138026,-85.242337,,1,2018,1
1/5/2018,4.0,15,35.085699,-85.19488100000001,,1,2018,1
1/5/2018,4.0,15,35.033747,-85.26621800000001,,1,2018,1
1/5/2018,4.0,16,35.021035999999995,-85.340362,,1,2018,1
1/5/2018,4.0,16,35.008334000000005,-85.390573,,1,2018,1
1/5/2018,4.0,16,35.047563000000004,-85.30767800000001,,1,2018,1
1/5/2018,4.0,16,35.045878,-85.269401,,1,2018,1
1/5/2018,4.0,16,35.052240000000005,-85.14994200000001,,1,2018,1
1/5/2018,4.0,16,35.009788,-85.223163,,1,2018,1
1/5/2018,4.0,17,35.029534999999996,-85.18699000000001,,1,2018,1
1/5/2018,4.0,17,35.052240000000005,-85.14994200000001,,1,2018,1
1/5/2018,4.0,17,35.034539,-85.162549,,1,2018,1
1/5/2018,4.0,17,35.115281,-85.26244,,1,2018,1
1/5/2018,4.0,19,35.015887,-85.280788,,1,2018,1
1/5/2018,4.0,19,35.017509000000004,-85.277594,,1,2018,1
1/5/2018,4.0,19,35.038934999999995,-85.282862,,1,2018,1
1/5/2018,4.0,19,35.046753,-85.286955,,1,2018,1
1/5/2018,4.0,23,35.122929,-85.238444,,1,2018,1
1/6/2018,5.0,0,35.048843,-85.303402,,0,2018,1
1/6/2018,5.0,0,35.017821999999995,-85.379255,,0,2018,1
1/6/2018,5.0,1,35.045297,-85.312411,,0,2018,1
1/6/2018,5.0,9,35.02626,-85.299374,,0,2018,1
1/6/2018,5.0,10,35.104265000000005,-85.273561,,0,2018,1
1/6/2018,5.0,10,35.083886,-85.197621,,0,2018,1
1/6/2018,5.0,11,35.092515999999996,-85.222785,,0,2018,1
1/6/2018,5.0,12,35.016396,-85.165474,,0,2018,1
1/6/2018,5.0,12,35.006205,-85.23190799999999,,0,2018,1
1/6/2018,5.0,12,35.035278000000005,-85.307753,,0,2018,1
1/6/2018,5.0,14,35.124548,-85.232602,,0,2018,1
1/6/2018,5.0,15,35.034528,-85.15870600000001,,0,2018,1
1/6/2018,5.0,15,35.065196,-85.308341,,0,2018,1
1/6/2018,5.0,15,35.039328000000005,-85.159223,,0,2018,1
1/6/2018,5.0,15,35.062745,-85.314338,,0,2018,1
1/6/2018,5.0,16,35.020674,-85.288894,,0,2018,1
1/6/2018,5.0,16,35.044047,-85.160105,,0,2018,1
1/6/2018,5.0,16,35.046915999999996,-85.30416600000001,,0,2018,1
1/6/2018,5.0,17,35.151371000000005,-85.218457,,0,2018,1
1/6/2018,5.0,18,35.008661,-85.237709,,0,2018,1
1/6/2018,5.0,18,35.127346,-85.242192,,0,2018,1
1/6/2018,5.0,18,35.020989,-85.141015,,0,2018,1
1/6/2018,5.0,18,35.048431,-85.307417,,0,2018,1
1/6/2018,5.0,18,35.015214,-85.163699,,0,2018,1
1/6/2018,5.0,19,35.032718,-85.26334399999999,,0,2018,1
1/6/2018,5.0,19,35.119079,-85.243374,,0,2018,1
1/6/2018,5.0,19,35.049871,-85.314338,,0,2018,1
1/6/2018,5.0,19,35.12384,-85.239439,,0,2018,1
1/6/2018,5.0,20,35.050841,-85.31030799999999,,0,2018,1
1/6/2018,5.0,21,35.003278,-85.292176,,0,2018,1
1/6/2018,5.0,22,35.013709999999996,-85.32494399999999,,0,2018,1
1/6/2018,5.0,23,35.0394367,-85.142488,,0,2018,1
1/6/2018,5.0,23,35.123473,-85.125861,,0,2018,1
1/7/2018,6.0,0,35.138164,-85.24936,,0,2018,1
1/7/2018,6.0,1,35.209518,-85.221864,,0,2018,1
1/7/2018,6.0,1,35.083679,-85.074761,,0,2018,1
1/7/2018,6.0,1,35.069185,-85.251366,,0,2018,1
1/7/2018,6.0,6,35.035416999999995,-85.254982,,0,2018,1
1/7/2018,6.0,11,34.99941,-85.13381,,0,2018,1
1/7/2018,6.0,13,35.042316,-85.16656,,0,2018,1
1/7/2018,6.0,14,35.088516,-85.329392,,0,2018,1
1/7/2018,6.0,14,35.084885,-85.062889,,0,2018,1
1/7/2018,6.0,14,35.020265,-85.238309,,0,2018,1
1/7/2018,6.0,15,35.033029,-85.153322,,0,2018,1
1/7/2018,6.0,15,35.023569,-85.159148,,0,2018,1
1/7/2018,6.0,17,35.084844,-85.06434499999999,,0,2018,1
1/7/2018,6.0,18,35.142338,-85.250949,,0,2018,1
1/7/2018,6.0,21,35.096183,-85.327977,,0,2018,1
1/7/2018,6.0,22,35.033484,-85.152164,,0,2018,1
1/8/2018,0.0,0,35.091264,-85.186031,,1,2018,1
1/8/2018,0.0,5,35.080921000000004,-85.234431,,1,2018,1
1/8/2018,0.0,6,35.004877,-85.21108100000001,,1,2018,1
1/8/2018,0.0,6,35.013826,-85.252077,,1,2018,1
1/8/2018,0.0,6,35.011772,-85.24703199999999,,1,2018,1
1/8/2018,0.0,6,35.020488,-85.268506,,1,2018,1
1/8/2018,0.0,6,35.011441,-85.18806500000001,,1,2018,1
1/8/2018,0.0,7,35.052257,-85.304597,,1,2018,1
1/8/2018,0.0,7,35.046907,-85.28819399999999,,1,2018,1
1/8/2018,0.0,7,35.005828,-85.207205,,1,2018,1
1/8/2018,0.0,7,35.034255,-85.133464,,1,2018,1
1/8/2018,0.0,7,35.072117,-85.197714,,1,2018,1
1/8/2018,0.0,7,35.006040000000006,-85.208725,,1,2018,1
1/8/2018,0.0,8,35.072117,-85.197714,,1,2018,1
1/8/2018,0.0,8,35.024501,-85.15562800000001,,1,2018,1
1/8/2018,0.0,8,35.072117,-85.197714,,1,2018,1
1/8/2018,0.0,8,35.003605,-85.211972,,1,2018,1
1/8/2018,0.0,9,35.026311,-85.245248,,1,2018,1
1/8/2018,0.0,9,35.072578,-85.23718000000001,,1,2018,1
1/8/2018,0.0,9,35.124983,-85.215959,,1,2018,1
1/8/2018,0.0,10,35.016236,-85.1652,,1,2018,1
1/8/2018,0.0,11,35.147481,-85.20734,,1,2018,1
1/8/2018,0.0,12,35.051384000000006,-85.30165799999999,,1,2018,1
1/8/2018,0.0,12,35.06073,-85.132375,,1,2018,1
1/8/2018,0.0,12,35.038053000000005,-85.153373,,1,2018,1
1/8/2018,0.0,13,35.040687,-85.266154,,1,2018,1
1/8/2018,0.0,14,35.016844,-85.38207,,1,2018,1
1/8/2018,0.0,14,35.005621999999995,-85.228318,,1,2018,1
1/8/2018,0.0,15,35.014835,-85.27154,,1,2018,1
1/8/2018,0.0,16,35.038162,-85.31061899999999,,1,2018,1
1/8/2018,0.0,16,35.044153,-85.314203,,1,2018,1
1/8/2018,0.0,17,35.074739,-85.267794,,1,2018,1
1/8/2018,0.0,17,35.038427,-85.309772,,1,2018,1
1/8/2018,0.0,17,35.130367,-85.23925,,1,2018,1
1/8/2018,0.0,17,35.138246,-85.247724,,1,2018,1
1/8/2018,0.0,19,35.041886,-85.151679,,1,2018,1
1/8/2018,0.0,19,35.141054,-85.256311,,1,2018,1
1/8/2018,0.0,19,35.032294,-85.273842,,1,2018,1
1/8/2018,0.0,20,34.995058,-85.151822,,1,2018,1
1/8/2018,0.0,22,35.041668,-85.238697,,1,2018,1
1/8/2018,0.0,22,35.095942,-85.174269,,1,2018,1
1/8/2018,0.0,23,35.135979999999996,-85.23961800000001,,1,2018,1
1/9/2018,1.0,0,35.031644,-85.26393900000001,,1,2018,1
1/9/2018,1.0,1,35.0557904,-85.24946899999999,,1,2018,1
1/9/2018,1.0,3,35.070957,-85.117577,,1,2018,1
1/9/2018,1.0,6,35.023179999999996,-85.22296300000001,,1,2018,1
1/9/2018,1.0,6,34.997403000000006,-85.290898,,1,2018,1
1/9/2018,1.0,7,35.082562,-85.20621700000001,,1,2018,1
1/9/2018,1.0,7,35.108519,-85.350236,,1,2018,1
1/9/2018,1.0,7,35.107351,-85.326172,,1,2018,1
1/9/2018,1.0,7,35.0277,-85.17222,,1,2018,1
1/9/2018,1.0,8,35.031698999999996,-85.183432,,1,2018,1
1/9/2018,1.0,8,35.030289,-85.184651,,1,2018,1
1/9/2018,1.0,10,35.004052,-85.309497,,1,2018,1
1/9/2018,1.0,11,35.074887,-85.253979,,1,2018,1
1/9/2018,1.0,12,35.032538,-85.265726,,1,2018,1
1/9/2018,1.0,12,35.094367999999996,-85.33131800000001,,1,2018,1
1/9/2018,1.0,12,35.041357,-85.25989200000001,,1,2018,1
1/9/2018,1.0,13,35.020398,-85.27033399999999,,1,2018,1
1/9/2018,1.0,15,35.081088,-85.26488,,1,2018,1
1/9/2018,1.0,15,35.144432,-85.248483,,1,2018,1
1/9/2018,1.0,15,35.033514000000004,-85.262906,,1,2018,1
1/9/2018,1.0,15,35.029534999999996,-85.18699000000001,,1,2018,1
1/9/2018,1.0,15,35.136064000000005,-85.244585,,1,2018,1
1/9/2018,1.0,16,35.151494,-85.20148,,1,2018,1
1/9/2018,1.0,16,35.125338,-85.23768100000001,,1,2018,1
1/9/2018,1.0,16,35.07477,-85.166256,,1,2018,1
1/9/2018,1.0,16,35.050902,-85.311734,,1,2018,1
1/9/2018,1.0,16,35.062383000000004,-85.305591,,1,2018,1
1/9/2018,1.0,17,35.114706,-85.259856,,1,2018,1
1/9/2018,1.0,17,35.082723,-85.078179,,1,2018,1
1/9/2018,1.0,17,35.052616,-85.18079300000001,,1,2018,1
1/9/2018,1.0,17,35.094161,-85.285331,,1,2018,1
1/9/2018,1.0,18,35.088392999999996,-85.260228,,1,2018,1
1/9/2018,1.0,18,35.052314,-85.30963299999999,,1,2018,1
1/9/2018,1.0,18,35.140757,-85.252151,,1,2018,1
1/9/2018,1.0,19,35.113416,-85.261557,,1,2018,1
1/9/2018,1.0,20,35.004673,-85.292334,,1,2018,1
1/9/2018,1.0,21,35.020587,-85.275396,,1,2018,1
1/10/2018,2.0,0,35.086903,-85.063064,,1,2018,1
1/10/2018,2.0,4,35.066843,-85.271493,,1,2018,1
1/10/2018,2.0,7,35.030712,-85.246122,,1,2018,1
1/10/2018,2.0,7,35.046902,-85.314689,,1,2018,1
1/10/2018,2.0,8,35.011004,-85.19036899999999,,1,2018,1
1/10/2018,2.0,10,35.02158,-85.163177,,1,2018,1
1/10/2018,2.0,10,35.06245,-85.31169200000001,,1,2018,1
1/10/2018,2.0,11,35.135979999999996,-85.23961800000001,,1,2018,1
1/10/2018,2.0,11,35.026208000000004,-85.221007,,1,2018,1
1/10/2018,2.0,11,35.041751,-85.21818,,1,2018,1
1/10/2018,2.0,12,35.051897,-85.305234,,1,2018,1
1/10/2018,2.0,12,35.091807,-85.225646,,1,2018,1
1/10/2018,2.0,13,35.021809000000005,-85.297892,,1,2018,1
1/10/2018,2.0,13,35.12384,-85.239439,,1,2018,1
1/10/2018,2.0,13,35.094725,-85.238209,,1,2018,1
1/10/2018,2.0,13,35.1245,-85.24041899999999,,1,2018,1
1/10/2018,2.0,13,35.084112,-85.208627,,1,2018,1
1/10/2018,2.0,14,35.041835999999996,-85.154037,,1,2018,1
1/10/2018,2.0,14,35.073632,-85.110957,,1,2018,1
1/10/2018,2.0,15,35.025484999999996,-85.279574,,1,2018,1
1/10/2018,2.0,15,35.02626,-85.299374,,1,2018,1
1/10/2018,2.0,15,35.084844,-85.06434499999999,,1,2018,1
1/10/2018,2.0,16,35.02158,-85.163177,,1,2018,1
1/10/2018,2.0,16,35.072525,-85.156145,,1,2018,1
1/10/2018,2.0,16,35.129134,-85.240684,,1,2018,1
1/10/2018,2.0,16,35.080843,-85.214323,,1,2018,1
1/10/2018,2.0,17,34.98727,-85.288313,,1,2018,1
1/10/2018,2.0,17,35.026037,-85.18754200000001,,1,2018,1
1/10/2018,2.0,19,35.081433000000004,-85.263459,,1,2018,1
1/10/2018,2.0,19,35.011387,-85.21637199999999,,1,2018,1
1/10/2018,2.0,21,35.123075,-85.239491,,1,2018,1
1/10/2018,2.0,22,35.147014,-85.273289,,1,2018,1
1/11/2018,3.0,0,35.100086,-85.347429,,1,2018,1
1/11/2018,3.0,0,35.082213,-85.184828,,1,2018,1
1/11/2018,3.0,0,35.025405,-85.290348,,1,2018,1
1/11/2018,3.0,6,35.068504,-85.308577,,1,2018,1
1/11/2018,3.0,6,35.005828,-85.207205,,1,2018,1
1/11/2018,3.0,6,35.189505,-85.246434,,1,2018,1
1/11/2018,3.0,7,35.087998,-85.065022,,1,2018,1
1/11/2018,3.0,7,35.030545000000004,-85.189874,,1,2018,1
1/11/2018,3.0,7,35.013551,-85.22963399999999,,1,2018,1
1/11/2018,3.0,8,35.083603000000004,-85.291933,,1,2018,1
1/11/2018,3.0,8,35.024099,-85.28142700000001,,1,2018,1
1/11/2018,3.0,8,35.058409999999995,-85.19285500000001,,1,2018,1
1/11/2018,3.0,9,35.024099,-85.28142700000001,,1,2018,1
1/11/2018,3.0,9,35.040805999999996,-85.294872,,1,2018,1
1/11/2018,3.0,9,35.065537,-85.292767,,1,2018,1
1/11/2018,3.0,9,35.047253000000005,-85.290515,,1,2018,1
1/11/2018,3.0,10,35.054921,-85.137937,,1,2018,1
1/11/2018,3.0,12,35.146073,-85.252215,,1,2018,1
1/11/2018,3.0,12,35.040372,-85.260081,,1,2018,1
1/11/2018,3.0,12,35.081103999999996,-85.2313,,1,2018,1
1/11/2018,3.0,12,35.015153999999995,-85.188307,,1,2018,1
1/11/2018,3.0,13,35.042146,-85.257769,,1,2018,1
1/11/2018,3.0,13,35.038695000000004,-85.156715,,1,2018,1
1/11/2018,3.0,13,35.08381,-85.204311,,1,2018,1
1/11/2018,3.0,14,35.065196,-85.308341,,1,2018,1
1/11/2018,3.0,14,35.042946,-85.221314,,1,2018,1
1/11/2018,3.0,14,35.036959,-85.151823,,1,2018,1
1/11/2018,3.0,15,35.042826,-85.293329,,1,2018,1
1/11/2018,3.0,15,35.034341999999995,-85.262449,,1,2018,1
1/11/2018,3.0,15,35.018518,-85.322153,,1,2018,1
1/11/2018,3.0,15,35.016904,-85.26938,,1,2018,1
1/11/2018,3.0,15,35.045214,-85.311396,,1,2018,1
1/11/2018,3.0,15,35.081078999999995,-85.26429,,1,2018,1
1/11/2018,3.0,15,35.185226,-85.247015,,1,2018,1
1/11/2018,3.0,15,35.065483,-85.241163,,1,2018,1
1/11/2018,3.0,15,35.016729999999995,-85.25021600000001,,1,2018,1
1/11/2018,3.0,15,35.162725,-85.239244,,1,2018,1
1/11/2018,3.0,16,35.019999,-85.38683499999999,,1,2018,1
1/11/2018,3.0,17,35.104861,-85.159074,,1,2018,1
1/11/2018,3.0,17,35.121052,-85.23736600000001,,1,2018,1
1/11/2018,3.0,17,35.0677,-85.299337,,1,2018,1
1/11/2018,3.0,17,35.06094,-85.301502,,1,2018,1
1/11/2018,3.0,17,35.084751000000004,-85.29187399999999,,1,2018,1
1/11/2018,3.0,17,35.068037,-85.214986,,1,2018,1
1/11/2018,3.0,17,35.032088,-85.27318299999999,,1,2018,1
1/11/2018,3.0,18,35.027762,-85.307401,,1,2018,1
1/11/2018,3.0,18,35.041218,-85.153379,,1,2018,1
1/11/2018,3.0,19,35.044885,-85.162464,,1,2018,1
1/11/2018,3.0,22,35.032534999999996,-85.308599,,1,2018,1
1/11/2018,3.0,22,35.043034999999996,-85.22416,,1,2018,1
1/12/2018,4.0,0,35.121975,-85.239625,,1,2018,1
1/12/2018,4.0,5,35.022859999999994,-85.175015,,1,2018,1
1/12/2018,4.0,6,35.100086,-85.347429,,1,2018,1
1/12/2018,4.0,7,35.012306,-85.212241,,1,2018,1
1/12/2018,4.0,7,35.037141999999996,-85.319497,,1,2018,1
1/12/2018,4.0,7,35.012146,-85.157007,,1,2018,1
1/12/2018,4.0,7,35.052362,-85.307535,,1,2018,1
1/12/2018,4.0,8,35.008246,-85.200274,,1,2018,1
1/12/2018,4.0,8,35.006562,-85.20648299999999,,1,2018,1
1/12/2018,4.0,8,35.041051,-85.185763,,1,2018,1
1/12/2018,4.0,8,35.044441,-85.30033900000001,,1,2018,1
1/12/2018,4.0,9,35.16493,-85.189059,,1,2018,1
1/12/2018,4.0,9,35.134318,-85.304356,,1,2018,1
1/12/2018,4.0,10,35.043794,-85.279898,,1,2018,1
1/12/2018,4.0,10,35.099195,-85.329011,,1,2018,1
1/12/2018,4.0,10,35.06093,-85.136543,,1,2018,1
1/12/2018,4.0,12,35.030307,-85.155058,,1,2018,1
1/12/2018,4.0,12,35.025369,-85.248171,,1,2018,1
1/12/2018,4.0,12,34.992802000000005,-85.290465,,1,2018,1
1/12/2018,4.0,13,35.012954,-85.228277,,1,2018,1
1/12/2018,4.0,13,34.987145,-85.287543,,1,2018,1
1/12/2018,4.0,13,35.068046,-85.250781,,1,2018,1
1/12/2018,4.0,13,35.026324,-85.36876600000001,,1,2018,1
1/12/2018,4.0,13,35.063246,-85.206366,,1,2018,1
1/12/2018,4.0,13,35.045906,-85.166093,,1,2018,1
1/12/2018,4.0,14,35.123261,-85.238337,,1,2018,1
1/12/2018,4.0,14,35.074667,-85.19619399999999,,1,2018,1
1/12/2018,4.0,14,35.083979,-85.07599,,1,2018,1
1/12/2018,4.0,15,35.069278000000004,-85.192658,,1,2018,1
1/12/2018,4.0,16,35.146073,-85.252215,,1,2018,1
1/12/2018,4.0,16,35.137797,-85.238378,,1,2018,1
1/12/2018,4.0,16,35.047447999999996,-85.31724,,1,2018,1
1/12/2018,4.0,17,35.128532,-85.245334,,1,2018,1
1/12/2018,4.0,17,35.041926000000004,-85.290932,,1,2018,1
1/12/2018,4.0,18,34.996125,-85.290678,,1,2018,1
1/12/2018,4.0,18,35.136763,-85.238197,,1,2018,1
1/12/2018,4.0,18,35.121052,-85.23736600000001,,1,2018,1
1/12/2018,4.0,20,35.004613,-85.220466,,1,2018,1
1/12/2018,4.0,21,35.01401679999999,-85.286385,,1,2018,1
1/12/2018,4.0,22,35.044762,-85.164109,,1,2018,1
1/13/2018,5.0,0,35.000885,-85.296089,,0,2018,1
1/13/2018,5.0,0,35.045478,-85.30311400000001,,0,2018,1
1/13/2018,5.0,0,35.049108000000004,-85.174093,,0,2018,1
1/13/2018,5.0,9,35.04156,-85.154814,,0,2018,1
1/13/2018,5.0,11,35.083394,-85.058605,,0,2018,1
1/13/2018,5.0,12,35.029063,-85.186686,,0,2018,1
1/13/2018,5.0,12,35.038342,-85.28273399999999,,0,2018,1
1/13/2018,5.0,12,35.053284999999995,-85.25656500000001,,0,2018,1
1/13/2018,5.0,13,35.034727000000004,-85.26760999999999,,0,2018,1
1/13/2018,5.0,13,35.017533,-85.20613399999999,,0,2018,1
1/13/2018,5.0,13,35.044000000000004,-85.16668299999999,,0,2018,1
1/13/2018,5.0,14,35.145528999999996,-85.270717,,0,2018,1
1/13/2018,5.0,15,35.147767,-85.248548,,0,2018,1
1/13/2018,5.0,15,35.130528999999996,-85.242058,,0,2018,1
1/13/2018,5.0,17,35.045986,-85.314082,,0,2018,1
1/13/2018,5.0,17,35.040335999999996,-85.150002,,0,2018,1
1/13/2018,5.0,18,35.017383,-85.174009,,0,2018,1
1/13/2018,5.0,18,35.152975,-85.24562,,0,2018,1
1/13/2018,5.0,18,35.046345,-85.31343100000001,,0,2018,1
1/13/2018,5.0,18,35.152377,-85.248937,,0,2018,1
