Date,DayOfWeek,Hour,Latitude,Longitude,Unix,WeekDay,Year,Month
1/1/2017,6,19,35.118721,-85.279461,1483315200,0,2017,1
1/1/2017,6,19,35.142278999999995,-85.235564,1483315200,0,2017,1
1/1/2017,6,20,35.052255,-85.306483,1483318800,0,2017,1
1/1/2017,6,20,35.061046999999995,-85.301671,1483318800,0,2017,1
1/1/2017,6,20,35.025428999999995,-85.363857,1483318800,0,2017,1
1/1/2017,6,22,35.029291,-85.28971899999999,1483326000,0,2017,1
1/1/2017,6,22,35.024592,-85.248005,1483326000,0,2017,1
1/1/2017,6,22,35.020269,-85.20179499999999,1483326000,0,2017,1
1/1/2017,6,22,35.073644,-85.19034,1483326000,0,2017,1
1/1/2017,6,23,35.053471,-85.311819,1483329600,0,2017,1
1/1/2017,6,1,35.052314,-85.30963299999999,1483250400,0,2017,1
1/1/2017,6,1,35.08115,-85.078231,1483250400,0,2017,1
1/1/2017,6,1,35.114979,-85.308705,1483250400,0,2017,1
1/1/2017,6,1,35.041303000000006,-85.153824,1483250400,0,2017,1
1/1/2017,6,3,35.02727,-85.224522,1483257600,0,2017,1
1/1/2017,6,4,35.075117,-85.251764,1483261200,0,2017,1
1/1/2017,6,7,35.046084,-85.156225,1483272000,0,2017,1
1/1/2017,6,9,35.100297999999995,-85.15929399999999,1483279200,0,2017,1
1/1/2017,6,10,34.995785999999995,-85.26943299999999,1483282800,0,2017,1
1/1/2017,6,11,35.080754,-85.297037,1483286400,0,2017,1
1/1/2017,6,11,35.115429,-85.280018,1483286400,0,2017,1
1/1/2017,6,12,35.090994,-85.187957,1483290000,0,2017,1
1/1/2017,6,13,35.032049,-85.311255,1483293600,0,2017,1
1/1/2017,6,13,35.043556,-85.163414,1483293600,0,2017,1
1/1/2017,6,13,35.044088,-85.160208,1483293600,0,2017,1
1/1/2017,6,14,35.061381,-85.213084,1483297200,0,2017,1
1/1/2017,6,14,35.021218,-85.26686099999999,1483297200,0,2017,1
1/1/2017,6,14,35.01068,-85.244059,1483297200,0,2017,1
1/1/2017,6,15,35.004305,-85.331925,1483300800,0,2017,1
1/1/2017,6,15,35.043033,-85.156655,1483300800,0,2017,1
1/1/2017,6,15,35.052240000000005,-85.14994200000001,1483300800,0,2017,1
1/1/2017,6,18,35.034528,-85.15870600000001,1483311600,0,2017,1
1/1/2017,6,18,35.018374,-85.173064,1483311600,0,2017,1
1/1/2017,6,18,35.024755,-85.247548,1483311600,0,2017,1
1/2/2017,0,19,35.081276,-85.29946600000001,1483401600,1,2017,1
1/2/2017,0,22,35.030287,-85.273617,1483412400,1,2017,1
1/2/2017,0,23,35.035879,-85.274609,1483416000,1,2017,1
1/2/2017,0,2,35.008855,-85.276895,1483340400,1,2017,1
1/2/2017,0,7,35.012249,-85.271408,1483358400,1,2017,1
1/2/2017,0,7,35.059427,-85.25659300000001,1483358400,1,2017,1
1/2/2017,0,8,35.024848999999996,-85.277069,1483362000,1,2017,1
1/2/2017,0,9,35.103862,-85.332368,1483365600,1,2017,1
1/2/2017,0,10,35.150496999999994,-85.241625,1483369200,1,2017,1
1/2/2017,0,10,34.98317,-85.409346,1483369200,1,2017,1
1/2/2017,0,10,35.122929,-85.238444,1483369200,1,2017,1
1/2/2017,0,10,35.030975,-85.124943,1483369200,1,2017,1
1/2/2017,0,11,35.114439000000004,-85.128039,1483372800,1,2017,1
1/2/2017,0,11,35.098406,-85.32933100000001,1483372800,1,2017,1
1/2/2017,0,11,35.110778,-85.32160400000001,1483372800,1,2017,1
1/2/2017,0,11,35.116719,-85.318116,1483372800,1,2017,1
1/2/2017,0,11,35.041431,-85.259121,1483372800,1,2017,1
1/2/2017,0,12,35.042997,-85.157294,1483376400,1,2017,1
1/2/2017,0,12,35.024373,-85.298411,1483376400,1,2017,1
1/2/2017,0,13,35.034528,-85.15870600000001,1483380000,1,2017,1
1/2/2017,0,13,35.040578000000004,-85.15511500000001,1483380000,1,2017,1
1/2/2017,0,13,35.127031,-85.24748699999999,1483380000,1,2017,1
1/2/2017,0,13,35.03646,-85.284188,1483380000,1,2017,1
1/2/2017,0,13,35.028496000000004,-85.316259,1483380000,1,2017,1
1/2/2017,0,13,35.018532,-85.322204,1483380000,1,2017,1
1/2/2017,0,13,35.046203999999996,-85.26980999999999,1483380000,1,2017,1
1/2/2017,0,14,35.185629,-85.246926,1483383600,1,2017,1
1/2/2017,0,14,35.121999,-85.254036,1483383600,1,2017,1
1/2/2017,0,14,35.040015000000004,-85.150162,1483383600,1,2017,1
1/2/2017,0,14,35.099269,-85.25244,1483383600,1,2017,1
1/2/2017,0,14,35.02942,-85.26524599999999,1483383600,1,2017,1
1/2/2017,0,14,35.014699,-85.325615,1483383600,1,2017,1
1/2/2017,0,14,35.043503,-85.122186,1483383600,1,2017,1
1/2/2017,0,14,35.05514,-85.138005,1483383600,1,2017,1
1/2/2017,0,14,35.059608000000004,-85.131638,1483383600,1,2017,1
1/2/2017,0,15,35.143395,-85.26911899999999,1483387200,1,2017,1
1/2/2017,0,15,35.116719,-85.318116,1483387200,1,2017,1
1/2/2017,0,15,35.053305,-85.18881800000001,1483387200,1,2017,1
1/2/2017,0,15,35.018934,-85.383202,1483387200,1,2017,1
1/2/2017,0,15,35.130367,-85.23925,1483387200,1,2017,1
1/2/2017,0,16,35.04746,-85.16608599999999,1483390800,1,2017,1
1/2/2017,0,16,35.137909,-85.247617,1483390800,1,2017,1
1/2/2017,0,16,35.024883,-85.17840600000001,1483390800,1,2017,1
1/2/2017,0,16,35.154053999999995,-85.199332,1483390800,1,2017,1
1/2/2017,0,17,35.037225,-85.280271,1483394400,1,2017,1
1/2/2017,0,17,35.021547,-85.380738,1483394400,1,2017,1
1/2/2017,0,17,35.080698,-85.289833,1483394400,1,2017,1
1/2/2017,0,17,35.018934,-85.383202,1483394400,1,2017,1
1/2/2017,0,18,35.147608,-85.205854,1483398000,1,2017,1
1/2/2017,0,18,35.01068,-85.244059,1483398000,1,2017,1
1/2/2017,0,18,35.123354,-85.269704,1483398000,1,2017,1
1/3/2017,1,19,35.126626,-85.310272,1483488000,1,2017,1
1/3/2017,1,19,35.008709,-85.205213,1483488000,1,2017,1
1/3/2017,1,19,35.026208000000004,-85.221007,1483488000,1,2017,1
1/3/2017,1,19,35.051103000000005,-85.212765,1483488000,1,2017,1
1/3/2017,1,20,35.00156,-85.29097900000001,1483491600,1,2017,1
1/3/2017,1,22,34.99794,-85.394418,1483498800,1,2017,1
1/3/2017,1,22,35.011414,-85.388635,1483498800,1,2017,1
1/3/2017,1,22,35.005657,-85.270554,1483498800,1,2017,1
1/3/2017,1,1,35.125819,-85.229091,1483423200,1,2017,1
1/3/2017,1,6,35.058437,-85.198494,1483441200,1,2017,1
1/3/2017,1,6,35.043284,-85.219735,1483441200,1,2017,1
1/3/2017,1,7,35.155477000000005,-85.281948,1483444800,1,2017,1
1/3/2017,1,7,35.035266,-85.163861,1483444800,1,2017,1
1/3/2017,1,8,35.01916,-85.18896600000001,1483448400,1,2017,1
1/3/2017,1,8,35.039032,-85.234902,1483448400,1,2017,1
1/3/2017,1,8,35.014603,-85.163735,1483448400,1,2017,1
1/3/2017,1,9,35.114504,-85.256848,1483452000,1,2017,1
1/3/2017,1,9,35.086075,-85.081905,1483452000,1,2017,1
1/3/2017,1,9,35.107436,-85.34834599999999,1483452000,1,2017,1
1/3/2017,1,9,35.085972999999996,-85.19072299999999,1483452000,1,2017,1
1/3/2017,1,10,35.032538,-85.265726,1483455600,1,2017,1
1/3/2017,1,10,35.007416,-85.232031,1483455600,1,2017,1
1/3/2017,1,10,35.042901,-85.222382,1483455600,1,2017,1
1/3/2017,1,10,35.035569,-85.152028,1483455600,1,2017,1
1/3/2017,1,11,35.042901,-85.222382,1483459200,1,2017,1
1/3/2017,1,11,35.074934000000006,-85.195656,1483459200,1,2017,1
1/3/2017,1,11,35.088267,-85.191159,1483459200,1,2017,1
1/3/2017,1,11,35.071886,-85.15585899999999,1483459200,1,2017,1
1/3/2017,1,11,35.107376,-85.05309399999999,1483459200,1,2017,1
1/3/2017,1,11,35.043579,-85.166881,1483459200,1,2017,1
1/3/2017,1,12,35.107376,-85.05309399999999,1483462800,1,2017,1
1/3/2017,1,12,35.019799,-85.351466,1483462800,1,2017,1
1/3/2017,1,12,35.145076,-85.221999,1483462800,1,2017,1
1/3/2017,1,13,35.025475,-85.15756,1483466400,1,2017,1
1/3/2017,1,13,35.130367,-85.23925,1483466400,1,2017,1
1/3/2017,1,14,35.039984000000004,-85.29356,1483470000,1,2017,1
1/3/2017,1,14,35.051718,-85.25650999999999,1483470000,1,2017,1
1/3/2017,1,14,35.045238,-85.161058,1483470000,1,2017,1
1/3/2017,1,14,35.109258000000004,-85.167633,1483470000,1,2017,1
1/3/2017,1,14,35.081233000000005,-85.264205,1483470000,1,2017,1
1/3/2017,1,14,35.062573,-85.13005600000001,1483470000,1,2017,1
1/3/2017,1,15,35.095265000000005,-85.240014,1483473600,1,2017,1
1/3/2017,1,15,35.145076,-85.221999,1483473600,1,2017,1
1/3/2017,1,15,35.03484,-85.26634200000001,1483473600,1,2017,1
1/3/2017,1,15,35.030081,-85.15314599999999,1483473600,1,2017,1
1/3/2017,1,15,35.121533,-85.23763199999999,1483473600,1,2017,1
1/3/2017,1,16,35.040477,-85.299892,1483477200,1,2017,1
1/3/2017,1,16,35.040335999999996,-85.150002,1483477200,1,2017,1
1/3/2017,1,17,35.039465,-85.159358,1483480800,1,2017,1
1/3/2017,1,17,35.090994,-85.187957,1483480800,1,2017,1
1/3/2017,1,18,35.081291,-85.15365200000001,1483484400,1,2017,1
1/4/2017,2,19,35.003749,-85.150459,1483574400,1,2017,1
1/4/2017,2,19,35.104728,-85.159644,1483574400,1,2017,1
1/4/2017,2,20,35.060206,-85.212154,1483578000,1,2017,1
1/4/2017,2,21,35.029236,-85.304591,1483581600,1,2017,1
1/4/2017,2,22,35.018311,-85.378155,1483585200,1,2017,1
1/4/2017,2,23,35.024496,-85.315096,1483588800,1,2017,1
1/4/2017,2,5,35.080045,-85.132664,1483524000,1,2017,1
1/4/2017,2,7,35.011718,-85.156889,1483531200,1,2017,1
1/4/2017,2,7,35.040372,-85.260081,1483531200,1,2017,1
1/4/2017,2,8,35.074566,-85.169605,1483534800,1,2017,1
1/4/2017,2,10,35.018479,-85.311601,1483542000,1,2017,1
1/4/2017,2,10,35.022448,-85.198298,1483542000,1,2017,1
1/4/2017,2,11,35.055842999999996,-85.311021,1483545600,1,2017,1
1/4/2017,2,11,35.03602,-85.14664300000001,1483545600,1,2017,1
1/4/2017,2,12,35.033699,-85.281047,1483549200,1,2017,1
1/4/2017,2,12,35.046061,-85.167018,1483549200,1,2017,1
1/4/2017,2,13,35.059195,-85.13065999999999,1483552800,1,2017,1
1/4/2017,2,13,35.041412,-85.223815,1483552800,1,2017,1
1/4/2017,2,13,35.015295,-85.16380699999999,1483552800,1,2017,1
1/4/2017,2,13,35.043794,-85.279898,1483552800,1,2017,1
1/4/2017,2,13,35.152975,-85.24562,1483552800,1,2017,1
1/4/2017,2,14,35.132608000000005,-85.241129,1483556400,1,2017,1
1/4/2017,2,15,35.110503,-85.142253,1483560000,1,2017,1
1/4/2017,2,15,35.024278,-85.281097,1483560000,1,2017,1
1/4/2017,2,16,35.076854,-85.320164,1483563600,1,2017,1
1/4/2017,2,16,35.082493,-85.28997,1483563600,1,2017,1
1/4/2017,2,16,35.152975,-85.24562,1483563600,1,2017,1
1/4/2017,2,16,35.005852000000004,-85.21921,1483563600,1,2017,1
1/4/2017,2,16,35.004144000000004,-85.22697600000001,1483563600,1,2017,1
1/4/2017,2,17,35.037712,-85.15674399999999,1483567200,1,2017,1
1/4/2017,2,17,35.157055,-85.19698100000001,1483567200,1,2017,1
1/4/2017,2,17,35.052925,-85.147887,1483567200,1,2017,1
1/4/2017,2,17,35.026825,-85.24871999999999,1483567200,1,2017,1
1/4/2017,2,17,35.036968,-85.15181700000001,1483567200,1,2017,1
1/4/2017,2,17,35.073334,-85.193242,1483567200,1,2017,1
1/4/2017,2,17,35.011069,-85.32764,1483567200,1,2017,1
1/4/2017,2,18,35.067805,-85.17724100000001,1483570800,1,2017,1
1/4/2017,2,18,35.084481,-85.05759300000001,1483570800,1,2017,1
1/4/2017,2,18,35.148895,-85.249197,1483570800,1,2017,1
1/4/2017,2,18,35.009932,-85.21546,1483570800,1,2017,1
1/5/2017,3,19,35.070586,-85.27277099999999,1483660800,1,2017,1
1/5/2017,3,19,35.140259,-85.247625,1483660800,1,2017,1
1/5/2017,3,19,35.142795,-85.2496,1483660800,1,2017,1
1/5/2017,3,19,35.027638,-85.25484300000001,1483660800,1,2017,1
1/5/2017,3,20,35.03161,-85.15396899999999,1483664400,1,2017,1
1/5/2017,3,20,35.005972,-85.29307,1483664400,1,2017,1
1/5/2017,3,20,35.008538,-85.153227,1483664400,1,2017,1
1/5/2017,3,20,35.11314,-85.26244100000001,1483664400,1,2017,1
1/5/2017,3,20,35.050047,-85.25707,1483664400,1,2017,1
1/5/2017,3,7,35.040143,-85.265732,1483617600,1,2017,1
1/5/2017,3,7,35.030162,-85.30833100000001,1483617600,1,2017,1
1/5/2017,3,7,35.109258000000004,-85.167633,1483617600,1,2017,1
1/5/2017,3,9,34.991715,-85.347504,1483624800,1,2017,1
1/5/2017,3,10,35.016971000000005,-85.206001,1483628400,1,2017,1
1/5/2017,3,11,35.030645,-85.184079,1483632000,1,2017,1
1/5/2017,3,11,35.030081,-85.15314599999999,1483632000,1,2017,1
1/5/2017,3,11,35.022566,-85.160474,1483632000,1,2017,1
1/5/2017,3,11,35.057565000000004,-85.12684499999999,1483632000,1,2017,1
1/5/2017,3,12,35.018233,-85.173727,1483635600,1,2017,1
1/5/2017,3,12,35.081433000000004,-85.263459,1483635600,1,2017,1
1/5/2017,3,13,35.051931,-85.310288,1483639200,1,2017,1
1/5/2017,3,13,35.004129999999996,-85.286591,1483639200,1,2017,1
1/5/2017,3,14,35.034081,-85.178663,1483642800,1,2017,1
1/5/2017,3,15,35.012557,-85.15861600000001,1483646400,1,2017,1
1/5/2017,3,15,35.081783,-85.26321,1483646400,1,2017,1
1/5/2017,3,15,35.046401,-85.308526,1483646400,1,2017,1
1/5/2017,3,16,35.152204,-85.218778,1483650000,1,2017,1
1/5/2017,3,17,35.090432,-85.25737,1483653600,1,2017,1
1/5/2017,3,17,35.014875,-85.31435,1483653600,1,2017,1
1/5/2017,3,18,35.145424,-85.223514,1483657200,1,2017,1
1/6/2017,4,19,35.106552,-85.32646899999999,1483747200,1,2017,1
1/6/2017,4,19,35.055214,-85.309333,1483747200,1,2017,1
1/6/2017,4,19,34.993508,-85.28616600000001,1483747200,1,2017,1
1/6/2017,4,19,35.012776,-85.12508299999999,1483747200,1,2017,1
1/6/2017,4,9,35.124471,-85.238114,1483711200,1,2017,1
1/6/2017,4,9,35.038605,-85.156247,1483711200,1,2017,1
1/6/2017,4,9,35.065506,-85.31191,1483711200,1,2017,1
1/6/2017,4,9,35.02626,-85.299374,1483711200,1,2017,1
1/6/2017,4,10,35.067212,-85.205102,1483714800,1,2017,1
1/6/2017,4,10,35.037227,-85.306833,1483714800,1,2017,1
1/6/2017,4,10,35.048719,-85.29043100000001,1483714800,1,2017,1
1/6/2017,4,11,35.009919000000004,-85.220213,1483718400,1,2017,1
1/6/2017,4,11,35.132506,-85.20857099999999,1483718400,1,2017,1
1/6/2017,4,12,35.009932,-85.21546,1483722000,1,2017,1
1/6/2017,4,12,35.020674,-85.288894,1483722000,1,2017,1
1/6/2017,4,13,35.018698,-85.239705,1483725600,1,2017,1
1/6/2017,4,13,35.046753,-85.286955,1483725600,1,2017,1
1/6/2017,4,14,35.017821999999995,-85.379255,1483729200,1,2017,1
1/6/2017,4,14,35.058927000000004,-85.27527099999999,1483729200,1,2017,1
1/6/2017,4,14,35.044321999999994,-85.244519,1483729200,1,2017,1
1/6/2017,4,15,35.046569,-85.313288,1483732800,1,2017,1
1/6/2017,4,15,35.044321999999994,-85.244519,1483732800,1,2017,1
1/6/2017,4,15,35.061964,-85.249864,1483732800,1,2017,1
1/6/2017,4,16,35.029557000000004,-85.183382,1483736400,1,2017,1
1/6/2017,4,16,35.152975,-85.24562,1483736400,1,2017,1
1/6/2017,4,17,35.044321999999994,-85.244519,1483740000,1,2017,1
1/6/2017,4,17,35.011871,-85.222751,1483740000,1,2017,1
1/6/2017,4,18,35.032059999999994,-85.166265,1483743600,1,2017,1
1/6/2017,4,18,35.029534999999996,-85.18699000000001,1483743600,1,2017,1
1/6/2017,4,18,35.142185999999995,-85.24635,1483743600,1,2017,1
1/6/2017,4,18,35.152204,-85.218778,1483743600,1,2017,1
1/7/2017,5,19,35.008466,-85.230391,1483833600,0,2017,1
1/7/2017,5,19,35.036419,-85.15032099999999,1483833600,0,2017,1
1/7/2017,5,19,35.071748,-85.116541,1483833600,0,2017,1
1/7/2017,5,20,35.018765,-85.321111,1483837200,0,2017,1
1/7/2017,5,20,35.023851,-85.244424,1483837200,0,2017,1
1/7/2017,5,21,35.058516,-85.13239,1483840800,0,2017,1
1/7/2017,5,21,34.995339,-85.26778900000001,1483840800,0,2017,1
1/7/2017,5,22,35.070978000000004,-85.117891,1483844400,0,2017,1
1/7/2017,5,22,35.000958000000004,-85.149129,1483844400,0,2017,1
1/7/2017,5,22,34.99451,-85.399774,1483844400,0,2017,1
1/7/2017,5,22,35.175901,-85.232334,1483844400,0,2017,1
1/7/2017,5,23,35.05514,-85.138005,1483848000,0,2017,1
1/7/2017,5,1,35.13732,-85.236863,1483768800,0,2017,1
1/7/2017,5,1,35.086417,-85.079303,1483768800,0,2017,1
1/7/2017,5,3,35.056298999999996,-85.160845,1483776000,0,2017,1
1/7/2017,5,3,34.994581,-85.270225,1483776000,0,2017,1
1/7/2017,5,3,35.06862,-85.12175500000001,1483776000,0,2017,1
1/7/2017,5,6,35.052569,-85.199934,1483786800,0,2017,1
1/7/2017,5,7,35.016366999999995,-85.18785600000001,1483790400,0,2017,1
1/7/2017,5,8,35.051313,-85.147882,1483794000,0,2017,1
1/7/2017,5,8,35.083979,-85.07599,1483794000,0,2017,1
1/7/2017,5,8,35.044349,-85.128355,1483794000,0,2017,1
1/7/2017,5,9,35.000125,-85.288703,1483797600,0,2017,1
1/7/2017,5,10,35.011245,-85.162454,1483801200,0,2017,1
1/7/2017,5,10,35.076989000000005,-85.154276,1483801200,0,2017,1
1/7/2017,5,10,35.039398,-85.242135,1483801200,0,2017,1
1/7/2017,5,11,35.039511,-85.270783,1483804800,0,2017,1
1/7/2017,5,11,35.040076,-85.29225,1483804800,0,2017,1
1/7/2017,5,11,34.995411,-85.270075,1483804800,0,2017,1
1/7/2017,5,12,35.069373999999996,-85.106708,1483808400,0,2017,1
1/7/2017,5,12,35.028171,-85.315376,1483808400,0,2017,1
1/7/2017,5,13,35.090542,-85.079003,1483812000,0,2017,1
1/7/2017,5,13,35.121244,-85.255128,1483812000,0,2017,1
1/7/2017,5,14,35.082345000000004,-85.08405400000001,1483815600,0,2017,1
1/7/2017,5,14,35.016228000000005,-85.273583,1483815600,0,2017,1
1/7/2017,5,15,35.135604,-85.23928199999999,1483819200,0,2017,1
1/7/2017,5,15,35.148895,-85.249197,1483819200,0,2017,1
1/7/2017,5,15,35.053585,-85.306529,1483819200,0,2017,1
1/7/2017,5,15,35.043319,-85.27942,1483819200,0,2017,1
1/7/2017,5,16,35.092327000000004,-85.18217800000001,1483822800,0,2017,1
1/7/2017,5,16,35.001908,-85.27972700000001,1483822800,0,2017,1
1/7/2017,5,16,35.032181,-85.16534200000001,1483822800,0,2017,1
1/7/2017,5,17,35.022375,-85.197524,1483826400,0,2017,1
1/7/2017,5,18,35.065196,-85.308341,1483830000,0,2017,1
1/7/2017,5,18,35.033483000000004,-85.153161,1483830000,0,2017,1
1/7/2017,5,18,35.034181,-85.19435,1483830000,0,2017,1
1/8/2017,6,19,35.107208,-85.271691,1483920000,0,2017,1
1/8/2017,6,19,35.005978000000006,-85.29302,1483920000,0,2017,1
1/8/2017,6,22,35.038903999999995,-85.157485,1483930800,0,2017,1
1/8/2017,6,22,35.083861,-85.063324,1483930800,0,2017,1
1/8/2017,6,23,35.06495,-85.14350999999999,1483934400,0,2017,1
1/8/2017,6,0,35.065469,-85.248981,1483851600,0,2017,1
1/8/2017,6,2,35.035405,-85.254189,1483858800,0,2017,1
1/8/2017,6,2,35.028012,-85.282127,1483858800,0,2017,1
1/8/2017,6,9,35.088388,-85.08705400000001,1483884000,0,2017,1
1/8/2017,6,9,35.016905,-85.18191,1483884000,0,2017,1
1/8/2017,6,10,35.025549,-85.156297,1483887600,0,2017,1
1/8/2017,6,11,35.024821,-85.24556700000001,1483891200,0,2017,1
1/8/2017,6,11,35.024632000000004,-85.179858,1483891200,0,2017,1
1/8/2017,6,12,35.142225,-85.229315,1483894800,0,2017,1
1/8/2017,6,13,35.167743,-85.238961,1483898400,0,2017,1
1/8/2017,6,13,35.034718,-85.149653,1483898400,0,2017,1
1/8/2017,6,14,35.039103999999995,-85.315306,1483902000,0,2017,1
1/8/2017,6,15,35.043499,-85.24291099999999,1483905600,0,2017,1
1/8/2017,6,15,35.00517,-85.287472,1483905600,0,2017,1
1/8/2017,6,16,35.044012,-85.312547,1483909200,0,2017,1
1/8/2017,6,17,35.173346,-85.2062,1483912800,0,2017,1
1/8/2017,6,17,35.094161,-85.285331,1483912800,0,2017,1
1/8/2017,6,17,35.099151,-85.280242,1483912800,0,2017,1
1/9/2017,0,19,35.018546,-85.280426,1484006400,1,2017,1
1/9/2017,0,21,35.028731,-85.27103100000001,1484013600,1,2017,1
1/9/2017,0,6,35.04156,-85.154814,1483959600,1,2017,1
1/9/2017,0,6,35.121645,-85.295129,1483959600,1,2017,1
1/9/2017,0,8,35.037223,-85.310238,1483966800,1,2017,1
1/9/2017,0,8,35.043394,-85.305406,1483966800,1,2017,1
1/9/2017,0,8,35.083018,-85.205093,1483966800,1,2017,1
1/9/2017,0,9,35.014874,-85.274068,1483970400,1,2017,1
1/9/2017,0,10,35.016228000000005,-85.273583,1483974000,1,2017,1
1/9/2017,0,11,35.013873,-85.327596,1483977600,1,2017,1
1/9/2017,0,11,35.050549,-85.309791,1483977600,1,2017,1
1/9/2017,0,12,35.041647999999995,-85.237228,1483981200,1,2017,1
1/9/2017,0,12,35.045914,-85.285475,1483981200,1,2017,1
1/9/2017,0,12,35.043794,-85.279898,1483981200,1,2017,1
1/9/2017,0,13,35.042069,-85.289101,1483984800,1,2017,1
1/9/2017,0,13,35.042997,-85.157294,1483984800,1,2017,1
1/9/2017,0,13,35.043319,-85.27942,1483984800,1,2017,1
1/9/2017,0,13,35.050511,-85.313393,1483984800,1,2017,1
1/9/2017,0,13,35.139634,-85.243758,1483984800,1,2017,1
1/9/2017,0,14,35.081433000000004,-85.263459,1483988400,1,2017,1
1/9/2017,0,14,35.007657,-85.15982199999999,1483988400,1,2017,1
1/9/2017,0,15,35.042019,-85.129285,1483992000,1,2017,1
1/9/2017,0,15,35.092294,-85.180538,1483992000,1,2017,1
1/9/2017,0,15,35.13371,-85.242389,1483992000,1,2017,1
1/9/2017,0,15,35.031919,-85.280742,1483992000,1,2017,1
1/9/2017,0,16,35.016813,-85.25388199999999,1483995600,1,2017,1
1/9/2017,0,16,35.151396000000005,-85.21842099999999,1483995600,1,2017,1
1/9/2017,0,16,35.051837,-85.167578,1483995600,1,2017,1
1/9/2017,0,17,35.152726,-85.20045,1483999200,1,2017,1
1/9/2017,0,17,35.089643,-85.169986,1483999200,1,2017,1
1/9/2017,0,18,35.043087,-85.15911,1484002800,1,2017,1
1/9/2017,0,18,35.110065999999996,-85.14095400000001,1484002800,1,2017,1
1/10/2017,1,19,35.017140000000005,-85.28061,1484092800,1,2017,1
1/10/2017,1,19,35.030221000000004,-85.155546,1484092800,1,2017,1
1/10/2017,1,20,35.093486999999996,-85.06273,1484096400,1,2017,1
1/10/2017,1,20,35.008501,-85.32798100000001,1484096400,1,2017,1
1/10/2017,1,6,35.043089,-85.219116,1484046000,1,2017,1
1/10/2017,1,6,35.188691999999996,-85.245281,1484046000,1,2017,1
1/10/2017,1,7,35.065762,-85.31885799999999,1484049600,1,2017,1
1/10/2017,1,8,35.081593,-85.209734,1484053200,1,2017,1
1/10/2017,1,8,35.034727000000004,-85.26760999999999,1484053200,1,2017,1
1/10/2017,1,10,35.04156,-85.154814,1484060400,1,2017,1
1/10/2017,1,10,35.044601,-85.270084,1484060400,1,2017,1
1/10/2017,1,10,35.034727000000004,-85.26760999999999,1484060400,1,2017,1
1/10/2017,1,11,35.011876,-85.226405,1484064000,1,2017,1
1/10/2017,1,11,35.074751,-85.149164,1484064000,1,2017,1
1/10/2017,1,11,35.048161,-85.29584200000001,1484064000,1,2017,1
1/10/2017,1,11,35.130367,-85.23925,1484064000,1,2017,1
1/10/2017,1,12,35.039818,-85.14970500000001,1484067600,1,2017,1
1/10/2017,1,12,35.041303000000006,-85.153824,1484067600,1,2017,1
1/10/2017,1,12,35.062383000000004,-85.305591,1484067600,1,2017,1
1/10/2017,1,13,35.043075,-85.157485,1484071200,1,2017,1
1/10/2017,1,13,35.035703999999996,-85.28277800000001,1484071200,1,2017,1
1/10/2017,1,13,35.051313,-85.147882,1484071200,1,2017,1
1/10/2017,1,13,35.011876,-85.226405,1484071200,1,2017,1
1/10/2017,1,14,35.040393,-85.30071600000001,1484074800,1,2017,1
1/10/2017,1,14,35.152726,-85.20045,1484074800,1,2017,1
1/10/2017,1,14,35.030221000000004,-85.155546,1484074800,1,2017,1
1/10/2017,1,15,35.026889000000004,-85.157359,1484078400,1,2017,1
1/10/2017,1,15,35.02075,-85.320525,1484078400,1,2017,1
1/10/2017,1,15,35.016467,-85.322866,1484078400,1,2017,1
1/10/2017,1,15,35.044213,-85.279673,1484078400,1,2017,1
1/10/2017,1,16,35.048367999999996,-85.290591,1484082000,1,2017,1
1/10/2017,1,16,35.008538,-85.153227,1484082000,1,2017,1
1/10/2017,1,16,35.093486999999996,-85.06273,1484082000,1,2017,1
1/10/2017,1,16,35.044376,-85.28070799999999,1484082000,1,2017,1
1/10/2017,1,16,35.024133,-85.246412,1484082000,1,2017,1
1/10/2017,1,17,35.065062,-85.27271800000001,1484085600,1,2017,1
1/10/2017,1,17,35.04265,-85.28209100000001,1484085600,1,2017,1
1/10/2017,1,17,35.105084000000005,-85.338759,1484085600,1,2017,1
1/10/2017,1,18,35.051525,-85.302077,1484089200,1,2017,1
1/10/2017,1,18,35.107609000000004,-85.15348,1484089200,1,2017,1
1/11/2017,2,19,35.046993,-85.259385,1484179200,1,2017,1
1/11/2017,2,20,35.073644,-85.19034,1484182800,1,2017,1
1/11/2017,2,20,35.074511,-85.170695,1484182800,1,2017,1
1/11/2017,2,20,35.034503,-85.132998,1484182800,1,2017,1
1/11/2017,2,21,35.000516999999995,-85.288601,1484186400,1,2017,1
1/11/2017,2,0,35.026297,-85.25260300000001,1484110800,1,2017,1
1/11/2017,2,4,35.103862,-85.332368,1484125200,1,2017,1
1/11/2017,2,6,35.055817,-85.232116,1484132400,1,2017,1
1/11/2017,2,7,35.032543,-85.166732,1484136000,1,2017,1
1/11/2017,2,7,35.008053000000004,-85.152594,1484136000,1,2017,1
1/11/2017,2,7,35.101727000000004,-85.053485,1484136000,1,2017,1
1/11/2017,2,8,35.011059,-85.214812,1484139600,1,2017,1
1/11/2017,2,8,35.100297999999995,-85.15929399999999,1484139600,1,2017,1
1/11/2017,2,9,35.014603,-85.163735,1484143200,1,2017,1
1/11/2017,2,9,35.15722,-85.24857800000001,1484143200,1,2017,1
1/11/2017,2,10,35.067451,-85.157544,1484146800,1,2017,1
1/11/2017,2,10,35.00156,-85.29097900000001,1484146800,1,2017,1
