,CutGF_50-50,CutGF_75-25,CutGF_Test,CutRan_50-50,CutRan_75-25,CutRan_Test,FullGF_50-50,FullGF_75-25,FullGF_Test,FullRan_50-50,FullRan_75-25,FullRan_Test,Spatial_50-50,Spatial_75-25,Spatial_Test,Temporal_50-50,Temporal_75-25,Temporal_Test,Grid_Block
0,0.03943514398166112,0.0026742773396628244,0.08605172378676279,0.0014830785138266428,0.005642422607966832,0.0008906764643532891,0.022974142006465366,0.00992353047643389,0.0005694585187094552,0.005179809672491891,0.001847577946526664,8.940696716308594e-08,0.9522863711629594,0.011456421443394253,0.0019775331020355225,0.001379208905356271,0.006916633674076625,0.008602444614682878,1
1,0.9018015691212246,0.017128399440220425,0.31005941544260296,0.001483734164919172,0.006407746246882847,0.013291652713503157,0.01682113323892866,0.009899207523890903,0.00012561678886413574,0.005186527967453003,0.0018485145909445627,0.00019535422325134275,0.9869518280029297,0.022583067417144775,0.0023332280772072928,0.001023658684321812,0.006916578326906476,0.008776941469737462,2
2,0.7894505560398102,0.005291295903069633,0.17570688469069345,0.0015098282269069127,0.007039044584546771,0.25950658321380615,0.021197416952678134,0.010008786405835832,0.0012266976492745535,0.005184058632169451,0.0018482421125684465,1.617840358189174e-06,0.991131237574986,0.029500224760600498,0.0031138743673052105,0.0008984931877681186,0.006916646446500506,0.006804189511707851,3
3,0.30158004590443205,0.001871258020401001,0.010698544127600533,0.001482818807874407,0.00561898946762085,0.005251164947237288,0.021838635206222534,0.010030537843704224,0.0011027072157178608,0.00518027799470084,0.0018480675561087475,1.2772423880440848e-07,0.9861840605735779,0.018090865441731042,0.0027957047734941754,0.0009471986974988665,0.006916633674076625,0.006508082151412964,4
4,0.8106206016881126,0.0038699039391108924,0.3888873670782362,0.001493649823325021,0.006403229066303798,0.11152206574167524,0.02250306946890695,0.010001225130898612,0.0013394781521388463,0.0051824109894888755,0.0018481314182281494,1.1197158268519812e-06,0.991796953337533,0.037313533680779595,0.0031853701387132916,0.0009818758283342633,0.0069167230810437885,0.006684643881661551,5
5,0.7328554562159947,0.002634623220988682,0.3515905567577907,0.0014851093292236328,0.005846449307032994,0.006032560552869525,0.023197970220020837,0.010004022291728427,0.001374091420854841,0.005181031567709787,0.0018480760710580006,4.002026149204799e-07,0.9914035541670663,0.03566294482776097,0.0029960444995335168,0.0010299427168709893,0.006916731595993041,0.006567286593573435,6
6,0.8372591223035539,0.002779015472957066,0.6142650927816118,0.0014863695417131697,0.006053307226725987,0.007438932146344866,0.0239177473953792,0.009993055037089756,0.0015760532447269984,0.005181150776999337,0.001847999436514718,7.493155343191964e-07,0.99232417345047,0.048192658594676425,0.003270719732557024,0.0010778563363211496,0.006916778428213937,0.0065706031663077214,7
7,0.03982587797301156,0.001602219683783395,0.07927731105259486,0.0014840577329908098,0.005603040967668805,7.161072322300503e-06,0.02746855786868504,0.010009063141686576,0.004381362880979266,0.005179886307035172,0.0018470585346221924,1.1495181492396764e-07,0.9896131839071002,0.0635467427117484,0.001977422407695225,0.0014082065650394982,0.006916540009634835,0.006638727017811367,8
8,0.039443807942526686,0.0016047699110848562,0.07339297447885786,0.0014824824673788887,0.005610896008355277,1.3683523450578961e-05,0.026584484747477936,0.009845163140978132,0.001547119447163173,0.005179264715739659,0.0018472884382520404,1.2772423880440848e-07,0.9747527582304818,0.017692314726965766,0.0019775075571877615,0.0016721316746303014,0.006916684763772146,0.008375103984560286,9
9,0.039428974900926866,0.0014920106955936977,0.041359271321977885,0.0014822781085968018,0.005609550646373204,4.541022436959403e-05,0.026757325444902693,0.00988410200391497,0.0011673825127737863,0.005179217883518764,0.0018471692289624892,1.362391880580357e-07,0.9556383746010917,0.014788457325526647,0.001977567161832537,0.0018167964049748012,0.006916650703975132,0.008413881063461304,10
10,0.03942449603761946,0.001441270112991333,0.031186397586550032,0.0014822397913251603,0.005607383591788156,2.3918492453438895e-05,0.027243196964263916,0.009886554309300013,0.001266181468963623,0.005179205111094883,0.0018471394266401017,1.0217939104352678e-07,0.9514713202204023,0.014900748218808857,0.0019775756767817904,0.0018921877656664168,0.006916612386703491,0.008409227643694197,11
11,0.039418011903762824,0.0014994697911398752,0.07202039020402091,0.0014824867248535156,0.005602904728480748,4.5299530029296875e-06,0.028608471155166626,0.009773433208465576,0.002800724336079189,0.005179209368569511,0.0018472075462341309,1.3198171343122208e-07,0.9847398911203658,0.030074085508074083,0.0019774436950683594,0.0017643017428261893,0.006916803973061698,0.008252812283379691,12
12,0.03941754358155387,0.0014875531196594238,0.06384944915771484,0.001482367515563965,0.005606238331113542,4.470348358154297e-06,0.03607360805783953,0.009945933307920183,0.005508720874786377,0.005179324320384434,0.001847130911690848,1.5454632895333425e-06,0.9826313172067914,0.030100013528551375,0.001977452210017613,0.0022270934922354563,0.006916914667401995,0.008164891174861362,13
13,0.03942314216068813,0.0013245301587241037,0.046297086136681695,0.0014822866235460555,0.0055712248597826275,4.713024411882673e-06,0.04113984959466117,0.008161872625350952,0.0007011805261884415,0.005179264715739659,0.0018475822040012904,1.064368656703404e-06,0.9757112520081656,0.0385627235685076,0.0019774692399161203,0.002909677369253976,0.006916416542870657,0.00807487964630127,14
14,0.03942693131310599,0.0012915304728916713,0.029689388615744456,0.0014822908810206822,0.005583001034600394,5.189861570085798e-06,0.04137131146022252,0.008195298058646066,0.0005208637033190046,0.005179205111094883,0.0018474289349147252,1.3198171343122208e-07,0.961460292339325,0.03173822590282985,0.0019775032997131348,0.003148151295525687,0.006916425057819911,0.008093897785459245,15
15,0.0394173264503479,0.0013008202825273787,0.031032838991710117,0.001482248306274414,0.005568610770361765,4.576785223824638e-06,0.04190155863761902,0.00816923805645534,0.0005377956799098424,0.005179175308772495,0.0018473735877445766,1.532690865652902e-07,0.9782274961471558,0.04697465470858983,0.0019774692399161203,0.0031124651432037354,0.006916463375091553,0.008021669728415353,16
16,0.039421762738909044,0.0012648190770830426,0.02132467712674822,0.0014822312763759068,0.005589825766427177,4.649162292480469e-06,0.042054908616202216,0.008228378636496407,0.00035005382129124233,0.005179162536348615,0.0018472628934042795,1.3198171343122208e-07,0.949295197214399,0.030930293457848687,0.001977516072137015,0.0034770710127694266,0.006916450602667673,0.008090559925351824,17
17,0.0394174371446882,0.0012485597814832414,0.017130575009754723,0.001482205731528146,0.005601086786815098,5.802937916346959e-06,0.0423846287386758,0.008267406906400408,0.0002596463475908552,0.005179115704127719,0.0018471564565386092,1.6604151044573102e-07,0.9164415768214634,0.02508203898157392,0.0019776012216295514,0.0037847927638462613,0.006916437830243791,0.008124193974903651,18
18,0.04153049843651908,0.005200564861297607,0.07985064387321472,0.0015123188495635986,0.0056136633668627065,0.00243928177016122,0.024027279445103238,0.010087719985416958,0.00545417410986764,0.005183913878032139,0.0018472586359296527,8.514949253627232e-08,0.9836396404675075,0.01743215322494507,0.001977358545575823,0.001323218856539045,0.006916552782058716,0.006040679556982858,20
19,0.03943229573113578,0.00282354440007891,0.08166800226484026,0.001483027424131121,0.005642035177775792,0.0008911234991891044,0.023651408297674998,0.009903052023478916,0.0008534150464194163,0.005179835217339652,0.0018476290362221856,9.792191641671317e-08,0.9512567264693124,0.011784655707223075,0.0019775543894086567,0.0016763593469347271,0.006916744368416922,0.00862633330481393,21
20,0.03941478048052107,0.0017539305346352715,0.01974220361028399,0.001483891691480364,0.005603428397859846,0.0020159951278141564,0.02459163750920977,0.010134735277720859,0.005256410155977523,0.005179933139256069,0.0018471351691654748,1.1069434029715402e-07,0.9445861067090716,0.01035000170980181,0.0019773287432534353,0.0014942884445190432,0.0069165314946855825,0.0059148456369127545,22
21,0.3060304650238582,0.0019811902727399555,0.010730543306895666,0.0014833765370505197,0.005618921348026821,0.005419705595288958,0.022411610398973738,0.010001676423209054,0.001567521265574864,0.005180482353482928,0.0018483102321624754,4.21489988054548e-07,0.9871781042643955,0.019781048808779036,0.002870768308639527,0.0011128400053296772,0.006916727338518416,0.0064881060804639545,23
22,0.32844771657671246,0.0018164387771061488,0.010540204388754708,0.0014828996998923166,0.005617163011005947,0.004553143467221941,0.02309473923274449,0.009997495583125524,0.0016725489071437289,0.0051802269050053185,0.001848229340144566,3.746577671595982e-07,0.9880119391850063,0.02188853280884879,0.002871547426496233,0.001168395791734968,0.006916791200637818,0.0064416442598615375,24
23,0.03941489543233599,0.001803687640598842,0.02045688033103943,0.001482729400907244,0.005622919116701398,0.001731025321143014,0.025879272392817905,0.010087949889046805,0.004126361438206264,0.005179639373506818,0.0018470840794699531,1.1495181492396762e-07,0.9544930372919355,0.018232830933162143,0.0019774436950683594,0.0017666348389216832,0.006916488919939314,0.006417427744184222,25
24,0.3987576408045633,0.004564851522445679,0.47271708079746794,0.0014822951384953092,0.005625490631375994,0.00580693142754691,0.020335755177906582,0.009896610464368547,0.00022428376334054134,0.005183598824909754,0.001848212310246059,7.510185241699219e-06,0.9852570295333862,0.037393463509423394,0.002364661012377058,0.0013056014265332902,0.006916599614279611,0.0081818231514522,26
25,0.039465210267475674,0.0018352653299059188,0.04363711816923959,0.0014828954424176896,0.005603326218468802,6.129486220223563e-05,0.02591666579246521,0.009955946888242449,0.0034716895648411344,0.00517958402633667,0.00184718200138637,1.0217939104352678e-07,0.9808339561734881,0.029805225985390798,0.0019775032997131348,0.0016513935157230924,0.006916518722261701,0.007453688553401402,27
26,0.03944617935589382,0.0016875607626778738,0.03985227857317244,0.0014824824673788889,0.005604454449244908,4.781995500837054e-05,0.0261997537953513,0.00991694416318621,0.0029777373586382183,0.0051794179848262244,0.0018471777439117432,1.2772423880440848e-07,0.977735161781311,0.024808381284986223,0.0019775203296116418,0.0017486555235726492,0.006916531494685582,0.007803337914603097,28
27,0.03941509553364345,0.0012415902955191474,0.01417784605707441,0.0014822993959699357,0.0056021639278956824,0.0001300786222730364,0.027819224766322547,0.010123329503195626,0.00532761641911098,0.005179239170891898,0.0018469776426042828,1.1920928955078125e-07,0.9754168816975185,0.016383294548307146,0.001977345773151943,0.001636641366141183,0.006916548524584089,0.005884272711617606,29
28,0.04020716462816511,0.001255358968462263,0.044117476258959086,0.0014836106981549943,0.005606766257967268,2.1589653832571848e-05,0.028706767729350498,0.010063563074384418,0.005368415798459735,0.005179498876844134,0.0018470287322998047,1.1495181492396764e-07,0.9907172577721731,0.06645071932247706,0.0019773713179997037,0.0015762618609837123,0.006916578326906476,0.005887921367372785,30
29,0.03942720804895674,0.0014865824154445104,0.04724110024315971,0.0014824015753609795,0.00560055034501212,5.113227026803153e-06,0.027370210204805647,0.009781973702566964,0.002897722380501883,0.005179234913417271,0.0018473224980490549,9.792191641671317e-08,0.9793670092310224,0.02363542148045131,0.001977460724966867,0.0019411955560956684,0.006916646446500505,0.008389975343431746,31
30,0.03944588133266994,0.0013756411416190012,0.042263575962611606,0.0014823377132415774,0.005594977310725621,6.262745176042829e-06,0.04122754079954964,0.00811871886253357,0.0008211008140019008,0.005179413727351597,0.001847888742174421,3.286770411900112e-06,0.9691029616764614,0.033512234687805176,0.0019774862698146273,0.0034234949520656043,0.00691649317741394,0.00821811386517116,32
31,0.03943091205188207,0.0013509435313088553,0.037593994821820936,0.0014823121683938164,0.005579731294087001,5.023820059640067e-06,0.041560964924948554,0.008119783231190274,0.0007209224360329765,0.005179324320384434,0.0018477567604609896,1.3240746089390347e-06,0.9722934705870493,0.03788717303957258,0.0019774947847638813,0.003522442919867379,0.00691649317741394,0.008190636123929704,33
32,0.03943345376423427,0.0013298009123120988,0.02484573210988726,0.0014822653361729213,0.005598251308713641,6.450074059622628e-06,0.03939818058695112,0.008647509983607702,0.0003623579229627337,0.005179256200790405,0.0018474842820848736,1.1920928955078124e-07,0.9654703736305237,0.03265381710869925,0.001977516072137015,0.003018017326082502,0.006916518722261701,0.00820003662790571,34
33,0.03941962548664638,0.0013169518538883754,0.026898528848375593,0.0014822823660714285,0.005560674837657383,4.623617444719587e-06,0.039726393563406806,0.00863011394228254,0.00035317029271806987,0.005179209368569511,0.0018475055694580078,1.9584383283342633e-07,0.9780010495867048,0.045657604932785034,0.0019774692399161203,0.0030566496508462088,0.006916544267109462,0.008123402084623064,35
34,0.03941713060651507,0.001304349728993007,0.023700062717710222,0.0014822568212236678,0.005554284368242537,4.593815122331892e-06,0.04008766157286508,0.008632208619798933,0.00030409438269478936,0.005179166793823241,0.001847386360168457,1.0643686567034041e-07,0.9797641464642116,0.05153838225773403,0.001977435180119106,0.0031579775469643733,0.006916591099330357,0.008097022771835327,36
35,0.039417577641350884,0.0012787537915366037,0.021784211908067976,0.001482273851122175,0.0055534882204873225,4.457575934273856e-06,0.04041807566370283,0.008655143635613578,0.0002303847244807652,0.005179132734026227,0.0018473139830998012,1.0217939104352678e-07,0.9744256905147007,0.047068889651979716,0.0019774692399161203,0.0033050051757267545,0.006916595356804984,0.00813106553895133,37
36,0.039415917226246426,0.0012753648417336602,0.020875649792807444,0.001482248306274414,0.00554067747933524,4.542725426810129e-06,0.04083345191819327,0.008652265582765852,0.0002037457057407924,0.005179107189178466,0.0018472586359296525,1.404966626848493e-07,0.9783979228564672,0.0558680466243199,0.0019774692399161203,0.003405396427427019,0.006916633674076625,0.008091441222599574,38
37,0.039417424372264316,0.0012495049408503941,0.019106635025569373,0.001482252563749041,0.005576325314385551,4.036085946219308e-06,0.04116593514169965,0.008698718888419015,0.00013884050505501882,0.00517911570412772,0.0018471692289624897,1.7029898507254462e-07,0.9603378432137626,0.04087727836200169,0.001977524587086269,0.0036219102995736258,0.006916629416601998,0.008227633578436715,39
38,0.039414763450622566,0.003610444920403617,0.08991472635950361,0.0014825420720236643,0.005600980349949427,0.0008171285901750837,0.025176891258784702,0.010243594646453857,0.0008790620735713414,0.0051803844315665105,0.0018476247787475586,3.831727164132255e-08,0.8170885443687439,0.010224155017307827,0.001977912017277309,0.002212601048605783,0.0069168678351811,0.008648293358939034,40
39,0.039415329694747925,0.0037667836461748394,0.08200177124568395,0.001482844352722168,0.005609508071626935,0.0011907688208988734,0.026325332266943793,0.010180852242878504,0.00112026504107884,0.005181197609220233,0.0018477269581386022,6.386211940220424e-08,0.9106997762407576,0.011247192110334123,0.0019776650837489535,0.0021523279803139822,0.006916931697300502,0.008703512804848807,41
40,0.039432257413864136,0.0035335464136941096,0.08007855926241193,0.0014832232679639543,0.005645330463136945,0.0008785767214638847,0.02735322288104466,0.01013029898915972,0.00159473078591483,0.005181938409805298,0.0018477950777326315,4.257474626813616e-08,0.9477455019950867,0.01244865996497018,0.001977584191731044,0.0021333396434783936,0.006916910409927367,0.008704981633595057,42
