Latitude,Longitude,Hour,Temperature,Temp_Max,Temp_Min,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Intensity,Precip_Intensity_Max,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Grid_Block,Probability,Prediction
0.0,0.30232558149734245,0.0,0.3432077867118073,0.8775510204081609,0.7861771058315323,0.7781954887218046,0.7291666666666667,0.0,0.0,0.45465538089480056,0.666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011828935395814377,0.009039934,0.0
0.0,0.32558139500886796,0.0,0.3432077867118073,0.8239795918367321,0.8596112311015123,0.7857142857142847,0.7291666666666667,0.0,0.0,0.44498186215235797,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.012738853503184714,0.0015144872,0.0
0.0,0.34883720998223566,0.0,0.31316123571730836,0.7015306122448965,0.8099352051835851,0.8026315789473681,0.7916666666666667,0.0,0.0,0.44619105199516323,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01364877161055505,0.0006927215,0.0
0.0,0.372093023493818,0.0,0.3190859077443928,0.7219387755102034,0.8228941684665223,0.8101503759398501,0.7708333333333333,0.0,0.0,0.43651753325272064,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.014558689717925387,0.00045545504,0.0
0.0,0.3953488370053435,0.0,0.32966567922132883,0.7627551020408152,0.8444924406047516,0.8176691729323302,0.7708333333333333,0.0,0.0,0.42684401451027815,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.015468607825295725,0.00044183314,0.0
0.0,0.4186046519787112,0.0,0.33728311468472283,0.7895408163265287,0.861771058315334,0.8251879699248121,0.75,0.0,0.0,0.41717049576783555,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01637852593266606,0.00041154,0.0
0.0,0.4418604654902367,0.0,0.34363097757088434,0.8112244897959169,0.874730021598273,0.8233082706766925,0.75,0.0,0.0,0.4159613059250303,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.017288444040036398,0.00041370696,0.0
0.0,0.46511627900181907,0.0,0.3487092678798138,0.8265306122448965,0.8855291576673867,0.8139097744360893,0.75,0.0,0.0,0.41837968561064093,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.018198362147406735,0.00041142272,0.0
0.0,0.48837209251334457,0.0,0.3491324587388913,0.8316326530612237,0.870410367170626,0.8157894736842106,0.7291666666666667,0.0,0.0,0.42200725513905685,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01910828025477707,0.00035692606,0.0
0.0,0.5116279074866554,0.0,0.3491324587388913,0.8278061224489779,0.8682505399568043,0.8082706766917305,0.7291666666666667,0.0,0.0,0.4256348246674729,0.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.020018198362147407,0.00032965548,0.0
0.0,0.5348837209982378,0.0,0.3491324587388913,0.8239795918367321,0.8682505399568043,0.8007518796992468,0.7291666666666667,0.0,0.0,0.4292623941958888,0.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.020928116469517744,0.0003186809,0.0
0.0,0.5581395345097917,0.0,0.3495556495979688,0.8227040816326525,0.8682505399568043,0.7932330827067666,0.7291666666666667,0.0,0.0,0.4328899637243047,0.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02183803457688808,0.00031515132,0.0
0.0,0.5813953480214025,0.0,0.3537875581887433,0.8073979591836729,0.676025917926566,0.7481203007518804,0.7083333333333333,0.0,0.0,0.43651753325272064,0.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02274795268425842,0.0006455717,0.0
0.0,0.6046511629946849,0.0,0.3461701227253493,0.7742346938775491,0.6565874730021584,0.7443609022556394,0.7291666666666667,0.0,0.0,0.44014510278113667,0.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.023657870791628753,0.00067519164,0.0
0.0,0.6279069765062104,0.0,0.3423614049936523,0.7576530612244881,0.6479481641468681,0.7406015037593985,0.7291666666666667,0.0,0.0,0.4437726723095527,0.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02456778889899909,0.0006405187,0.0
0.0,0.6511627900177928,0.0,0.34828607702073633,0.7806122448979593,0.6587473002159836,0.7368421052631575,0.7083333333333333,0.0,0.0,0.4474002418379685,0.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.025477707006369428,0.00060679036,0.0
0.0,0.674418604991132,0.0,0.3491324587388913,0.783163265306122,0.6587473002159836,0.7330827067669166,0.7083333333333333,0.0,0.0,0.45102781136638453,0.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.026387625113739765,0.00062222726,0.0
0.0,0.697674418502686,0.0,0.34024545069826484,0.7436224489795897,0.6285097192224622,0.7293233082706774,0.7291666666666667,0.0,0.0,0.45586457073760583,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0272975432211101,0.0005818864,0.0
0.0,0.7209302320142115,0.0,0.33601354210749035,0.7257653061224474,0.615550755939525,0.7255639097744364,0.7291666666666667,0.0,0.0,0.45949214026602186,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.028207461328480437,0.000556073,0.0
0.0,0.7441860469875792,0.0,0.32881929750317385,0.7142857142857117,0.6220302375809936,0.7218045112781954,0.7291666666666667,0.0,0.0,0.4631197097944377,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.029117379435850774,0.00050129637,0.0
0.0,0.7674418604991331,0.0,0.3097757088446893,0.6326530612244881,0.5745140388768899,0.7180451127819545,0.7708333333333333,0.0,0.0,0.467956469165659,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.030027297543221112,0.0005173075,0.0
0.0,0.790697674010687,0.0,0.3046974185357594,0.6135204081632644,0.5593952483801292,0.7142857142857153,0.7708333333333333,0.0,0.0,0.471584038694075,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03093721565059145,0.0004946794,0.0
0.0,0.8139534889839979,0.0,0.29961912822683034,0.5943877551020389,0.5442764578833703,0.7105263157894743,0.7708333333333333,0.0,0.0,0.4764207980652963,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03184713375796178,0.00046934994,0.0
0.0,0.8372093024955802,0.0,0.31104528142192134,0.6441326530612237,0.5658747300215996,0.7067669172932334,0.75,0.0,0.0,0.4800483675937122,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03275705186533212,0.0004807645,0.0
0.0,0.8604651160071057,0.0,0.3161235717308508,0.6823979591836711,0.5269978401727862,0.6917293233082713,0.75,0.0,0.0,0.4848851269649335,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03366696997270246,0.0007144234,0.0
0.0,0.8837209309804734,0.0,0.31146847228099883,0.6670918367346932,0.5118790496760273,0.6879699248120303,0.75,0.0,0.0,0.4897218863361548,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.034576888080072796,0.00064784294,0.0
0.0,0.9069767444919989,0.0,0.28523063901819734,0.5586734693877542,0.4470842332613394,0.6842105263157894,0.7916666666666667,0.0,0.0,0.4945586457073761,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03548680618744313,0.00062715966,0.0
0.0,0.9302325580035529,0.0,0.27422767668218384,0.5140306122448965,0.41684665226781803,0.6804511278195502,0.7916666666666667,0.0,0.0,0.4993954050785974,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03639672429481347,0.00056038087,0.0
0.0,0.9534883729768922,0.0,0.28099873042742285,0.5484693877550999,0.42764578833693356,0.6748120300751879,0.7916666666666667,0.0,0.0,0.5042321644498187,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03730664240218381,0.0006385679,0.0
0.0,0.9767441864884177,0.0,0.2826914938637328,0.5688775510204067,0.4125269978401729,0.6710526315789469,0.7916666666666667,0.0,0.0,0.50906892382104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03821656050955414,0.0007247653,0.0
0.0,1.0,0.0,0.2746508675412609,0.5395408163265305,0.3887688984881219,0.6672932330827077,0.7916666666666667,0.0,0.0,0.5139056831922613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.039126478616924476,0.0006794105,0.0
0.04166666726345625,0.0,0.0,0.32628015234870933,0.8099489795918355,0.6954643628509718,0.6898496240601499,0.7291666666666667,0.0,0.0,0.5900846432889963,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.040036396724294813,0.24986596,0.0
0.04166666726345625,0.023255813511582346,0.0,0.33982225983918735,0.8609693877551017,0.7235421166306697,0.6973684210526319,0.7083333333333333,0.0,0.0,0.5792019347037485,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04094631483166515,0.3510611,0.0
0.04166666726345625,0.04651162702310785,0.0,0.34786288616165884,0.8877551020408152,0.7408207343412521,0.7030075187969924,0.7083333333333333,0.0,0.0,0.5683192261185006,0.8333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04185623293903549,0.5100447,1.0
0.04166666726345625,0.06976744199647555,0.0,0.33516716038933536,0.8265306122448965,0.7213822894168462,0.7105263157894743,0.7291666666666667,0.0,0.0,0.5574365175332527,0.8333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.042766151046405826,0.667079,1.0
0.04166666726345625,0.09302325550800106,0.0,0.27422767668218384,0.5599489795918355,0.6047516198704113,0.7161654135338349,0.8125,0.0,0.0,0.5453446191051996,0.8333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04367606915377616,0.7846752,1.0
0.04166666726345625,0.11627906901955498,0.0,0.1853575962759204,0.12244897959183554,0.3174946004319654,0.723684210526315,0.9375,0.0,0.0,0.5344619105199517,0.8333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0445859872611465,0.80090356,1.0
0.04166666726345625,0.13953488399289427,0.0,0.1574269995768094,0.0,0.20086393088552867,0.7293233082706774,0.9791666666666667,0.0,0.0,0.5235792019347036,0.8333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04549590536851684,0.6112103,1.0
0.04166666726345625,0.1627906975044766,0.0,0.2234447735928904,0.27806122448979664,0.4600431965442766,0.7368421052631575,0.8958333333333335,0.0,0.0,0.5114873035066505,0.8333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04640582347588717,0.31197694,0.0
0.04166666726345625,0.18604651101603054,0.0,0.32416419805332186,0.7640306122448965,0.7213822894168462,0.7424812030075199,0.75,0.0,0.0,0.5006045949214026,0.8333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.047315741583257506,0.2858969,0.0
0.04166666726345625,0.2093023259893414,0.0,0.3385526872619553,0.8176020408163254,0.7516198704103676,0.75,0.7291666666666667,0.0,0.0,0.4897218863361548,0.8333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.048225659690627844,0.17022686,0.0
0.04166666726345625,0.23255813950092374,0.0,0.35463393990689784,0.8775510204081609,0.7840172786177106,0.7575187969924819,0.7083333333333333,0.0,0.0,0.47762998790810157,0.8333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04913557779799818,0.111162595,0.0
0.04166666726345625,0.25581395301244925,0.0,0.36098180279305936,0.8966836734693864,0.801295896328293,0.7631578947368425,0.7083333333333333,0.0,0.0,0.4667472793228537,0.666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05004549590536852,0.054940224,0.0
0.04166666726345625,0.27906976798581695,0.0,0.3601354210749048,0.8877551020408152,0.8034557235421165,0.7706766917293226,0.7083333333333333,0.0,0.0,0.45465538089480056,0.666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.050955414012738856,0.01998773,0.0
0.04166666726345625,0.30232558149734245,0.0,0.34278459585272936,0.878826530612244,0.7883369330453558,0.7800751879699241,0.7291666666666667,0.0,0.0,0.46070133010882713,0.666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.051865332120109194,0.008464988,0.0
0.04166666726345625,0.32558139500886796,0.0,0.35040203131612335,0.8571428571428559,0.874730021598273,0.7857142857142847,0.7291666666666667,0.0,0.0,0.44981862152357927,0.666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05277525022747953,0.0021786047,0.0
0.04166666726345625,0.34883720998223566,0.0,0.3190859077443928,0.7308673469387745,0.8228941684665223,0.8045112781954895,0.7708333333333333,0.0,0.0,0.4522370012091898,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05368516833484987,0.00062446756,0.0
0.04166666726345625,0.372093023493818,0.0,0.31696995344900536,0.716836734693878,0.8207343412527006,0.8120300751879697,0.7708333333333333,0.0,0.0,0.4425634824667473,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0545950864422202,0.00041316307,0.0
0.04166666726345625,0.3953488370053435,0.0,0.3237410071942448,0.7423469387755084,0.8358531317494613,0.8195488721804516,0.7708333333333333,0.0,0.0,0.4328899637243047,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.055505004549590536,0.00037951642,0.0
0.04166666726345625,0.4186046519787112,0.0,0.33305120609394834,0.7755102040816322,0.8552915766738654,0.8270676691729317,0.7708333333333333,0.0,0.0,0.4232164449818622,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.056414922656960874,0.00040371608,0.0
0.04166666726345625,0.4418604654902367,0.0,0.34278459585272936,0.8112244897959169,0.874730021598273,0.8251879699248121,0.75,0.0,0.0,0.42200725513905685,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05732484076433121,0.00038326276,0.0
0.04166666726345625,0.46511627900181907,0.0,0.3487092678798138,0.8316326530612237,0.8855291576673867,0.8157894736842106,0.75,0.0,0.0,0.4244256348246675,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05823475887170155,0.00039073403,0.0
0.04166666726345625,0.48837209251334457,0.0,0.35124841303427834,0.8367346938775508,0.8920086393088553,0.8082706766917305,0.7291666666666667,0.0,0.0,0.4280532043530834,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.059144676979071886,0.00033806966,0.0
0.04166666726345625,0.5116279074866554,0.0,0.35040203131612335,0.8367346938775508,0.8725701943844477,0.8101503759398501,0.7291666666666667,0.0,0.0,0.43168077388149945,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.060054595086442224,0.00032961398,0.0
0.04166666726345625,0.5348837209982378,0.0,0.35040203131612335,0.8341836734693882,0.8725701943844477,0.8026315789473681,0.7291666666666667,0.0,0.0,0.43530834340991537,0.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06096451319381256,0.00030632076,0.0
0.04166666726345625,0.5581395345097917,0.0,0.34997884045704586,0.8278061224489779,0.870410367170626,0.795112781954888,0.7291666666666667,0.0,0.0,0.4389359129383314,0.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0618744313011829,0.00029985755,0.0
0.04166666726345625,0.5813953480214025,0.0,0.3529411764705883,0.8099489795918355,0.6781857451403877,0.746240601503759,0.7083333333333333,0.0,0.0,0.4425634824667473,0.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06278434940855324,0.0006338354,0.0
0.04166666726345625,0.6046511629946849,0.0,0.34786288616165884,0.786989795918366,0.6652267818574522,0.7424812030075199,0.7291666666666667,0.0,0.0,0.44619105199516323,0.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06369426751592357,0.0006902529,0.0
0.04166666726345625,0.6279069765062104,0.0,0.3487092678798138,0.7908163265306118,0.6652267818574522,0.7387218045112771,0.7083333333333333,0.0,0.0,0.44981862152357927,0.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06460418562329391,0.0006109369,0.0
0.04166666726345625,0.6511627900177928,0.0,0.3461701227253493,0.7793367346938762,0.6587473002159836,0.7349624060150379,0.7083333333333333,0.0,0.0,0.4534461910519953,0.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06551410373066424,0.0005956744,0.0
0.04166666726345625,0.674418604991132,0.0,0.3487092678798138,0.7882653061224492,0.6630669546436287,0.731203007518797,0.7083333333333333,0.0,0.0,0.4570737605804111,0.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06642402183803459,0.0006272114,0.0
0.04166666726345625,0.697674418502686,0.0,0.34447735928903933,0.7691326530612237,0.6501079913606915,0.7274436090225578,0.7083333333333333,0.0,0.0,0.46070133010882713,0.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06733393994540492,0.00060059415,0.0
0.04166666726345625,0.7209302320142115,0.0,0.33685992382564534,0.7359693877550999,0.6220302375809936,0.723684210526315,0.7291666666666667,0.0,0.0,0.46553808948004843,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06824385805277525,0.0005714252,0.0
0.04166666726345625,0.7441860469875792,0.0,0.33178163351671586,0.7155612244897949,0.606911447084233,0.7199248120300741,0.7291666666666667,0.0,0.0,0.46916565900846435,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06915377616014559,0.0005447234,0.0
0.04166666726345625,0.7674418604991331,0.0,0.32585696148963184,0.707908163265305,0.615550755939525,0.7161654135338349,0.7291666666666667,0.0,0.0,0.47400241837968565,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07006369426751592,0.0004949742,0.0
0.04166666726345625,0.790697674010687,0.0,0.3085061362674568,0.6352040816326525,0.5723542116630664,0.7124060150375939,0.7708333333333333,0.0,0.0,0.47762998790810157,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07097361237488627,0.00053695793,0.0
0.04166666726345625,0.8139534889839979,0.0,0.30004231908590784,0.6007653061224474,0.5485961123110155,0.708646616541353,0.7708333333333333,0.0,0.0,0.48246674727932287,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0718835304822566,0.00048957707,0.0
0.04166666726345625,0.8372093024955802,0.0,0.30258146424037236,0.6301020408163254,0.5032397408207352,0.6936090225563909,0.7708333333333333,0.0,0.0,0.4860943168077388,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07279344858962694,0.0007141403,0.0
0.04166666726345625,0.8604651160071057,0.0,0.3118916631400763,0.670918367346939,0.522678185745141,0.6898496240601499,0.75,0.0,0.0,0.4909310761789601,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07370336669699727,0.00070854963,0.0
0.04166666726345625,0.8837209309804734,0.0,0.30765975454930183,0.6581632653061202,0.509719222462202,0.686090225563909,0.75,0.0,0.0,0.4957678355501814,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07461328480436762,0.0006863971,0.0
0.04166666726345625,0.9069767444919989,0.0,0.2721117223867964,0.5076530612244898,0.42116630669546495,0.6804511278195502,0.7916666666666667,0.0,0.0,0.5006045949214026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07552320291173795,0.0005655244,0.0
0.04166666726345625,0.9302325580035529,0.0,0.2594159966144729,0.454081632653061,0.3887688984881219,0.6766917293233075,0.8125,0.0,0.0,0.5054413542926239,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07643312101910828,0.00057693885,0.0
0.04166666726345625,0.9534883729768922,0.0,0.2712653406686414,0.5114795918367339,0.4103671706263494,0.6729323308270665,0.7916666666666667,0.0,0.0,0.5102781136638452,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07734303912647862,0.0005927639,0.0
0.04166666726345625,0.9767441864884177,0.0,0.28015234870926786,0.5573979591836729,0.42980561555075525,0.6691729323308273,0.7916666666666667,0.0,0.0,0.5151148730350665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07825295723384895,0.0006858818,0.0
0.04166666726345625,1.0,0.0,0.27634363097757086,0.5459183673469372,0.41684665226781803,0.6635338345864668,0.7916666666666667,0.0,0.0,0.5199516324062878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0791628753412193,0.0006883666,0.0
0.08333333517796859,0.0,0.0,0.3309352517985613,0.849489795918366,0.5507559395248389,0.704887218045112,0.7291666666666667,0.0,0.0,0.6396614268440144,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08007279344858963,0.0941607,0.0
0.08333333517796859,0.023255813511582346,0.0,0.34447735928903933,0.8864795918367339,0.7300215982721383,0.6936090225563909,0.7083333333333333,0.0,0.0,0.5876662636033858,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08098271155595997,0.3045982,0.0
0.08333333517796859,0.04651162702310785,0.0,0.3491324587388913,0.8966836734693864,0.7429805615550755,0.6992481203007515,0.7083333333333333,0.0,0.0,0.5767835550181379,0.8333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0818926296633303,0.44628745,0.0
0.08333333517796859,0.06976744199647555,0.0,0.3461701227253493,0.8979591836734695,0.7429805615550755,0.704887218045112,0.7083333333333333,0.0,0.0,0.5659008464328901,0.8333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08280254777070065,0.61167485,1.0
0.08333333517796859,0.09302325550800106,0.0,0.31527719001269583,0.7602040816326507,0.6911447084233266,0.7105263157894743,0.75,0.0,0.0,0.5550181378476422,0.8333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08371246587807098,0.7504547,1.0
0.08333333517796859,0.11627906901955498,0.0,0.23741007194244634,0.37627551020408134,0.5075593952483803,0.7180451127819545,0.8541666666666667,0.0,0.0,0.5441354292623943,0.8333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08462238398544131,0.8062295,1.0
0.08333333517796859,0.13953488399289427,0.0,0.18408802369868793,0.11734693877551017,0.31533477321814196,0.723684210526315,0.9375,0.0,0.0,0.5332527206771462,0.8333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08553230209281165,0.71222323,1.0
0.08333333517796859,0.1627906975044766,0.0,0.2268303004655099,0.30357142857142705,0.4751619870410373,0.7293233082706774,0.8750000000000002,0.0,0.0,0.5223700120918984,0.8333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08644222020018198,0.41149178,0.0
0.08333333517796859,0.18604651101603054,0.0,0.32839610664409635,0.7895408163265287,0.7278617710583166,0.7368421052631575,0.75,0.0,0.0,0.5114873035066505,0.8333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08735213830755233,0.3881067,0.0
0.08333333517796859,0.2093023259893414,0.0,0.3495556495979688,0.8698979591836711,0.7710583153347734,0.7424812030075199,0.7083333333333333,0.0,0.0,0.5006045949214026,0.8333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08826205641492266,0.21500745,0.0
