Response_Date,Fixed_Time_CallClosed,Address,City,Latitude,Longitude,Problem
2/13/2019 10:54:56 PM,2/13/2019 10:57:53 PM,1711 Heather St,EAST RIDGE,34986053,85209172,ACC2-MVC No Injuries
2/13/2019 10:43:56 PM,2/13/2019 10:51:46 PM,2501 Broad St,CHATTANOOGA,35028422,85316800,ACC1-MVC Injuries
2/13/2019 10:43:56 PM,2/13/2019 11:35:18 PM,2501 Broad St,CHATTANOOGA,35028422,85316800,ACC1-MVC Injuries
2/13/2019 10:42:19 PM,2/14/2019 12:18:46 AM,2501 Broad St,CHATTANOOGA,35028422,85316800,ACC1-MVC Injuries
2/13/2019 10:16:31 PM,2/13/2019 11:04:57 PM,4758 Highway 58,CHATTANOOGA,35086859,85188743,ACC2-MVC No Injuries
2/13/2019 8:50:01 PM,2/13/2019 9:32:53 PM,1000-1049 Ashland Ter,CHATTANOOGA,35114901,85261342,ACC2-MVC No Injuries
2/13/2019 8:32:14 PM,2/13/2019 9:09:31 PM,300 E 8th St,CHATTANOOGA,35046391,85305927,ACC2-MVC No Injuries
2/13/2019 8:07:31 PM,2/13/2019 8:08:42 PM,5700 Highway 153,CHATTANOOGA,35151779,85248981,ACC1-MVC Injuries
2/13/2019 8:07:31 PM,2/13/2019 8:08:10 PM,5700 Highway 153,CHATTANOOGA,35151779,85248981,ACC1-MVC Injuries
2/13/2019 8:07:22 PM,2/13/2019 8:08:27 PM,5700 Highway 153,CHATTANOOGA,35151779,85248981,ACC1-MVC Injuries
2/13/2019 8:04:03 PM,2/13/2019 8:18:21 PM,5764 Highway 153,CHATTANOOGA,35152975,85245620,ACC1-MVC Injuries
2/13/2019 8:04:03 PM,2/13/2019 9:03:18 PM,5764 Highway 153,CHATTANOOGA,35152975,85245620,ACC1-MVC Injuries
2/13/2019 8:04:04 PM,2/13/2019 8:04:38 PM,5764 Highway 153,CHATTANOOGA,35152975,85245620,ACC3-MVC Unknown Injuries
