Response_Date,Fixed_Time_CallClosed,Address,City,Latitude,Longitude,Problem
5/12/2019 11:50:46 PM,5/13/2019 12:17:47 AM,2333 Mccallie Ave,CHATTANOOGA,35034727,85267610,ACC2-MVC No Injuries
5/12/2019 8:36:19 PM,5/12/2019 9:25:10 PM,130 INTERSTATE 75 SB,CHATTANOOGA,35002989,85212107,ACC1-MVC Injuries
5/12/2019 8:34:11 PM,5/12/2019 8:35:45 PM,120 INTERSTATE 75 SB,CHATTANOOGA,35001154,85211604,ACC1-MVC Injuries
5/12/2019 8:34:11 PM,5/12/2019 8:54:24 PM,1-9 Exit 185a Off Ramp Eb,CHATTANOOGA,35001982,85212397,ACC1-MVC Injuries
5/12/2019 8:23:46 PM,5/12/2019 9:40:30 PM,1-9 EXIT 185A OFF RAMP EB,CHATTANOOGA,35002425,85212974,ACC1-MVC Injuries
5/12/2019 7:16:52 PM,5/12/2019 8:29:50 PM,5609 BRAINERD RD,CHATTANOOGA,35011135,85217702,ACC2-MVC No Injuries
5/12/2019 7:14:14 PM,5/12/2019 7:52:15 PM,6933 Lee Hwy,CHATTANOOGA,35044000,85166683,ACC2-MVC No Injuries
5/12/2019 6:43:46 PM,5/12/2019 8:05:23 PM,934 ELY RD,CHATTANOOGA,35122811,85265839,ACC2-MVC No Injuries
5/12/2019 6:27:26 PM,5/12/2019 6:57:27 PM,3319 Rondaboo Dr,CHATTANOOGA,35042926,85359025,ACC2-MVC No Injuries
5/12/2019 5:59:12 PM,5/12/2019 6:14:27 PM,Rossville Blvd / Central Ave,CHATTANOOGA,35026260,85299374,ACC2-MVC No Injuries
5/12/2019 5:38:35 PM,5/12/2019 6:00:26 PM,7900 SHALLOWFORD RD,CHATTANOOGA,35033801,85133227,ACC1-MVC Injuries
5/12/2019 5:38:35 PM,5/12/2019 5:51:30 PM,7900 SHALLOWFORD RD,CHATTANOOGA,35033801,85133227,ACC1-MVC Injuries
5/12/2019 5:38:01 PM,5/12/2019 8:29:07 PM,7900 SHALLOWFORD RD,CHATTANOOGA,35033801,85133227,ACC1-MVC Injuries
5/12/2019 4:44:12 PM,5/12/2019 5:28:39 PM,7453 E Brainerd Rd,CHATTANOOGA,35014805,85161435,ACC2-MVC No Injuries
5/12/2019 4:34:50 PM,5/12/2019 5:03:28 PM,18300 Interstate 24 Eb,EAST RIDGE,35015818,85254192,ACC2-MVC No Injuries
5/12/2019 3:50:04 PM,5/12/2019 4:03:27 PM,James Blvd / Laurel St,SIGNAL MOUNTAIN,35129007,85338952,ACC2-MVC No Injuries
5/12/2019 3:33:33 PM,5/12/2019 4:29:07 PM,5637 Brainerd Rd,CHATTANOOGA,35011387,85216372,ACC2-MVC No Injuries
5/12/2019 3:28:45 PM,5/12/2019 3:43:40 PM,3410 6th Ave,CHATTANOOGA,35002971,85284593,ACC1-MVC Injuries
5/12/2019 3:28:45 PM,5/12/2019 3:36:22 PM,3410 6th Ave,CHATTANOOGA,35002971,85284593,ACC1-MVC Injuries
5/12/2019 3:27:57 PM,5/12/2019 3:50:01 PM,3410 6TH AVE,CHATTANOOGA,35002971,85284593,ACC2-MVC No Injuries
5/12/2019 3:24:49 PM,5/12/2019 3:31:16 PM,4350-4499 Ringgold Rd,EAST RIDGE,34995584,85236127,ACC2-MVC No Injuries
