Response_Date,Fixed_Time_CallClosed,Address,City,Latitude,Longitude,Problem
2/12/2019 11:18:18 PM,2/13/2019 12:33:09 AM,Dayton Blvd / Ridgeway Dr,RED BANK,35141542,85276955,ACC3-MVC Unknown Injuries
2/12/2019 10:52:56 PM,2/13/2019 12:21:16 AM,6011 Hunter Rd,HAMILTON COUNTY,35121147,85099223,ACC2-MVC No Injuries
2/12/2019 9:13:31 PM,2/12/2019 10:47:50 PM,1825 Bennington Dr,CHATTANOOGA,35048957,85230384,ACC2-MVC No Injuries
2/12/2019 7:50:28 PM,2/12/2019 9:15:38 PM,370 HIGHWAY 134,HAMILTON COUNTY,34983817,85463922,ACC2-MVC No Injuries
2/12/2019 7:35:23 PM,2/12/2019 7:36:25 PM,OHLS AVE / W 37TH ST,CHATTANOOGA,35008904,85315546,ACC1-MVC Injuries
2/12/2019 7:35:22 PM,2/12/2019 8:13:45 PM,OHLS AVE / W 37TH ST,CHATTANOOGA,35008904,85315546,ACC1-MVC Injuries
2/12/2019 7:35:22 PM,2/12/2019 8:44:13 PM,OHLS AVE / W 37TH ST,CHATTANOOGA,35008904,85315546,ACC1-MVC Injuries
2/12/2019 7:22:03 PM,2/12/2019 8:06:24 PM,6515 Ringgold Rd,EAST RIDGE,34989894,85207464,ACC1-MVC Injuries
2/12/2019 7:22:03 PM,2/12/2019 10:44:59 PM,6515 Ringgold Rd,EAST RIDGE,34989894,85207464,ACC1-MVC Injuries
2/12/2019 7:21:12 PM,2/12/2019 8:07:19 PM,6515 Ringgold Rd,EAST RIDGE,34989894,85207464,ACC1-MVC Injuries
2/12/2019 7:03:48 PM,2/12/2019 10:47:22 PM,2220 Hamilton Place Blvd,CHATTANOOGA,35038355,85154331,ACC2-MVC No Injuries
2/12/2019 6:59:51 PM,2/12/2019 8:12:41 PM,100 HIGHWAY 27 NB,CHATTANOOGA,35044272,85314039,ACC2-MVC No Injuries
2/12/2019 6:53:26 PM,2/12/2019 8:48:36 PM,3538 Cummings Hwy,CHATTANOOGA,35017564,85375770,ACC2-MVC No Injuries
2/12/2019 6:48:07 PM,2/12/2019 8:19:24 PM,OHLS AVE / W 37TH ST,CHATTANOOGA,35008904,85315546,ACC1-MVC Injuries
2/12/2019 6:45:57 PM,2/12/2019 7:29:12 PM,18100 Interstate 24 Eb,CHATTANOOGA,35016491,85280690,ACC3-MVC Unknown Injuries
2/12/2019 6:18:25 PM,2/12/2019 7:32:56 PM,5700 - 6099 Middle Valley Rd,CHATTANOOGA,35152204,85218778,ACC2-MVC No Injuries
2/12/2019 6:00:32 PM,2/12/2019 7:04:44 PM,7300 Shallowford Rd,CHATTANOOGA,35041303,85153824,ACCDEL-MVC Delayed
2/12/2019 5:55:51 PM,2/12/2019 7:30:32 PM,711 Mccallie Ferry Rd,HAMILTON COUNTY,35338128,85108368,ACCDEL-MVC Delayed
2/12/2019 5:44:14 PM,2/12/2019 5:45:31 PM,3301-3449 Wilcox Blvd,CHATTANOOGA,35047480,85237750,ACC2-MVC No Injuries
2/12/2019 5:37:13 PM,2/12/2019 6:01:02 PM,Wilcox Blvd / Tunnel Blvd,CHATTANOOGA,35047083,85237299,ACC2-MVC No Injuries
2/12/2019 5:17:23 PM,2/12/2019 6:04:53 PM,4611 HIXSON PIKE,CHATTANOOGA,35123401,85248463,ACC2-MVC No Injuries
2/12/2019 5:17:03 PM,2/12/2019 5:20:04 PM,6218-6298 Laguana Dr,CHATTANOOGA,35074540,85178790,ACC2-MVC No Injuries
2/12/2019 5:16:20 PM,2/12/2019 5:33:07 PM,160 - 319 Interstate 75 Nb,CHATTANOOGA,35005828,85207205,ACC1-MVC Injuries
2/12/2019 5:16:20 PM,2/12/2019 5:52:35 PM,160 - 319 Interstate 75 Nb,CHATTANOOGA,35005828,85207205,ACC1-MVC Injuries
2/12/2019 5:15:40 PM,2/12/2019 5:18:55 PM,300 INTERSTATE 75 NB,CHATTANOOGA,35012460,85184679,ACC3-MVC Unknown Injuries
2/12/2019 5:15:27 PM,2/12/2019 6:59:38 PM,160 - 319 Interstate 75 Nb,CHATTANOOGA,35005828,85207205,ACC1-MVC Injuries
2/12/2019 5:15:11 PM,2/12/2019 7:39:00 PM,6214 Bonny Oaks Dr,CHATTANOOGA,35073600,85178105,ACC2-MVC No Injuries
2/12/2019 5:09:29 PM,2/12/2019 5:48:02 PM,60 Highway 27 Nb,CHATTANOOGA,35039377,85318217,ACC2-MVC No Injuries
2/12/2019 4:42:29 PM,2/12/2019 5:29:12 PM,4200-4299 AMNICOLA HWY,CHATTANOOGA,35095714,85245876,ACC2-MVC No Injuries
2/12/2019 4:42:24 PM,2/12/2019 4:44:19 PM,4300-4349 Amnicola Hwy,CHATTANOOGA,35095886,85245171,ACC3-MVC Unknown Injuries
2/12/2019 4:24:39 PM,2/12/2019 4:49:59 PM,Broad St / W 4th St,CHATTANOOGA,35052295,85310664,ACC2-MVC No Injuries
2/12/2019 4:18:06 PM,2/12/2019 5:10:19 PM,Market St / Cowart St,CHATTANOOGA,35040721,85308165,ACC2-MVC No Injuries
2/12/2019 3:50:55 PM,2/12/2019 4:25:59 PM,619 CHESTNUT ST,CHATTANOOGA,35049386,85311690,ACC2-MVC No Injuries
2/12/2019 3:24:49 PM,2/12/2019 4:28:03 PM,5501-5599 Longview Dr,CHATTANOOGA,35144526,85226420,ACC2-MVC No Injuries
2/12/2019 3:18:56 PM,2/12/2019 4:03:51 PM,707 MANSION CIR,CHATTANOOGA,35081341,85297946,ACC2-MVC No Injuries
2/12/2019 3:14:21 PM,2/12/2019 3:31:25 PM,1-9 Exit Signal Mountain Rd Off Ramp Nb,RED BANK,35085283,85322407,ACC2-MVC No Injuries
2/12/2019 3:13:53 PM,2/12/2019 4:49:24 PM,6236 Lee Hwy,CHATTANOOGA,35030280,85183810,ACC2-MVC No Injuries
2/12/2019 2:52:02 PM,2/12/2019 3:27:54 PM,1600-1611 Jenkins Rd,CHATTANOOGA,35011117,85146442,ACC2-MVC No Injuries
2/12/2019 2:47:06 PM,2/12/2019 5:27:55 PM,8200 SHALLOWFORD RD,CHATTANOOGA,35031230,85125693,ACC2-MVC No Injuries
2/12/2019 2:23:23 PM,2/12/2019 4:12:25 PM,490 Greenway View Dr,CHATTANOOGA,35008709,85205213,ACC2-MVC No Injuries
2/12/2019 2:18:57 PM,2/12/2019 4:14:02 PM,7400 Igou Gap Rd,CHATTANOOGA,35026889,85157359,ACC2-MVC No Injuries
2/12/2019 2:18:55 PM,2/12/2019 3:20:33 PM,5730 Lee Hwy,CHATTANOOGA,35019169,85202312,ACC2-MVC No Injuries
2/12/2019 2:13:52 PM,2/12/2019 2:36:30 PM,5900 - 5999 Mountain View Rd,HAMILTON COUNTY,35087713,85071062,ACC1-MVC Injuries
2/12/2019 2:13:52 PM,2/12/2019 2:48:34 PM,5900 - 5999 Mountain View Rd,HAMILTON COUNTY,35087713,85071062,ACC1-MVC Injuries
2/12/2019 2:11:45 PM,2/12/2019 2:55:59 PM,5900 - 5999 Mountain View Rd,HAMILTON COUNTY,35087713,85071062,ACC1-MVC Injuries
2/12/2019 2:09:55 PM,2/12/2019 2:46:35 PM,1 - 9 Exit W M L King Blvd W On Ramp Nb,CHATTANOOGA,35046505,85313247,ACC2-MVC No Injuries
2/12/2019 2:02:52 PM,2/12/2019 3:20:25 PM,7351 Courage Way,CHATTANOOGA,35053763,85143375,ACC2-MVC No Injuries
2/12/2019 1:44:16 PM,2/12/2019 4:48:02 PM,7300 Shallowford Rd,CHATTANOOGA,35041303,85153824,ACC2-MVC No Injuries
2/12/2019 1:36:17 PM,2/12/2019 2:49:31 PM,6007-6013 SHALLOWFORD RD,CHATTANOOGA,35053720,85186491,ACC3-MVC Unknown Injuries
2/12/2019 1:29:56 PM,2/12/2019 2:36:27 PM,18200 INTERSTATE 24 WB,CHATTANOOGA,35019224,85267436,ACC2-MVC No Injuries
2/12/2019 12:49:20 PM,2/12/2019 1:32:17 PM,2110 Chapman Rd,CHATTANOOGA,35055065,85187779,ACC2-MVC No Injuries
2/12/2019 12:43:45 PM,2/12/2019 12:46:27 PM,E 4th St / Lookout St,CHATTANOOGA,35052255,85306483,ACC3-MVC Unknown Injuries
2/12/2019 12:42:08 PM,2/12/2019 1:47:03 PM,E 4th St / Lookout St,CHATTANOOGA,35052255,85306483,ACC2-MVC No Injuries
2/12/2019 12:32:38 PM,2/12/2019 12:50:09 PM,908 PINEVILLE RD,CHATTANOOGA,35070520,85329861,ACC3-MVC Unknown Injuries
2/12/2019 12:32:19 PM,2/12/2019 1:33:27 PM,2289 Gunbarrel Rd,CHATTANOOGA,35040129,85150941,ACC2-MVC No Injuries
2/12/2019 12:08:50 PM,2/12/2019 1:35:26 PM,17390 INTERSTATE 24 WB,CHATTANOOGA,35017631,85384592,ACC2-MVC No Injuries
2/12/2019 12:08:16 PM,2/12/2019 12:42:38 PM,7430 Shallowford Rd,CHATTANOOGA,35038000,85147349,ACC2-MVC No Injuries
2/12/2019 12:05:36 PM,2/12/2019 12:06:15 PM,7500 Hixson Pike,HAMILTON COUNTY,35173169,85172795,ACCDEL-MVC Delayed
2/12/2019 12:00:57 PM,2/12/2019 12:27:12 PM,130 INTERSTATE 75 NB,CHATTANOOGA,35002679,85211170,ACC3-MVC Unknown Injuries
2/12/2019 11:57:45 AM,2/12/2019 12:52:41 PM,Broad St / W 4th St,CHATTANOOGA,35052295,85310664,ACC2-MVC No Injuries
2/12/2019 11:57:45 AM,2/12/2019 11:58:08 AM,W 4th St / Broad St,CHATTANOOGA,35052295,85310664,ACC2-MVC No Injuries
2/12/2019 11:28:05 AM,2/12/2019 1:03:33 PM,2300 SHALLOWFORD VILLAGE DR,CHATTANOOGA,35043326,85158111,ACC2-MVC No Injuries
2/12/2019 11:11:03 AM,2/12/2019 12:37:16 PM,2300 SHALLOWFORD VILLAGE DR,CHATTANOOGA,35043326,85158111,ACC2-MVC No Injuries
2/12/2019 11:06:09 AM,2/12/2019 12:10:48 PM,E Brainerd Rd / Graysville Rd,CHATTANOOGA,35003975,85149572,ACC2-MVC No Injuries
2/12/2019 11:01:06 AM,2/12/2019 12:21:30 PM,1804 - 1807 E 23rd St,CHATTANOOGA,35020195,85285896,ACC2-MVC No Injuries
2/12/2019 10:52:17 AM,2/12/2019 11:31:41 AM,4400 AMNICOLA HWY,CHATTANOOGA,35095265,85240014,ACC2-MVC No Injuries
2/12/2019 10:22:26 AM,2/12/2019 10:23:02 AM,3662 - 3839 Brainerd Rd,CHATTANOOGA,35023100,85244015,ACC3-MVC Unknown Injuries
2/12/2019 10:22:18 AM,2/12/2019 10:50:50 AM,3826 Brainerd Rd,CHATTANOOGA,35021691,85241738,ACC1-MVC Injuries
2/12/2019 10:22:18 AM,2/12/2019 11:36:51 AM,3826 Brainerd Rd,CHATTANOOGA,35021691,85241738,ACC1-MVC Injuries
2/12/2019 10:21:43 AM,2/12/2019 11:20:42 AM,3826 Brainerd Rd,CHATTANOOGA,35021691,85241738,ACC1-MVC Injuries
2/12/2019 10:15:10 AM,2/12/2019 10:27:14 AM,13100-13299 HIGHWAY 111 NB,HAMILTON COUNTY,35345242,85177583,ACC2-MVC No Injuries
2/12/2019 9:54:40 AM,2/12/2019 10:25:08 AM,700 INTERSTATE 75 NB,CHATTANOOGA,35055684,85136675,ACC1-MVC Injuries
2/12/2019 9:54:40 AM,2/12/2019 11:19:23 AM,700 INTERSTATE 75 NB,CHATTANOOGA,35055684,85136675,ACC1-MVC Injuries
2/12/2019 9:52:57 AM,2/12/2019 9:54:07 AM,590 - 689 Interstate 75 Nb,CHATTANOOGA,35045714,85152290,ACC2-MVC No Injuries
2/12/2019 9:51:13 AM,2/12/2019 10:08:25 AM,700 INTERSTATE 75 NB,CHATTANOOGA,35055684,85136675,ACC1-MVC Injuries
2/12/2019 9:50:57 AM,2/12/2019 11:58:05 AM,500 Interstate 75 Nb,CHATTANOOGA,35035572,85163223,ACC1-MVC Injuries
2/12/2019 9:50:14 AM,2/12/2019 9:53:41 AM,590 - 689 Interstate 75 Nb,CHATTANOOGA,35054415,85138775,ACC3-MVC Unknown Injuries
2/12/2019 9:15:44 AM,2/12/2019 10:10:24 AM,2130 - 2240 Highway 27 Sb,SODDY DAISY,35281780,85153375,ACC2-MVC No Injuries
2/12/2019 9:13:30 AM,2/12/2019 10:14:47 AM,1910 Preswood Dr,CHATTANOOGA,35123159,85202882,ACC2-MVC No Injuries
2/12/2019 8:43:31 AM,2/12/2019 8:51:45 AM,1-9 Exit W 4th St On Ramp Nb,CHATTANOOGA,35054160,85315050,ACC2-MVC No Injuries
2/12/2019 8:42:02 AM,2/12/2019 9:52:52 AM,2304 Shallowford Village Dr,CHATTANOOGA,35043539,85157656,ACC2-MVC No Injuries
2/12/2019 8:31:52 AM,2/12/2019 8:55:03 AM,200 Highway 27 Sb,CHATTANOOGA,35057757,85316447,ACC3-MVC Unknown Injuries
2/12/2019 8:29:33 AM,2/12/2019 8:52:07 AM,6294 LEE HWY,CHATTANOOGA,35031626,85183536,ACC1-MVC Injuries
2/12/2019 8:29:27 AM,2/12/2019 8:30:35 AM,6300 LEE HWY,CHATTANOOGA,35031699,85183432,ACC1-MVC Injuries
2/12/2019 8:29:24 AM,2/12/2019 9:17:21 AM,6300-6389 LEE HWY,CHATTANOOGA,35031699,85183432,ACC1-MVC Injuries
2/12/2019 8:27:19 AM,2/12/2019 9:47:56 AM,6294 LEE HWY,CHATTANOOGA,35031626,85183536,ACC1-MVC Injuries
2/12/2019 8:21:40 AM,2/12/2019 9:31:48 AM,4800-4851 Highway 58,CHATTANOOGA,35090930,85184933,ACC2-MVC No Injuries
