Response_Date,Fixed_Time_CallClosed,Address,City,Latitude,Longitude,Problem
4/5/2019 11:52:58 PM,4/6/2019 1:36:05 AM,1755 Gunbarrel Rd,CHATTANOOGA,35022566,85160474,ACC2-MVC No Injuries
4/5/2019 11:43:16 PM,4/6/2019 12:58:00 AM,4900 Hixson Pike,CHATTANOOGA,35129603,85246022,ACC2-MVC No Injuries
4/5/2019 11:24:34 PM,4/5/2019 11:47:31 PM,120-139 Highway 153 Nb,CHATTANOOGA,35039338,85185114,ACC2-MVC No Injuries
4/5/2019 10:37:47 PM,4/5/2019 11:25:11 PM,4260-4268 Bonny Oaks Dr,CHATTANOOGA,35080702,85214180,ACC1-MVC Injuries
4/5/2019 10:37:47 PM,4/5/2019 11:01:33 PM,4260-4268 Bonny Oaks Dr,CHATTANOOGA,35080702,85214180,ACC1-MVC Injuries
4/5/2019 10:27:19 PM,4/5/2019 10:27:50 PM,4001-4059 S Access Rd,CHATTANOOGA,35081090,85214020,ACC3-MVC Unknown Injuries
4/5/2019 10:25:37 PM,4/5/2019 11:48:21 PM,4260-4268 Bonny Oaks Dr,CHATTANOOGA,35080702,85214180,ACC1-MVC Injuries
4/5/2019 10:12:17 PM,4/5/2019 10:40:38 PM,1900-1999 Market St,CHATTANOOGA,35031745,85308769,ACC2-MVC No Injuries
4/5/2019 10:08:24 PM,4/5/2019 11:09:08 PM,1100 MCCALLIE FERRY RD,HAMILTON COUNTY,35340245,85095913,ACC2-MVC No Injuries
4/5/2019 10:07:40 PM,4/5/2019 11:13:04 PM,160-308 Interstate 75 Sb,CHATTANOOGA,35009300,85196386,ACC2-MVC No Injuries
4/5/2019 9:56:24 PM,4/5/2019 10:06:18 PM,1755 Gunbarrel Rd,CHATTANOOGA,35022566,85160474,ACC2-MVC No Injuries
4/5/2019 9:48:57 PM,4/5/2019 10:02:53 PM,Forest Hill Dr / Daisy Dallas Rd,SODDY DAISY,35215936,85186509,ACC2-MVC No Injuries
4/5/2019 9:18:10 PM,4/6/2019 12:08:31 AM,E 32nd St / Crescent Cir,CHATTANOOGA,35006943,85296081,ACC3-MVC Unknown Injuries
4/5/2019 8:53:52 PM,4/5/2019 9:28:05 PM,3604 BRAINERD RD,CHATTANOOGA,35023303,85245707,ACC2-MVC No Injuries
4/5/2019 8:20:24 PM,4/5/2019 8:40:16 PM,4823 BRAINERD RD,CHATTANOOGA,35013646,85228888,ACC2-MVC No Injuries
4/5/2019 8:20:12 PM,4/5/2019 8:22:40 PM,160 - 309 Interstate 75 Sb,CHATTANOOGA,35006562,85206483,ACC2-MVC No Injuries
4/5/2019 8:17:57 PM,4/5/2019 8:26:56 PM,270 Interstate 75 Sb,CHATTANOOGA,35011396,85188948,ACC2-MVC No Injuries
