Response_Date,Fixed_Time_CallClosed,Address,City,Latitude,Longitude,Problem
3/23/2019 11:49:25 PM,3/24/2019 4:34:29 AM,2200 Glass St,CHATTANOOGA,35063470,85254705,ACC2-MVC No Injuries
3/23/2019 11:37:28 PM,3/24/2019 12:46:39 AM,6960 Lee Hwy,CHATTANOOGA,35044422,85162545,ACC2-MVC No Injuries
3/23/2019 10:46:39 PM,3/23/2019 10:47:23 PM,8233-8251 Standifer Gap Rd,HAMILTON COUNTY,35034820,85108100,ACC3-MVC Unknown Injuries
3/23/2019 10:43:33 PM,3/23/2019 11:52:39 PM,8255 Standifer Gap Rd,HAMILTON COUNTY,35035240,85107946,ACC2-MVC No Injuries
3/23/2019 10:24:27 PM,3/23/2019 11:21:25 PM,1700 DODDS AVE,CHATTANOOGA,35019629,85270877,ACC2-MVC No Injuries
3/23/2019 10:16:52 PM,3/24/2019 12:08:06 AM,Blair Rd / Mcdonald Rd,HAMILTON COUNTY,35040032,85015518,ACC1-MVC Injuries
3/23/2019 10:14:15 PM,3/23/2019 10:14:53 PM,4425 Mcdonald Rd,COLLEGEDALE,35042508,85016616,ACC1-MVC Injuries
3/23/2019 9:52:27 PM,3/23/2019 9:55:08 PM,Bailey Ave / S Orchard Knob Ave,CHATTANOOGA,35033431,85276054,ACC3-MVC Unknown Injuries
3/23/2019 9:04:11 PM,3/23/2019 9:38:33 PM,709 Broad St,CHATTANOOGA,35047910,85310856,ACC2-MVC No Injuries
3/23/2019 8:53:28 PM,3/24/2019 12:10:35 AM,Bailey Ave / S Orchard Knob Ave,CHATTANOOGA,35033431,85276054,ACC2-MVC No Injuries
3/23/2019 8:53:24 PM,3/23/2019 8:54:08 PM,S Orchard Knob Ave / Bailey Ave,CHATTANOOGA,35033431,85276054,ACC2-MVC No Injuries
3/23/2019 8:53:29 PM,3/23/2019 9:22:07 PM,5900 HUNTER RD,HAMILTON COUNTY,35121891,85088014,ACC2-MVC No Injuries
3/23/2019 6:42:27 PM,3/23/2019 6:58:40 PM,E BRAINERD RD / ROWEWOOD DR,CHATTANOOGA,35017991,85169318,ACC1-MVC Injuries
3/23/2019 6:42:27 PM,3/23/2019 7:28:23 PM,E BRAINERD RD / ROWEWOOD DR,CHATTANOOGA,35017991,85169318,ACC1-MVC Injuries
3/23/2019 6:41:22 PM,3/23/2019 7:31:21 PM,Bunker Hill Dr / Panorama Dr,CHATTANOOGA,35017790,85168677,ACC1-MVC Injuries
3/23/2019 6:37:45 PM,3/23/2019 7:10:56 PM,100 INTERSTATE 75 NB,,34996081,85206737,ACC2-MVC No Injuries
3/23/2019 6:02:39 PM,3/23/2019 7:16:28 PM,3800 Tennessee Ave,CHATTANOOGA,35009944,85326184,ACC2-MVC No Injuries
3/23/2019 5:40:28 PM,3/23/2019 6:40:10 PM,140 - 149 Highway 27 Sb,CHATTANOOGA,35052037,85313854,ACC2-MVC No Injuries
3/23/2019 5:12:12 PM,3/23/2019 5:38:35 PM,496 NORTHGATE MALL DR,CHATTANOOGA,35127184,85241228,ACC2-MVC No Injuries
3/23/2019 4:49:17 PM,3/23/2019 5:04:40 PM,Frontage Rd / Thrasher Pike,SODDY DAISY,35210880,85214654,ACC2-MVC No Injuries
3/23/2019 4:34:36 PM,3/23/2019 5:35:49 PM,2421 Maplewood Dr,HAMILTON COUNTY,35032391,85102441,ACC2-MVC No Injuries
3/23/2019 4:26:55 PM,3/23/2019 5:31:17 PM,17990 INTERSTATE 24 EB,CHATTANOOGA,35022829,85298815,ACC2-MVC No Injuries
3/23/2019 4:11:02 PM,3/23/2019 4:46:42 PM,1100 - 1149 Thrasher Pike,SODDY DAISY,35210880,85214654,ACC2-MVC No Injuries
3/23/2019 3:49:23 PM,3/23/2019 7:06:08 PM,4708 Maryland Dr,EAST RIDGE,35000842,85238487,ACC2-MVC No Injuries
3/23/2019 3:48:53 PM,3/23/2019 4:44:40 PM,2017 Gunbarrel Rd,CHATTANOOGA,35031677,85155287,ACCDEL-MVC Delayed
3/23/2019 3:34:42 PM,3/23/2019 4:12:25 PM,2124 GUNBARREL RD,CHATTANOOGA,35034913,85152397,ACC2-MVC No Injuries
3/23/2019 3:26:04 PM,3/23/2019 4:25:15 PM,1217 Gadd Rd,CHATTANOOGA,35142618,85245823,ACC2-MVC No Injuries
3/23/2019 3:23:32 PM,3/23/2019 3:36:18 PM,413 Vine St,CHATTANOOGA,35049393,85303112,ACC2-MVC No Injuries
3/23/2019 3:15:40 PM,3/23/2019 3:47:29 PM,2200 QUAIL NEST CIR,HAMILTON COUNTY,35024884,85093356,ACC2-MVC No Injuries
3/23/2019 3:05:17 PM,3/23/2019 5:30:38 PM,5707 Ringgold Rd,EAST RIDGE,34991510,85223400,ACC2-MVC No Injuries
3/23/2019 2:33:08 PM,3/23/2019 2:39:03 PM,2100 - 2199 Cummings Hwy,HAMILTON COUNTY,35020756,85338752,ACC1-MVC Injuries
3/23/2019 2:33:08 PM,3/23/2019 2:34:45 PM,2100 - 2199 Cummings Hwy,HAMILTON COUNTY,35020756,85338752,ACC1-MVC Injuries
3/23/2019 2:30:59 PM,3/23/2019 3:39:22 PM,2100 CUMMINGS HWY,HAMILTON COUNTY,35020715,85338696,ACC1-MVC Injuries
3/23/2019 2:30:58 PM,3/23/2019 3:46:02 PM,2100 CUMMINGS HWY,HAMILTON COUNTY,35020715,85338696,ACC4-MVC Entrapment
3/23/2019 2:30:45 PM,3/23/2019 3:41:05 PM,2100 - 2199 Cummings Hwy,HAMILTON COUNTY,35020756,85338752,ACC1-MVC Injuries
3/23/2019 2:30:38 PM,3/23/2019 3:53:50 PM,2100 CUMMINGS HWY,HAMILTON COUNTY,35020715,85338696,ACC1-MVC Injuries
3/23/2019 2:09:29 PM,3/23/2019 2:40:31 PM,4700 PATTENTOWN RD,HAMILTON COUNTY,35061576,85102842,ACC2-MVC No Injuries
3/23/2019 2:08:39 PM,3/23/2019 2:36:32 PM,516 - 599 Morrison Springs Rd,RED BANK,35122554,85297576,ACC2-MVC No Injuries
3/23/2019 2:01:52 PM,3/23/2019 3:10:56 PM,321 Chestnut St,CHATTANOOGA,35052674,85312187,ACC2-MVC No Injuries
3/23/2019 1:55:42 PM,3/23/2019 1:57:39 PM,335 Warren Dr,CHATTANOOGA,35034783,85371342,ACC1-MVC Injuries
3/23/2019 1:55:42 PM,3/23/2019 1:57:46 PM,335 Warren Dr,CHATTANOOGA,35034783,85371342,ACC1-MVC Injuries
3/23/2019 1:55:31 PM,3/23/2019 1:57:56 PM,335 Warren Dr,CHATTANOOGA,35034783,85371342,ACC2-MVC No Injuries
3/23/2019 1:45:57 PM,3/23/2019 2:04:47 PM,3100 Broad St,CHATTANOOGA,35020693,85319977,ACC2-MVC No Injuries
3/23/2019 12:49:19 PM,3/23/2019 1:27:44 PM,5700 Edgmon Rd,COLLEGEDALE,35066996,85037908,ACC2-MVC No Injuries
3/23/2019 12:39:29 PM,3/23/2019 1:10:22 PM,4000 SHALLOWFORD RD,CHATTANOOGA,35042901,85222382,ACC2-MVC No Injuries
3/23/2019 12:34:40 PM,3/23/2019 12:51:57 PM,4039 Dayton Blvd,RED BANK,35122205,85288198,ACC2-MVC No Injuries
3/23/2019 12:21:42 PM,3/23/2019 1:56:45 PM,4800 ROSSVILLE BLVD,CHATTANOOGA,34987664,85288572,ACC2-MVC No Injuries
3/23/2019 12:08:15 PM,3/23/2019 1:06:22 PM,W Martin Luther King Blvd / Broad St,CHATTANOOGA,35045740,85310460,ACC2-MVC No Injuries
3/23/2019 12:07:45 PM,3/23/2019 12:12:40 PM,303 Signal Mountain Rd,RED BANK,35086456,85326788,ACC1-MVC Injuries
3/23/2019 12:07:45 PM,3/23/2019 12:12:24 PM,303 Signal Mountain Rd,RED BANK,35086456,85326788,ACC1-MVC Injuries
3/23/2019 12:06:39 PM,3/23/2019 12:46:26 PM,303 Signal Mountain Rd,RED BANK,35086456,85326788,ACC1-MVC Injuries
