,Train_Acc,Train_Loss,Test_Acc,Test_Loss,AUC,TN,FP,FN,TP
0,99.88558079701444,0.020044415285944056,99.81679229480736,0.01940679597485416,0.9995172722718486,4432.0,0.0,35.0,14637.0
1,99.89231244581076,0.001319733997638538,99.83249581239531,0.0016752576955311204,0.9994381350660804,4431.0,1.0,31.0,14641.0
2,99.89455632874287,0.0011609833707191554,99.8429648241206,0.0015172972986711214,0.999347187255176,4431.0,1.0,29.0,14643.0
3,99.89679954305672,0.0010747759731579423,99.84819932998323,0.0014207594135101928,0.9992926554767744,4431.0,1.0,28.0,14644.0
4,99.89679954305672,0.0010366406704733447,99.84819932998323,0.0013743619857670866,0.9992951467762952,4431.0,1.0,28.0,14644.0
5,99.89679954305672,0.0009984742891226733,99.85343383584588,0.0013462805653711794,0.9992716332147679,4431.0,1.0,27.0,14645.0
6,99.91250254658941,0.0009595034786931023,99.86913735343384,0.0012930655133400028,0.999238154455157,4431.0,1.0,24.0,14648.0
7,99.91699031245363,0.0009134244405487994,99.87437185929649,0.001233299099125004,0.9992151791373534,4431.0,1.0,23.0,14649.0
8,99.9192335267675,0.0008904032653282762,99.87960636515913,0.0012034380339187053,0.999242283553437,4431.0,1.0,22.0,14650.0
9,99.9192335267675,0.0008749954472565325,99.87437185929649,0.0011885253270125765,0.999192842022822,4431.0,1.0,23.0,14649.0
10,99.9192335267675,0.0008623519143814622,99.87960636515913,0.0011710306986891766,0.9992206846017267,4431.0,1.0,22.0,14650.0
11,99.9192335267675,0.0008545615784877918,99.87960636515913,0.0011652943332232147,0.9991872750448804,4431.0,1.0,22.0,14650.0
12,99.9192335267675,0.0008402807720805465,99.87960636515913,0.0011565236557674284,0.9992123725807944,4431.0,1.0,22.0,14650.0
13,99.9192335267675,0.0008345305642368773,99.87960636515913,0.0011443535834344304,0.9991974786080416,4431.0,1.0,22.0,14650.0
14,99.9192335267675,0.0008253491695118353,99.88484087102178,0.0011383268035298144,0.9991771637520718,4431.0,1.0,21.0,14651.0
15,99.9192335267675,0.0008249983950018499,99.88484087102178,0.0011226039556444679,0.9991730115862036,4431.0,1.0,21.0,14651.0
16,99.9192335267675,0.0008246942627157366,99.88484087102178,0.0011318960005725735,0.999186060151904,4431.0,1.0,21.0,14651.0
17,99.9192335267675,0.0008243968860724187,99.88484087102178,0.0011230242940464504,0.9991773482927768,4431.0,1.0,21.0,14651.0
18,99.9192335267675,0.0008215314799935045,99.89007537688444,0.0011145320209210957,0.999189750966009,4431.0,1.0,20.0,14652.0
19,99.9192335267675,0.0008196568243548517,99.89007537688444,0.0011132142541887152,0.999151358810121,4431.0,1.0,20.0,14652.0
20,99.9192335267675,0.0008185367017232089,99.88484087102178,0.0011311279770192745,0.999203445424178,4431.0,1.0,21.0,14651.0
21,99.9192335267675,0.0008150437861205943,99.88484087102178,0.0011143044014774684,0.999168474960533,4431.0,1.0,21.0,14651.0
22,99.9192335267675,0.0008144079116301688,99.88484087102178,0.00111196250102043,0.9991993086367016,4431.0,1.0,21.0,14651.0
23,99.9192335267675,0.0008132845353526956,99.89007537688444,0.0011064860905050206,0.999178078766402,4431.0,1.0,20.0,14652.0
24,99.9192335267675,0.0008139920836100656,99.89007537688444,0.0011119854828210071,0.9991840840285188,4431.0,1.0,20.0,14652.0
25,99.9192335267675,0.0008119000454466178,99.89007537688444,0.0011158087988619053,0.9991961945123008,4431.0,1.0,20.0,14652.0
26,99.9192335267675,0.0008137680262905058,99.89007537688444,0.0011029476914397145,0.9992077206171828,4431.0,1.0,20.0,14652.0
27,99.9192335267675,0.0008109610002643633,99.88484087102178,0.001108832977826079,0.9992034146673936,4431.0,1.0,21.0,14651.0
28,99.9192335267675,0.0008112168811394857,99.88484087102178,0.0011135562161829168,0.9991874365179974,4431.0,1.0,21.0,14651.0
29,99.9192335267675,0.0008115287113026824,99.88484087102178,0.0011163769788912967,0.9991842916368122,4431.0,1.0,21.0,14651.0
30,99.9192335267675,0.0008115396772686397,99.89007537688444,0.0011112873023191292,0.9991672369999683,4431.0,1.0,20.0,14652.0
31,99.9192335267675,0.0008105853879592707,99.89007537688444,0.0011201667112581831,0.9991874826531736,4431.0,1.0,20.0,14652.0
32,99.9192335267675,0.0008104098570048135,99.88484087102178,0.0011185633559181252,0.9991879209373488,4431.0,1.0,21.0,14651.0
33,99.9192335267675,0.000811245701219834,99.89007537688444,0.001104566608575292,0.9991565028822798,4431.0,1.0,20.0,14652.0
34,99.9192335267675,0.0008124687003370723,99.88484087102178,0.0011083980590685409,0.99917927059179,4431.0,1.0,21.0,14651.0
35,99.9192335267675,0.0008098851388186403,99.89007537688444,0.0011004932799136794,0.9992109500795248,4431.0,1.0,20.0,14652.0
36,99.9192335267675,0.0008104528992346918,99.89007537688444,0.001101383007630426,0.9991930573203114,4431.0,1.0,20.0,14652.0
37,99.9192335267675,0.0008098480890074297,99.89007537688444,0.001106804607111566,0.9991903276557128,4431.0,1.0,20.0,14652.0
38,99.9192335267675,0.0008116171093283297,99.89007537688444,0.0011028227885894794,0.9991831690141886,4431.0,1.0,20.0,14652.0
39,99.9192335267675,0.0008100064910556442,99.89007537688444,0.001105416973903131,0.9991991317851928,4431.0,1.0,20.0,14652.0
40,99.9192335267675,0.0008092368176333974,99.89007537688444,0.0011046760433773863,0.9991795704704359,4431.0,1.0,20.0,14652.0
41,99.9192335267675,0.0008102873156613233,99.88484087102178,0.0011139007133470896,0.9992091200508644,4431.0,1.0,21.0,14651.0
