,Train_Acc,Train_Loss,Test_Acc,Test_Loss,AUC,TN,FP,FN,TP
0,99.99102647412636,0.02179431659654377,99.98429648241208,0.020629949764396808,0.999999861485355,4426.0,1.0,2.0,14675.0
1,100.0,0.0003345838139999541,99.99476549413737,0.00026251426649288715,0.9999999384379356,4426.0,1.0,0.0,14677.0
2,100.0,0.00016277288825543168,99.99476549413737,0.00013993286568036724,0.9999999692189678,4426.0,1.0,0.0,14677.0
3,100.0,0.00013216721218345086,99.99476549413737,0.00011189856420714009,0.9999999692189678,4426.0,1.0,0.0,14677.0
4,100.0,0.00010222680510403084,99.99476549413737,9.482967623027513e-05,1.0,4426.0,1.0,0.0,14677.0
5,100.0,8.974465259954524e-05,99.99476549413737,8.545238008843721e-05,0.9999999846094838,4426.0,1.0,0.0,14677.0
6,100.0,7.412942258570034e-05,99.99476549413737,7.553997098869996e-05,0.999999984609484,4426.0,1.0,0.0,14677.0
7,100.0,5.938768199559105e-05,99.99476549413737,7.042476950342856e-05,1.0,4426.0,1.0,0.0,14677.0
8,100.0,5.201731036757692e-05,99.99476549413737,6.139466298157722e-05,1.0,4426.0,1.0,0.0,14677.0
9,100.0,4.5821934039655266e-05,99.99476549413737,6.143105793543824e-05,1.0,4426.0,1.0,0.0,14677.0
10,100.0,3.6781665317145505e-05,99.99476549413737,6.184386571100294e-05,0.9999999692189678,4426.0,1.0,0.0,14677.0
11,100.0,3.383639402651127e-05,99.99476549413737,5.724494567887992e-05,0.9999999538284516,4426.0,1.0,0.0,14677.0
12,100.0,2.9310068241139497e-05,99.99476549413737,5.790339737743127e-05,1.0,4426.0,1.0,0.0,14677.0
13,100.0,2.5004554210030952e-05,99.99476549413737,5.378959652232202e-05,1.0,4426.0,1.0,0.0,14677.0
14,100.0,2.1377966755099523e-05,99.99476549413737,5.045350422502882e-05,1.0,4426.0,1.0,0.0,14677.0
15,100.0,1.8038919577632627e-05,99.99476549413737,5.0470464445646475e-05,1.0,4426.0,1.0,0.0,14677.0
16,100.0,1.7229591053660778e-05,99.99476549413737,5.377134873353319e-05,1.0,4426.0,1.0,0.0,14677.0
17,100.0,1.654819223792581e-05,99.99476549413737,5.082548970193574e-05,1.0,4426.0,1.0,0.0,14677.0
18,100.0,1.3033124309676473e-05,99.99476549413737,5.3022195581059135e-05,0.9999999538284516,4426.0,1.0,0.0,14677.0
19,100.0,1.4103211423066202e-05,99.99476549413737,5.3624683099684836e-05,0.9999999846094838,4426.0,1.0,0.0,14677.0
20,100.0,1.0582052566199757e-05,99.99476549413737,5.212662344803887e-05,0.9999999230474196,4426.0,1.0,0.0,14677.0
21,100.0,8.648646758077999e-06,99.99476549413737,5.031928651388926e-05,1.0,4426.0,1.0,0.0,14677.0
22,100.0,8.933909717131157e-06,99.99476549413737,5.0758259436384916e-05,1.0,4426.0,1.0,0.0,14677.0
23,100.0,8.806414143022087e-06,99.99476549413737,4.789698248927976e-05,0.9999999538284516,4426.0,1.0,0.0,14677.0
24,100.0,7.328271163142745e-06,99.99476549413737,5.213744835956793e-05,1.0,4426.0,1.0,0.0,14677.0
25,100.0,6.4004243107728736e-06,99.99476549413737,5.2664022209182616e-05,1.0,4426.0,1.0,0.0,14677.0
26,100.0,4.4992429241994884e-06,99.99476549413737,5.259810677884805e-05,0.9999999692189678,4426.0,1.0,0.0,14677.0
27,100.0,6.637182541947787e-06,99.99476549413737,5.3002121607817436e-05,0.9999999692189676,4426.0,1.0,0.0,14677.0
28,100.0,5.8725005367301224e-06,99.99476549413737,5.344948735111192e-05,0.9999999230474196,4426.0,1.0,0.0,14677.0
29,100.0,4.314938199124499e-06,99.99476549413737,5.416629261028538e-05,0.9999998153138068,4426.0,1.0,0.0,14677.0
30,100.0,4.06358498888646e-06,99.99476549413737,5.3477489451753083e-05,0.9999997845327744,4426.0,1.0,0.0,14677.0
31,100.0,2.9409365944268623e-06,99.99476549413737,5.319018856910282e-05,0.99999972297071,4426.0,1.0,0.0,14677.0
32,100.0,2.8488669037169827e-06,99.99476549413737,5.301666208910808e-05,0.9999997075801941,4426.0,1.0,0.0,14677.0
33,100.0,2.6379237199540906e-06,99.99476549413737,5.3365362147053083e-05,0.9999997075801941,4426.0,1.0,0.0,14677.0
34,100.0,2.2527358292059767e-06,99.99476549413737,5.25812414933424e-05,0.9999996767991616,4426.0,1.0,0.0,14677.0
35,100.0,1.7714626892140823e-06,99.99476549413737,5.310577158656596e-05,0.9999996921896778,4426.0,1.0,0.0,14677.0
36,100.0,1.400188051286622e-06,99.99476549413737,5.273969327828149e-05,0.9999996767991616,4426.0,1.0,0.0,14677.0
37,100.0,2.1387842436430482e-06,99.99476549413737,5.296815320022016e-05,0.999999692189678,4426.0,1.0,0.0,14677.0
38,100.0,1.5278766247543145e-06,99.99476549413737,5.273486534662486e-05,0.9999998153138068,4426.0,1.0,0.0,14677.0
39,100.0,3.1027579325965526e-06,99.99476549413737,5.270851363677242e-05,0.9999993843793556,4426.0,1.0,0.0,14677.0
40,100.0,7.455497423114912e-07,99.99476549413737,5.2940366008655924e-05,0.9999996152370972,4426.0,1.0,0.0,14677.0
41,100.0,1.3331584575592274e-06,99.99476549413737,5.288993251539328e-05,0.9999996152370974,4426.0,1.0,0.0,14677.0
42,100.0,2.2070973867990986e-06,99.99476549413737,5.255159436029397e-05,0.9999996460181296,4426.0,1.0,0.0,14677.0
43,100.0,4.0514100600056977e-07,99.99476549413737,5.24914043443195e-05,0.9999995998465812,4426.0,1.0,0.0,14677.0
44,100.0,6.394142242289792e-07,99.99476549413737,5.303129803275492e-05,0.9999990765690336,4426.0,1.0,0.0,14677.0
45,100.0,1.1872195111879829e-06,99.99476549413737,5.264426367020693e-05,0.9999990919595496,4426.0,1.0,0.0,14677.0
46,100.0,8.55928958383152e-07,99.99476549413737,5.257979571482314e-05,0.99999944594142,4426.0,1.0,0.0,14677.0
47,100.0,1.3564989030419391e-06,99.99476549413737,5.537636823507878e-05,0.9999995536750328,4426.0,1.0,0.0,14677.0
48,100.0,1.850850488641663e-06,99.99476549413737,5.2933688553927426e-05,0.9999992612552268,4426.0,1.0,0.0,14677.0
49,100.0,2.5164281406779044e-06,99.99476549413735,5.504801135393908e-05,0.999999584456065,4426.0,1.0,0.0,14677.0
