Accident,Latitude,Longitude,Date,Time,Hour,DayFrame,WeekDay,WeekEnd,Precipitation_Intensity,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,Weekday
1,34.993013,-85.267266,2017-01-01,0:15:24,0,1,0,1,0.0207,0,0,1,0,0,1,15,22,26,0,7,15,6
1,35.02629,-85.323702,2017-01-01,0:29:19,0,1,0,1,0.021,0,0,1,0,0,1,46,13,24,0,2,1,6
1,35.052257,-85.304597,2017-01-01,0:39:26,0,1,0,1,0.0208,0,0,1,0,0,1,156,14,20,1,2,17,6
1,35.031304999999996,-85.321025,2017-01-01,0:57:43,0,1,0,1,0.021,0,0,1,0,0,1,46,13,24,0,2,1,6
1,35.052314,-85.30963299999999,2017-01-01,1:00:39,1,1,0,1,0.0208,0,0,1,0,0,1,155,13,20,1,2,5,6
1,35.08115,-85.078231,2017-01-01,1:04:56,1,1,0,1,0.0199,0,0,1,0,0,1,821,38,4,1,7,10,6
1,35.114979,-85.308705,2017-01-01,1:11:20,1,1,0,1,0.0204,0,0,1,0,0,1,528,9,11,0,7,6,6
1,35.041303000000006,-85.153824,2017-01-01,1:18:08,1,1,0,1,0.0203,0,0,1,0,0,1,416,32,14,1,7,10,6
0,-85.08973366,-85.08973366,2017-01-01,1:00:00,1,1,0,1,0.043,0,0,1,0,0,1,723,6,39,7,0,0,6
1,35.023771,-85.29987,2017-01-01,2:25:01,2,1,0,1,0.0211,0,1,0,0,0,1,73,16,23,1,7,25,6
1,35.02727,-85.224522,2017-01-01,3:35:37,3,1,0,1,0.0203,0,1,0,0,0,1,200,25,19,0,7,17,6
1,35.026965999999994,-85.22371899999999,2017-01-01,3:36:33,3,1,0,1,0.0203,0,1,0,0,0,1,200,25,19,0,7,17,6
0,-85.20671956,-85.20671956,2017-01-01,3:00:00,3,1,0,1,0.013999999999999999,0,0,1,0,0,1,499,6,25,12,0,7,6
1,35.075117,-85.251764,2017-01-01,4:53:23,4,1,0,1,0.0211,0,1,0,0,0,1,403,19,14,0,7,12,6
0,-85.16672379,-85.16672379,2017-01-01,4:00:00,4,1,0,1,0.017,0,0,1,0,0,1,810,6,27,4,0,7,6
1,35.074127000000004,-85.252797,2017-01-01,5:01:06,5,2,0,1,0.0211,0,1,0,0,0,1,402,18,14,0,5,12,6
1,35.075117,-85.251764,2017-01-01,5:01:07,5,2,0,1,0.0211,0,1,0,0,0,1,403,19,14,0,7,12,6
0,-85.21879559999999,-85.21879559999999,2017-01-01,5:00:00,5,2,0,1,0.022000000000000002,0,0,1,0,0,1,628,6,22,9,0,0,6
0,-85.22046329999999,-85.22046329999999,2017-01-01,5:00:00,5,2,0,1,0.021,0,0,1,0,0,1,772,6,20,5,0,7,6
0,-85.06651031,-85.06651031,2017-01-01,6:00:00,6,2,0,1,0.022000000000000002,0,0,1,0,0,1,877,6,40,2,1,0,6
0,-85.21948642,-85.21948642,2017-01-01,6:00:00,6,2,0,1,0.026000000000000002,0,0,1,0,0,1,319,6,25,16,0,2,6
1,35.046084,-85.156225,2017-01-01,7:11:06,7,2,0,1,0.0202,0,0,0,1,0,1,460,31,13,0,7,13,6
1,35.007894,-85.200822,2017-01-01,7:47:16,7,2,0,1,0.0204,0,0,0,1,0,1,140,29,21,1,2,8,6
0,-85.07372419,-85.07372419,2017-01-01,7:00:00,7,2,0,1,0.021,0,0,1,0,0,1,876,6,39,2,0,0,6
0,-85.18022341,-85.18022341,2017-01-01,7:00:00,7,2,0,1,0.022000000000000002,0,0,1,0,0,1,369,6,30,15,1,7,6
0,-85.27487895,-85.27487895,2017-01-01,7:00:00,7,2,0,1,0.022000000000000002,0,0,1,0,0,1,445,6,16,13,0,7,6
0,-85.03365338,-85.03365338,2017-01-01,7:00:00,7,2,0,1,0.021,0,0,1,0,0,1,856,6,45,3,0,7,6
0,-85.22822132,-85.22822132,2017-01-01,7:00:00,7,2,0,1,0.022000000000000002,0,0,1,0,0,1,137,6,26,21,0,7,6
0,-85.21476944,-85.21476944,2017-01-01,7:00:00,7,2,0,1,0.022000000000000002,0,0,1,0,0,1,587,6,23,10,1,7,6
0,-85.17857035,-85.17857035,2017-01-01,7:00:00,7,2,0,1,0.021,0,0,1,0,0,1,207,6,32,19,1,7,6
1,35.043081,-85.115657,2017-01-01,8:38:38,8,2,0,1,0.0205,0,0,0,1,0,1,555,36,11,0,7,11,6
1,35.032188,-85.31911600000001,2017-01-01,8:41:51,8,2,0,1,0.021,0,0,0,1,0,1,70,13,23,0,5,1,6
1,35.02629,-85.323702,2017-01-01,8:44:15,8,2,0,1,0.021,0,0,0,1,0,1,46,13,24,0,2,1,6
0,-85.27403545,-85.27403545,2017-01-01,8:00:00,8,2,0,1,0.016,0,0,1,0,0,1,356,6,17,15,0,5,6
0,-85.22920754,-85.22920754,2017-01-01,8:00:00,8,2,0,1,0.017,0,0,1,0,0,1,585,6,21,10,1,9,6
1,35.100297999999995,-85.15929399999999,2017-01-01,9:52:20,9,2,0,1,0.0201,0,0,0,1,0,1,747,28,6,0,4,2,6
0,-85.22198825,-85.22198825,2017-01-01,9:00:00,9,2,0,1,0.016,0,0,1,0,0,1,586,6,22,10,1,4,6
0,-85.25070064,-85.25070064,2017-01-01,9:00:00,9,2,0,1,0.016,0,0,1,0,0,1,197,6,22,19,0,7,6
0,-85.27084721,-85.27084721,2017-01-01,9:00:00,9,2,0,1,0.016,0,0,1,0,0,1,401,6,17,14,0,5,6
0,-85.22738626,-85.22738626,2017-01-01,9:00:00,9,2,0,1,0.016,0,0,1,0,0,1,84,6,27,23,0,7,6
1,35.032342,-85.318729,2017-01-01,10:00:53,10,3,0,1,0.021,0,0,0,1,0,1,70,13,23,0,5,1,6
1,35.029902,-85.32220699999999,2017-01-01,10:02:21,10,3,0,1,0.021,0,0,0,1,0,1,46,13,24,0,2,1,6
1,35.027231,-85.323459,2017-01-01,10:03:09,10,3,0,1,0.021,0,0,0,1,0,1,46,13,24,0,2,1,6
1,35.026191,-85.303623,2017-01-01,10:12:24,10,3,0,1,0.0211,0,0,0,1,0,1,73,16,23,1,7,25,6
1,34.995785999999995,-85.26943299999999,2017-01-01,10:20:22,10,3,0,1,0.0207,0,0,0,1,0,1,14,21,26,0,7,20,6
1,35.026191,-85.303623,2017-01-01,10:20:24,10,3,0,1,0.0211,0,0,0,1,0,1,73,16,23,1,7,25,6
1,34.995785999999995,-85.26943299999999,2017-01-01,10:33:39,10,3,0,1,0.0207,0,0,0,1,0,1,14,21,26,0,7,20,6
1,35.02629,-85.323702,2017-01-01,10:35:12,10,3,0,1,0.021,0,0,0,1,0,1,46,13,24,0,2,1,6
0,-85.28678366,-85.28678366,2017-01-01,10:00:00,10,3,0,1,0.013999999999999999,0,0,1,0,0,1,192,6,17,19,0,7,6
0,-85.37084922,-85.37084922,2017-01-01,10:00:00,10,3,0,1,0.015,0,0,1,0,0,1,20,6,8,25,0,0,6
1,35.027231,-85.323459,2017-01-01,11:07:49,11,3,0,1,0.021,0,1,0,0,0,1,46,13,24,0,2,1,6
1,35.019833,-85.336134,2017-01-01,11:13:01,11,3,0,1,0.021,0,1,0,0,0,1,5,12,26,1,0,5,6
1,35.080754,-85.297037,2017-01-01,11:17:08,11,3,0,1,0.0207,0,1,0,0,0,1,352,13,15,0,7,8,6
1,35.019833,-85.336134,2017-01-01,11:40:39,11,3,0,1,0.021,0,1,0,0,0,1,5,12,26,1,0,5,6
1,35.031949,-85.317264,2017-01-01,11:42:54,11,3,0,1,0.021,0,1,0,0,0,1,71,14,23,1,5,8,6
1,35.115429,-85.280018,2017-01-01,11:56:53,11,3,0,1,0.0204,0,1,0,0,0,1,577,13,10,0,0,8,6
1,35.090994,-85.187957,2017-01-01,12:12:59,12,3,0,1,0.0207,0,1,0,0,0,1,671,25,8,0,7,16,6
1,35.02156,-85.297411,2017-01-01,12:23:55,12,3,0,1,0.021,0,1,0,0,0,1,50,17,24,1,2,5,6
0,-85.37515391,-85.37515391,2017-01-01,12:00:00,12,3,0,1,0.006999999999999999,0,0,1,0,0,1,342,6,3,15,0,0,6
0,-85.13859114,-85.13859114,2017-01-01,12:00:00,12,3,0,1,0.011000000000000001,0,0,1,0,0,1,553,6,34,11,1,7,6
0,-85.30992421,-85.30992421,2017-01-01,12:00:00,12,3,0,1,0.008,0,0,1,0,0,1,49,6,16,24,0,7,6
1,35.032049,-85.311255,2017-01-01,13:03:08,13,4,0,1,0.0211,0,1,0,0,0,1,71,14,23,1,5,8,6
1,35.043556,-85.163414,2017-01-01,13:21:58,13,4,0,1,0.0202,0,1,0,0,0,1,415,31,14,0,7,13,6
1,35.044088,-85.160208,2017-01-01,13:43:07,13,4,0,1,0.0202,0,1,0,0,0,1,460,31,13,0,7,13,6
0,-85.29952425,-85.29952425,2017-01-01,13:00:00,13,4,0,1,0.002,0,1,0,0,0,1,74,6,17,23,1,2,6
1,35.021218,-85.26686099999999,2017-01-01,14:40:49,14,4,0,1,0.0207,0,0,0,1,0,1,103,20,22,0,7,23,6
1,35.01068,-85.244059,2017-01-01,14:44:16,14,4,0,1,0.0206,0,0,0,1,0,1,106,23,22,1,7,27,6
1,35.032123,-85.318901,2017-01-01,15:15:10,15,4,0,1,0.021,0,0,0,1,0,1,70,13,23,0,5,1,6
1,35.019094,-85.177674,2017-01-01,15:24:54,15,4,0,1,0.0202,0,0,0,1,0,1,241,31,18,0,7,11,6
1,35.027085,-85.172735,2017-01-01,15:26:18,15,4,0,1,0.0202,0,0,0,1,0,1,280,31,17,1,7,10,6
1,35.043033,-85.156655,2017-01-01,15:42:19,15,4,0,1,0.0203,0,0,0,1,0,1,461,32,13,0,2,10,6
1,35.02629,-85.323702,2017-01-01,15:48:29,15,4,0,1,0.021,0,0,0,1,0,1,46,13,24,0,2,1,6
1,35.052273,-85.149858,2017-01-01,15:51:03,15,4,0,1,0.0202,0,0,0,1,0,1,506,32,12,0,7,13,6
0,-85.12825240000001,-85.12825240000001,2017-01-01,15:00:00,15,4,0,1,0.0,0,0,0,1,0,0,891,6,31,1,0,7,6
0,-85.2107441,-85.2107441,2017-01-01,16:00:00,16,4,0,1,0.001,0,0,0,1,0,0,543,6,24,11,0,2,6
0,-85.14662501,-85.14662501,2017-01-01,16:00:00,16,4,0,1,0.001,0,0,0,1,0,0,638,6,32,9,0,2,6
0,-85.27656651,-85.27656651,2017-01-01,16:00:00,16,4,0,1,0.0,0,0,0,1,0,0,620,6,14,9,0,7,6
1,35.028387,-85.350032,2017-01-01,17:00:01,17,4,0,1,0.0212,0,0,0,1,0,1,22,10,25,0,0,1,6
1,35.045142,-85.10984499999999,2017-01-01,17:52:37,17,4,0,1,0.0205,0,0,0,1,0,1,556,37,11,0,7,10,6
0,-85.25472834,-85.25472834,2017-01-01,17:00:00,17,4,0,1,0.001,0,0,0,1,0,0,231,6,21,18,0,7,6
1,35.034528,-85.15870600000001,2017-01-01,18:02:33,18,1,0,1,0.0203,0,1,0,0,0,1,371,32,15,1,7,10,6
1,35.018374,-85.173064,2017-01-01,18:18:39,18,1,0,1,0.0203,0,1,0,0,0,1,241,31,18,0,7,11,6
1,35.024755,-85.247548,2017-01-01,18:44:21,18,1,0,1,0.0207,0,1,0,0,0,1,133,22,21,0,7,20,6
1,35.02629,-85.323702,2017-01-01,18:59:56,18,1,0,1,0.021,0,0,0,1,0,1,46,13,24,0,2,1,6
0,-85.20671956,-85.20671956,2017-01-01,18:00:00,18,1,0,1,0.001,0,0,1,0,0,0,499,6,25,12,0,7,6
0,-85.2355906,-85.2355906,2017-01-01,18:00:00,18,1,0,1,0.001,0,0,0,1,0,0,495,6,21,12,0,7,6
1,35.081276,-85.29946600000001,2017-01-01,19:04:00,19,1,0,1,0.0207,0,0,0,1,0,1,352,13,15,0,7,8,6
1,35.016830999999996,-85.28129200000001,2017-01-01,19:13:54,19,1,0,1,0.0207,0,1,0,0,0,1,52,19,24,1,7,19,6
1,35.014565999999995,-85.27282,2017-01-01,19:15:55,19,1,0,1,0.0206,0,1,0,0,0,1,77,20,23,1,7,19,6
1,35.028932,-85.322434,2017-01-01,19:21:37,19,1,0,1,0.021,0,0,0,1,0,1,46,13,24,0,2,1,6
1,35.02629,-85.323702,2017-01-01,19:24:41,19,1,0,1,0.021,0,0,0,1,0,1,46,13,24,0,2,1,6
1,35.028932,-85.322434,2017-01-01,19:24:47,19,1,0,1,0.021,0,0,0,1,0,1,46,13,24,0,2,1,6
1,35.089793,-85.312554,2017-01-01,20:24:07,20,1,0,1,0.0204,0,1,0,0,0,1,350,11,15,0,7,11,6
0,-85.13941059,-85.13941059,2017-01-01,20:00:00,20,1,0,1,0.012,0,0,1,0,0,1,639,6,33,9,0,2,6
0,-85.15776316,-85.15776316,2017-01-01,20:00:00,20,1,0,1,0.012,0,0,1,0,0,1,283,6,34,17,0,7,6
0,-85.14908824,-85.14908824,2017-01-01,20:00:00,20,1,0,1,0.011000000000000001,0,0,1,0,0,1,840,6,29,3,0,7,6
1,35.028932,-85.322434,2017-01-01,21:49:37,21,1,0,1,0.021,0,0,1,0,0,1,46,13,24,0,2,1,6
1,35.033086,-85.318441,2017-01-01,21:50:38,21,1,0,1,0.021,0,0,1,0,0,1,70,13,23,0,5,1,6
1,35.030287,-85.273617,2017-01-01,22:07:32,22,1,0,1,0.0211,0,0,1,0,0,1,130,19,21,0,7,19,6
0,-85.28060053,-85.28060053,2017-01-01,22:00:00,22,1,0,1,0.06,0,0,1,0,0,1,659,6,13,8,0,7,6
0,-85.32224957,-85.32224957,2017-01-01,22:00:00,22,1,0,1,0.06,0,0,1,0,0,1,483,6,9,12,0,7,6
1,35.035879,-85.274609,2017-01-01,23:40:33,23,1,0,1,0.0212,0,0,1,0,0,1,160,18,20,0,2,14,6
1,35.025831,-85.279386,2018-01-14,0:57:47,0,1,0,1,0.0,1,0,0,0,0,0,101,18,22,0,7,16,6
1,35.025831,-85.279386,2018-01-14,1:11:00,1,1,0,1,0.0,1,0,0,0,0,0,101,18,22,0,7,16,6
1,35.025040999999995,-85.277153,2018-01-14,1:11:01,1,1,0,1,0.0,1,0,0,0,0,0,102,19,22,0,7,22,6
1,35.041037,-85.192776,2018-01-14,1:48:26,1,1,0,1,0.0,1,0,0,0,0,0,322,28,16,0,2,6,6
0,-85.23475409,-85.23475409,2018-01-14,1:00:00,1,1,0,1,0.0,1,0,0,0,0,0,406,6,22,14,0,7,6
0,-85.33436799,-85.33436799,2018-01-14,1:00:00,1,1,0,1,0.0,1,0,0,0,0,0,612,6,6,9,0,7,6
1,35.062991,-85.15713000000001,2018-01-14,2:22:49,2,1,0,1,0.0,1,0,0,0,0,0,549,30,11,0,7,2,6
0,-85.27403545,-85.27403545,2018-01-14,2:00:00,2,1,0,1,0.0,1,0,0,0,0,0,356,6,17,15,0,5,6
0,-85.12015232,-85.12015232,2018-01-14,2:00:00,2,1,0,1,0.0,1,0,0,0,0,0,511,6,37,12,0,7,6
1,35.067669,-85.25354200000001,2018-01-14,3:18:44,3,1,0,1,0.0,1,0,0,0,0,0,358,19,15,0,7,14,6
0,-85.13137847,-85.13137847,2018-01-14,3:00:00,3,1,0,1,0.0,1,0,0,0,0,0,554,6,35,11,0,7,6
0,-85.31268885,-85.31268885,2018-01-14,4:00:00,4,1,0,1,0.0,1,0,0,0,0,0,615,6,9,9,0,7,6
0,-85.27422013,-85.27422013,2018-01-14,4:00:00,4,1,0,1,0.0,1,0,0,0,0,0,732,6,13,6,0,7,6
0,-85.26916188,-85.26916188,2018-01-14,5:00:00,5,2,0,1,0.0,1,0,0,0,0,0,229,6,19,18,0,7,6
0,-85.33118135,-85.33118135,2018-01-14,5:00:00,5,2,0,1,0.0,1,0,0,0,0,0,652,6,6,8,0,7,6
0,-85.32924577,-85.32924577,2018-01-14,5:00:00,5,2,0,1,0.0,1,0,0,0,0,0,123,6,12,21,0,7,6
0,-85.22920754,-85.22920754,2018-01-14,5:00:00,5,2,0,1,0.0,1,0,0,0,0,0,585,6,21,10,1,9,6
1,35.062628000000004,-85.194113,2018-01-14,6:11:30,6,2,0,1,0.0,0,1,0,0,0,0,455,26,13,0,2,1,6
1,35.061371,-85.193635,2018-01-14,6:11:30,6,2,0,1,0.0,1,0,0,0,0,0,455,26,13,0,2,1,6
0,-85.27084721,-85.27084721,2018-01-14,6:00:00,6,2,0,1,0.0,1,0,0,0,0,0,401,6,17,14,0,5,6
0,-85.25254737,-85.25254737,2018-01-14,6:00:00,6,2,0,1,0.0,1,0,0,0,0,0,735,6,16,6,0,7,6
0,-85.08248395,-85.08248395,2018-01-14,6:00:00,6,2,0,1,0.0,1,0,0,0,0,0,338,6,44,16,0,7,6
0,-85.12103428,-85.12103428,2018-01-14,6:00:00,6,2,0,1,0.0,1,0,0,0,0,0,892,6,32,1,0,7,6
0,-85.22198825,-85.22198825,2018-01-14,6:00:00,6,2,0,1,0.0,1,0,0,0,0,0,586,6,22,10,1,4,6
0,-85.31183853,-85.31183853,2018-01-14,6:00:00,6,2,0,1,0.0,1,0,0,0,0,0,529,6,10,11,0,7,6
0,-85.09852127,-85.09852127,2018-01-14,6:00:00,6,2,0,1,0.0,1,0,0,0,0,0,514,6,40,12,0,7,6
0,-85.22822132,-85.22822132,2018-01-14,7:00:00,7,2,0,1,0.0,1,0,0,0,0,0,137,6,26,21,0,7,6
0,-85.24280956,-85.24280956,2018-01-14,7:00:00,7,2,0,1,0.0,1,0,0,0,0,0,494,6,20,12,0,7,6
0,-85.07372419,-85.07372419,2018-01-14,7:00:00,7,2,0,1,0.0,1,0,0,0,0,0,876,6,39,2,0,0,6
0,-85.10491771,-85.10491771,2018-01-14,8:00:00,8,2,0,1,0.0,1,0,0,0,0,0,424,6,40,14,0,7,6
0,-85.22017508,-85.22017508,2018-01-14,8:00:00,8,2,0,1,0.0,1,0,0,0,0,0,85,6,28,23,0,7,6
0,-85.17311744,-85.17311744,2018-01-14,8:00:00,8,2,0,1,0.0,1,0,0,0,0,0,746,6,27,6,0,0,6
0,-85.25254737,-85.25254737,2018-01-14,8:00:00,8,2,0,1,0.0,1,0,0,0,0,0,735,6,16,6,0,7,6
0,-85.19784299,-85.19784299,2018-01-14,8:00:00,8,2,0,1,0.0,1,0,0,0,0,0,322,6,28,16,0,2,6
1,35.045478,-85.30311400000001,2018-01-14,9:16:35,9,2,0,1,0.0,0,1,0,0,0,0,125,14,21,1,2,19,6
0,-85.07052085,-85.07052085,2018-01-14,9:00:00,9,2,0,1,0.0,1,0,0,0,0,0,899,6,39,1,0,7,6
0,-85.07052085,-85.07052085,2018-01-14,9:00:00,9,2,0,1,0.0,1,0,0,0,0,0,899,6,39,1,0,7,6
0,-85.32032337,-85.32032337,2018-01-14,9:00:00,9,2,0,1,0.0,0,1,0,0,0,0,27,6,15,25,0,4,6
0,-85.10258451,-85.10258451,2018-01-14,9:00:00,9,2,0,1,0.0,1,0,0,0,0,0,872,6,35,2,0,7,6
0,-85.18187718,-85.18187718,2018-01-14,9:00:00,9,2,0,1,0.0,1,0,0,0,0,0,547,6,28,11,0,5,6
0,-85.03685815,-85.03685815,2018-01-14,9:00:00,9,2,0,1,0.0,1,0,0,0,0,0,828,6,45,4,0,7,6
0,-85.07531039,-85.07531039,2018-01-14,10:00:00,10,3,0,1,0.0,1,0,0,0,0,0,725,6,41,7,0,7,6
0,-85.21962936,-85.21962936,2018-01-14,10:00:00,10,3,0,1,0.0,1,0,0,0,0,0,705,6,21,7,0,2,6
0,-85.32714113,-85.32714113,2018-01-14,10:00:00,10,3,0,1,0.0,1,0,0,0,0,0,613,6,7,9,0,7,6
1,35.007176,-85.231362,2018-01-14,11:56:43,11,3,0,1,0.0,0,1,0,0,0,0,108,25,22,1,7,22,6
0,-85.2795661,-85.2795661,2018-01-14,11:00:00,11,3,0,1,0.0,1,0,0,0,0,0,193,6,18,19,0,7,6
0,-85.19950299,-85.19950299,2018-01-14,11:00:00,11,3,0,1,0.0,1,0,0,0,0,0,500,6,26,12,1,2,6
1,35.04384,-85.164693,2018-01-14,12:04:19,12,3,0,1,0.0,1,0,0,0,0,0,415,31,14,0,7,13,6
1,35.037152,-85.263515,2018-01-14,12:32:27,12,3,0,1,0.0,1,0,0,0,0,0,162,20,20,0,7,25,6
1,35.004334,-85.221655,2018-01-14,12:57:53,12,3,0,1,0.0,1,0,0,0,0,0,109,26,22,1,7,21,6
0,-85.14498372,-85.14498372,2018-01-14,12:00:00,12,3,0,1,0.0,1,0,0,0,0,0,463,6,34,13,0,7,6
0,-85.19145809999999,-85.19145809999999,2018-01-14,12:00:00,12,3,0,1,0.0,1,0,0,0,0,0,412,6,28,14,1,2,6
0,-85.33265979,-85.33265979,2018-01-14,12:00:00,12,3,0,1,0.0,1,0,0,0,0,0,437,6,8,13,0,7,6
1,35.011033000000005,-85.15783,2018-01-14,14:22:52,14,4,0,1,0.0,0,1,0,0,0,0,243,33,18,0,7,12,6
1,35.126626,-85.310272,2018-01-14,14:29:05,14,4,0,1,0.0,1,0,0,0,0,0,573,9,10,0,7,2,6
1,35.063944,-85.309655,2018-01-14,14:30:19,14,4,0,1,0.0,0,1,0,0,0,0,223,13,18,0,7,30,6
1,35.068519,-85.21797,2018-01-14,14:45:10,14,4,0,1,0.0,1,0,0,0,0,0,452,23,13,0,7,2,6
0,-85.23407179,-85.23407179,2018-01-14,14:00:00,14,4,0,1,0.0,1,0,0,0,0,0,703,6,19,7,1,7,6
0,-85.26579347,-85.26579347,2018-01-14,14:00:00,14,4,0,1,0.0,1,0,0,0,0,0,16,6,23,26,0,7,6
1,35.083886,-85.197621,2018-01-14,15:08:12,15,4,0,1,0.0,0,1,0,0,0,0,588,24,10,1,7,10,6
1,35.039964000000005,-85.268586,2018-01-14,16:26:52,16,4,0,1,0.0,1,0,0,0,0,0,161,19,20,0,7,25,6
1,35.038605,-85.156247,2018-01-14,17:26:41,17,4,0,1,0.0,0,1,0,0,0,0,416,32,14,1,7,10,6
1,35.040628999999996,-85.309825,2018-01-14,17:33:36,17,4,0,1,0.0,0,1,0,0,0,0,97,14,22,1,7,20,6
0,-85.25875684,-85.25875684,2018-01-14,18:00:00,18,1,0,1,0.0,1,0,0,0,0,0,269,6,20,17,0,7,6
0,-85.1530179,-85.1530179,2018-01-14,19:00:00,19,1,0,1,0.0,1,0,0,0,0,0,551,6,32,11,0,7,6
1,35.094837,-85.31135,2018-01-14,21:16:15,21,1,0,1,0.0,1,0,0,0,0,0,394,10,14,1,0,3,6
1,35.002989,-85.21210699999999,2018-01-14,21:22:00,21,1,0,1,0.0,1,0,0,0,0,0,111,28,22,1,7,8,6
1,34.993709,-85.206471,2018-01-14,21:26:48,21,1,0,1,0.0,1,0,0,0,0,0,86,29,23,1,7,13,6
1,35.031135,-85.11506899999999,2018-01-14,21:28:54,21,1,0,1,0.0,1,0,0,0,0,0,466,37,13,0,7,14,6
1,35.002989,-85.21210699999999,2018-01-14,21:49:37,21,1,0,1,0.0,1,0,0,0,0,0,111,28,22,1,7,8,6
0,-85.09933358,-85.09933358,2018-01-14,21:00:00,21,1,0,1,0.0,1,0,0,0,0,0,603,6,39,10,0,0,6
0,-85.28867103,-85.28867103,2018-01-14,21:00:00,21,1,0,1,0.0,1,0,0,0,0,0,730,6,11,6,1,7,6
0,-85.11450879,-85.11450879,2018-01-14,21:00:00,21,1,0,1,0.0,1,0,0,0,0,0,289,6,40,17,0,7,6
1,35.051224,-85.314525,2018-01-14,22:04:34,22,1,0,1,0.0,1,0,0,0,0,0,155,13,20,1,2,5,6
0,-85.27403545,-85.27403545,2018-01-14,22:00:00,22,1,0,1,0.0,1,0,0,0,0,0,356,6,17,15,0,5,6
0,-85.25086827,-85.25086827,2018-01-14,22:00:00,22,1,0,1,0.0,1,0,0,0,0,0,582,6,18,10,0,0,6
0,-85.38642528,-85.38642528,2018-01-14,23:00:00,23,1,0,1,0.0,1,0,0,0,0,0,385,6,1,14,0,0,6
0,-85.12810752,-85.12810752,2018-01-14,23:00:00,23,1,0,1,0.0,1,0,0,0,0,0,214,6,39,19,0,7,6
1,35.0758,-85.172165,2017-01-15,1:50:56,1,1,0,1,0.0,0,1,0,0,0,0,592,28,10,0,7,11,6
1,35.075772,-85.172675,2017-01-15,1:51:08,1,1,0,1,0.0,0,1,0,0,0,0,592,28,10,0,7,11,6
0,-85.15950495,-85.15950495,2017-01-15,1:00:00,1,1,0,1,0.0,0,1,0,0,0,0,811,6,28,4,0,7,6
1,35.0758,-85.172165,2017-01-15,2:07:34,2,1,0,1,0.0,0,1,0,0,0,0,592,28,10,0,7,11,6
1,35.022062,-85.198914,2017-01-15,2:08:56,2,1,0,1,0.0,0,1,0,0,0,0,203,28,19,0,2,5,6
1,35.063590999999995,-85.31124799999999,2017-01-15,2:37:05,2,1,0,1,0.0,0,1,0,0,0,0,222,12,18,1,7,16,6
0,-85.24129373,-85.24129373,2017-01-15,2:00:00,2,1,0,1,0.0,0,1,0,0,0,0,702,6,18,7,1,7,6
0,-85.30122019,-85.30122019,2017-01-15,2:00:00,2,1,0,1,0.0,0,1,0,0,0,0,190,6,15,19,0,2,6
0,-85.1530179,-85.1530179,2017-01-15,3:00:00,3,1,0,1,0.0,0,1,0,0,0,0,551,6,32,11,0,7,6
0,-85.33755415,-85.33755415,2017-01-15,3:00:00,3,1,0,1,0.0,0,1,0,0,0,0,570,6,6,10,0,7,6
1,35.002302,-85.165635,2017-01-15,5:36:10,5,2,0,1,0.0,0,1,0,0,0,0,175,33,20,0,7,5,6
0,-85.23057426,-85.23057426,2017-01-15,5:00:00,5,2,0,1,0.0,0,1,0,0,0,0,60,6,27,24,0,7,6
0,-85.21615318,-85.21615318,2017-01-15,6:00:00,6,2,0,1,0.0,0,1,0,0,0,0,62,6,29,24,0,7,6
0,-85.23794435,-85.23794435,2017-01-15,6:00:00,6,2,0,1,0.0,0,1,0,0,0,0,361,6,22,15,0,7,6
0,-85.1961837,-85.1961837,2017-01-15,6:00:00,6,2,0,1,0.0,0,1,0,0,0,0,172,6,30,20,1,7,6
0,-85.05688154,-85.05688154,2017-01-15,7:00:00,7,2,0,1,0.0,0,1,0,0,0,0,690,6,44,8,0,7,6
0,-85.25893021,-85.25893021,2017-01-15,7:00:00,7,2,0,1,0.0,0,1,0,0,0,0,662,6,16,8,0,7,6
1,34.991771,-85.208651,2017-01-15,8:51:58,8,2,0,1,0.0,0,1,0,0,0,0,86,29,23,1,7,13,6
1,35.005439,-85.149292,2017-01-15,8:57:14,8,2,0,1,0.0,0,1,0,0,0,0,245,35,18,0,2,3,6
0,-85.30695225,-85.30695225,2017-01-15,8:00:00,8,2,0,1,0.0,0,1,0,0,0,0,396,6,12,14,0,7,6
0,-85.07372419,-85.07372419,2017-01-15,8:00:00,8,2,0,1,0.0,0,1,0,0,0,0,876,6,39,2,0,0,6
0,-85.12498317,-85.12498317,2017-01-15,8:00:00,8,2,0,1,0.0,0,1,0,0,0,0,641,6,35,9,1,0,6
0,-85.16672379,-85.16672379,2017-01-15,8:00:00,8,2,0,1,0.0,0,1,0,0,0,0,810,6,27,4,0,7,6
0,-85.22198825,-85.22198825,2017-01-15,8:00:00,8,2,0,1,0.0,0,1,0,0,0,0,586,6,22,10,1,4,6
0,-85.23794435,-85.23794435,2017-01-15,8:00:00,8,2,0,1,0.0,0,1,0,0,0,0,361,6,22,15,0,7,6
0,-85.08252179,-85.08252179,2017-01-15,8:00:00,8,2,0,1,0.0,0,1,0,0,0,0,724,6,40,7,0,0,6
0,-85.21948642,-85.21948642,2017-01-15,8:00:00,8,2,0,1,0.0,0,1,0,0,0,0,319,6,25,16,0,2,6
0,-85.33118135,-85.33118135,2017-01-15,9:00:00,9,2,0,1,0.0,0,1,0,0,0,0,652,6,6,8,0,7,6
