Latitude,Longitude,Hour,Grid_Num,Join_Count,NBR_LANES,TY_TERRAIN,FUNC_CLASS,Clear,Cloudy,DayFrame,DayOfWeek,Foggy,Rain,RainBefore,Snow,Unix,WeekDay,cloudCover,dewPoint,humidity,precipIntensity,temperature,windSpeed,visibility,uvIndex,pressure,roundAbout
34.98311234,-85.46806323,0,1,14.0,4.0,2.0,11.0,0,1,1,0.0,0,0,0,0,1580101200,1,0.63,35.89,0.81,0.0024,41.13,2.76,10.0,0,1015.9,0
34.98311234,-85.46806323,4,1,14.0,4.0,2.0,11.0,0,0,1,0.0,0,1,1,0,1580115600,1,0.76,38.03,0.89,0.0103,41.09,2.95,10.0,0,1014.9,0
34.98311234,-85.46806323,8,1,14.0,4.0,2.0,11.0,0,0,2,0.0,0,1,1,0,1580130000,1,0.96,41.6,0.96,0.0035,42.72,4.17,9.349,0,1014.7,0
34.98311234,-85.46806323,12,1,14.0,4.0,2.0,11.0,0,0,3,0.0,0,1,1,0,1580144400,1,1.0,45.28,0.98,0.0025,45.7,6.68,9.76,2,1015.3,0
34.98311234,-85.46806323,16,1,14.0,4.0,2.0,11.0,1,0,4,0.0,0,0,0,0,1580158800,1,0.13,43.33,0.72,0.001,52.2,8.28,10.0,1,1013.7,0
34.98311234,-85.46806323,20,1,14.0,4.0,2.0,11.0,1,0,1,0.0,0,0,0,0,1580173200,1,0.02,37.39,0.76,0.0012,44.48,3.56,10.0,0,1015.9,0
34.98311234,-85.46806323,23,1,14.0,4.0,2.0,11.0,1,0,1,0.0,0,0,0,0,1580184000,1,0.0,34.11,0.81,0.0,39.51,3.17,10.0,0,1016.8,0
34.98735687,-85.46071149,0,2,2.0,2.0,2.0,17.0,0,1,1,0.0,0,0,0,0,1580101200,1,0.63,35.38,0.82,0.0023,40.59,2.75,10.0,0,1015.9,0
34.98735687,-85.46071149,4,2,2.0,2.0,2.0,17.0,0,0,1,0.0,0,1,1,0,1580115600,1,0.76,37.8,0.9,0.0102,40.56,2.95,10.0,0,1014.9,0
34.98735687,-85.46071149,8,2,2.0,2.0,2.0,17.0,0,0,2,0.0,0,1,1,0,1580130000,1,0.96,41.31,0.97,0.0035,42.11,4.15,9.412,0,1014.7,0
34.98735687,-85.46071149,12,2,2.0,2.0,2.0,17.0,0,0,3,0.0,0,1,1,0,1580144400,1,1.0,44.67,0.99,0.0024,44.99,6.69,9.814,2,1015.3,0
34.98735687,-85.46071149,16,2,2.0,2.0,2.0,17.0,1,0,4,0.0,0,0,0,0,1580158800,1,0.13,42.27,0.73,0.001,50.77,8.28,10.0,1,1013.7,0
34.98735687,-85.46071149,20,2,2.0,2.0,2.0,17.0,1,0,1,0.0,0,0,0,0,1580173200,1,0.01,36.98,0.78,0.0012,43.51,3.55,10.0,0,1015.9,0
34.98735687,-85.46071149,23,2,2.0,2.0,2.0,17.0,1,0,1,0.0,0,0,0,0,1580184000,1,0.0,33.57,0.81,0.0,38.96,3.14,10.0,0,1016.7,0
34.98311234,-85.40924928,0,3,111.0,4.0,2.0,11.0,0,1,1,0.0,0,0,0,0,1580101200,1,0.63,36.03,0.8,0.0021,41.69,2.76,10.0,0,1016.0,0
34.98311234,-85.40924928,4,3,111.0,4.0,2.0,11.0,0,0,1,0.0,0,1,1,0,1580115600,1,0.75,37.62,0.86,0.0095,41.62,2.98,10.0,0,1014.9,0
34.98311234,-85.40924928,8,3,111.0,4.0,2.0,11.0,0,0,2,0.0,0,1,1,0,1580130000,1,0.96,41.4,0.93,0.0033,43.33,4.08,9.602,0,1014.7,0
34.98311234,-85.40924928,12,3,111.0,4.0,2.0,11.0,0,0,3,0.0,0,1,1,0,1580144400,1,1.0,45.84,0.95,0.0022,47.26,6.69,9.94,2,1015.2,0
34.98311234,-85.40924928,16,3,111.0,4.0,2.0,11.0,1,0,4,0.0,0,0,0,0,1580158800,1,0.13,43.44,0.69,0.0009,53.41,8.28,10.0,1,1013.7,0
34.98311234,-85.40924928,20,3,111.0,4.0,2.0,11.0,1,0,1,0.0,0,0,0,0,1580173200,1,0.01,37.5,0.73,0.0011,45.48,3.44,10.0,0,1015.9,0
34.98311234,-85.40924928,23,3,111.0,4.0,2.0,11.0,1,0,1,0.0,0,0,0,0,1580184000,1,0.0,33.85,0.78,0.0,40.0,2.81,10.0,0,1016.9,0
34.98735687,-85.40189753,0,4,38.0,4.0,2.0,11.0,0,1,1,0.0,0,0,0,0,1580101200,1,0.62,35.99,0.8,0.002,41.7,2.76,10.0,0,1016.0,0
34.98735687,-85.40189753,4,4,38.0,4.0,2.0,11.0,0,0,1,0.0,0,1,1,0,1580115600,1,0.75,37.61,0.85,0.0093,41.65,2.98,10.0,0,1014.9,0
34.98735687,-85.40189753,8,4,38.0,4.0,2.0,11.0,0,0,2,0.0,0,1,1,0,1580130000,1,0.96,41.38,0.93,0.0033,43.37,4.05,9.652000000000001,0,1014.7,0
34.98735687,-85.40189753,12,4,38.0,4.0,2.0,11.0,0,0,3,0.0,0,1,1,0,1580144400,1,1.0,45.93,0.95,0.0022,47.41,6.7,9.978,2,1015.2,0
34.98735687,-85.40189753,16,4,38.0,4.0,2.0,11.0,1,0,4,0.0,0,0,0,0,1580158800,1,0.13,43.44,0.69,0.0009,53.51,8.28,10.0,1,1013.7,0
34.98735687,-85.40189753,20,4,38.0,4.0,2.0,11.0,1,0,1,0.0,0,0,0,0,1580173200,1,0.01,37.53,0.73,0.0011,45.55,3.42,10.0,0,1015.9,0
34.98735687,-85.40189753,23,4,38.0,4.0,2.0,11.0,1,0,1,0.0,0,0,0,0,1580184000,1,0.0,33.81,0.78,0.0,40.03,2.77,10.0,0,1016.9,0
34.98311234,-85.39454579,0,5,11.0,2.0,2.0,16.0,0,1,1,0.0,0,0,0,0,1580101200,1,0.62,35.83,0.79,0.002,41.94,2.77,10.0,0,1016.0,0
34.98311234,-85.39454579,4,5,11.0,2.0,2.0,16.0,0,0,1,0.0,0,1,1,0,1580115600,1,0.75,37.74,0.85,0.0093,41.87,2.99,10.0,0,1014.9,0
34.98311234,-85.39454579,8,5,11.0,2.0,2.0,16.0,0,0,2,0.0,0,1,1,0,1580130000,1,0.95,41.53,0.92,0.0033,43.63,4.05,9.665,0,1014.7,0
34.98311234,-85.39454579,12,5,11.0,2.0,2.0,16.0,0,0,3,0.0,0,1,1,0,1580144400,1,1.0,46.31,0.94,0.0022,47.88,6.7,9.986,2,1015.2,0
34.98311234,-85.39454579,16,5,11.0,2.0,2.0,16.0,1,0,4,0.0,0,0,0,0,1580158800,1,0.14,43.56,0.68,0.0009,53.88,8.28,10.0,1,1013.7,0
34.98311234,-85.39454579,20,5,11.0,2.0,2.0,16.0,1,0,1,0.0,0,0,0,0,1580173200,1,0.01,37.81,0.73,0.0011,45.92,3.4,10.0,0,1015.8,0
34.98311234,-85.39454579,23,5,11.0,2.0,2.0,16.0,1,0,1,0.0,0,0,0,0,1580184000,1,0.0,33.74,0.77,0.0,40.25,2.72,10.0,0,1017.0,0
34.98735687,-85.38719404,0,6,14.0,1.0,3.0,19.0,0,1,1,0.0,0,0,0,0,1580101200,1,0.62,35.81,0.79,0.0019,41.95,2.76,10.0,0,1016.0,0
34.98735687,-85.38719404,4,6,14.0,1.0,3.0,19.0,0,0,1,0.0,0,1,1,0,1580115600,1,0.75,37.77,0.85,0.0091,41.89,2.99,10.0,0,1014.9,0
34.98735687,-85.38719404,8,6,14.0,1.0,3.0,19.0,0,0,2,0.0,0,1,1,0,1580130000,1,0.95,41.54,0.92,0.0033,43.67,4.03,9.71,0,1014.7,0
34.98735687,-85.38719404,12,6,14.0,1.0,3.0,19.0,0,0,3,0.0,0,1,1,0,1580144400,1,1.0,46.4,0.94,0.0021,48.03,6.71,10.0,2,1015.2,0
34.98735687,-85.38719404,16,6,14.0,1.0,3.0,19.0,1,0,4,0.0,0,0,0,0,1580158800,1,0.14,43.59,0.68,0.0009,53.98,8.28,10.0,1,1013.7,0
34.98735687,-85.38719404,20,6,14.0,1.0,3.0,19.0,1,0,1,0.0,0,0,0,0,1580173200,1,0.01,37.86,0.73,0.0011,46.0,3.39,10.0,0,1015.8,0
34.98735687,-85.38719404,23,6,14.0,1.0,3.0,19.0,1,0,1,0.0,0,0,0,0,1580184000,1,0.0,33.73,0.77,0.0,40.27,2.68,10.0,0,1017.0,0
34.98311234,-85.36513881,0,7,0.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1580101200,1,0.62,33.85,0.82,0.0019,38.93,2.77,10.0,0,1015.9,0
34.98311234,-85.36513881,4,7,0.0,2.0,2.0,19.0,0,0,1,0.0,0,1,1,0,1580115600,1,0.75,36.25,0.9,0.0089,38.92,3.01,10.0,0,1014.9,0
34.98311234,-85.36513881,8,7,0.0,2.0,2.0,19.0,0,0,2,0.0,0,1,1,0,1580130000,1,0.95,40.41,0.99,0.0033,40.64,4.0,9.783,0,1014.7,0
34.98311234,-85.36513881,12,7,0.0,2.0,2.0,19.0,0,0,3,0.0,0,1,1,0,1580144400,1,1.0,42.8,0.99,0.0021,43.06,6.7,10.0,2,1015.2,0
34.98311234,-85.36513881,16,7,0.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1580158800,1,0.14,41.07,0.74,0.0009,48.98,8.29,10.0,1,1013.8,0
34.98311234,-85.36513881,20,7,0.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1580173200,1,0.01,35.45,0.8,0.0011,41.28,3.33,10.0,0,1015.9,0
34.98311234,-85.36513881,23,7,0.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1580184000,1,0.0,31.95,0.81,0.0,37.13,2.54,10.0,0,1016.4,0
34.98735687,-85.35778706,0,8,3.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1580101200,1,0.62,33.33,0.82,0.0018,38.34,2.76,10.0,0,1015.9,0
34.98735687,-85.35778706,4,8,3.0,2.0,2.0,19.0,0,0,1,0.0,0,1,1,0,1580115600,1,0.74,35.67,0.9,0.0087,38.29,3.01,10.0,0,1014.9,0
34.98735687,-85.35778706,8,8,3.0,2.0,2.0,19.0,0,0,2,0.0,0,1,1,0,1580130000,1,0.95,39.87,0.99,0.0032,40.06,3.98,9.818999999999999,0,1014.7,0
34.98735687,-85.35778706,12,8,3.0,2.0,2.0,19.0,0,1,3,0.0,0,0,1,0,1580144400,1,1.0,42.4,0.99,0.002,42.55,6.72,10.0,2,1015.2,0
34.98735687,-85.35778706,16,8,3.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1580158800,1,0.14,40.71,0.74,0.0009,48.59,8.29,10.0,1,1013.8,0
34.98735687,-85.35778706,20,8,3.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1580173200,1,0.01,34.82,0.8,0.0011,40.59,3.31,10.0,0,1015.9,0
34.98735687,-85.35778706,23,8,3.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1580184000,1,0.0,31.44,0.82,0.0,36.52,2.49,10.0,0,1016.3,0
34.98311234,-85.35043532,0,9,5.0,2.0,3.0,17.0,0,1,1,0.0,0,0,0,0,1580101200,1,0.62,33.96,0.82,0.0018,39.06,2.77,10.0,0,1015.9,0
34.98311234,-85.35043532,4,9,5.0,2.0,3.0,17.0,0,0,1,0.0,0,1,1,0,1580115600,1,0.75,36.35,0.9,0.0087,39.04,3.02,10.0,0,1014.9,0
34.98311234,-85.35043532,8,9,5.0,2.0,3.0,17.0,0,0,2,0.0,0,1,1,0,1580130000,1,0.95,40.45,0.99,0.0032,40.74,3.98,9.837,0,1014.7,0
