Latitude,Longitude,Hour,Grid_Num,Join_Count,NBR_LANES,TY_TERRAIN,FUNC_CLASS,Clear,Cloudy,DayFrame,DayOfWeek,Foggy,Rain,RainBefore,Snow,Unix,WeekDay,cloudCover,dewPoint,humidity,precipIntensity,temperature,windSpeed,visibility,uvIndex,pressure,roundAbout
34.98735687,-85.29897311,23,16,9,2.0,2.0,19.0,0,1,1,2,0,0,0,0,1577937600,1,0.35,27.83,0.6,0.0,40.76,4.2,10.0,0,1016.1,0
34.98311234,-85.29162136,4,17,18,2.0,2.0,19.0,1,0,1,2,0,0,0,0,1577869200,1,0.02,25.48,0.73,0.0017,33.22,2.87,10.0,0,1018.3,0
34.98311234,-85.29162136,8,17,18,2.0,2.0,19.0,1,0,2,2,0,0,0,0,1577883600,1,0.25,26.16,0.77,0.0,32.55,3.1,10.0,0,1018.9,0
34.98311234,-85.29162136,12,17,18,2.0,2.0,19.0,1,0,3,2,0,0,0,0,1577898000,1,0.31,26.77,0.43,0.0,48.13,3.27,10.0,2,1018.0,0
34.98311234,-85.29162136,16,17,18,2.0,2.0,19.0,1,0,4,2,0,0,0,0,1577912400,1,0.31,23.53,0.31,0.0,53.66,2.66,10.0,1,1015.8,0
34.98311234,-85.29162136,20,17,18,2.0,2.0,19.0,1,0,1,2,0,0,0,0,1577926800,1,0.29,27.54,0.55,0.0003,42.61,2.83,10.0,0,1015.9,0
34.98311234,-85.29162136,23,17,18,2.0,2.0,19.0,0,1,1,2,0,0,0,0,1577937600,1,0.34,27.9,0.6,0.0,40.75,4.21,10.0,0,1016.1,0
34.98735687,-85.28426962,4,18,188,2.0,2.0,19.0,1,0,1,2,0,0,0,0,1577869200,1,0.02,25.71,0.74,0.0017,33.21,2.83,10.0,0,1018.3,0
34.98735687,-85.28426962,8,18,188,2.0,2.0,19.0,1,0,2,2,0,0,0,0,1577883600,1,0.25,26.55,0.78,0.0,32.54,3.09,10.0,0,1018.9,0
34.98735687,-85.28426962,12,18,188,2.0,2.0,19.0,1,0,3,2,0,0,0,0,1577898000,1,0.31,26.49,0.43,0.0,47.86,3.25,10.0,2,1018.0,0
34.98735687,-85.28426962,16,18,188,2.0,2.0,19.0,1,0,4,2,0,0,0,0,1577912400,1,0.3,23.24,0.31,0.0,53.42,2.63,10.0,1,1015.8,0
34.98735687,-85.28426962,20,18,188,2.0,2.0,19.0,1,0,1,2,0,0,0,0,1577926800,1,0.29,27.64,0.55,0.0003,42.54,2.81,10.0,0,1015.9,0
34.98735687,-85.28426962,23,18,188,2.0,2.0,19.0,0,1,1,2,0,0,0,0,1577937600,1,0.34,27.97,0.6,0.0,40.83,4.22,10.0,0,1016.1,0
34.98735687,-85.26956613,4,20,45,2.0,2.0,19.0,1,0,1,2,0,0,0,0,1577869200,1,0.02,25.64,0.74,0.0016,33.17,2.75,10.0,0,1018.3,0
34.98735687,-85.26956613,8,20,45,2.0,2.0,19.0,1,0,2,2,0,0,0,0,1577883600,1,0.25,26.66,0.79,0.0,32.45,2.87,10.0,0,1018.8,0
34.98735687,-85.26956613,12,20,45,2.0,2.0,19.0,1,0,3,2,0,0,0,0,1577898000,1,0.31,26.0,0.43,0.0,47.53,3.19,10.0,2,1017.9,0
34.98735687,-85.26956613,16,20,45,2.0,2.0,19.0,1,0,4,2,0,0,0,0,1577912400,1,0.29,22.82,0.3,0.0,53.15,2.6,10.0,1,1015.9,0
34.98735687,-85.26956613,20,20,45,2.0,2.0,19.0,1,0,1,2,0,0,0,0,1577926800,1,0.28,27.86,0.56,0.0003,42.39,2.79,10.0,0,1015.9,0
34.98735687,-85.26956613,23,20,45,2.0,2.0,19.0,0,1,1,2,0,0,0,0,1577937600,1,0.34,28.12,0.6,0.0,40.92,4.26,10.0,0,1016.1,0
34.98311234,-85.17399344,4,21,1,2.0,2.0,19.0,1,0,1,2,0,0,0,0,1577869200,1,0.02,24.85,0.72,0.0013,32.91,2.29,10.0,0,1018.3,0
34.98311234,-85.17399344,8,21,1,2.0,2.0,19.0,1,0,2,2,0,0,0,0,1577883600,1,0.24,25.56,0.76,0.0,32.31,2.49,10.0,0,1018.9,0
34.98311234,-85.17399344,12,21,1,2.0,2.0,19.0,1,0,3,2,0,0,0,0,1577898000,1,0.3,26.49,0.43,0.0,48.0,3.01,10.0,2,1018.1,0
34.98311234,-85.17399344,16,21,1,2.0,2.0,19.0,1,0,4,2,0,0,0,0,1577912400,1,0.27,22.7,0.3,0.0,53.81,2.57,10.0,1,1015.9,0
34.98311234,-85.17399344,20,21,1,2.0,2.0,19.0,1,0,1,2,0,0,0,0,1577926800,1,0.26,27.31,0.55,0.0,42.19,2.96,10.0,0,1016.0,0
34.98311234,-85.17399344,23,21,1,2.0,2.0,19.0,1,0,1,2,0,0,0,0,1577937600,1,0.31,28.06,0.62,0.0,39.85,4.54,10.0,0,1016.2,0
34.98735687,-85.1666417,4,22,3,2.0,2.0,19.0,1,0,1,2,0,0,0,0,1577869200,1,0.02,24.87,0.72,0.0014,32.92,2.25,10.0,0,1018.3,0
34.98735687,-85.1666417,8,22,3,2.0,2.0,19.0,1,0,2,2,0,0,0,0,1577883600,1,0.24,25.62,0.76,0.0,32.33,2.46,10.0,0,1018.9,0
34.98735687,-85.1666417,12,22,3,2.0,2.0,19.0,1,0,3,2,0,0,0,0,1577898000,1,0.3,26.72,0.43,0.0,48.17,3.01,10.0,2,1018.1,0
34.98735687,-85.1666417,16,22,3,2.0,2.0,19.0,1,0,4,2,0,0,0,0,1577912400,1,0.27,22.93,0.3,0.0,54.05,2.57,10.0,1,1015.9,0
34.98735687,-85.1666417,20,22,3,2.0,2.0,19.0,1,0,1,2,0,0,0,0,1577926800,1,0.26,27.23,0.55,0.0003,42.08,2.96,10.0,0,1016.0,0
34.98735687,-85.1666417,23,22,3,2.0,2.0,19.0,1,0,1,2,0,0,0,0,1577937600,1,0.31,28.2,0.63,0.0,39.95,4.56,10.0,0,1016.2,0
34.98311234,-85.15928996,4,23,0,2.0,2.0,19.0,1,0,1,2,0,0,0,0,1577869200,1,0.02,24.73,0.72,0.0015,32.87,2.28,10.0,0,1018.3,0
34.98311234,-85.15928996,8,23,0,2.0,2.0,19.0,1,0,2,2,0,0,0,0,1577883600,1,0.24,25.5,0.76,0.0,32.34,2.49,10.0,0,1018.9,0
34.98311234,-85.15928996,12,23,0,2.0,2.0,19.0,1,0,3,2,0,0,0,0,1577898000,1,0.3,26.59,0.43,0.0,47.93,3.0,10.0,2,1018.1,0
34.98311234,-85.15928996,16,23,0,2.0,2.0,19.0,1,0,4,2,0,0,0,0,1577912400,1,0.27,22.69,0.3,0.0,53.74,2.57,10.0,1,1015.9,0
34.98311234,-85.15928996,20,23,0,2.0,2.0,19.0,1,0,1,2,0,0,0,0,1577926800,1,0.26,27.28,0.55,0.0003,42.12,3.05,10.0,0,1016.0,0
34.98311234,-85.15928996,23,23,0,2.0,2.0,19.0,1,0,1,2,0,0,0,0,1577937600,1,0.31,28.03,0.63,0.0,39.78,4.56,10.0,0,1016.2,0
34.98735687,-85.15193821,4,24,10,2.0,2.0,19.0,1,0,1,2,0,0,0,0,1577869200,1,0.02,24.77,0.72,0.0016,32.85,2.24,10.0,0,1018.3,0
34.98735687,-85.15193821,8,24,10,2.0,2.0,19.0,1,0,2,2,0,0,0,0,1577883600,1,0.24,25.58,0.76,0.0,32.31,2.48,10.0,0,1018.9,0
34.98735687,-85.15193821,12,24,10,2.0,2.0,19.0,1,0,3,2,0,0,0,0,1577898000,1,0.3,26.58,0.43,0.0,47.83,3.01,10.0,2,1018.1,0
34.98735687,-85.15193821,16,24,10,2.0,2.0,19.0,1,0,4,2,0,0,0,0,1577912400,1,0.27,22.69,0.3,0.0,53.65,2.57,10.0,1,1015.9,0
34.98735687,-85.15193821,20,24,10,2.0,2.0,19.0,1,0,1,2,0,0,0,0,1577926800,1,0.26,27.34,0.56,0.0003,42.08,3.06,10.0,0,1016.0,0
34.98735687,-85.15193821,23,24,10,2.0,2.0,19.0,1,0,1,2,0,0,0,0,1577937600,1,0.31,28.08,0.63,0.0,39.75,4.59,10.0,0,1016.2,0
34.98311234,-85.14458647,4,25,6,2.0,2.0,19.0,1,0,1,2,0,0,0,0,1577869200,1,0.02,24.85,0.72,0.0016,32.82,2.25,10.0,0,1018.3,0
34.98311234,-85.14458647,8,25,6,2.0,2.0,19.0,1,0,2,2,0,0,0,0,1577883600,1,0.24,25.71,0.76,0.0,32.38,2.49,10.0,0,1018.8,0
34.98311234,-85.14458647,12,25,6,2.0,2.0,19.0,1,0,3,2,0,0,0,0,1577898000,1,0.3,26.54,0.44,0.0,47.53,3.0,10.0,2,1018.0,0
34.98311234,-85.14458647,16,25,6,2.0,2.0,19.0,1,0,4,2,0,0,0,0,1577912400,1,0.27,22.63,0.3,0.0,53.35,2.57,10.0,1,1016.0,0
34.98311234,-85.14458647,20,25,6,2.0,2.0,19.0,1,0,1,2,0,0,0,0,1577926800,1,0.26,27.41,0.56,0.0003,42.0,3.13,10.0,0,1016.0,0
34.98311234,-85.14458647,23,25,6,2.0,2.0,19.0,1,0,1,2,0,0,0,0,1577937600,1,0.3,28.09,0.63,0.0,39.77,4.59,10.0,0,1016.2,0
34.98735687,-85.13723472,4,26,2,2.0,2.0,19.0,1,0,1,2,0,0,0,0,1577869200,1,0.02,24.87,0.72,0.0017,32.78,2.22,10.0,0,1018.3,0
34.98735687,-85.13723472,8,26,2,2.0,2.0,19.0,1,0,2,2,0,0,0,0,1577883600,1,0.23,25.76,0.76,0.0,32.34,2.48,10.0,0,1018.8,0
34.98735687,-85.13723472,12,26,2,2.0,2.0,19.0,1,0,3,2,0,0,0,0,1577898000,1,0.3,26.49,0.44,0.0,47.36,3.01,10.0,2,1018.0,0
34.98735687,-85.13723472,16,26,2,2.0,2.0,19.0,1,0,4,2,0,0,0,0,1577912400,1,0.27,22.62,0.3,0.0,53.2,2.58,10.0,1,1016.0,0
34.98735687,-85.13723472,20,26,2,2.0,2.0,19.0,1,0,1,2,0,0,0,0,1577926800,1,0.26,27.46,0.56,0.0003,41.94,3.15,10.0,0,1016.0,0
34.98735687,-85.13723472,23,26,2,2.0,2.0,19.0,1,0,1,2,0,0,0,0,1577937600,1,0.3,28.16,0.63,0.0,39.76,4.61,10.0,0,1016.2,0
