Response_Date,Fixed_Time_CallClosed,Address,City,Latitude,Longitude,Problem
12/28/2018 11:49:27 PM,12/28/2018 11:51:39 PM,600 - 699 E 8th St,CHATTANOOGA,35045119,85302135,ACC2-MVC No Injuries
12/28/2018 11:47:08 PM,12/28/2018 11:51:28 PM,Prospect Church Rd / E Brainerd Rd,HAMILTON COUNTY,35012487,85039764,ACC2-MVC No Injuries
12/28/2018 11:46:33 PM,12/28/2018 11:51:28 PM,E Martin Luther King Blvd / Houston St,CHATTANOOGA,35044747,85305556,ACC1-MVC Injuries
12/28/2018 11:46:33 PM,12/28/2018 11:59:43 PM,E Martin Luther King Blvd / Houston St,CHATTANOOGA,35044747,85305556,ACC1-MVC Injuries
12/28/2018 11:46:03 PM,12/29/2018 1:48:56 AM,300 E MARTIN LUTHER KING BLVD,CHATTANOOGA,35044307,85305353,ACC1-MVC Injuries
12/28/2018 10:51:26 PM,12/29/2018 1:07:21 AM,Middle Valley Rd / Shelby Cir,CHATTANOOGA,35161303,85212344,ACC3-MVC Unknown Injuries
12/28/2018 10:50:01 PM,12/28/2018 11:19:34 PM,6403 MIDDLE VALLEY RD,CHATTANOOGA,35161697,85212613,ACC3-MVC Unknown Injuries
12/28/2018 10:49:09 PM,12/28/2018 11:17:23 PM,560 HIGHWAY 153 SB,CHATTANOOGA,35090892,85219991,ACC2-MVC No Injuries
12/28/2018 10:33:03 PM,12/28/2018 10:55:24 PM,3100 - 3299 New York Ave,CHATTANOOGA,35069355,85234401,ACC2-MVC No Injuries
12/28/2018 10:29:26 PM,12/29/2018 12:02:46 AM,3200 NEW YORK AVE,CHATTANOOGA,35068327,85231435,ACC2-MVC No Injuries
12/28/2018 10:22:36 PM,12/28/2018 11:27:58 PM,1272 N Concord Rd,CHATTANOOGA,35012872,85174213,ACC2-MVC No Injuries
12/28/2018 8:31:42 PM,12/28/2018 8:33:49 PM,4150 Ringgold Rd,EAST RIDGE,34996398,85245409,ACC3-MVC Unknown Injuries
12/28/2018 8:31:31 PM,12/28/2018 9:30:14 PM,4150 Ringgold Rd,EAST RIDGE,34996398,85245409,ACC2-MVC No Injuries
12/28/2018 8:24:02 PM,12/28/2018 8:59:47 PM,17810 INTERSTATE 24 EB,CHATTANOOGA,35027617,85323059,ACC2-MVC No Injuries
12/28/2018 7:55:46 PM,12/28/2018 8:00:20 PM,18440 INTERSTATE 24 WB,CHATTANOOGA,35006412,85231146,ACC1-MVC Injuries
12/28/2018 7:52:39 PM,12/28/2018 9:13:25 PM,1 - 9 Exit 7 On Ramp Sb,CHATTANOOGA,35059495,85131662,ACC2-MVC No Injuries
12/28/2018 7:49:17 PM,12/28/2018 8:14:37 PM,2020 Gunbarrel Rd,CHATTANOOGA,35030692,85151281,ACC2-MVC No Injuries
12/28/2018 7:48:20 PM,12/28/2018 8:49:49 PM,2020 Gunbarrel Rd,CHATTANOOGA,35030081,85153146,ACC2-MVC No Injuries
12/28/2018 7:45:08 PM,12/28/2018 8:06:48 PM,2830 - 2899 BANKS RD,HAMILTON COUNTY,35012376,85114482,ACC1-MVC Injuries
12/28/2018 7:45:07 PM,12/28/2018 9:05:40 PM,2830 - 2899 BANKS RD,HAMILTON COUNTY,35012376,85114482,ACC1-MVC Injuries
12/28/2018 7:36:58 PM,12/28/2018 7:38:28 PM,Hunter Rd / Ooltewah Harrison Rd,HAMILTON COUNTY,35086417,85079303,ACC2-MVC No Injuries
12/28/2018 7:36:49 PM,12/28/2018 8:35:00 PM,439 Appian Way,RED BANK,35134783,85269234,ACC2-MVC No Injuries
12/28/2018 7:36:43 PM,12/28/2018 7:38:50 PM,5412 Hunter Rd,HAMILTON COUNTY,35091446,85078384,ACC3-MVC Unknown Injuries
