Response_Date,Fixed_Time_CallClosed,Address,City,Latitude,Longitude,Problem
12/14/2018 11:29:57 PM,12/15/2018 12:20:40 AM,120 HIGHWAY 27 NB,CHATTANOOGA,35047525,85314128,ACC2-MVC No Injuries
12/14/2018 11:15:45 PM,12/15/2018 1:04:13 AM,1426 STRATTON PLACE DR,CHATTANOOGA,35011668,85159991,ACC2-MVC No Injuries
12/14/2018 11:10:36 PM,12/15/2018 12:02:06 AM,5900 - 5999 Mountain View Rd,HAMILTON COUNTY,35087713,85071062,ACC1-MVC Injuries
12/14/2018 11:10:35 PM,12/15/2018 12:27:11 AM,5900-5999 MOUNTAIN VIEW RD,HAMILTON COUNTY,35088172,85068733,ACC1-MVC Injuries
12/14/2018 11:08:45 PM,12/15/2018 2:30:16 AM,5900 - 5999 Mountain View Rd,HAMILTON COUNTY,35087713,85071062,ACC1-MVC Injuries
12/14/2018 11:01:07 PM,12/15/2018 12:09:25 AM,2534 TUNNEL BLVD,CHATTANOOGA,35061756,85228473,ACC2-MVC No Injuries
12/14/2018 11:00:49 PM,12/15/2018 3:30:35 AM,7310 Standifer Gap Rd,CHATTANOOGA,35051313,85147882,ACC2-MVC No Injuries
12/14/2018 10:16:29 PM,12/14/2018 10:39:07 PM,1-9 EXIT INTERSTATE 75 OFF RAMP NB,CHATTANOOGA,35027317,85174051,ACC2-MVC No Injuries
12/14/2018 10:08:25 PM,12/14/2018 11:09:15 PM,3440 LIGHTFOOT MILL RD,CHATTANOOGA,35068196,85219658,ACC2-MVC No Injuries
12/14/2018 9:21:04 PM,12/14/2018 11:12:23 PM,1612 E 28th St,CHATTANOOGA,35013784,85291303,ACC2-MVC No Injuries
12/14/2018 9:10:14 PM,12/14/2018 10:14:09 PM,100-198 Palmetto St,CHATTANOOGA,35049612,85291752,ACC2-MVC No Injuries
12/14/2018 8:14:23 PM,12/14/2018 8:52:30 PM,4134 Ringgold Rd,EAST RIDGE,34997220,85245764,ACC2-MVC No Injuries
