Response_Date,Fixed_Time_CallClosed,Address,City,Latitude,Longitude,Problem
9/15/2018 11:02:24 PM,9/15/2018 11:46:06 PM,1524 Old Ringgold Rd,CHATTANOOGA,35020316,85268195,ACCDEL-MVC Delayed
9/15/2018 10:23:01 PM,9/15/2018 11:40:22 PM,2807 E 39TH ST,CHATTANOOGA,34997326,85282470,ACC2-MVC No Injuries
9/15/2018 10:09:28 PM,9/15/2018 10:36:22 PM,403 MCBRIEN RD,EAST RIDGE,35004144,85226976,ACC1-MVC Injuries
9/15/2018 10:09:27 PM,9/15/2018 10:11:25 PM,400 MCBRIEN RD,EAST RIDGE,35004577,85227473,ACC1-MVC Injuries
9/15/2018 9:26:46 PM,9/15/2018 11:57:24 PM,400 MCBRIEN RD,EAST RIDGE,35004577,85227473,ACC1-MVC Injuries
9/15/2018 9:24:39 PM,9/15/2018 9:24:48 PM,634 Gurley St,CHATTANOOGA,35070445,85316104,ACC2-MVC No Injuries
9/15/2018 9:14:56 PM,9/15/2018 10:12:41 PM,5764 Highway 153,CHATTANOOGA,35152975,85245620,ACC2-MVC No Injuries
9/15/2018 8:59:43 PM,9/15/2018 8:59:51 PM,3500 Clio Ave,CHATTANOOGA,35003937,85291269,ACC2-MVC No Injuries
9/15/2018 8:32:27 PM,9/15/2018 9:51:13 PM,1 - 9 Exit W M L King Blvd W On Ramp Sb,CHATTANOOGA,35046902,85314689,ACC2-MVC No Injuries
9/15/2018 8:30:31 PM,9/15/2018 8:34:27 PM,17860 Interstate 24 Eb,CHATTANOOGA,35031949,85317264,ACC3-MVC Unknown Injuries
9/15/2018 7:33:06 PM,9/15/2018 7:33:15 PM,2333 Mccallie Ave,CHATTANOOGA,35034727,85267610,ACC2-MVC No Injuries
9/15/2018 7:28:30 PM,9/15/2018 8:10:39 PM,HIXSON PIKE / LUPTON DR,CHATTANOOGA,35104265,85273561,ACC1-MVC Injuries
9/15/2018 7:28:30 PM,9/15/2018 7:47:32 PM,Hixson Pike / Lupton Dr,CHATTANOOGA,35104265,85273561,ACC1-MVC Injuries
9/15/2018 7:27:50 PM,9/15/2018 8:11:25 PM,900 LUPTON DR,CHATTANOOGA,35104265,85273561,ACC1-MVC Injuries
9/15/2018 7:38:39 PM,9/15/2018 8:28:39 PM,5730 Lee Hwy,CHATTANOOGA,35019169,85202312,ACC2-MVC No Injuries
9/15/2018 7:08:12 PM,9/15/2018 8:05:24 PM,901 Carter St,CHATTANOOGA,35045297,85312411,ACC2-MVC No Injuries
9/15/2018 6:59:23 PM,9/15/2018 7:43:42 PM,180 HIGHWAY 153 SB,CHATTANOOGA,35045502,85187615,ACC2-MVC No Injuries
9/15/2018 6:39:38 PM,9/15/2018 7:09:33 PM,1700 E 3RD ST,CHATTANOOGA,35041977,85274920,ACC2-MVC No Injuries
9/15/2018 6:12:25 PM,9/15/2018 6:13:05 PM,7351 Commons Blvd,CHATTANOOGA,35038053,85153373,ACC1-MVC Injuries
9/15/2018 6:11:46 PM,9/15/2018 6:45:55 PM,323 Camp Jordan Pkwy,EAST RIDGE,35001812,85189221,ACC2-MVC No Injuries
9/15/2018 5:36:52 PM,9/15/2018 6:46:26 PM,720 HIGHWAY 153 SB,CHATTANOOGA,35111495,85229501,ACC2-MVC No Injuries
9/15/2018 5:25:17 PM,9/15/2018 5:30:04 PM,5211 Hixson Pike,CHATTANOOGA,35138085,85236447,ACC3-MVC Unknown Injuries
9/15/2018 5:24:53 PM,9/15/2018 5:28:06 PM,5233 Hixson Pike,CHATTANOOGA,35139216,85235056,ACC3-MVC Unknown Injuries
9/15/2018 5:23:02 PM,9/15/2018 5:24:33 PM,100 - 199 Riverside Dr,CHATTANOOGA,35056620,85309646,ACC1-MVC Injuries
9/15/2018 5:23:02 PM,9/15/2018 5:23:58 PM,100 - 199 Riverside Dr,CHATTANOOGA,35056620,85309646,ACC1-MVC Injuries
9/15/2018 5:22:12 PM,9/15/2018 5:53:39 PM,100 - 199 Riverside Dr,CHATTANOOGA,35056620,85309646,ACC1-MVC Injuries
9/15/2018 4:43:01 PM,9/15/2018 5:18:54 PM,900 East Ave,CHATTANOOGA,35035881,85232637,ACC2-MVC No Injuries
9/15/2018 4:12:55 PM,9/15/2018 4:58:16 PM,5100 Highway 153,CHATTANOOGA,35121052,85237366,ACC2-MVC No Injuries
9/15/2018 4:12:40 PM,9/15/2018 4:32:56 PM,Ashland Ter / Ely Rd,CHATTANOOGA,35117938,85279544,ACC1-MVC Injuries
9/15/2018 4:12:40 PM,9/15/2018 4:46:10 PM,Ashland Ter / Ely Rd,CHATTANOOGA,35117938,85279544,ACC1-MVC Injuries
9/15/2018 4:10:59 PM,9/15/2018 4:37:55 PM,500 ASHLAND TER,CHATTANOOGA,35119240,85281681,ACC1-MVC Injuries
9/15/2018 4:07:36 PM,9/15/2018 4:47:36 PM,11312 Thatch Rd,HAMILTON COUNTY,35255024,85068562,ACC2-MVC No Injuries
9/15/2018 4:01:32 PM,9/15/2018 4:21:51 PM,1426 - 1459 SIGNAL MOUNTAIN BLVD,CHATTANOOGA,35105778,85348045,ACC2-MVC No Injuries
9/15/2018 3:33:54 PM,9/15/2018 4:03:39 PM,222 Sequoyah Rd,SODDY DAISY,35251978,85180569,ACC2-MVC No Injuries
9/15/2018 3:17:40 PM,9/15/2018 4:47:39 PM,1804 Gunbarrel Rd,CHATTANOOGA,35023735,85158512,ACC2-MVC No Injuries
9/15/2018 3:14:01 PM,9/15/2018 3:45:50 PM,2220 Hamilton Place Blvd,CHATTANOOGA,35040578,85155115,ACC2-MVC No Injuries
9/15/2018 3:09:38 PM,9/15/2018 3:12:37 PM,6016 E Brainerd Rd,CHATTANOOGA,35016800,85205144,ACC3-MVC Unknown Injuries
9/15/2018 3:05:47 PM,9/15/2018 3:55:06 PM,5764 Highway 153,CHATTANOOGA,35152975,85245620,ACC4-MVC Entrapment
9/15/2018 3:05:47 PM,9/15/2018 4:20:53 PM,5764 Highway 153,CHATTANOOGA,35152975,85245620,ACC4-MVC Entrapment
9/15/2018 3:05:21 PM,9/15/2018 3:06:28 PM,,,0,0,ACC4-MVC Entrapment
9/15/2018 3:05:19 PM,9/15/2018 8:23:18 PM,5764 Highway 153,CHATTANOOGA,35152975,85245620,ACC1-MVC Injuries
9/15/2018 3:05:17 PM,9/15/2018 3:07:22 PM,5700 - 5775 Highway 153,CHATTANOOGA,35151779,85248981,ACC3-MVC Unknown Injuries
9/15/2018 3:05:12 PM,9/15/2018 3:06:48 PM,5700 Highway 153,CHATTANOOGA,35151779,85248981,ACC3-MVC Unknown Injuries
9/15/2018 3:05:03 PM,9/15/2018 3:07:02 PM,5764 Highway 153,CHATTANOOGA,35152975,85245620,ACC3-MVC Unknown Injuries
9/15/2018 1:13:50 PM,9/15/2018 1:52:46 PM,1500 MCBRIEN RD,EAST RIDGE,34995433,85235377,ACC2-MVC No Injuries
9/15/2018 1:01:30 PM,9/15/2018 1:20:00 PM,5600 Brainerd Rd,CHATTANOOGA,35009932,85215460,ACC2-MVC No Injuries
9/15/2018 12:39:11 PM,9/15/2018 12:55:10 PM,Ringgold Rd / Mack Smith Rd,EAST RIDGE,34989471,85209287,ACC2-MVC No Injuries
9/15/2018 12:38:14 PM,9/15/2018 12:43:49 PM,Mcdowell St / East Ave,CHATTANOOGA,35037800,85230575,ACC3-MVC Unknown Injuries
9/15/2018 12:31:39 PM,9/15/2018 1:34:18 PM,3536 BRAINERD R,CHATTANOOGA,35023823,85247288,ACC2-MVC No Injuries
9/15/2018 11:23:00 AM,9/15/2018 11:23:08 AM,2130 Hamilton Place Blvd,CHATTANOOGA,35037659,85157290,ACC2-MVC No Injuries
9/15/2018 11:20:53 AM,9/15/2018 1:19:15 PM,1360 N Concord Rd,CHATTANOOGA,35016787,85172157,ACCDEL-MVC Delayed
9/15/2018 11:19:41 AM,9/15/2018 12:08:51 PM,18120 - 18249 Interstate 24 Eb,CHATTANOOGA,35015381,85276945,ACC2-MVC No Injuries
9/15/2018 11:17:25 AM,9/15/2018 1:34:58 PM,2130 Hamilton Place Blvd,CHATTANOOGA,35037659,85157290,ACC2-MVC No Injuries
9/15/2018 10:55:46 AM,9/15/2018 1:41:11 PM,6123 Mountain View Rd,CHATTANOOGA,35093487,85062730,ACCDEL-MVC Delayed
9/15/2018 10:30:01 AM,9/15/2018 10:58:35 AM,4400 Jersey Pike,CHATTANOOGA,35073644,85190340,ACC2-MVC No Injuries
9/15/2018 9:30:30 AM,9/15/2018 11:43:54 AM,1220 DARTMOUTH ST,CHATTANOOGA,35069805,85289629,ACC2-MVC No Injuries
9/15/2018 8:44:26 AM,9/15/2018 9:04:54 AM,1803 WILSON ST,CHATTANOOGA,35053346,85267355,ACC1-MVC Injuries
9/15/2018 8:44:26 AM,9/15/2018 9:05:17 AM,1803 WILSON ST,CHATTANOOGA,35053346,85267355,ACC1-MVC Injuries
