Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,time,precipIntensity,Prediction,Probability
0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1,8,26,0,7,12,1499572800,0.0,0,0.008836150169372559
4,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,1,8,26,0,7,12,1499587200,0.0,0,0.007616430521011352
8,2,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1,8,26,0,7,12,1499601600,0.0,0,0.011210083961486816
12,3,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1,8,26,0,7,12,1499616000,0.0,0,0.016206026077270508
16,4,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1,8,26,0,7,12,1499630400,0.0,0,0.02300423383712769
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1,8,26,0,7,12,1499644800,0.0,0,0.008836150169372559
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1,8,26,0,7,12,1499655600,0.0,0,0.008836150169372559
0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,2,9,26,1,7,9,1499572800,0.0,0,0.010982096195220949
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,2,9,26,1,7,9,1499587200,0.0,0,0.010982096195220949
8,2,0,1,1.0,0.0,0.0,0.0,0.0,0.0,2,9,26,1,7,9,1499601600,0.0,0,0.02724915742874145
12,3,0,1,0.0,1.0,0.0,0.0,0.0,0.0,2,9,26,1,7,9,1499616000,0.0,0,0.03387191891670227
16,4,0,1,0.0,1.0,0.0,0.0,0.0,0.0,2,9,26,1,7,9,1499630400,0.0,0,0.05487784743309021
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,2,9,26,1,7,9,1499644800,0.0,0,0.010982096195220949
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,2,9,26,1,7,9,1499655600,0.0,0,0.010982096195220949
0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,3,10,26,1,0,5,1499572800,0.0,0,0.010055094957351685
4,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,3,10,26,1,0,5,1499587200,0.0,0,0.010055094957351685
8,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0,3,10,26,1,0,5,1499601600,0.0,0,0.047404557466506965
12,3,0,1,0.0,1.0,0.0,0.0,0.0,0.0,3,10,26,1,0,5,1499616000,0.0,0,0.03481978178024292
16,4,0,1,0.0,1.0,0.0,0.0,0.0,0.0,3,10,26,1,0,5,1499630400,0.0,0,0.045178115367889404
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,3,10,26,1,0,5,1499644800,0.0,0,0.009111553430557251
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,3,10,26,1,0,5,1499655600,0.0,0,0.009111553430557251
0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,4,11,26,1,0,1,1499572800,0.0,0,0.009226292371749878
4,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,4,11,26,1,0,1,1499587200,0.0,0,0.009226292371749878
8,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0,4,11,26,1,0,1,1499601600,0.0,0,0.029150366783142086
12,3,0,1,0.0,1.0,0.0,0.0,0.0,0.0,4,11,26,1,0,1,1499616000,0.0,0,0.019564062356948853
16,4,0,1,0.0,1.0,0.0,0.0,0.0,0.0,4,11,26,1,0,1,1499630400,0.0,0,0.023750752210617062
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,4,11,26,1,0,1,1499644800,0.0,0,0.008393168449401855
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,4,11,26,1,0,1,1499655600,0.0,0,0.008393168449401855
0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,5,12,26,1,0,5,1499572800,0.0,0,0.010991007089614868
4,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,5,12,26,1,0,5,1499587200,0.0,0,0.010991007089614868
8,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0,5,12,26,1,0,5,1499601600,0.0,0,0.060793638229370124
12,3,0,1,0.0,1.0,0.0,0.0,0.0,0.0,5,12,26,1,0,5,1499616000,0.0,0,0.044441968202590935
16,4,0,1,0.0,1.0,0.0,0.0,0.0,0.0,5,12,26,1,0,5,1499630400,0.0,0,0.0589326024055481
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,5,12,26,1,0,5,1499644800,0.0,0,0.00972828269004822
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,5,12,26,1,0,5,1499655600,0.0,0,0.00972828269004822
0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,6,13,26,1,0,4,1499572800,0.0,0,0.011128872632980348
4,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,6,13,26,1,0,4,1499587200,0.0,0,0.011128872632980348
8,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0,6,13,26,1,0,4,1499601600,0.0,0,0.05928263068199158
12,3,0,1,0.0,1.0,0.0,0.0,0.0,0.0,6,13,26,1,0,4,1499616000,0.0,0,0.04125773906707764
16,4,0,1,0.0,1.0,0.0,0.0,0.0,0.0,6,13,26,1,0,4,1499630400,0.0,0,0.05435031652450562
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,6,13,26,1,0,4,1499644800,0.0,0,0.009715557098388672
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,6,13,26,1,0,4,1499655600,0.0,0,0.009715557098388672
0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,7,14,26,1,0,5,1499572800,0.0,0,0.012293070554733276
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,7,14,26,1,0,5,1499587200,0.0,0,0.010586380958557129
8,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0,7,14,26,1,0,5,1499601600,0.0,0,0.0791729986667633
12,3,0,1,0.0,1.0,0.0,0.0,0.0,0.0,7,14,26,1,0,5,1499616000,0.0,0,0.05823332071304321
16,4,0,1,0.0,1.0,0.0,0.0,0.0,0.0,7,14,26,1,0,5,1499630400,0.0,0,0.07871493697166443
20,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,7,14,26,1,0,5,1499644800,0.0,0,0.010586380958557129
23,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,7,14,26,1,0,5,1499655600,0.0,0,0.010586380958557129
0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,8,15,26,0,2,13,1499572800,0.0,0,0.012261450290679932
4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,8,15,26,0,2,13,1499587200,0.0,0,0.016312777996063232
8,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0,8,15,26,0,2,13,1499601600,0.0,0,0.052360206842422485
