Train_Acc,Train_Loss,Test_Acc,Test_Loss,AUC,TN,FP,FN,TP
89.40948692203607,0.1411940172492253,88.75338753387534,0.14198521059006453,0.9999570802293143,0,249,0,1965
89.40948692203607,0.11715019447384589,88.75338753387534,0.11925621002912522,1.0,0,249,0,1965
89.40948692203607,0.10355440711922528,88.75338753387534,0.10631345088283221,1.0,0,249,0,1965
89.40948692203607,0.0919854631744204,88.75338753387534,0.09483582747949136,1.0,0,249,0,1965
89.40948692203607,0.08106391093102518,88.75338753387534,0.08367124847743822,1.0,0,249,0,1965
89.40948692203607,0.07302765064057991,88.75338753387534,0.07533843700702374,1.0,0,249,0,1965
89.40948692203607,0.06704621058324191,88.75338753387534,0.06909823592971354,1.0,0,249,0,1965
89.40948692203607,0.06285098622763116,88.75338753387534,0.06477518007159233,1.0,0,249,0,1965
89.40948692203607,0.058703128839883545,88.75338753387534,0.060527265071868896,1.0,0,249,0,1965
89.40948692203607,0.05530789601601034,88.75338753387534,0.05702897595862547,1.0,0,249,0,1965
89.40948692203607,0.052664456336953824,88.75338753387534,0.05435442376662703,1.0,0,249,0,1965
89.40948692203607,0.050507706708778764,88.75338753387534,0.05212809448130429,1.0,0,249,0,1965
89.40948692203607,0.04809592626751474,88.75338753387534,0.0496580870822072,1.0,0,249,0,1965
89.40948692203607,0.04575126297848864,88.75338753387534,0.04726208705041143,0.9999999999999999,0,249,0,1965
89.40948692203607,0.04337284162682355,88.75338753387534,0.04481880713639588,1.0,0,249,0,1965
89.40948692203607,0.04107382503542815,88.75338753387534,0.04246497402588526,0.9999999999999999,0,249,0,1965
89.40948692203607,0.039029754871110975,88.75338753387534,0.040330286931108544,1.0,0,249,0,1965
89.40948692203607,0.037058584307747396,88.75338753387534,0.03833934905774453,0.9999999999999999,0,249,0,1965
100.0,0.033425795706593056,100.0,0.03454335515697797,1.0,249,0,0,1965
100.0,0.02911001061053975,100.0,0.03008438410858313,1.0,249,0,0,1965
100.0,0.027121882645425904,100.0,0.028013003524392843,1.0,249,0,0,1965
100.0,0.026047529977849614,100.0,0.02691403335254443,0.9999999999999999,249,0,0,1965
100.0,0.025012345137439725,100.0,0.025846732081845403,1.0,249,0,0,1965
100.0,0.024113215141166055,100.0,0.024914058041758835,0.9999999999999999,249,0,0,1965
100.0,0.02323567636317843,100.0,0.02400706478339784,1.0,249,0,0,1965
100.0,0.022410695784791063,100.0,0.023133010254241526,0.9999999999999999,249,0,0,1965
100.0,0.021630534031072277,100.0,0.022340045892633498,1.0,249,0,0,1965
100.0,0.020888626074422035,100.0,0.021564552560448647,1.0,249,0,0,1965
100.0,0.02013468331862908,100.0,0.020797260804101825,1.0,249,0,0,1965
100.0,0.019441099954785667,100.0,0.020064666428986716,1.0,249,0,0,1965
100.0,0.018762691864709573,100.0,0.019368701381608844,1.0,249,0,0,1965
100.0,0.0181026550427327,100.0,0.0186825538163676,1.0,249,0,0,1965
100.0,0.017451616309967253,100.0,0.018014531349763274,1.0,249,0,0,1965
100.0,0.016835673628560022,100.0,0.017377374803318697,1.0,249,0,0,1965
100.0,0.01624766696842909,100.0,0.016774252604912308,1.0,249,0,0,1965
100.0,0.015683959803887274,100.0,0.016185596585273743,1.0,249,0,0,1965
100.0,0.015122557703653651,100.0,0.015599153780688843,1.0,249,0,0,1965
100.0,0.014602698475647165,100.0,0.015064543345943093,1.0,249,0,0,1965
100.0,0.014127318955548125,100.0,0.014569904073141515,1.0,249,0,0,1965
100.0,0.01367034067868391,100.0,0.01410153426695615,1.0,249,0,0,1965
100.0,0.013232216170625194,100.0,0.013650764129124582,1.0,249,0,0,1965
100.0,0.012806697502247232,100.0,0.013217652100138366,1.0,249,0,0,1965
100.0,0.012424395064832793,100.0,0.012809665175154805,1.0,249,0,0,1965
100.0,0.012035346229692304,100.0,0.012421682476997375,1.0,249,0,0,1965
100.0,0.011669882489961102,100.0,0.01204249868169427,1.0,249,0,0,1965
100.0,0.011325968785510315,100.0,0.011673004017211497,1.0,249,0,0,1965
100.0,0.010978225357990553,100.0,0.011321729340124875,1.0,249,0,0,1965
100.0,0.010646305591580687,100.0,0.01098369766259566,1.0,249,0,0,1965
100.0,0.010325046130133719,100.0,0.010650339303538203,1.0,249,0,0,1965
100.0,0.010022505244959392,100.0,0.010335961764212698,1.0,249,0,0,1965
