ORIG_FID,Center_Lat,Center_Long
741,35.114963888873,-85.2092147746605
742,35.1123389376389,-85.2019943482906
743,35.1097135743322,-85.1947744015319
744,35.1070877857542,-85.187554933961
745,35.1044615812139,-85.1803359458383
746,35.1018349607528,-85.1731174389495
747,35.0992079257522,-85.1658994089437
748,35.0965804757514,-85.1586818589379
749,35.0939526057508,-85.1514647889321
750,35.0913243162101,-85.144248195809
751,35.0886956107494,-85.1370320839206
752,35.0860664943261,-85.1298164514781
753,35.0834369576304,-85.1226012982284
754,35.0808070088649,-85.1153866245838
755,35.0781766407465,-85.1081724288975
756,35.0755458557458,-85.1009587138918
757,35.0729146557452,-85.093745478886
758,35.0702830412041,-85.0865327257622
759,35.0676510138618,-85.0793204495543
760,35.0650185676249,-85.0721086531889
761,35.0623857088606,-85.0648973395425
762,35.0597524302822,-85.0576865019755
763,35.0571187412003,-85.0504761457331
764,35.0544846383994,-85.0432662726434
765,35.1445045257605,-85.2710292090289
766,35.1418831381048,-85.2638040702239
767,35.1392613307592,-85.2565794140173
768,35.1366391043355,-85.2493552315783
769,35.1340164607578,-85.2421315290058
770,35.1313934012178,-85.2349083058836
771,35.1287699212171,-85.2276855608777
772,35.1261460207557,-85.2204632989883
773,35.123521705755,-85.2132415139826
774,35.1208969730982,-85.2060202051779
775,35.1182718238704,-85.1987993796531
776,35.1156462562133,-85.1915790258484
777,35.1130202657522,-85.1843591539594
778,35.1103938607516,-85.1771397639537
779,35.1077670412111,-85.1699208508308
780,35.1051398038673,-85.1627024196235
781,35.1025121512096,-85.1554844658191
782,35.0998840807488,-85.1482669939305
783,35.097255590748,-85.1410499989248
784,35.0946266857474,-85.1338334839189
785,35.0919973657466,-85.1266174489132
786,35.0893676312058,-85.1194018907898
787,35.0867374788629,-85.1121868145822
788,35.0841069076268,-85.1049722182155
789,35.0814759238617,-85.0977581045704
790,35.0788445212028,-85.0905444657664
791,35.0762127052829,-85.0833313119966
792,35.0735804757417,-85.0761186338729
793,35.0709478293187,-85.0689064364286
794,35.068314765281,-85.0616947219796
795,35.0656812880806,-85.0544834850577
796,35.0630473988574,-85.0472727295292
797,35.0604130907382,-85.040062453844
798,35.145195716218,-85.2533872008995
799,35.1425732876403,-85.246162613327
800,35.1399504443329,-85.2389385065706
801,35.1373271807551,-85.2317148789983
802,35.1347035007544,-85.2244917289925
803,35.1320794012143,-85.2172690608702
804,35.1294548862136,-85.2100468708644
805,35.1268299538691,-85.2028251596573
806,35.124204601212,-85.1956039258526
807,35.1215788302906,-85.1883831720805
808,35.1189526430936,-85.1811628951591
809,35.1163260393268,-85.1739431015166
810,35.1136990152887,-85.1667237870634
811,35.1110715780911,-85.1595049501419
812,35.1084437238648,-85.152286594616
813,35.1058154512068,-85.1450687158116
814,35.1031867607461,-85.1378513189231
815,35.1005576562053,-85.1306344007998
816,35.0979281357447,-85.1234179639116
817,35.0952981988617,-85.1162020045864
818,35.0926678421658,-85.1089865263373
819,35.0900370743201,-85.1017715314568
820,35.0874058857419,-85.0945570138885
821,35.0847742807412,-85.0873429738828
822,35.0821422662,-85.0801294157589
823,35.0795098338579,-85.072916339551
824,35.0768769821615,-85.0657037413039
825,35.074243719316,-85.058491626421
826,35.0716100407377,-85.051279988854
827,35.0689759488554,-85.0440688295275
828,35.0663414376177,-85.0368581531632
829,35.1432608607532,-85.2285209739968
830,35.140636981213,-85.2212974208745
831,35.1380126812123,-85.2140743458686
832,35.1353879638677,-85.2068517496617
833,35.132762828094,-85.1996296301746
834,35.1301372738665,-85.1924079946498
835,35.1275113012093,-85.1851868358451
836,35.1248849157483,-85.1779661589562
837,35.1222581107476,-85.1707459589504
838,35.119630886207,-85.1635262408275
839,35.1170032488634,-85.1563070046203
840,35.1143751926282,-85.1490882432518
841,35.1117467193221,-85.1418699614911
842,35.1091178276266,-85.1346521582405
843,35.106488523861,-85.1274348395966
844,35.1038588007427,-85.12021799891
845,35.101228660742,-85.1130016389042
846,35.0985981043187,-85.1057857614611
847,35.0959671307406,-85.0985703638927
848,35.0933357426219,-85.0913554432067
849,35.0907039393167,-85.0841410014432
850,35.0880717202791,-85.0769270419935
851,35.0854390857378,-85.0697135638696
852,35.0828060343146,-85.0625005664253
853,35.080172567618,-85.0552880481785
854,35.0775386888541,-85.0480760095318
855,35.0749043921573,-85.0408644512857
856,35.0722696843119,-85.0336533764014
857,35.1439458557498,-85.2108791489835
858,35.1413209357491,-85.2036561489778
859,35.1386956012087,-85.1964336258552
860,35.1360698457477,-85.1892115839661
861,35.133443670747,-85.1819900239604
862,35.1308170843235,-85.1747689415194
863,35.1281900780886,-85.1675483351501
864,35.1255626557449,-85.160328213943
865,35.1229348157442,-85.1531085739373
866,35.1203065593208,-85.1458894114954
867,35.1176778821655,-85.138670726362
868,35.1150487943194,-85.1314525214834
869,35.1124192857414,-85.1242347989141
870,35.109789359318,-85.1170175564715
871,35.10715901574,-85.1098007939026
872,35.1045282576215,-85.1025845132163
873,35.1018970861981,-85.0953687107731
874,35.0992654988559,-85.0881533895655
875,35.0966334902778,-85.0809385469976
876,35.094001069314,-85.0737241864356
877,35.0913682326176,-85.0665103081881
878,35.0887349807351,-85.0592969088622
879,35.0861013138528,-85.052083989536
880,35.0834672307337,-85.0448715488507
881,35.0808327338515,-85.0376595945242
882,35.0781978207322,-85.0304481188392
883,35.142002313089,-85.1860146951656
884,35.1393759412052,-85.1787927308418
885,35.1367491507443,-85.171571243953
886,35.1341219438608,-85.1643502346289
887,35.1314943212029,-85.1571297058242
888,35.1288662807422,-85.1499096639356
889,35.1262378207415,-85.1426900989299
890,35.1236089443181,-85.1354710114878
891,35.1209796507401,-85.1282524039183
892,35.1183499407394,-85.1210342789125
893,35.115719812621,-85.113816633226
894,35.1130892693154,-85.1065994664638
895,35.1104583107374,-85.0993827838952
896,35.1078269388545,-85.0921665795698
897,35.1051951457359,-85.0849508538837
898,35.1025629376171,-85.0777356131978
899,35.099930314312,-85.0705208514339
900,35.0972972757338,-85.0633065688664
901,35.0946638238514,-85.0560927695403
902,35.092029952614,-85.0488794481752
903,35.0893956688502,-85.0416666095285
904,35.086760965731,-85.0344542538432
905,35.0841258507303,-85.0272423788376
