,Train_Acc,Train_Loss,Test_Acc,Test_Loss,AUC,TN,FP,FN,TP
0,90.54318182729588,0.10888324198604868,89.96538383221338,0.10945240041775534,0.9509930411083004,10271.0,1027.0,1437.0,11820.0
1,90.64441877046309,0.07805020523965668,90.0875585420485,0.07776115195993426,0.9515872087830284,10419.0,879.0,1555.0,11702.0
2,90.9411436051769,0.07661048284790684,90.47037263286501,0.07635429861996686,0.9529261207347808,10436.0,862.0,1478.0,11779.0
3,91.51714055937514,0.07351686970173088,91.03644878843413,0.07350891399297363,0.9561257183034048,10485.0,813.0,1388.0,11869.0
4,91.72833951202207,0.0702673980158435,91.29708816941559,0.0706771153779818,0.9569781622732256,10470.0,828.0,1309.0,11948.0
5,91.90637393636277,0.06877981431697246,91.41926287925068,0.06939866794903443,0.9576865259398692,10507.0,791.0,1316.0,11941.0
6,91.95175623374388,0.06793514749452888,91.40704540826715,0.06866960619019355,0.9581298199050958,10479.0,819.0,1291.0,11966.0
7,92.07044663454563,0.06748268585492155,91.52107513744656,0.06819925129347189,0.9583608858537752,10549.0,749.0,1333.0,11924.0
8,92.08440965491863,0.06709424920297814,91.56587253105272,0.06777526551767447,0.9588035622366086,10499.0,799.0,1272.0,11985.0
9,92.2554629796012,0.06661779663430308,91.73691712482183,0.06721864270952455,0.9590608370467396,10562.0,736.0,1293.0,11964.0
10,92.34448005090599,0.06626814970103329,91.82243942170635,0.06687016113283835,0.9592718198836506,10576.0,722.0,1286.0,11971.0
11,92.49109854239089,0.06579594295814692,91.93646915088577,0.06639624437612891,0.95963691122649,10571.0,727.0,1253.0,12004.0
12,92.58186080548498,0.06504298894283563,92.07086133170436,0.06559953286455951,0.9602970467156547,10579.0,719.0,1228.0,12029.0
13,92.60978788077094,0.0644633580376471,92.08307880268784,0.06498379910387883,0.9603975791144076,10576.0,722.0,1222.0,12035.0
14,92.47015258881879,0.06406833590030163,92.02199144777029,0.06463740173759845,0.9606839370478304,10588.0,710.0,1249.0,12008.0
15,92.66040661868824,0.06360053977689595,92.22154347383423,0.06410225850023114,0.9611165685364964,10578.0,720.0,1190.0,12067.0
16,92.66564228519218,0.06313315408272331,92.20118102219507,0.06373470322720473,0.9612353813740864,10623.0,675.0,1240.0,12017.0
17,92.64644232906876,0.06282019142786519,92.20525351252293,0.06340028235027212,0.9615122418917874,10541.0,757.0,1157.0,12100.0
18,92.73196922944577,0.06222396260431572,92.3315007126858,0.06288784628199158,0.9617829799980888,10577.0,721.0,1162.0,12095.0
19,92.7441875407593,0.06174517064030164,92.28263082875178,0.06249427037439712,0.9618676889344444,10557.0,741.0,1154.0,12103.0
20,92.77735181812928,0.06158633091843872,92.29484829973528,0.06229328241322898,0.9619395154359076,10577.0,721.0,1171.0,12086.0
21,92.82622271631796,0.061382093200048525,92.3192832417023,0.06204384709951664,0.9621296840770288,10577.0,721.0,1165.0,12092.0
22,92.8890597809462,0.06091180463913564,92.39666055793116,0.06165731691788037,0.962312538539645,10582.0,716.0,1151.0,12106.0
23,93.0025132210288,0.0606362163940118,92.46589289350435,0.061372219548372735,0.9625280414120172,10536.0,762.0,1088.0,12169.0
24,92.97284069053288,0.06044838248562125,92.4699653838322,0.06117906272415139,0.9626056598348434,10574.0,724.0,1125.0,12132.0
25,93.09676750690204,0.05991482293045769,92.56770515170028,0.06073917612425926,0.9629746336010516,10573.0,725.0,1100.0,12157.0
26,93.09153082500096,0.059357064416296276,92.56363266137241,0.060329217673613475,0.9630912431717252,10566.0,732.0,1094.0,12163.0
27,93.08280423559276,0.0593142516158548,92.56770515170028,0.0601368545678034,0.9631825452174132,10568.0,730.0,1095.0,12162.0
28,93.10549487034253,0.05898036714373045,92.58399511301157,0.05991546817609021,0.9633660506452548,10568.0,730.0,1091.0,12166.0
29,93.25560301839829,0.05863931040016225,92.698024842191,0.05961973704508248,0.9635829088606088,10545.0,753.0,1040.0,12217.0
30,93.20847599947328,0.0584682501093596,92.68173488087965,0.059453986595090776,0.963587088391183,10584.0,714.0,1083.0,12174.0
31,93.33240205720759,0.05836710373125607,92.75503970678068,0.05940473744635475,0.963735672038405,10563.0,735.0,1044.0,12213.0
32,93.31843902726318,0.058267202788816176,92.77540215841988,0.059304156253317024,0.9638253950761364,10575.0,723.0,1051.0,12206.0
33,93.34636635639843,0.05808830105085808,92.81205457137041,0.059189923260975615,0.9639532947206132,10592.0,706.0,1059.0,12198.0
34,93.38127582264471,0.057810435560374074,92.89350437792707,0.05896885872559862,0.9641957442150256,10631.0,667.0,1078.0,12179.0
35,93.4580743163023,0.057559493509826073,92.88535939727144,0.058757748871796175,0.9643778108428052,10589.0,709.0,1038.0,12219.0
36,93.44760225919974,0.05740151215639951,92.92201181022196,0.05859671212826035,0.96449701425953,10629.0,669.0,1069.0,12188.0
37,93.55232861465991,0.05728081403916455,93.00346161677868,0.05848224837246235,0.964603084870122,10616.0,682.0,1036.0,12221.0
38,93.4894931134936,0.05705852973101471,92.93015679087765,0.058289678757762475,0.964874033288265,10592.0,706.0,1030.0,12227.0
39,93.48425617774322,0.05685003776963533,92.90979433923843,0.058149173334873634,0.9649205622795924,10635.0,663.0,1078.0,12179.0
40,93.6134186356475,0.05676332122414384,93.07676644267971,0.05806578029905736,0.9650944601283667,10624.0,674.0,1026.0,12231.0
41,93.58549079881372,0.05665755025715144,93.05233150071268,0.057948438654947636,0.9651164827826776,10582.0,716.0,990.0,12267.0
42,93.60643778026731,0.056555989268447675,93.05640399104051,0.05790046355549985,0.9652337633482756,10615.0,683.0,1022.0,12235.0
