Accident,City,Unix,Join_Count,GRID_ID,Grid_Num,NBR_LANES,TY_TERRAIN,FUNC_CLASS,Hour,Date,hourbefore,Longitude,Latitude,RainBefore,DayOfWeek,WeekDay,DayFrame
0,,1562223600.0,287,AK-16,445,2.0,2.0,19.0,3,2019-07-04,1562220000.0,-85.20340042,35.08498111,,3,1,1
0,,1562230800.0,287,AK-16,445,2.0,2.0,19.0,5,2019-07-04,1562227200.0,-85.20340042,35.08498111,,3,1,2
0,,1562277600.0,287,AK-16,445,2.0,2.0,19.0,18,2019-07-04,1562274000.0,-85.20340042,35.08498111,,3,1,4
0,,1562259600.0,287,AK-16,445,2.0,2.0,19.0,13,2019-07-04,1562256000.0,-85.20340042,35.08498111,,3,1,3
0,,1562227200.0,287,AK-16,445,2.0,2.0,19.0,4,2019-07-04,1562223600.0,-85.20340042,35.08498111,,3,1,1
0,,1562263200.0,287,AK-16,445,2.0,2.0,19.0,14,2019-07-04,1562259600.0,-85.20340042,35.08498111,,3,1,4
0,,1562220000.0,287,AK-16,445,2.0,2.0,19.0,2,2019-07-04,1562216400.0,-85.20340042,35.08498111,,3,1,1
0,,1562292000.0,287,AK-16,445,2.0,2.0,19.0,22,2019-07-04,1562288400.0,-85.20340042,35.08498111,,3,1,1
0,,1562252400.0,287,AK-16,445,2.0,2.0,19.0,11,2019-07-04,1562248800.0,-85.20340042,35.08498111,,3,1,3
0,,1562212800.0,17,R-15,464,2.0,2.0,16.0,0,2019-07-04,1562209200.0,-85.34308357,35.097714700000004,,3,1,1
0,,1562292000.0,17,R-15,464,2.0,2.0,16.0,22,2019-07-04,1562288400.0,-85.34308357,35.097714700000004,,3,1,1
0,,1562223600.0,17,R-15,464,2.0,2.0,16.0,3,2019-07-04,1562220000.0,-85.34308357,35.097714700000004,,3,1,1
0,,1562241600.0,17,R-15,464,2.0,2.0,16.0,8,2019-07-04,1562238000.0,-85.34308357,35.097714700000004,,3,1,2
0,,1562284800.0,17,R-15,464,2.0,2.0,16.0,20,2019-07-04,1562281200.0,-85.34308357,35.097714700000004,,3,1,1
0,,1562238000.0,17,R-15,464,2.0,2.0,16.0,7,2019-07-04,1562234400.0,-85.34308357,35.097714700000004,,3,1,2
0,,1562220000.0,17,R-15,464,2.0,2.0,16.0,2,2019-07-04,1562216400.0,-85.34308357,35.097714700000004,,3,1,1
0,,1562252400.0,17,R-15,464,2.0,2.0,16.0,11,2019-07-04,1562248800.0,-85.34308357,35.097714700000004,,3,1,3
0,,1562245200.0,17,R-15,464,2.0,2.0,16.0,9,2019-07-04,1562241600.0,-85.34308357,35.097714700000004,,3,1,2
0,,1562295600.0,208,AD-13,540,2.0,2.0,19.0,23,2019-07-04,1562292000.0,-85.25486264,35.11469283,,3,1,1
0,,1562234400.0,208,AD-13,540,2.0,2.0,19.0,6,2019-07-04,1562230800.0,-85.25486264,35.11469283,,3,1,2
0,,1562220000.0,208,AD-13,540,2.0,2.0,19.0,2,2019-07-04,1562216400.0,-85.25486264,35.11469283,,3,1,1
0,,1562277600.0,208,AD-13,540,2.0,2.0,19.0,18,2019-07-04,1562274000.0,-85.25486264,35.11469283,,3,1,4
0,,1562270400.0,208,AD-13,540,2.0,2.0,19.0,16,2019-07-04,1562266800.0,-85.25486264,35.11469283,,3,1,4
0,,1562245200.0,208,AD-13,540,2.0,2.0,19.0,9,2019-07-04,1562241600.0,-85.25486264,35.11469283,,3,1,2
0,,1562281200.0,208,AD-13,540,2.0,2.0,19.0,19,2019-07-04,1562277600.0,-85.25486264,35.11469283,,3,1,1
0,,1562223600.0,208,AD-13,540,2.0,2.0,19.0,3,2019-07-04,1562220000.0,-85.25486264,35.11469283,,3,1,1
0,,1562227200.0,208,AD-13,540,2.0,2.0,19.0,4,2019-07-04,1562223600.0,-85.25486264,35.11469283,,3,1,1
0,,1562284800.0,833,AQ-21,266,4.0,2.0,14.0,20,2019-07-04,1562281200.0,-85.15928996,35.04253579,,3,1,1
0,,1562252400.0,833,AQ-21,266,4.0,2.0,14.0,11,2019-07-04,1562248800.0,-85.15928996,35.04253579,,3,1,3
0,,1562234400.0,833,AQ-21,266,4.0,2.0,14.0,6,2019-07-04,1562230800.0,-85.15928996,35.04253579,,3,1,2
0,,1562230800.0,833,AQ-21,266,4.0,2.0,14.0,5,2019-07-04,1562227200.0,-85.15928996,35.04253579,,3,1,2
0,,1562212800.0,833,AQ-21,266,4.0,2.0,14.0,0,2019-07-04,1562209200.0,-85.15928996,35.04253579,,3,1,1
0,,1562216400.0,833,AQ-21,266,4.0,2.0,14.0,1,2019-07-04,1562212800.0,-85.15928996,35.04253579,,3,1,1
0,,1562227200.0,833,AQ-21,266,4.0,2.0,14.0,4,2019-07-04,1562223600.0,-85.15928996,35.04253579,,3,1,1
0,,1562223600.0,833,AQ-21,266,4.0,2.0,14.0,3,2019-07-04,1562220000.0,-85.15928996,35.04253579,,3,1,1
0,,1562259600.0,833,AQ-21,266,4.0,2.0,14.0,13,2019-07-04,1562256000.0,-85.15928996,35.04253579,,3,1,3
0,,1562241600.0,6,W-10,598,2.0,2.0,18.0,8,2019-07-04,1562238000.0,-85.30632485,35.13591549,,3,1,2
0,,1562274000.0,6,W-10,598,2.0,2.0,18.0,17,2019-07-04,1562270400.0,-85.30632485,35.13591549,,3,1,4
0,,1562284800.0,6,W-10,598,2.0,2.0,18.0,20,2019-07-04,1562281200.0,-85.30632485,35.13591549,,3,1,1
0,,1562234400.0,6,W-10,598,2.0,2.0,18.0,6,2019-07-04,1562230800.0,-85.30632485,35.13591549,,3,1,2
0,,1562220000.0,6,W-10,598,2.0,2.0,18.0,2,2019-07-04,1562216400.0,-85.30632485,35.13591549,,3,1,1
0,,1562256000.0,6,W-10,598,2.0,2.0,18.0,12,2019-07-04,1562252400.0,-85.30632485,35.13591549,,3,1,3
0,,1562292000.0,6,W-10,598,2.0,2.0,18.0,22,2019-07-04,1562288400.0,-85.30632485,35.13591549,,3,1,1
0,,1562270400.0,6,W-10,598,2.0,2.0,18.0,16,2019-07-04,1562266800.0,-85.30632485,35.13591549,,3,1,4
0,,1562223600.0,6,W-10,598,2.0,2.0,18.0,3,2019-07-04,1562220000.0,-85.30632485,35.13591549,,3,1,1
0,,1562266800.0,289,BD-16,460,2.0,2.0,16.0,15,2019-07-04,1562263200.0,-85.06371727,35.08922564,,3,1,4
0,,1562292000.0,289,BD-16,460,2.0,2.0,16.0,22,2019-07-04,1562288400.0,-85.06371727,35.08922564,,3,1,1
0,,1562281200.0,289,BD-16,460,2.0,2.0,16.0,19,2019-07-04,1562277600.0,-85.06371727,35.08922564,,3,1,1
0,,1562288400.0,289,BD-16,460,2.0,2.0,16.0,21,2019-07-04,1562284800.0,-85.06371727,35.08922564,,3,1,1
0,,1562245200.0,289,BD-16,460,2.0,2.0,16.0,9,2019-07-04,1562241600.0,-85.06371727,35.08922564,,3,1,2
0,,1562252400.0,289,BD-16,460,2.0,2.0,16.0,11,2019-07-04,1562248800.0,-85.06371727,35.08922564,,3,1,3
0,,1562241600.0,289,BD-16,460,2.0,2.0,16.0,8,2019-07-04,1562238000.0,-85.06371727,35.08922564,,3,1,2
0,,1562248800.0,289,BD-16,460,2.0,2.0,16.0,10,2019-07-04,1562245200.0,-85.06371727,35.08922564,,3,1,3
0,,1562284800.0,289,BD-16,460,2.0,2.0,16.0,20,2019-07-04,1562281200.0,-85.06371727,35.08922564,,3,1,1
0,,1562227200.0,350,U-16,430,2.0,2.0,12.0,4,2019-07-04,1562223600.0,-85.32102834,35.08498111,,3,1,1
0,,1562256000.0,350,U-16,430,2.0,2.0,12.0,12,2019-07-04,1562252400.0,-85.32102834,35.08498111,,3,1,3
0,,1562274000.0,350,U-16,430,2.0,2.0,12.0,17,2019-07-04,1562270400.0,-85.32102834,35.08498111,,3,1,4
0,,1562281200.0,350,U-16,430,2.0,2.0,12.0,19,2019-07-04,1562277600.0,-85.32102834,35.08498111,,3,1,1
0,,1562223600.0,350,U-16,430,2.0,2.0,12.0,3,2019-07-04,1562220000.0,-85.32102834,35.08498111,,3,1,1
0,,1562266800.0,350,U-16,430,2.0,2.0,12.0,15,2019-07-04,1562263200.0,-85.32102834,35.08498111,,3,1,4
0,,1562238000.0,350,U-16,430,2.0,2.0,12.0,7,2019-07-04,1562234400.0,-85.32102834,35.08498111,,3,1,2
0,,1562230800.0,350,U-16,430,2.0,2.0,12.0,5,2019-07-04,1562227200.0,-85.32102834,35.08498111,,3,1,2
0,,1562295600.0,350,U-16,430,2.0,2.0,12.0,23,2019-07-04,1562292000.0,-85.32102834,35.08498111,,3,1,1
0,,1562346000.0,115,V-26,60,2.0,2.0,19.0,13,2019-07-05,1562342400.0,-85.31367659,35.004335,,4,1,3
0,,1562349600.0,115,V-26,60,2.0,2.0,19.0,14,2019-07-05,1562346000.0,-85.31367659,35.004335,,4,1,4
0,,1562310000.0,115,V-26,60,2.0,2.0,19.0,3,2019-07-05,1562306400.0,-85.31367659,35.004335,,4,1,1
0,,1562335200.0,115,V-26,60,2.0,2.0,19.0,10,2019-07-05,1562331600.0,-85.31367659,35.004335,,4,1,3
0,,1562324400.0,115,V-26,60,2.0,2.0,19.0,7,2019-07-05,1562320800.0,-85.31367659,35.004335,,4,1,2
0,,1562302800.0,115,V-26,60,2.0,2.0,19.0,1,2019-07-05,1562299200.0,-85.31367659,35.004335,,4,1,1
0,,1562371200.0,115,V-26,60,2.0,2.0,19.0,20,2019-07-05,1562367600.0,-85.31367659,35.004335,,4,1,1
0,,1562353200.0,115,V-26,60,2.0,2.0,19.0,15,2019-07-05,1562349600.0,-85.31367659,35.004335,,4,1,4
0,,1562320800.0,115,V-26,60,2.0,2.0,19.0,6,2019-07-05,1562317200.0,-85.31367659,35.004335,,4,1,2
0,,1562302800.0,54,AG-21,256,2.0,2.0,19.0,1,2019-07-05,1562299200.0,-85.2328074,35.04253579,,4,1,1
0,,1562324400.0,54,AG-21,256,2.0,2.0,19.0,7,2019-07-05,1562320800.0,-85.2328074,35.04253579,,4,1,2
0,,1562356800.0,54,AG-21,256,2.0,2.0,19.0,16,2019-07-05,1562353200.0,-85.2328074,35.04253579,,4,1,4
0,,1562320800.0,54,AG-21,256,2.0,2.0,19.0,6,2019-07-05,1562317200.0,-85.2328074,35.04253579,,4,1,2
0,,1562382000.0,54,AG-21,256,2.0,2.0,19.0,23,2019-07-05,1562378400.0,-85.2328074,35.04253579,,4,1,1
0,,1562331600.0,54,AG-21,256,2.0,2.0,19.0,9,2019-07-05,1562328000.0,-85.2328074,35.04253579,,4,1,2
0,,1562353200.0,54,AG-21,256,2.0,2.0,19.0,15,2019-07-05,1562349600.0,-85.2328074,35.04253579,,4,1,4
0,,1562349600.0,54,AG-21,256,2.0,2.0,19.0,14,2019-07-05,1562346000.0,-85.2328074,35.04253579,,4,1,4
0,,1562338800.0,54,AG-21,256,2.0,2.0,19.0,11,2019-07-05,1562335200.0,-85.2328074,35.04253579,,4,1,3
0,,1562299200.0,447,BC-16,459,2.0,2.0,16.0,0,2019-07-05,1562295600.0,-85.07106902,35.08498111,,4,1,1
