Accident,City,Unix,Join_Count,GRID_ID,Grid_Num,NBR_LANES,TY_TERRAIN,FUNC_CLASS,Hour,Date,hourbefore,Longitude,Latitude,RainBefore,DayOfWeek,WeekDay,DayFrame
0,,1514926800.0,561,W-22,212,2.0,2.0,19.0,16,2018-01-02,1514923200.0,-85.30632485,35.03404672,,1,1,4
0,,1514872800.0,561,W-22,212,2.0,2.0,19.0,1,2018-01-02,1514869200.0,-85.30632485,35.03404672,,1,1,1
0,,1514948400.0,561,W-22,212,2.0,2.0,19.0,22,2018-01-02,1514944800.0,-85.30632485,35.03404672,,1,1,1
0,,1514952000.0,561,W-22,212,2.0,2.0,19.0,23,2018-01-02,1514948400.0,-85.30632485,35.03404672,,1,1,1
0,,1514912400.0,561,W-22,212,2.0,2.0,19.0,12,2018-01-02,1514908800.0,-85.30632485,35.03404672,,1,1,3
0,,1514880000.0,561,W-22,212,2.0,2.0,19.0,3,2018-01-02,1514876400.0,-85.30632485,35.03404672,,1,1,1
0,,1514876400.0,561,W-22,212,2.0,2.0,19.0,2,2018-01-02,1514872800.0,-85.30632485,35.03404672,,1,1,1
0,,1514898000.0,561,W-22,212,2.0,2.0,19.0,8,2018-01-02,1514894400.0,-85.30632485,35.03404672,,1,1,2
0,,1514883600.0,561,W-22,212,2.0,2.0,19.0,4,2018-01-02,1514880000.0,-85.30632485,35.03404672,,1,1,1
0,,1514912400.0,115,V-26,60,2.0,2.0,19.0,12,2018-01-02,1514908800.0,-85.31367659,35.004335,,1,1,3
0,,1514890800.0,115,V-26,60,2.0,2.0,19.0,6,2018-01-02,1514887200.0,-85.31367659,35.004335,,1,1,2
0,,1514872800.0,115,V-26,60,2.0,2.0,19.0,1,2018-01-02,1514869200.0,-85.31367659,35.004335,,1,1,1
0,,1514919600.0,115,V-26,60,2.0,2.0,19.0,14,2018-01-02,1514916000.0,-85.31367659,35.004335,,1,1,4
0,,1514905200.0,115,V-26,60,2.0,2.0,19.0,10,2018-01-02,1514901600.0,-85.31367659,35.004335,,1,1,3
0,,1514869200.0,115,V-26,60,2.0,2.0,19.0,0,2018-01-02,1514865600.0,-85.31367659,35.004335,,1,1,1
0,,1514887200.0,115,V-26,60,2.0,2.0,19.0,5,2018-01-02,1514883600.0,-85.31367659,35.004335,,1,1,2
0,,1514948400.0,115,V-26,60,2.0,2.0,19.0,22,2018-01-02,1514944800.0,-85.31367659,35.004335,,1,1,1
0,,1514930400.0,115,V-26,60,2.0,2.0,19.0,17,2018-01-02,1514926800.0,-85.31367659,35.004335,,1,1,4
0,,1514880000.0,184,AF-15,475,4.0,2.0,14.0,3,2018-01-02,1514876400.0,-85.24015915,35.097714700000004,,1,1,1
0,,1514901600.0,184,AF-15,475,4.0,2.0,14.0,9,2018-01-02,1514898000.0,-85.24015915,35.097714700000004,,1,1,2
0,,1514916000.0,184,AF-15,475,4.0,2.0,14.0,13,2018-01-02,1514912400.0,-85.24015915,35.097714700000004,,1,1,3
0,,1514930400.0,184,AF-15,475,4.0,2.0,14.0,17,2018-01-02,1514926800.0,-85.24015915,35.097714700000004,,1,1,4
0,,1514905200.0,184,AF-15,475,4.0,2.0,14.0,10,2018-01-02,1514901600.0,-85.24015915,35.097714700000004,,1,1,3
0,,1514944800.0,184,AF-15,475,4.0,2.0,14.0,21,2018-01-02,1514941200.0,-85.24015915,35.097714700000004,,1,1,1
0,,1514919600.0,184,AF-15,475,4.0,2.0,14.0,14,2018-01-02,1514916000.0,-85.24015915,35.097714700000004,,1,1,4
0,,1514890800.0,184,AF-15,475,4.0,2.0,14.0,6,2018-01-02,1514887200.0,-85.24015915,35.097714700000004,,1,1,2
0,,1514883600.0,184,AF-15,475,4.0,2.0,14.0,4,2018-01-02,1514880000.0,-85.24015915,35.097714700000004,,1,1,1
0,,1514944800.0,184,AF-15,475,4.0,2.0,14.0,21,2018-01-02,1514941200.0,-85.24015915,35.097714700000004,,1,1,1
0,,1514952000.0,184,AF-15,475,4.0,2.0,14.0,23,2018-01-02,1514948400.0,-85.24015915,35.097714700000004,,1,1,1
0,,1514876400.0,184,AF-15,475,4.0,2.0,14.0,2,2018-01-02,1514872800.0,-85.24015915,35.097714700000004,,1,1,1
0,,1514869200.0,184,AF-15,475,4.0,2.0,14.0,0,2018-01-02,1514865600.0,-85.24015915,35.097714700000004,,1,1,1
0,,1514912400.0,184,AF-15,475,4.0,2.0,14.0,12,2018-01-02,1514908800.0,-85.24015915,35.097714700000004,,1,1,3
0,,1514887200.0,184,AF-15,475,4.0,2.0,14.0,5,2018-01-02,1514883600.0,-85.24015915,35.097714700000004,,1,1,2
0,,1514901600.0,184,AF-15,475,4.0,2.0,14.0,9,2018-01-02,1514898000.0,-85.24015915,35.097714700000004,,1,1,2
0,,1514883600.0,184,AF-15,475,4.0,2.0,14.0,4,2018-01-02,1514880000.0,-85.24015915,35.097714700000004,,1,1,1
0,,1514890800.0,184,AF-15,475,4.0,2.0,14.0,6,2018-01-02,1514887200.0,-85.24015915,35.097714700000004,,1,1,2
0,,1514890800.0,184,AF-15,475,4.0,2.0,14.0,6,2018-01-02,1514887200.0,-85.24015915,35.097714700000004,,1,1,2
0,,1514941200.0,184,AF-15,475,4.0,2.0,14.0,20,2018-01-02,1514937600.0,-85.24015915,35.097714700000004,,1,1,1
0,,1514901600.0,184,AF-15,475,4.0,2.0,14.0,9,2018-01-02,1514898000.0,-85.24015915,35.097714700000004,,1,1,2
0,,1514872800.0,184,AF-15,475,4.0,2.0,14.0,1,2018-01-02,1514869200.0,-85.24015915,35.097714700000004,,1,1,1
0,,1514898000.0,184,AF-15,475,4.0,2.0,14.0,8,2018-01-02,1514894400.0,-85.24015915,35.097714700000004,,1,1,2
0,,1514948400.0,184,AF-15,475,4.0,2.0,14.0,22,2018-01-02,1514944800.0,-85.24015915,35.097714700000004,,1,1,1
0,,1514894400.0,184,AF-15,475,4.0,2.0,14.0,7,2018-01-02,1514890800.0,-85.24015915,35.097714700000004,,1,1,2
0,,1514887200.0,184,AF-15,475,4.0,2.0,14.0,5,2018-01-02,1514883600.0,-85.24015915,35.097714700000004,,1,1,2
0,,1514944800.0,184,AF-15,475,4.0,2.0,14.0,21,2018-01-02,1514941200.0,-85.24015915,35.097714700000004,,1,1,1
0,,1514898000.0,54,AG-21,256,2.0,2.0,19.0,8,2018-01-02,1514894400.0,-85.2328074,35.04253579,,1,1,2
0,,1514923200.0,54,AG-21,256,2.0,2.0,19.0,15,2018-01-02,1514919600.0,-85.2328074,35.04253579,,1,1,4
0,,1514880000.0,54,AG-21,256,2.0,2.0,19.0,3,2018-01-02,1514876400.0,-85.2328074,35.04253579,,1,1,1
