Accident,City,Unix,Join_Count,GRID_ID,Grid_Num,NBR_LANES,TY_TERRAIN,FUNC_CLASS,Hour,Date,hourbefore,Longitude,Latitude,RainBefore,DayOfWeek,WeekDay,DayFrame
0,,1507071600.0,157,Z-27,42,2.0,2.0,19.0,19,2017-10-03,1507068000.0,-85.28426962,34.99584594,,1,1,1
0,,1507006800.0,157,Z-27,42,2.0,2.0,19.0,1,2017-10-03,1507003200.0,-85.28426962,34.99584594,,1,1,1
0,,1507082400.0,157,Z-27,42,2.0,2.0,19.0,22,2017-10-03,1507078800.0,-85.28426962,34.99584594,,1,1,1
0,,1507075200.0,157,Z-27,42,2.0,2.0,19.0,20,2017-10-03,1507071600.0,-85.28426962,34.99584594,,1,1,1
0,,1507086000.0,157,Z-27,42,2.0,2.0,19.0,23,2017-10-03,1507082400.0,-85.28426962,34.99584594,,1,1,1
0,,1507042800.0,157,Z-27,42,2.0,2.0,19.0,11,2017-10-03,1507039200.0,-85.28426962,34.99584594,,1,1,3
0,,1507039200.0,157,Z-27,42,2.0,2.0,19.0,10,2017-10-03,1507035600.0,-85.28426962,34.99584594,,1,1,3
0,,1507028400.0,157,Z-27,42,2.0,2.0,19.0,7,2017-10-03,1507024800.0,-85.28426962,34.99584594,,1,1,2
0,,1507046400.0,157,Z-27,42,2.0,2.0,19.0,12,2017-10-03,1507042800.0,-85.28426962,34.99584594,,1,1,3
0,,1507071600.0,125,AR-25,116,2.0,2.0,16.0,19,2017-10-03,1507068000.0,-85.15193821,35.01282407,,1,1,1
0,,1507057200.0,125,AR-25,116,2.0,2.0,16.0,15,2017-10-03,1507053600.0,-85.15193821,35.01282407,,1,1,4
0,,1507010400.0,125,AR-25,116,2.0,2.0,16.0,2,2017-10-03,1507006800.0,-85.15193821,35.01282407,,1,1,1
0,,1507078800.0,125,AR-25,116,2.0,2.0,16.0,21,2017-10-03,1507075200.0,-85.15193821,35.01282407,,1,1,1
0,,1507014000.0,125,AR-25,116,2.0,2.0,16.0,3,2017-10-03,1507010400.0,-85.15193821,35.01282407,,1,1,1
0,,1507039200.0,125,AR-25,116,2.0,2.0,16.0,10,2017-10-03,1507035600.0,-85.15193821,35.01282407,,1,1,3
0,,1507003200.0,125,AR-25,116,2.0,2.0,16.0,0,2017-10-03,1506999600.0,-85.15193821,35.01282407,,1,1,1
0,,1507068000.0,125,AR-25,116,2.0,2.0,16.0,18,2017-10-03,1507064400.0,-85.15193821,35.01282407,,1,1,4
0,,1507060800.0,125,AR-25,116,2.0,2.0,16.0,16,2017-10-03,1507057200.0,-85.15193821,35.01282407,,1,1,4
0,,1507071600.0,12,N-25,87,2.0,2.0,19.0,19,2017-10-03,1507068000.0,-85.37249055,35.01282407,,1,1,1
0,,1507064400.0,12,N-25,87,2.0,2.0,19.0,17,2017-10-03,1507060800.0,-85.37249055,35.01282407,,1,1,4
0,,1507078800.0,12,N-25,87,2.0,2.0,19.0,21,2017-10-03,1507075200.0,-85.37249055,35.01282407,,1,1,1
0,,1507035600.0,12,N-25,87,2.0,2.0,19.0,9,2017-10-03,1507032000.0,-85.37249055,35.01282407,,1,1,2
0,,1507010400.0,12,N-25,87,2.0,2.0,19.0,2,2017-10-03,1507006800.0,-85.37249055,35.01282407,,1,1,1
0,,1507053600.0,12,N-25,87,2.0,2.0,19.0,14,2017-10-03,1507050000.0,-85.37249055,35.01282407,,1,1,4
0,,1507039200.0,12,N-25,87,2.0,2.0,19.0,10,2017-10-03,1507035600.0,-85.37249055,35.01282407,,1,1,3
0,,1507024800.0,12,N-25,87,2.0,2.0,19.0,6,2017-10-03,1507021200.0,-85.37249055,35.01282407,,1,1,2
0,,1507050000.0,12,N-25,87,2.0,2.0,19.0,13,2017-10-03,1507046400.0,-85.37249055,35.01282407,,1,1,3
0,,1507028400.0,833,AQ-21,266,4.0,2.0,14.0,7,2017-10-03,1507024800.0,-85.15928996,35.04253579,,1,1,2
0,,1507060800.0,833,AQ-21,266,4.0,2.0,14.0,16,2017-10-03,1507057200.0,-85.15928996,35.04253579,,1,1,4
0,,1507082400.0,833,AQ-21,266,4.0,2.0,14.0,22,2017-10-03,1507078800.0,-85.15928996,35.04253579,,1,1,1
0,,1507024800.0,833,AQ-21,266,4.0,2.0,14.0,6,2017-10-03,1507021200.0,-85.15928996,35.04253579,,1,1,2
0,,1507053600.0,833,AQ-21,266,4.0,2.0,14.0,14,2017-10-03,1507050000.0,-85.15928996,35.04253579,,1,1,4
0,,1507046400.0,833,AQ-21,266,4.0,2.0,14.0,12,2017-10-03,1507042800.0,-85.15928996,35.04253579,,1,1,3
0,,1507042800.0,833,AQ-21,266,4.0,2.0,14.0,11,2017-10-03,1507039200.0,-85.15928996,35.04253579,,1,1,3
0,,1507021200.0,833,AQ-21,266,4.0,2.0,14.0,5,2017-10-03,1507017600.0,-85.15928996,35.04253579,,1,1,2
0,,1507086000.0,833,AQ-21,266,4.0,2.0,14.0,23,2017-10-03,1507082400.0,-85.15928996,35.04253579,,1,1,1
0,,1507024800.0,338,AP-21,265,2.0,2.0,19.0,6,2017-10-03,1507021200.0,-85.1666417,35.04678032,,1,1,2
0,,1507010400.0,338,AP-21,265,2.0,2.0,19.0,2,2017-10-03,1507006800.0,-85.1666417,35.04678032,,1,1,1
0,,1507003200.0,338,AP-21,265,2.0,2.0,19.0,0,2017-10-03,1506999600.0,-85.1666417,35.04678032,,1,1,1
0,,1507046400.0,338,AP-21,265,2.0,2.0,19.0,12,2017-10-03,1507042800.0,-85.1666417,35.04678032,,1,1,3
0,,1507053600.0,338,AP-21,265,2.0,2.0,19.0,14,2017-10-03,1507050000.0,-85.1666417,35.04678032,,1,1,4
0,,1507086000.0,338,AP-21,265,2.0,2.0,19.0,23,2017-10-03,1507082400.0,-85.1666417,35.04678032,,1,1,1
0,,1507039200.0,338,AP-21,265,2.0,2.0,19.0,10,2017-10-03,1507035600.0,-85.1666417,35.04678032,,1,1,3
0,,1507050000.0,338,AP-21,265,2.0,2.0,19.0,13,2017-10-03,1507046400.0,-85.1666417,35.04678032,,1,1,3
0,,1507075200.0,338,AP-21,265,2.0,2.0,19.0,20,2017-10-03,1507071600.0,-85.1666417,35.04678032,,1,1,1
0,,1507075200.0,999,W-20,282,2.0,2.0,16.0,20,2017-10-03,1507071600.0,-85.30632485,35.05102485,,1,1,1
0,,1507042800.0,999,W-20,282,2.0,2.0,16.0,11,2017-10-03,1507039200.0,-85.30632485,35.05102485,,1,1,3
0,,1507024800.0,999,W-20,282,2.0,2.0,16.0,6,2017-10-03,1507021200.0,-85.30632485,35.05102485,,1,1,2
0,,1507068000.0,999,W-20,282,2.0,2.0,16.0,18,2017-10-03,1507064400.0,-85.30632485,35.05102485,,1,1,4
0,,1507050000.0,999,W-20,282,2.0,2.0,16.0,13,2017-10-03,1507046400.0,-85.30632485,35.05102485,,1,1,3
0,,1507071600.0,999,W-20,282,2.0,2.0,16.0,19,2017-10-03,1507068000.0,-85.30632485,35.05102485,,1,1,1
0,,1507021200.0,999,W-20,282,2.0,2.0,16.0,5,2017-10-03,1507017600.0,-85.30632485,35.05102485,,1,1,2
0,,1507060800.0,999,W-20,282,2.0,2.0,16.0,16,2017-10-03,1507057200.0,-85.30632485,35.05102485,,1,1,4
0,,1507003200.0,999,W-20,282,2.0,2.0,16.0,0,2017-10-03,1506999600.0,-85.30632485,35.05102485,,1,1,1
0,,1507021200.0,34,AH-23,186,2.0,2.0,19.0,5,2017-10-03,1507017600.0,-85.22545566,35.02980219,,1,1,2
0,,1507053600.0,34,AH-23,186,2.0,2.0,19.0,14,2017-10-03,1507050000.0,-85.22545566,35.02980219,,1,1,4
0,,1507028400.0,34,AH-23,186,2.0,2.0,19.0,7,2017-10-03,1507024800.0,-85.22545566,35.02980219,,1,1,2
0,,1507032000.0,34,AH-23,186,2.0,2.0,19.0,8,2017-10-03,1507028400.0,-85.22545566,35.02980219,,1,1,2
0,,1507017600.0,34,AH-23,186,2.0,2.0,19.0,4,2017-10-03,1507014000.0,-85.22545566,35.02980219,,1,1,1
0,,1507039200.0,34,AH-23,186,2.0,2.0,19.0,10,2017-10-03,1507035600.0,-85.22545566,35.02980219,,1,1,3
0,,1507064400.0,34,AH-23,186,2.0,2.0,19.0,17,2017-10-03,1507060800.0,-85.22545566,35.02980219,,1,1,4
0,,1507046400.0,34,AH-23,186,2.0,2.0,19.0,12,2017-10-03,1507042800.0,-85.22545566,35.02980219,,1,1,3
0,,1507010400.0,34,AH-23,186,2.0,2.0,19.0,2,2017-10-03,1507006800.0,-85.22545566,35.02980219,,1,1,1
0,,1507014000.0,319,AE-11,585,2.0,2.0,19.0,3,2017-10-03,1507010400.0,-85.24751089,35.12742642,,1,1,1
0,,1507064400.0,319,AE-11,585,2.0,2.0,19.0,17,2017-10-03,1507060800.0,-85.24751089,35.12742642,,1,1,4
0,,1507068000.0,319,AE-11,585,2.0,2.0,19.0,18,2017-10-03,1507064400.0,-85.24751089,35.12742642,,1,1,4
0,,1507082400.0,319,AE-11,585,2.0,2.0,19.0,22,2017-10-03,1507078800.0,-85.24751089,35.12742642,,1,1,1
0,,1507035600.0,319,AE-11,585,2.0,2.0,19.0,9,2017-10-03,1507032000.0,-85.24751089,35.12742642,,1,1,2
0,,1507017600.0,319,AE-11,585,2.0,2.0,19.0,4,2017-10-03,1507014000.0,-85.24751089,35.12742642,,1,1,1
0,,1507021200.0,319,AE-11,585,2.0,2.0,19.0,5,2017-10-03,1507017600.0,-85.24751089,35.12742642,,1,1,2
0,,1507053600.0,319,AE-11,585,2.0,2.0,19.0,14,2017-10-03,1507050000.0,-85.24751089,35.12742642,,1,1,4
0,,1507039200.0,319,AE-11,585,2.0,2.0,19.0,10,2017-10-03,1507035600.0,-85.24751089,35.12742642,,1,1,3
0,,1507071600.0,249,AC-16,437,4.0,2.0,14.0,19,2017-10-03,1507068000.0,-85.26221438,35.08498111,,1,1,1
0,,1507035600.0,249,AC-16,437,4.0,2.0,14.0,9,2017-10-03,1507032000.0,-85.26221438,35.08498111,,1,1,2
0,,1507060800.0,249,AC-16,437,4.0,2.0,14.0,16,2017-10-03,1507057200.0,-85.26221438,35.08498111,,1,1,4
0,,1507017600.0,249,AC-16,437,4.0,2.0,14.0,4,2017-10-03,1507014000.0,-85.26221438,35.08498111,,1,1,1
0,,1507003200.0,249,AC-16,437,4.0,2.0,14.0,0,2017-10-03,1506999600.0,-85.26221438,35.08498111,,1,1,1
0,,1507042800.0,249,AC-16,437,4.0,2.0,14.0,11,2017-10-03,1507039200.0,-85.26221438,35.08498111,,1,1,3
0,,1507057200.0,249,AC-16,437,4.0,2.0,14.0,15,2017-10-03,1507053600.0,-85.26221438,35.08498111,,1,1,4
0,,1507032000.0,249,AC-16,437,4.0,2.0,14.0,8,2017-10-03,1507028400.0,-85.26221438,35.08498111,,1,1,2
0,,1507046400.0,249,AC-16,437,4.0,2.0,14.0,12,2017-10-03,1507042800.0,-85.26221438,35.08498111,,1,1,3
0,,1507035600.0,76,AS-22,234,2.0,2.0,19.0,9,2017-10-03,1507032000.0,-85.14458647,35.03404672,,1,1,2
0,,1507024800.0,76,AS-22,234,2.0,2.0,19.0,6,2017-10-03,1507021200.0,-85.14458647,35.03404672,,1,1,2
0,,1507071600.0,76,AS-22,234,2.0,2.0,19.0,19,2017-10-03,1507068000.0,-85.14458647,35.03404672,,1,1,1
0,,1507042800.0,76,AS-22,234,2.0,2.0,19.0,11,2017-10-03,1507039200.0,-85.14458647,35.03404672,,1,1,3
0,,1507060800.0,76,AS-22,234,2.0,2.0,19.0,16,2017-10-03,1507057200.0,-85.14458647,35.03404672,,1,1,4
0,,1507078800.0,76,AS-22,234,2.0,2.0,19.0,21,2017-10-03,1507075200.0,-85.14458647,35.03404672,,1,1,1
0,,1507075200.0,76,AS-22,234,2.0,2.0,19.0,20,2017-10-03,1507071600.0,-85.14458647,35.03404672,,1,1,1
0,,1507082400.0,76,AS-22,234,2.0,2.0,19.0,22,2017-10-03,1507078800.0,-85.14458647,35.03404672,,1,1,1
0,,1507039200.0,76,AS-22,234,2.0,2.0,19.0,10,2017-10-03,1507035600.0,-85.14458647,35.03404672,,1,1,3
0,,1507039200.0,164,Y-25,98,2.0,2.0,19.0,10,2017-10-03,1507035600.0,-85.29162136,35.00857953,,1,1,3
0,,1507024800.0,164,Y-25,98,2.0,2.0,19.0,6,2017-10-03,1507021200.0,-85.29162136,35.00857953,,1,1,2
0,,1507060800.0,164,Y-25,98,2.0,2.0,19.0,16,2017-10-03,1507057200.0,-85.29162136,35.00857953,,1,1,4
0,,1507006800.0,164,Y-25,98,2.0,2.0,19.0,1,2017-10-03,1507003200.0,-85.29162136,35.00857953,,1,1,1
0,,1507086000.0,164,Y-25,98,2.0,2.0,19.0,23,2017-10-03,1507082400.0,-85.29162136,35.00857953,,1,1,1
0,,1507042800.0,164,Y-25,98,2.0,2.0,19.0,11,2017-10-03,1507039200.0,-85.29162136,35.00857953,,1,1,3
0,,1507028400.0,164,Y-25,98,2.0,2.0,19.0,7,2017-10-03,1507024800.0,-85.29162136,35.00857953,,1,1,2
0,,1507057200.0,164,Y-25,98,2.0,2.0,19.0,15,2017-10-03,1507053600.0,-85.29162136,35.00857953,,1,1,4
0,,1507078800.0,164,Y-25,98,2.0,2.0,19.0,21,2017-10-03,1507075200.0,-85.29162136,35.00857953,,1,1,1
0,,1507078800.0,509,BD-17,425,2.0,2.0,16.0,21,2017-10-03,1507075200.0,-85.06371727,35.08073657,,1,1,1
0,,1507060800.0,509,BD-17,425,2.0,2.0,16.0,16,2017-10-03,1507057200.0,-85.06371727,35.08073657,,1,1,4
0,,1507064400.0,509,BD-17,425,2.0,2.0,16.0,17,2017-10-03,1507060800.0,-85.06371727,35.08073657,,1,1,4
0,,1507024800.0,509,BD-17,425,2.0,2.0,16.0,6,2017-10-03,1507021200.0,-85.06371727,35.08073657,,1,1,2
0,,1507068000.0,509,BD-17,425,2.0,2.0,16.0,18,2017-10-03,1507064400.0,-85.06371727,35.08073657,,1,1,4
0,,1507042800.0,509,BD-17,425,2.0,2.0,16.0,11,2017-10-03,1507039200.0,-85.06371727,35.08073657,,1,1,3
0,,1507046400.0,509,BD-17,425,2.0,2.0,16.0,12,2017-10-03,1507042800.0,-85.06371727,35.08073657,,1,1,3
0,,1507017600.0,509,BD-17,425,2.0,2.0,16.0,4,2017-10-03,1507014000.0,-85.06371727,35.08073657,,1,1,1
0,,1507039200.0,509,BD-17,425,2.0,2.0,16.0,10,2017-10-03,1507035600.0,-85.06371727,35.08073657,,1,1,3
0,,1507046400.0,648,AR-23,196,2.0,2.0,17.0,12,2017-10-03,1507042800.0,-85.15193821,35.02980219,,1,1,3
0,,1507014000.0,648,AR-23,196,2.0,2.0,17.0,3,2017-10-03,1507010400.0,-85.15193821,35.02980219,,1,1,1
0,,1507078800.0,648,AR-23,196,2.0,2.0,17.0,21,2017-10-03,1507075200.0,-85.15193821,35.02980219,,1,1,1
0,,1507082400.0,648,AR-23,196,2.0,2.0,17.0,22,2017-10-03,1507078800.0,-85.15193821,35.02980219,,1,1,1
0,,1507068000.0,648,AR-23,196,2.0,2.0,17.0,18,2017-10-03,1507064400.0,-85.15193821,35.02980219,,1,1,4
0,,1507075200.0,648,AR-23,196,2.0,2.0,17.0,20,2017-10-03,1507071600.0,-85.15193821,35.02980219,,1,1,1
0,,1507006800.0,648,AR-23,196,2.0,2.0,17.0,1,2017-10-03,1507003200.0,-85.15193821,35.02980219,,1,1,1
0,,1507057200.0,648,AR-23,196,2.0,2.0,17.0,15,2017-10-03,1507053600.0,-85.15193821,35.02980219,,1,1,4
0,,1507010400.0,648,AR-23,196,2.0,2.0,17.0,2,2017-10-03,1507006800.0,-85.15193821,35.02980219,,1,1,1
0,,1507003200.0,322,AB-25,101,2.0,2.0,19.0,0,2017-10-03,1506999600.0,-85.26956613,35.01282407,,1,1,1
0,,1507064400.0,322,AB-25,101,2.0,2.0,19.0,17,2017-10-03,1507060800.0,-85.26956613,35.01282407,,1,1,4
0,,1507039200.0,322,AB-25,101,2.0,2.0,19.0,10,2017-10-03,1507035600.0,-85.26956613,35.01282407,,1,1,3
0,,1507010400.0,322,AB-25,101,2.0,2.0,19.0,2,2017-10-03,1507006800.0,-85.26956613,35.01282407,,1,1,1
0,,1507006800.0,322,AB-25,101,2.0,2.0,19.0,1,2017-10-03,1507003200.0,-85.26956613,35.01282407,,1,1,1
0,,1507053600.0,322,AB-25,101,2.0,2.0,19.0,14,2017-10-03,1507050000.0,-85.26956613,35.01282407,,1,1,4
0,,1507028400.0,322,AB-25,101,2.0,2.0,19.0,7,2017-10-03,1507024800.0,-85.26956613,35.01282407,,1,1,2
0,,1507060800.0,322,AB-25,101,2.0,2.0,19.0,16,2017-10-03,1507057200.0,-85.26956613,35.01282407,,1,1,4
0,,1507086000.0,322,AB-25,101,2.0,2.0,19.0,23,2017-10-03,1507082400.0,-85.26956613,35.01282407,,1,1,1
