Train_Acc,Train_Loss,Test_Acc,Test_Loss,AUC,TN,FP,FN,TP
89.12579958049288,0.1617828725787463,88.01989150090415,0.16284215537940755,1.0,0,265,0,1947
89.12579958049288,0.13179801936041555,88.01989150090415,0.13485774043060483,0.9999999999999999,0,265,0,1947
89.12579958049288,0.11502277878430348,88.01989150090415,0.11943600797339489,1.0,0,265,0,1947
89.12579958049288,0.10307126519113875,88.01989150090415,0.10791428618389985,1.0,0,265,0,1947
89.12579958049288,0.0896826447352768,88.01989150090415,0.0941860926647981,1.0,0,265,0,1947
89.12579958049288,0.07580237830983912,88.01989150090415,0.07955137903199476,1.0,0,265,0,1947
89.12579958049288,0.06737221746814248,88.01989150090415,0.07077071939905484,1.0,0,265,0,1947
89.12579958049288,0.06275118635048316,88.01989150090415,0.06607442506049808,1.0,0,265,0,1947
89.12579958049288,0.05892720553541518,88.01989150090415,0.06217407736749876,1.0,0,265,0,1947
89.12579958049288,0.055357221586634524,88.01989150090415,0.058559875669223924,1.0,0,265,0,1947
89.12579958049288,0.05178817592158315,88.01989150090415,0.05498633778520993,1.0,0,265,0,1947
89.12579958049288,0.048810410088808785,88.01989150090415,0.05195765110353629,1.0,0,265,0,1947
89.12579958049288,0.04655516336453033,88.01989150090415,0.049632207453250886,1.0,0,265,0,1947
89.12579958049288,0.04474295750938809,88.01989150090415,0.047721007919829826,1.0,0,265,0,1947
89.12579958049288,0.04306136273014739,88.01989150090415,0.04597221509270046,1.0,0,265,0,1947
89.12579958049288,0.04124782375981476,88.01989150090415,0.04406694620847702,1.0,0,265,0,1947
89.12579958049288,0.039396042793103006,88.01989150090415,0.0420982798991295,1.0,0,265,0,1947
89.12579958049288,0.0376638322327535,88.01989150090415,0.0402501415875223,1.0,0,265,0,1947
100.0,0.03485686274734531,100.0,0.037238273228849136,1.0,265,0,0,1947
100.0,0.03209869937002494,100.0,0.03427246559796662,1.0,265,0,0,1947
100.0,0.03078927220310474,100.0,0.03285660361871123,1.0,265,0,0,1947
100.0,0.029896794472480587,100.0,0.03190374607220292,1.0,265,0,0,1947
100.0,0.029024164184955802,100.0,0.030957009314614183,1.0,265,0,0,1947
100.0,0.02813842385178434,100.0,0.03001454914920032,1.0,265,0,0,1947
100.0,0.02730217691772044,100.0,0.02911791147198528,1.0,265,0,0,1947
100.0,0.026508951569275713,100.0,0.02826824481599033,1.0,265,0,0,1947
100.0,0.025742453865682188,100.0,0.027443539118394256,1.0,265,0,0,1947
100.0,0.02498519191141853,100.0,0.026630026404745877,1.0,265,0,0,1947
100.0,0.024245855182885506,100.0,0.025844387710094452,1.0,265,0,0,1947
100.0,0.023545512483269932,100.0,0.025089799310080707,1.0,265,0,0,1947
100.0,0.022858663847791626,100.0,0.024345815065316856,0.9999999999999999,265,0,0,1947
100.0,0.0221856094350122,100.0,0.023633632343262434,1.0,265,0,0,1947
100.0,0.021527153758737767,100.0,0.022923829150386155,1.0,265,0,0,1947
100.0,0.02088619709975234,100.0,0.022231585113331676,1.0,265,0,0,1947
100.0,0.020263329278337412,100.0,0.0215569578576833,1.0,265,0,0,1947
100.0,0.01967387135565461,100.0,0.020930449245497584,1.0,265,0,0,1947
100.0,0.019112672445990353,100.0,0.020330110215581954,1.0,265,0,0,1947
100.0,0.018569475119856946,100.0,0.019754616427235305,1.0,265,0,0,1947
100.0,0.018025723542294383,100.0,0.019170602317899466,1.0,265,0,0,1947
100.0,0.017492513649746376,100.0,0.0185999987879768,1.0,265,0,0,1947
100.0,0.016990622981778832,100.0,0.018063623108901083,1.0,265,0,0,1947
100.0,0.01650130692428721,100.0,0.017530595767311752,0.9999999999999999,265,0,0,1947
100.0,0.016010359837172652,100.0,0.0170104248682037,0.9999999999999999,265,0,0,1947
100.0,0.015552307244695876,100.0,0.01651844393927604,1.0,265,0,0,1947
100.0,0.015118169986204587,100.0,0.016051349346525967,1.0,265,0,0,1947
100.0,0.01468497958364365,100.0,0.015590462600812316,1.0,265,0,0,1947
100.0,0.014266406546352169,100.0,0.015143852215260267,1.0,265,0,0,1947
100.0,0.013863085416700465,100.0,0.014714671240653843,1.0,265,0,0,1947
100.0,0.013479812393199371,100.0,0.014300656912382692,1.0,265,0,0,1947
100.0,0.013100858501323021,100.0,0.013901723141316324,0.9999999999999999,265,0,0,1947
