Asset ID,Asset Type,Material,Latitude,Longitude,Position,Route Type,Route
SUP_15805,SUP-U-Channel,Steel,35.05847366,-85.25772224,Right,,CURTIS ST
SUP_15808,SUP-U-Channel,Steel,35.06054969,-85.25657121,Right,,CURTIS ST
SUP_1581,SUP-U-Channel,Steel,35.01332032,-85.19710446,Right,,NICKLIN DR
SUP_15816,SUP-U-Channel,Steel,35.05938929,-85.2524432,Right,,INFANTRY RD
SUP_15820,SUP-U-Channel,Steel,35.06091432,-85.25622427,Right,,BRAGG ST
SUP_15833,SUP-U-Channel,Steel,35.04437703,-85.268734,Right,,ROANOKE AVE
SUP_15836,SUP-U-Channel,Steel,35.04382271,-85.26758188,Right,,JACKSON ST
SUP_15839,SUP-U-Channel,Steel,35.0432302,-85.26599953,Right,,JACKSON ST
SUP_1584,SUP-U-Channel,Steel,35.02266217,-85.19848651,Right,,PINE GROVE TRL
SUP_15840,SUP-U-Channel,Steel,35.04262601,-85.26515462,Right,,RAMSEY ST
SUP_15845,SUP-Square,Steel,35.04261082,-85.26498297,Right,,RAMSEY ST
SUP_15848,SUP-U-Channel,Steel,35.04382085,-85.26734703,Right,,JACKSON ST
SUP_15851,SUP-U-Channel,Steel,35.04475968,-85.26982592,Right,,JACKSON ST
SUP_15855,SUP-U-Channel,Steel,35.04565929,-85.2710803,Right,,N HAWTHORNE ST
SUP_15863,SUP-U-Channel,Steel,35.0057119,-85.27910082,Right,,E 31ST ST
SUP_15866,SUP-U-Channel,Steel,35.06414075,-85.24958445,Right,,LATTA ST
SUP_15869,SUP-U-Channel,Steel,35.06458078,-85.2515267,Right,,LATTA ST
SUP_15883,SUP-U-Channel,Steel,35.06326105,-85.25493201,Right,,CHEEK ST
SUP_15890,SUP-U-Channel,Steel,35.06288632,-85.25382917,Right,,TAYLOR ST
SUP_15891,SUP-U-Channel,Steel,35.06372416,-85.25323712,Right,,CHEEK ST
SUP_15893,SUP-U-Channel,Steel,35.06246007,-85.25270275,Right,,DAVENPORT ST
SUP_15895,SUP-UtilityPole,Wood,35.06231393,-85.25264551,Right,,DAVENPORT ST
SUP_15897,SUP-U-Channel,Steel,35.06330468,-85.25209134,Right,,DAVENPORT ST
SUP_15898,SUP-U-Channel,Steel,35.0627845,-85.25055126,Right,,CRUTCHFIELD ST
SUP_159,SUP-U-Channel,Steel,35.04304057,-85.13066378,Right,,DUNWOODY DR
SUP_15903,SUP-U-Channel,Steel,35.06396776,-85.25354087,Right,,CRUTCHFIELD ST
SUP_15912,SUP-U-Channel,Steel,35.02677268,-85.25524925,Right,,ROSEMONT DR
SUP_15923,SUP-U-Channel,Steel,35.02627451,-85.25342558,Right,,WINDSOR CT
SUP_15928,SUP-U-Channel,Steel,35.02680259,-85.25508652,Right,,ROSEMONT DR
SUP_15937,SUP-U-Channel,Steel,35.02514499,-85.25652357,Right,,CRESTVIEW CIR
SUP_15939,SUP-U-Channel,Steel,35.02545917,-85.25712479,Right,,RIDGE RD
SUP_15943,SUP-U-Channel,Steel,35.02439728,-85.25831387,Right,,RIDGE RD
SUP_15946,SUP-U-Channel,Steel,35.02534755,-85.25709761,Right,,RIDGE RD
SUP_15949,SUP-U-Channel,Steel,35.02946013,-85.25734201,Right,,ROSEMONT DR
SUP_15958,SUP-U-Channel,Steel,35.02977955,-85.25723681,Right,,ROSE TER
SUP_15963,SUP-U-Channel,Steel,35.03002681,-85.25536405,Right,,E COURT TER
SUP_15966,SUP-U-Channel,Steel,35.03065719,-85.25678625,Right,,E COURT TER
SUP_15967,SUP-U-Channel,Steel,35.03216033,-85.2568621,Right,,COLYAR DR
SUP_15969,SUP-U-Channel,Steel,35.03535168,-85.25500863,Right,,N CREST RD
SUP_15974,SUP-U-Channel,Steel,35.03317082,-85.25816195,Right,,BIRDS MILL RD
SUP_15994,SUP-U-Channel,Steel,35.02268849,-85.25871744,Right,,SIOUX TRL
SUP_16000,SUP-U-Channel,Steel,35.02143153,-85.2610449,Right,,SIOUX TRL
SUP_16006,SUP-U-Channel,Steel,35.02101625,-85.26001011,Right,,E MAIN ST
SUP_1601,SUP-U-Channel,Steel,35.02033145,-85.20209502,Right,,HONEST ST
SUP_16016,SUP-U-Channel,Steel,35.02254408,-85.25870849,Right,,S SEMINOLE DR
SUP_16033,SUP-U-Channel,Steel,35.02041355,-85.25796042,Right,,CONNER ST
SUP_16039,SUP-U-Channel,Steel,35.02204892,-85.25747935,Right,,IDLEWILD DR
SUP_16063,SUP-U-Channel,Steel,35.02275208,-85.25844359,Right,,IDLEWILD DR
SUP_16069,SUP-U-Channel,Steel,35.02349294,-85.25848425,Right,,ROCKMEADE DR
SUP_16071,SUP-U-Channel,Steel,35.02496301,-85.25666876,Right,,S SEMINOLE DR
SUP_16086,SUP-U-Channel,Steel,35.02745147,-85.2548963,Right,,N SEMINOLE DR
SUP_16093,SUP-U-Channel,Steel,35.02656627,-85.25435108,Right,,ELMWOOD DR
SUP_16107,SUP-U-Channel,Steel,35.02569764,-85.25477951,Right,,PROVENCE ST
SUP_16108,SUP-U-Channel,Steel,35.02568934,-85.24943686,Right,,BELLFLOWER CIR
SUP_16130,SUP-U-Channel,Steel,35.02301246,-85.24945535,Right,,ALTA VISTA DR
SUP_16138,SUP-U-Channel,Steel,35.01942203,-85.25051583,Right,,DELL TRL
SUP_16143,SUP-U-Channel,Steel,35.02102745,-85.25177284,Right,,DAUPHIN WAY
SUP_16150,SUP-U-Channel,Steel,35.02176159,-85.25027727,Right,,HARCOURT DR
SUP_16151,SUP-U-Channel,Steel,35.02186457,-85.24987198,Right,,AUDUBON DR
SUP_16152,SUP-U-Channel,Steel,35.02041872,-85.2504622,Right,,VISTA DR
SUP_16155,SUP-U-Channel,Steel,35.01988571,-85.25103877,Right,,VISTA DR
SUP_16157,SUP-U-Channel,Steel,35.02027254,-85.25044287,Right,,VISTA DR
SUP_16176,SUP-U-Channel,Steel,35.02215967,-85.24969188,Right,,AUDUBON DR
SUP_16177,SUP-U-Channel,Steel,35.02142056,-85.24802731,Right,,AUDUBON DR
SUP_1618,SUP-U-Channel,Steel,35.01723909,-85.19607477,Right,,WILLIAMS DR
SUP_16184,SUP-U-Channel,Steel,35.01974813,-85.24898314,Right,,GLENDON DR
SUP_16194,SUP-U-Channel,Steel,35.02008609,-85.24993918,Right,,VISTA DR
SUP_16196,SUP-U-Channel,Steel,35.01749437,-85.25146479,Right,,VISTA DR
SUP_16199,SUP-U-Channel,Steel,35.01789176,-85.25255164,Right,,NYE DR
SUP_162,SUP-U-Channel,Steel,35.04340244,-85.13109169,Right,,ST LUCIE CT
SUP_16204,SUP-U-Channel,Steel,35.01827231,-85.25361847,Right,,SUNRISE LN
SUP_16207,SUP-U-Channel,Steel,35.01968279,-85.2576906,Right,,ENGERT DR
SUP_16209,SUP-U-Channel,Steel,35.01703034,-85.25050713,Right,,NAVAJO DR
SUP_16215,SUP-Square,Steel,35.01532115,-85.25137719,Right,,FRAWLEY ST
SUP_16229,SUP-U-Channel,Steel,35.01406734,-85.24638464,Right,,GARDNER ST
SUP_16243,SUP-Square,Steel,35.01162791,-85.24695491,Right,,ANDERSON AVE
SUP_16252,SUP-Square,Steel,35.0129033,-85.25243425,Right,,ANDERSON AVE
SUP_1631,SUP-U-Channel,Steel,35.03038219,-85.17693835,Right,,GEORGETOWN LN
SUP_1632,SUP-U-Channel,Steel,35.02974638,-85.1774173,Right,,GEORGETOWN LN
SUP_16320,SUP-U-Channel,Steel,35.00792027,-85.23381818,Right,,HANEY DR
SUP_16326,SUP-U-Channel,Steel,35.00808849,-85.23449182,Right,,ORGAIN DR
SUP_16335,SUP-U-Channel,Steel,35.01110052,-85.23410043,Right,,S PARKDALE AVE
SUP_16341,SUP-U-Channel,Steel,35.01151862,-85.23208668,Right,,CONNER ST
SUP_16343,SUP-U-Channel,Steel,35.01000986,-85.23202096,Right,,S LARCHMONT AVE
SUP_16345,SUP-U-Channel,Steel,35.00897188,-85.23154786,Right,,BARBARA LN
SUP_1635,SUP-U-Channel,Steel,35.02938412,-85.17552993,Right,,HICKORY MANOR CIR
SUP_16350,SUP-U-Channel,Steel,35.00920558,-85.23153141,Right,,BARBARA LN
SUP_16352,SUP-U-Channel,Steel,35.00969851,-85.23206697,Right,,BARBARA CIR
SUP_16354,SUP-U-Channel,Steel,35.0115405,-85.23190564,Right,,CONNER ST
SUP_16355,SUP-U-Channel,Steel,35.0122038,-85.23350057,Right,,CONNER ST
SUP_16368,SUP-U-Channel,Steel,35.01129983,-85.23468996,Right,,AMHURST AVE
SUP_16371,SUP-U-Channel,Steel,35.01150661,-85.23470565,Right,,AMHURST AVE
SUP_16373,SUP-U-Channel,Steel,35.01013569,-85.23478628,Right,,AMHURST AVE
SUP_1638,SUP-U-Channel,Steel,35.02609472,-85.17722919,Right,,NORTHSIDE DR
SUP_16409,SUP-U-Channel,Steel,35.01192912,-85.24007233,Right,,BROOKFIELD AVE
SUP_1641,SUP-U-Channel,Steel,35.02533546,-85.17768196,Right,,HICKORY TRACE CIR
SUP_16414,SUP-U-Channel,Steel,35.01737629,-85.24056618,Right,,SUNBEAM AVE
SUP_16416,SUP-U-Channel,Steel,35.0194049,-85.24250157,Right,,GARDNER ST
SUP_16420,SUP-U-Channel,Steel,35.01736135,-85.24075535,Right,,SUNBEAM AVE
SUP_16423,SUP-U-Channel,Steel,35.01535247,-85.24017432,Right,,THORNTON AVE
SUP_16426,SUP-U-Channel,Steel,35.0151911,-85.24011835,Right,,THORNTON AVE
SUP_16429,SUP-U-Channel,Steel,35.01645694,-85.23842499,Right,,SUNBEAM AVE
SUP_16437,SUP-U-Channel,Steel,35.01214451,-85.24031296,Right,,BROOKFIELD AVE
SUP_16453,SUP-U-Channel,Steel,35.01632602,-85.24685317,Right,,ORIOLE DR
SUP_16456,SUP-U-Channel,Steel,35.01763045,-85.24634721,Right,,CONNER ST
SUP_16459,SUP-U-Channel,Steel,35.01650736,-85.24676353,Right,,GLENDON DR
SUP_1646,SUP-U-Channel,Steel,35.02206783,-85.18289819,Right,,MARIJON DR
SUP_16463,SUP-U-Channel,Steel,35.0145735,-85.24781086,Right,,MISSION VIEW AVE
SUP_16480,SUP-Square,Steel,35.01452637,-85.25145309,Right,,N TERRACE
SUP_16493,SUP-U-Channel,Steel,35.01630228,-85.24861667,Right,,CLOUDLAND TRL
SUP_16496,SUP-U-Channel,Steel,35.0160259,-85.24787605,Right,,PADEN LN
SUP_16497,SUP-Square,Steel,35.01581694,-85.24725778,Right,,NAVAJO DR
SUP_16498,SUP-U-Channel,Steel,35.01700948,-85.25027102,Right,,NAVAJO DR
SUP_165,SUP-U-Channel,Steel,35.04376661,-85.13201322,Right,,CEDARTON CT
SUP_16501,SUP-U-Channel,Steel,35.0175823,-85.24992823,Right,,LERCH ST
SUP_16505,SUP-U-Channel,Steel,35.01657643,-85.24757335,Right,,EASTVIEW AVE
SUP_16506,SUP-U-Channel,Steel,35.01615404,-85.24790466,Right,,EASTVIEW AVE
SUP_16515,SUP-U-Channel,Steel,35.01861414,-85.24937504,Right,,PARKWAY CIR
SUP_16518,SUP-U-Channel,Steel,35.01988239,-85.24866001,Right,,GLENDON DR
SUP_1652,SUP-U-Channel,Steel,35.0155998,-85.20213563,Right,,BASS RD
SUP_16536,SUP-U-Channel,Steel,35.02047295,-85.24628824,Right,,ORIOLE DR
SUP_16541,SUP-Square,Steel,35.02295181,-85.2440411,Right,,BRAINERD RD
SUP_16552,SUP-U-Channel,Steel,35.01833512,-85.24478793,Right,,CHULA VISTA DR
SUP_16554,SUP-U-Channel,Steel,35.01613457,-85.24594067,Right,,HILL TOP DR
SUP_16559,SUP-U-Channel,Steel,35.01573238,-85.24148592,Right,,CONNER ST
SUP_1656,SUP-U-Channel,Steel,35.01455164,-85.19951333,Right,,ANDERSON DR
SUP_16562,SUP-U-Channel,Steel,35.01485435,-85.23915007,Right,,CONNER ST
SUP_16564,SUP-U-Channel,Steel,35.01486337,-85.23894638,Right,,CONNER ST
SUP_16565,SUP-U-Channel,Steel,35.01575028,-85.24128067,Right,,CONNER ST
SUP_16567,SUP-U-Channel,Steel,35.01725656,-85.2452067,Right,,CONNER ST
SUP_16568,SUP-U-Channel,Steel,35.01990501,-85.24379027,Right,,HILL TOP DR
SUP_16573,SUP-U-Channel,Steel,35.02137105,-85.24319504,Right,,GRANADA DR
SUP_16577,SUP-U-Channel,Steel,35.02095509,-85.24810074,Right,,MONTE VISTA DR
SUP_1658,SUP-U-Channel,Steel,35.01622933,-85.19989387,Right,,ANDERSON DR
SUP_16587,SUP-U-Channel,Steel,35.02209563,-85.24477226,Right,,PROVENCE ST
SUP_16590,SUP-U-Channel,Steel,35.02106048,-85.241115,Right,,PROVENCE ST
SUP_166,SUP-U-Channel,Steel,35.04409505,-85.13286616,Right,,CEDARTON CT
SUP_16611,SUP-U-Channel,Steel,35.01452864,-85.24205468,Right,,LERCH ST
SUP_16619,SUP-U-Channel,Steel,35.01232397,-85.24326431,Right,,MISSION VIEW AVE
SUP_1663,SUP-U-Channel,Steel,35.01689369,-85.19722077,Right,,OSBORNE DR
SUP_16634,SUP-U-Channel,Steel,35.01252369,-85.24296411,Right,,AUSTIN ST
SUP_16650,SUP-U-Channel,Steel,35.01302847,-85.242663,Right,,MAYFAIR AVE
SUP_16654,SUP-U-Channel,Steel,35.01306447,-85.23997025,Right,,ALBEMARLE AVE
SUP_16659,SUP-U-Channel,Steel,35.01307717,-85.23974057,Right,,ALBEMARLE AVE
SUP_16662,SUP-U-Channel,Steel,35.0139672,-85.24212615,Right,,ALBEMARLE AVE
SUP_16669,SUP-U-Channel,Steel,35.01723603,-85.23790126,Right,,BROOKFIELD AVE
SUP_1667,SUP-U-Channel,Steel,35.03251343,-85.17061846,Right,,OLD STAGE RD
SUP_16676,SUP-U-Channel,Steel,35.0166274,-85.23690676,Center,,S TUXEDO AVE
SUP_16684,SUP-U-Channel,Steel,35.01596147,-85.23579638,Center,,MARLBORO AVE
SUP_16690,SUP-U-Channel,Steel,35.01385123,-85.23493723,Right,,LONSDALE DR
SUP_16696,SUP-U-Channel,Steel,35.01543263,-85.234528,Right,,S SWEETBRIAR AVE
SUP_16698,SUP-U-Channel,Steel,35.01464534,-85.23257336,Right,,LONSDALE DR
SUP_16701,SUP-U-Channel,Steel,35.01401991,-85.23459071,Right,,LONSDALE DR
SUP_16709,SUP-U-Channel,Steel,35.01448806,-85.2322594,Right,,S PARKDALE AVE
SUP_16716,SUP-U-Channel,Steel,35.01394805,-85.23097153,Right,,WOODVALE AVE
SUP_16732,SUP-U-Channel,Steel,35.01181188,-85.22908645,Right,,SUNBEAM AVE
SUP_16743,SUP-U-Channel,Steel,35.01053114,-85.23273454,Left,,MAYFAIR AVE
SUP_16745,SUP-U-Channel,Steel,35.01157526,-85.23594631,Right,,MAYFAIR AVE
SUP_16746,SUP-U-Channel,Steel,35.01133882,-85.236301,Right,,MAYFAIR AVE
SUP_16750,SUP-U-Channel,Steel,35.00870158,-85.23079103,Right,,MAYFAIR AVE
SUP_16759,SUP-U-Channel,Steel,34.98752414,-85.14351658,Right,,E MOUNTAIN LN
SUP_16767,SUP-U-Channel,Steel,34.98803459,-85.14796201,Right,,E MOUNTAIN LN
SUP_16769,SUP-U-Channel,Steel,34.99060558,-85.14768551,Right,,WEXFORD LN
SUP_1677,SUP-U-Channel,Steel,35.04112714,-85.16315316,Right,,CONNER LN
SUP_16774,SUP-U-Channel,Steel,34.99123557,-85.14169211,Right,,OAK DR
SUP_16777,SUP-U-Channel,Steel,34.99134614,-85.14146885,Right,,OAK DR
SUP_16781,SUP-U-Channel,Steel,34.99155399,-85.14755591,Right,,OAK DR
SUP_1679,SUP-U-Channel,Steel,35.04228386,-85.1662854,Right,,CONNER LN
SUP_16798,SUP-U-Channel,Steel,34.9922552,-85.14096024,Right,,IRIS DR
SUP_1680,SUP-U-Channel,Steel,35.0210729,-85.17868552,Right,,AWHILA DR
SUP_16804,SUP-U-Channel,Steel,34.99301073,-85.14145012,Right,,LADY SLIPPER RD
SUP_16808,SUP-U-Channel,Steel,34.99551861,-85.14823357,Right,,IRIS RD
SUP_1681,SUP-U-Channel,Steel,35.02153982,-85.1795015,Right,,NAKWISA DR
SUP_16812,SUP-U-Channel,Steel,34.99667594,-85.14473842,Right,,PATTERSON RD
SUP_16820,SUP-U-Channel,Steel,34.99829883,-85.1486302,Right,,GRAYS DR
SUP_16828,SUP-U-Channel,Steel,35.0027047,-85.14609065,Right,,GRAYS DR
SUP_1683,SUP-U-Channel,Steel,35.02537624,-85.1774348,Right,,GREENWAY DR
SUP_16839,SUP-U-Channel,Steel,34.99728103,-85.14421446,Right,,OAK VIEW DR
SUP_16841,SUP-U-Channel,Steel,35.00270845,-85.14130883,Right,,GIVENS RD
SUP_16842,SUP-U-Channel,Steel,35.00144724,-85.13729778,Right,,HEATON DR
SUP_16856,SUP-Round,Steel,34.99766256,-85.13779946,Right,,REUNION DR
SUP_16858,SUP-Round,Steel,34.99746745,-85.13777119,Right,,MEETING PL
SUP_16864,SUP-Round,Steel,34.99636181,-85.1357913,Right,,REUNION DR
SUP_16867,SUP-U-Channel,Steel,35.00092899,-85.13371369,Right,,MORRIS LN
SUP_16875,SUP-U-Channel,Steel,34.99236835,-85.13364486,Right,,SWANSONS RIDGE RD
SUP_16885,SUP-U-Channel,Steel,34.99351222,-85.13321185,Right,,RED ROBIN LN
SUP_16886,SUP-U-Channel,Steel,34.99380905,-85.13390994,Right,,SHADY FORK RD
SUP_16904,SUP-U-Channel,Steel,35.0005438,-85.13084188,Right,,FULLER RD
SUP_16905,SUP-U-Channel,Steel,35.0038733,-85.12489978,Right,,E BRAINERD RD
SUP_16906,SUP-Square,Steel,35.00235966,-85.12691655,Right,,E BRAINERD RD
SUP_16907,SUP-U-Channel,Steel,35.00520084,-85.12236767,Right,,E BRAINERD RD
SUP_1692,SUP-Square,Steel,35.03213098,-85.16647474,Right,,FRANKS RD
SUP_16922,SUP-U-Channel,Steel,35.08911395,-85.29887543,Right,,ALTAMONT RD
SUP_16927,SUP-Square,Steel,35.08801288,-85.29362219,Right,,AVALON CIR
SUP_16929,SUP-U-Channel,Steel,35.10345448,-85.27976496,Right,,OAK KNOLL DR
SUP_1693,SUP-U-Channel,Steel,35.03202016,-85.16609053,Right,,FRANKS RD
SUP_16930,SUP-U-Channel,Steel,35.10304315,-85.28058349,Right,,OAK KNOLL DR
SUP_16931,SUP-U-Channel,Steel,35.10651467,-85.27866975,Right,,VAN BUREN ST
SUP_16934,SUP-U-Channel,Steel,35.10170368,-85.28121338,Right,,VAN BUREN ST
SUP_16935,SUP-U-Channel,Steel,35.09971408,-85.27905812,Right,,VAN BUREN ST
SUP_16939,SUP-U-Channel,Steel,35.08290091,-85.29001825,Right,,McDALE LN
SUP_1696,SUP-U-Channel,Steel,35.03317323,-85.168427,Right,,FRANKS RD
SUP_16967,SUP-U-Channel,Steel,35.09104884,-85.28421048,Right,,RIVERCREST DR
SUP_16971,SUP-U-Channel,Steel,35.09111684,-85.28646306,Right,,RIVER HILLS DR
SUP_16992,SUP-U-Channel,Steel,35.09616669,-85.28218588,Right,,RIVERMONT RD 
SUP_170,SUP-U-Channel,Steel,35.05645794,-85.141166,Right,,SILVERDALE RD
SUP_1700,SUP-U-Channel,Steel,35.03361348,-85.17300756,Right,,BACON LN
SUP_17007,SUP-U-Channel,Steel,35.10018809,-85.27757834,Right,,MEADOW LAKE RD
SUP_17009,SUP-U-Channel,Steel,35.10091121,-85.27647945,Right,,RIVERMONT PL
SUP_17021,SUP-Round,Steel,35.0999518,-85.27452223,Right,,ENCLAVE BAY
SUP_17022,SUP-Round,Steel,35.09804635,-85.27444314,Right,,CHANNEL VIEW
SUP_17023,SUP-Round,Steel,35.09678933,-85.27413491,Right,,REFLECTING DR
SUP_17025,SUP-Round,Steel,35.09661921,-85.27434054,Right,,REFLECTING DR
SUP_17026,SUP-Round,Steel,35.09451636,-85.27692011,Right,,ENCLAVE RD
SUP_17028,SUP-Round,Steel,35.09553439,-85.27073233,Right,,REFLECTING DR
SUP_17029,SUP-Round,Steel,35.09162636,-85.27636202,Right,,QUIET POND
SUP_17030,SUP-Round,Steel,35.09388909,-85.27166087,Right,,QUIET POND
SUP_17079,SUP-Square,Steel,35.08783041,-85.29511242,Right,,AVALON CIR
SUP_17082,SUP-U-Channel,Steel,35.09908398,-85.28049416,Right,,OLDE TOWNE LN
SUP_17088,SUP-U-Channel,Steel,35.09634659,-85.28247181,Right,,BRALY PL
SUP_17099,SUP-U-Channel,Steel,35.10069496,-85.2913247,Right,,ALEXANDER DR
SUP_17102,SUP-U-Channel,Steel,35.09795915,-85.28767877,Right,,ALEXANDER DR
SUP_17103,SUP-U-Channel,Steel,35.09354179,-85.28882417,Right,,TANGLEWOOD RD
SUP_17123,SUP-U-Channel,Steel,35.10709086,-85.28246609,Right,,VAN WINKLE CIR
SUP_17124,SUP-U-Channel,Steel,35.10876772,-85.28155545,Right,,SLEEPY HOLLOW RD
SUP_17128,SUP-Square,Steel,35.10494811,-85.28007364,Right,,HALL ST
SUP_17129,SUP-U-Channel,Steel,35.10566893,-85.27743891,Right,,HALL ST
SUP_17132,SUP-U-Channel,Steel,35.10106932,-85.27663669,Right,,BLACK OAK
SUP_17145,SUP-U-Channel,Steel,35.10068095,-85.27731217,Right,,LAWSON ST
SUP_17149,SUP-U-Channel,Steel,35.10006531,-85.27807452,Right,,LINDEN HALL
SUP_17156,SUP-U-Channel,Steel,35.10291289,-85.28065156,Right,,OAK KNOLL DR
SUP_17157,SUP-U-Channel,Steel,35.1033071,-85.27988248,Right,,OAK KNOLL DR
SUP_17164,SUP-U-Channel,Steel,35.10146337,-85.28695061,Right,,OZARK PL
SUP_17184,SUP-U-Channel,Steel,35.10570206,-85.28523661,Right,,SOCIAL CIR
SUP_17188,SUP-U-Channel,Steel,35.10146113,-85.28239116,Right,,SOCIAL CIR
SUP_17194,SUP-U-Channel,Steel,35.10574792,-85.28502892,Right,,SOCIAL CIR
SUP_17197,SUP-U-Channel,Steel,35.10597573,-85.28616302,Right,,SOCIAL CIR
SUP_17199,SUP-U-Channel,Steel,35.10852495,-85.28677966,Right,,HAYWOOD AVE
SUP_1720,SUP-U-Channel,Steel,35.03571163,-85.17186156,Right,,JESSE CONNER RD
SUP_17208,SUP-U-Channel,Steel,35.10103665,-85.28304491,Right,,LOCKWOOD DR
SUP_17210,SUP-U-Channel,Steel,35.107006,-85.28269699,Right,,LOCKWOOD CIR
SUP_17220,SUP-U-Channel,Steel,35.10019972,-85.28399614,Right,,OZARK PL
SUP_17221,SUP-U-Channel,Steel,35.09426104,-85.28544528,Right,,OZARK RD
SUP_17236,SUP-U-Channel,Steel,35.09669251,-85.29071721,Right,,STUART TER
SUP_17238,SUP-U-Channel,Steel,35.09639344,-85.29266172,Right,,NURICK DR
SUP_1724,SUP-U-Channel,Steel,35.03877665,-85.17023706,Right,,HICKORY LN
SUP_17243,SUP-U-Channel,Steel,35.09104973,-85.29105852,Right,,CRESTWOOD AVE
SUP_17246,SUP-U-Channel,Steel,35.09608344,-85.29153336,Right,,FOLTS CIR
SUP_17249,SUP-U-Channel,Steel,35.09136746,-85.28669197,Right,,HAYWOOD AVE
SUP_17259,SUP-U-Channel,Steel,35.08797881,-85.29180655,Right,,CRESTWOOD DR
SUP_17260,SUP-U-Channel,Steel,35.08824236,-85.29179171,Right,,CRESTWOOD DR
SUP_17263,SUP-U-Channel,Steel,35.08762091,-85.29613732,Right,,GLENROY AVE
SUP_17264,SUP-U-Channel,Steel,35.08361421,-85.29703594,Right,,GLENROY AVE
SUP_17268,SUP-U-Channel,Steel,35.08677829,-85.29931111,Right,,AUBURNDALE AVE
SUP_17273,SUP-U-Channel,Steel,35.08255469,-85.29680714,Right,,CRESTWOOD DR
SUP_17277,SUP-U-Channel,Steel,35.0824982,-85.29924971,Right,,AUBURNDALE AVE
SUP_17280,SUP-U-Channel,Steel,35.08237951,-85.29977437,Right,,W OXFORD RD
SUP_17282,SUP-U-Channel,Steel,35.08889101,-85.29828786,Right,,WHITE OAK RD
SUP_17289,SUP-U-Channel,Steel,35.08907392,-85.29825804,Right,,HIGHPOINT DR
SUP_17290,SUP-U-Channel,Steel,35.08866711,-85.29871256,Right,,WHITE OAK RD
SUP_17293,SUP-Square,Steel,35.08814537,-85.29914417,Right,,PINE BREEZE RD
SUP_1730,SUP-U-Channel,Steel,35.03826716,-85.16383483,Right,,LONGVIEW RD
SUP_17310,SUP-U-Channel,Steel,35.1114372,-85.31579137,Right,,HIDDEN CREEK DR
SUP_17311,SUP-Round,Steel,35.10899281,-85.31808065,Right,,HORSE CREEK DR
SUP_17324,SUP-U-Channel,Steel,35.08872556,-85.32930787,Right,,RUNYAN DR
SUP_17337,SUP-U-Channel,Steel,35.0971187,-85.32538238,Right,,MUNDY ST
SUP_17341,SUP-U-Channel,Steel,35.11874234,-85.30505167,Right,,SPRING VALLEY LN
SUP_1737,SUP-U-Channel,Steel,35.03452562,-85.17851904,Right,,DUPRE RD
SUP_17374,SUP-U-Channel,Steel,35.10022685,-85.32750015,Right,,MOUNTAIN CREEK RD
SUP_17377,SUP-U-Channel,Steel,35.10179069,-85.32738313,Right,,COMMERCIAL LN
SUP_17401,SUP-U-Channel,Steel,35.1189159,-85.30495639,Right,,SPRING VALLEY LN
SUP_17407,SUP-U-Channel,Steel,35.11977422,-85.31549474,Right,,VALLEY BRIDGE DR 
SUP_1741,SUP-U-Channel,Steel,35.03658655,-85.17544771,Right,,HERITAGE BUSINESS CT
SUP_17411,SUP-U-Channel,Steel,35.12419991,-85.31154886,Right,,VALLEY TRL
SUP_17414,SUP-U-Channel,Steel,35.12650219,-85.31029912,Right,,MOUNTAIN CREEK RD
SUP_17420,SUP-U-Channel,Steel,35.12661065,-85.31039117,Right,,MOUNTAIN CREEK RD
SUP_17439,SUP-U-Channel,Steel,35.12610237,-85.29961843,Right,,W VIEW RD
SUP_17442,SUP-U-Channel,Steel,35.12938606,-85.30227436,Right,,W VIEW RD
SUP_17449,SUP-U-Channel,Steel,35.12714692,-85.29943836,Right,,CREST DR
SUP_17455,SUP-U-Channel,Steel,35.12833073,-85.29865998,Right,,MOUNTAIN VIEW AVE
SUP_17479,SUP-U-Channel,Steel,35.10888645,-85.31860143,Right,,RUNYAN DR
SUP_17499,SUP-U-Channel,Steel,35.13366719,-85.30615052,Right,,READS LAKE RD
SUP_17507,SUP-U-Channel,Steel,35.1345742,-85.30510409,Right,,READS LAKE RD
SUP_17513,SUP-U-Channel,Steel,35.12671234,-85.31031912,Right,,MOUNTAIN CREEK RD
SUP_17515,SUP-U-Channel,Steel,35.12607777,-85.31077155,Right,,BRASS LANTERN WAY
SUP_1752,SUP-U-Channel,Steel,35.03938808,-85.18920028,Right,,FISK AVE
SUP_17525,SUP-U-Channel,Steel,35.02828984,-85.31524179,Right,,COWART ST
SUP_17552,SUP-U-Channel,Steel,35.0293151,-85.31831163,Right,,W 25TH ST
SUP_17556,SUP-U-Channel,Steel,35.03390299,-85.31580655,Right,,CHESTNUT ST
SUP_17589,SUP-U-Channel,Steel,35.05490757,-85.30869139,Right,,CHERRY ST
SUP_17610,SUP-U-Channel,Steel,35.10586176,-85.34805053,Right,,PALISADES RD
SUP_17625,SUP-U-Channel,Steel,35.10614977,-85.34664607,Right,,BALMORAL DR
SUP_17632,SUP-U-Channel,Steel,35.10743508,-85.34823408,Right,,SUNSET DR
SUP_17682,SUP-Square,Steel,35.10591659,-85.3335938,Right,,GLENDALE DR
SUP_177,SUP-U-Channel,Steel,35.05592334,-85.13804696,Right,,HAMILTON PARK DR
SUP_17745,SUP-U-Channel,Steel,35.10376223,-85.33244923,Center,,SUCK CREEK RD
