Asset ID,Asset Type,Material,Latitude,Longitude,Position,Route Type,Route
SUP_21349,SUP-U-Channel,Steel,35.07083565,-85.29569939,Right,,TREMONT ST
SUP_21376,SUP-U-Channel,Steel,35.07461066,-85.28888981,Right,,ENGLEWOOD AVE
SUP_21379,SUP-U-Channel,Steel,35.07353,-85.29062847,Right,,WESTWOOD AVE
SUP_2139,SUP-U-Channel,Steel,35.02498217,-85.15199394,Right,,IGOU GAP RD
SUP_21411,SUP-Square,Steel,35.10986803,-85.26694255,Right,,VALERIAN DR
SUP_2143,SUP-U-Channel,Steel,35.02513874,-85.15215949,Right,,IGOU GAP RD
SUP_21450,SUP-U-Channel,Steel,35.10744432,-85.26255554,Right,,JOHNSTON TER
SUP_21478,SUP-U-Channel,Steel,35.10538829,-85.26405204,Right,,NORTHROP ST 
SUP_21482,SUP-U-Channel,Steel,35.10265031,-85.26653947,Right,,CROMPTON ST
SUP_21498,SUP-U-Channel,Steel,35.10528468,-85.26274383,Right,,CROMPTON ST
SUP_21503,SUP-U-Channel,Steel,35.1055257,-85.2622209,Right,,WHITNEY ST
SUP_21518,SUP-U-Channel,Steel,35.10491627,-85.26180192,Right,,DIXIE CIR
SUP_21519,SUP-U-Channel,Steel,35.10483797,-85.26169261,Right,,DIXIE CIR
SUP_21672,SUP-U-Channel,Steel,35.02841466,-85.29452202,Right,,POLK ST
SUP_21695,SUP-U-Channel,Steel,35.02851242,-85.2946126,Right,,POLK ST
SUP_21776,SUP-U-Channel,Steel,35.02434924,-85.29764854,Center,,FAGAN ST
SUP_21845,SUP-U-Channel,Steel,35.01591503,-85.27364522,Right,,DODDS AVE
SUP_22276,SUP-U-Channel,Steel,35.11063496,-85.27251429,Right,,MAULDETH RD
SUP_22299,SUP-U-Channel,Steel,35.11063855,-85.27275277,Right,,EMORY DR
SUP_22415,SUP-U-Channel,Steel,35.03686723,-85.2596233,Right,,GLENWOOD CIR
SUP_22425,SUP-U-Channel,Steel,35.03847726,-85.26494688,Right,,DERBY CIR
SUP_22488,SUP-U-Channel,Steel,35.01039232,-85.1631145,Right,,ERIC DR
SUP_22515,SUP-U-Channel,Steel,35.03925625,-85.26708292,Right,,DODSON AVE
SUP_22526,SUP-U-Channel,Steel,35.03760319,-85.26549158,Right,,DERBY CIR
SUP_22679,SUP-U-Channel,Steel,35.04105927,-85.27205939,Right,,N ORCHARD KNOB AVE
SUP_22735,SUP-LightPole,Steel,35.0044571,-85.22773798,Right,,S TERRACE
SUP_22767,SUP-U-Channel,Steel,35.01369604,-85.21828669,Right,,PISGAH AVE
SUP_22774,SUP-Square,Steel,35.022032,-85.22974912,Right,,CHICKASAW RD
SUP_23139,SUP-U-Channel,Steel,35.0498298,-85.30737548,Left,,WALNUT ST
SUP_2316,SUP-Square,Steel,35.05996985,-85.13186934,Right,,BONNY OAKS DR
SUP_23199,SUP-LightPole,Steel,35.04920138,-85.30646524,Right,,LOOKOUT ST
SUP_2332,SUP-U-Channel,Steel,35.07299679,-85.13198872,Center,,VOLKSWAGEN DR
SUP_2334,SUP-U-Channel,Steel,35.07292456,-85.131858,Right,,VOLKSWAGEN DR
SUP_2338,SUP-U-Channel,Steel,35.07305751,-85.13156375,Right,,VOLKSWAGEN DR
SUP_2339,SUP-U-Channel,Steel,35.07308594,-85.13148245,Right,,VOLKSWAGEN DR
SUP_23432,SUP-U-Channel,Steel,35.03579576,-85.31741057,Right,,REGGIE WHITE BLVD
SUP_23471,SUP-U-Channel,Steel,34.9892931,-85.31175957,Right,,TANNER AVE
SUP_2349,SUP-U-Channel,Steel,35.0763435,-85.1275914,Center,,VOLKSWAGEN DR
SUP_235,SUP-U-Channel,Steel,35.04929258,-85.14490255,Right,,GUNBARREL RD
SUP_2351,SUP-U-Channel,Steel,35.07622741,-85.12753896,Right,,VOLKSWAGEN DR
SUP_24118,SUP-U-Channel,Steel,35.03891627,-85.30939087,Right,,COWART ST
SUP_24129,SUP-U-Channel,Steel,35.03885548,-85.30927245,Right,,COWART ST
SUP_24231,SUP-U-Channel,Steel,35.03946722,-85.31585239,Right,,W MAIN ST
SUP_24275,SUP-Round,Steel,35.015545,-85.39525824,Right,,HAWKS NEST DR
SUP_24387,SUP-U-Channel,Steel,35.03455193,-85.40873003,Right,,WILCOX RD
SUP_2443,SUP-U-Channel,Steel,35.02256482,-85.14622568,Right,,GRAY RD
SUP_24432,SUP-U-Channel,Steel,35.01197327,-85.39883759,Right,,RIVER GORGE DR
SUP_24442,SUP-U-Channel,Steel,35.01201062,-85.39918737,Right,,WILDROSE LN
SUP_24444,SUP-U-Channel,Steel,35.01160736,-85.39915603,Right,,RIVER GORGE DR
SUP_24448,SUP-U-Channel,Steel,35.01172652,-85.39875432,Right,,WATERTHRUSH LN
SUP_24511,SUP-U-Channel,Steel,35.01793606,-85.38127289,Right,,BIRMINGHAM HWY
SUP_24585,SUP-U-Channel,Steel,35.02018719,-85.36552852,Right,,CUMMINGS HWY
SUP_2476,SUP-U-Channel,Steel,35.02274654,-85.14603084,Right,,IGOU GAP RD
SUP_2484,SUP-U-Channel,Steel,35.0086841,-85.1530019,Right,,JENKINS RD
SUP_24913,SUP-U-Channel,Steel,35.02108207,-85.37498156,Right,,HEMLOCK CIR
SUP_24914,SUP-U-Channel,Steel,35.02187071,-85.37159228,Right,,MYRTLE AVE
SUP_2493,SUP-U-Channel,Steel,35.06048127,-85.13416751,Right,,LEE HWY
SUP_2503,SUP-U-Channel,Steel,35.0074244,-85.12853966,Right,,GEORGE TOWN TRACE LN
SUP_25156,SUP-Square,Steel,35.02852587,-85.36300392,Right,,BROWNS FERRY RD
SUP_25178,SUP-U-Channel,Steel,35.04222084,-85.36177534,Right,,ELDER MOUNTAIN RD
SUP_25189,SUP-U-Channel,Steel,35.04221429,-85.36213499,Right,,ELDER MOUNTAIN RD
SUP_25248,SUP-U-Channel,Steel,35.05952226,-85.3537654,Right,,OAK BURR DR
SUP_25253,SUP-U-Channel,Steel,35.05865243,-85.34663358,Right,,OAK BURR DR
SUP_25313,SUP-U-Channel,Steel,35.04236689,-85.36193529,Right,,ELDER MOUNTAIN RD
SUP_25332,SUP-U-Channel,Steel,35.05443849,-85.35490225,Right,,O GRADY DR
SUP_25336,SUP-U-Channel,Steel,35.05278835,-85.3502879,Right,,BOYDSTON RD
SUP_25373,SUP-U-Channel,Steel,35.15862488,-85.24651144,Right,,KINGSRIDGE DR
SUP_25404,SUP-U-Channel,Steel,35.1624392,-85.23357505,Right,,ASHLEY FOREST DR
SUP_25405,SUP-U-Channel,Steel,35.16255255,-85.23327418,Right,,ASHLEY FOREST DR
SUP_25423,SUP-U-Channel,Steel,35.16552795,-85.23314405,Right,,ESQUIRE DR
SUP_25446,SUP-U-Channel,Steel,35.16694775,-85.23609488,Right,,NORTHMONT RD
SUP_25518,SUP-Square,Steel,35.16112856,-85.24104504,Right,,HEARTHERON LN
SUP_25539,SUP-U-Channel,Steel,35.18074126,-85.24685195,Left,,HWY 153
SUP_2567,SUP-U-Channel,Steel,35.0088642,-85.14075765,Right,,ASHLEY MILL DR
SUP_2575,SUP-U-Channel,Steel,35.08585342,-85.06648509,Right,,LEE HWY
SUP_25975,SUP-U-Channel,Steel,35.00034274,-85.31441438,Right,,W 45TH ST
SUP_25982,SUP-U-Channel,Steel,35.00169339,-85.31808361,Right,,W 45TH ST
SUP_26125,SUP-U-Channel,Steel,34.9979764,-85.31583855,Right,,W 47TH ST
SUP_26128,SUP-U-Channel,Steel,34.9981505,-85.31636597,Right,,W 47TH ST
SUP_26139,SUP-Square,Wood,34.99816863,-85.31661699,Right,,W 47TH ST
SUP_26141,SUP-U-Channel,Steel,34.99795815,-85.31602948,Right,,W 47TH ST
SUP_26276,SUP-U-Channel,Steel,34.99394477,-85.3321412,Right,,ALABAMA AVE
SUP_26362,SUP-UtilityPole,Wood,34.98813484,-85.32012537,Right,,CENTRAL AVE
SUP_26435,SUP-U-Channel,Steel,35.06617886,-85.2347806,Right,,NORTHWAY LN
SUP_26518,SUP-U-Channel,Steel,35.05801046,-85.23259667,Right,,GREEN FOREST LN
SUP_26531,SUP-U-Channel,Steel,35.04537167,-85.23139875,Right,,GANASITA TRL
SUP_26714,SUP-Square,Wood,34.98771031,-85.28879769,Right,,E 48TH ST
SUP_26731,SUP-Square,Wood,34.98754148,-85.28875511,Right,,ENGLISH AVE
SUP_26742,SUP-Square,Wood,34.98686475,-85.28824964,Right,,E 49TH ST
SUP_26817,SUP-U-Channel,Steel,34.99253893,-85.30780574,Right,,E 49TH ST
SUP_26840,SUP-U-Channel,Steel,34.98588419,-85.28819689,Right,,E 50TH ST
SUP_26844,SUP-Square,Steel,34.9867065,-85.28824575,Right,,E 49TH ST
SUP_26845,SUP-Square,Wood,34.98669281,-85.2882445,Right,,E 49TH ST
SUP_26851,SUP-Square,Wood,34.9855344,-85.28782535,Right,,E 50TH ST
SUP_26853,SUP-Square,Wood,34.98536765,-85.28792615,Right,,E 50TH ST
SUP_270,SUP-U-Channel,Steel,35.04428772,-85.12851108,Right,,STANDIFER GAP RD
SUP_27087,SUP-U-Channel,Steel,34.98804501,-85.28271341,Right,,E 46TH ST
SUP_27090,SUP-U-Channel,Steel,34.98801546,-85.2823908,Right,,E 46TH ST
SUP_2716,SUP-U-Channel,Steel,35.04459209,-85.12845762,Right,,STANDIFER GAP RD
SUP_27376,SUP-U-Channel,Steel,34.99997776,-85.28495465,Right,,E 37TH ST
SUP_27403,SUP-U-Channel,Steel,34.99621031,-85.28003284,Right,,E 39TH ST
SUP_27445,SUP-U-Channel,Steel,35.04195371,-85.24545325,Right,,GREENWOOD RD
SUP_27554,SUP-U-Channel,Steel,35.0395198,-85.24057376,Right,,OVER ST
SUP_27618,SUP-U-Channel,Steel,35.04590752,-85.237764,Right,,JONES ST
SUP_27624,SUP-U-Channel,Steel,35.04451399,-85.2378344,Right,,GAY ST
SUP_27684,SUP-U-Channel,Steel,35.03157057,-85.2624605,Right,,DWIGHT AVE
SUP_27708,SUP-U-Channel,Steel,35.03213435,-85.26199779,Right,,DWIGHT AVE
SUP_27711,SUP-U-Channel,Steel,35.03136829,-85.2592256,Right,,OAK PL
SUP_27794,SUP-U-Channel,Steel,35.04269218,-85.22277456,Right,,SHALLOWFORD RD
SUP_27845,SUP-U-Channel,Steel,35.09607387,-85.17331227,Right,,SWAN RD
SUP_27903,SUP-U-Channel,Steel,35.08649152,-85.16954403,Right,,ADELIA DR
SUP_27916,SUP-U-Channel,Steel,35.07752352,-85.17268433,Right,,HANSLEY DR
SUP_27946,SUP-U-Channel,Steel,35.08252955,-85.17104084,Right,,CORDELIA LN
SUP_27958,SUP-U-Channel,Steel,35.08686912,-85.17080214,Right,,KENYON RD
SUP_28030,SUP-U-Channel,Steel,35.07174549,-85.15652386,Right,,HICKORY VALLEY RD
SUP_2805,SUP-U-Channel,Steel,35.05927556,-85.1275452,Right,,JENKINS RD
SUP_28070,SUP-U-Channel,Steel,35.07513596,-85.18404462,Right,,CENTURY OAKS DR
SUP_28077,SUP-U-Channel,Steel,35.07379691,-85.190116,Right,,BONNY OAKS DR
SUP_28175,SUP-U-Channel,Steel,35.0880601,-85.18228789,Right,,OAKWOOD DR
SUP_28189,SUP-U-Channel,Steel,35.0725478,-85.18801439,Right,,HERITAGE PARK DR
SUP_28190,SUP-U-Channel,Steel,35.07252491,-85.18341254,Right,,HERITAGE PARK DR
SUP_28201,SUP-U-Channel,Steel,35.0729084,-85.1736835,Right,,POTTS RD
SUP_28202,SUP-U-Channel,Steel,35.07281379,-85.17385959,Right,,POTTS RD
SUP_28242,SUP-U-Channel,Steel,35.07403606,-85.16863924,Right,,AUSTIN DR
SUP_28491,SUP-U-Channel,Steel,35.03091307,-85.26048314,Right,,MCCALLIE AVE
SUP_28754,SUP-U-Channel,Steel,35.02355522,-85.27015089,Right,,PEACHTREE ST
SUP_290,SUP-Square,Steel,35.03441743,-85.13341567,Center,,JENKINS RD
SUP_292,SUP-U-Channel,Steel,35.0344214,-85.133522,Center,,JENKINS RD
SUP_2940,SUP-U-Channel,Steel,35.07023122,-85.14351087,Right,,VOLKSWAGEN DR
SUP_29491,SUP-U-Channel,Steel,35.02952241,-85.27680814,Right,,S BEECH ST
SUP_2988,SUP-U-Channel,Steel,35.07462831,-85.11348316,Right,,VOLKSWAGEN DR 
SUP_2995,SUP-Square,Steel,35.07279591,-85.10968341,Right,,APISON PIKE
SUP_304,SUP-U-Channel,Steel,35.04053878,-85.13830534,Right,,CHARLESTON SQ
SUP_30417,SUP-U-Channel,Steel,35.04462355,-85.236848,Right,,LILLIAN CT
SUP_30447,SUP-U-Channel,Steel,35.00857848,-85.22102451,,,Rees Ave
SUP_30461,SUP-U-Channel,Steel,35.00812353,-85.22097487,,,
SUP_30468,SUP-U-Channel,Steel,35.07084058,-85.29596016,,,Mississippi Ave
SUP_30469,SUP-U-Channel,Steel,35.07064561,-85.29571287,,,MISSISSIPPI AVE
SUP_30513,SUP-U-Channel,Steel,35.08898375,-85.22037884,Right,,
SUP_30518,SUP-U-Channel,Steel,35.02991688,-85.18676237,Right,,LEE HWY
SUP_3054,SUP-Square,Steel,35.07504481,-85.11324573,Right,,VOLKSWAGEN DR
SUP_30574,SUP-U-Channel,Steel,35.00574035,-85.21905571,Right,,SPRING CREEK RD
SUP_306,SUP-U-Channel,Steel,35.0408438,-85.13914656,Right,,ASHERTON LN
SUP_30654,SUP-U-Channel,Steel,35.10671777,-85.26188585,Right,,FAIRFAX EXT
SUP_30658,SUP-U-Channel,Steel,35.11854119,-85.21123896,Right,,GANN STORE RD
SUP_3066,SUP-U-Channel,Steel,35.07618273,-85.12709693,Center,,VOLKSWAGEN DR
SUP_3067,SUP-U-Channel,Steel,35.07622871,-85.12691899,Right,,VOLKSWAGEN DR
SUP_30704,SUP-U-Channel,Steel,35.07034906,-85.14357531,Center,,VOLKSWAGEN DR
SUP_3071,SUP-Square,Steel,35.07659767,-85.12693898,Right,,VOLKSWAGEN DR
SUP_30730,SUP-U-Channel,Steel,35.13916,-85.23273,Right,,MANDARIN CIR
SUP_30731,SUP-U-Channel,Steel,35.13924,-85.22935,Right,,redvine WAY
SUP_30732,SUP-U-Channel,Steel,35.13811,-85.22994,Right,,REDVINE WAY
SUP_30743,SUP-U-Channel,Steel,35.08332286,-85.20569582,Right,,
SUP_3075,SUP-Square,Steel,35.07670672,-85.12737215,Right,,VOLKSWAGEN DR
SUP_3076,SUP-U-Channel,Steel,35.07671334,-85.12747577,Right,,VOLKSWAGEN DR
SUP_30856,SUP-U-Channel,Steel,35.10750973,-85.3261405,Right,,MOUNTAIN CREEK RD
SUP_3087,SUP-U-Channel,Steel,35.07347975,-85.13169334,Center,,VOLKSWAGEN DR
SUP_3089,SUP-U-Channel,Steel,35.07355847,-85.13180723,Center,,VOLKSWAGEN DR
SUP_30916,SUP-Square,Steel,35.02085858,-85.14138999,Right,,
SUP_30939,SUP-U-Channel,Steel,35.10150771,-85.2871329,,,Haywood Ave 
SUP_3094,SUP-U-Channel,Steel,35.07339002,-85.13212898,Right,,VOLKSWAGEN DR
SUP_30941,SUP-U-Channel,Steel,35.08203,-85.2353,,,
SUP_3095,SUP-U-Channel,Steel,35.07328212,-85.13220572,Right,,VOLKSWAGEN DR
SUP_31007,SUP-U-Channel,Steel,35.08296644,-85.20596331,Right,,
SUP_31042,SUP-U-Channel,Steel,35.0600944,-85.25427309,,,
SUP_3108,SUP-U-Channel,Steel,35.07055672,-85.14293182,Center,,VOLKSWAGEN DR
SUP_31088,SUP-U-Channel,Steel,35.06705398,-85.2894894,,,Barton Ave 
SUP_3109,SUP-U-Channel,Steel,35.07067541,-85.14298212,Right,,VOLKSWAGEN DR
SUP_3113,SUP-Square,Steel,35.07069093,-85.14353628,Right,,DISCOVERY DR
SUP_3123,SUP-U-Channel,Steel,35.08450079,-85.06390602,Right,,LEE HWY
SUP_31344,SUP-U-Channel,Steel,35.0586286,-85.33088212,Right,,RIVERSIDE AVE
SUP_31363,SUP-U-Channel,Steel,35.05163743,-85.22691281,,,
SUP_31369,SUP-U-Channel,Steel,35.01897,-85.13945,Left,,mara dr
SUP_31376,SUP-U-Channel,Steel,35.07998,-85.30185,Right,,
SUP_31420,SUP-U-Channel,Steel,35.07315,-85.33067,Right,,HUDSON RD
SUP_31539,SUP-U-Channel,Steel,35.05303269,-85.33319328,,,Moccasin Bend 
SUP_3163,SUP-U-Channel,Steel,35.08429296,-85.06347231,Right,,LITTLE DEBBIE PKWY
SUP_31697,SUP-U-Channel,Steel,35.01403848,-85.23491307,,,Sweetbriar Ave 
SUP_31698,SUP-U-Channel,Steel,35.01381209,-85.23465318,,,Sweetbriar Ave 
SUP_31737,SUP-U-Channel,Steel,35.04281,-85.30817,Right,,WareHouse Row
SUP_31807,SUP-U-Channel,Steel,35.05879,-85.33042,Right,,RIVERSIDE AVE
SUP_31889,SUP-U-Channel,Steel,35.01564,-85.18822,Right,,
SUP_31978,SUP-U-Channel,Steel,35.0526,-85.15073,Right,,
SUP_31979,SUP-U-Channel,Steel,35.09790701,-85.18817413,,,Harbor Hills Rd 
SUP_31991,SUP-U-Channel,Steel,35.00940361,-85.23696246,,,Rockford Ln
SUP_32021,SUP-U-Channel,Steel,35.12889,-85.23546,Right,,NORTHPOINT BLVD 
SUP_32049,SUP-U-Channel,Steel,35.01137999,-85.23607757,,,S Sweetbriar Ave 
SUP_32050,SUP-U-Channel,Steel,35.01159967,-85.23618217,,,Sweetbriar Ave 
SUP_32083,SUP-U-Channel,,35.01739,-85.18883,,,
SUP_3228,SUP-U-Channel,Steel,35.08643641,-85.07955234,Right,,HUNTER RD
SUP_3234,SUP-U-Channel,Steel,35.08625127,-85.07933138,Right,,OOLTEWAH HARRISON RD
SUP_32355,SUP-U-Channel,,35.09041,-85.20872,,,
SUP_32387,SUP-U-Channel,Steel,35.01908,-85.19005,Right,,e brainerd rd
SUP_32399,SUP-U-Channel,Steel,35.07214718,-85.25102497,Right,,stuart st
SUP_32461,SUP-U-Channel,Steel,35.08389799,-85.18163814,,,Tricia Dr
SUP_32462,SUP-U-Channel,Steel,35.08423068,-85.18260153,,,Mary Hall Ln 
SUP_32632,SUP-U-Channel,Steel,35.0474332,-85.15871485,,,McCutcheon Rd 
SUP_32633,SUP-U-Channel,Steel,35.04747273,-85.15817841,,,McCutcheon Rd 
SUP_32901,SUP-U-Channel,Steel,35.11861653,-85.31056922,,,Spring Valley Lane 
SUP_32938,SUP-U-Channel,Steel,35.01402592,-85.23759227,,,Tuxedo Cir 
SUP_32953,SUP-U-Channel,Steel,35.11959705,-85.31343436,,,Stoney Brook Lane 
SUP_32954,SUP-U-Channel,Steel,35.11903577,-85.31160469,,,N Valley Dr 
SUP_32967,SUP-UtilityPole,Steel,35.0459518,-85.30849076,,,E MLK Blvd 
SUP_32995,SUP-U-Channel,Steel,35.07550314,-85.20106165,,,
SUP_32999,SUP-U-Channel,Steel,35.02083711,-85.14071642,,,
SUP_33,SUP-Square,Steel,35.0342232,-85.13371327,Right,,SHALLOWFORD RD
SUP_33088,SUP-U-Channel,Steel,35.04745837,-85.3160962,Right,,
SUP_33168,SUP-U-Channel,Steel,35.09993521,-85.18137273,,,Inlet Loop 
SUP_33173,SUP-U-Channel,Steel,35.01791652,-85.38058497,,,Birmingham Hwy 
SUP_3321,SUP-U-Channel,Steel,35.07323995,-85.10952603,Right,,APISON PIKE
SUP_33223,SUP-U-Channel,Steel,35.11448738,-85.25629636,Right,,N Access Rd
SUP_33268,SUP-U-Channel,Steel,35.0914705,-85.20437442,,,Lake Vista Lane 
SUP_33280,SUP-U-Channel,Steel,35.07407055,-85.33392297,,,Hudson Rd 
SUP_33375,SUP-U-Channel,Steel,35.07312494,-85.16444867,Right,,BORISS DR
SUP_33526,SUP-U-Channel,Steel,35.04431676,-85.19300851,Right,,POLYMER DR
SUP_33578,SUP-U-Channel,Steel,35.05877866,-85.13272576,Right,,Bonny oaks
SUP_33593,SUP-U-Channel,Steel,35.11055968,-85.32361297,,,MNT CREEK RD
SUP_33605,SUP-U-Channel,Steel,35.0129942,-85.22792276,Right,,BRAINERD RD
SUP_33613,SUP-U-Channel,Steel,35.03851451,-85.26512374,,,Derby Cir.
SUP_33614,SUP-U-Channel,Steel,35.03858699,-85.26490916,,,Derby St.
SUP_33616,SUP-U-Channel,Steel,35.11082742,-85.32359989,Right,,Mountain Creek Rd
SUP_33712,SUP-Square,Steel,35.17049381,-85.2473855,,,Hwy 153
SUP_33715,SUP-U-Channel,Steel,35.17060827,-85.24660666,,,Hillock Farms Rd
SUP_33729,SUP-U-Channel,Steel,35.02793475,-85.14910181,Right,,GOODWIN RD
SUP_33731,SUP-U-Channel,Steel,35.028026,-85.1499024,Right,,GOODWIN RD
SUP_33745,SUP-U-Channel,Steel,35.02705562,-85.14735798,Center,,GOODWIN RD
SUP_33747,SUP-U-Channel,Steel,35.02683853,-85.14703637,Center,,GOODWIN RD
SUP_33748,SUP-U-Channel,Steel,35.02705876,-85.14687122,Right,,GOODWIN RD
SUP_33761,SUP-U-Channel,Steel,35.02480064,-85.13974341,,,
SUP_33863,SUP-U-Channel,Steel,35.04990606,-85.22670248,Right,,Mark Twain Cir
SUP_33889,SUP-U-Channel,Steel,35.02079063,-85.14120309,Right,,
SUP_33975,SUP-U-Channel,Steel,35.02053469,-85.32188876,Right,,ST ELMO AVE
SUP_3411,SUP-U-Channel,Steel,35.04921292,-85.29996235,Right,,DOUGLAS ST
SUP_366,SUP-U-Channel,Steel,35.04965042,-85.14501816,Right,,STANDIFER GAP RD
SUP_400,SUP-U-Channel,Steel,35.06089292,-85.13376029,Right,,BONNY OAKS DR
SUP_411,SUP-U-Channel,Steel,35.06384377,-85.12934599,Right,,LEE HWY
SUP_422,SUP-U-Channel,Steel,35.06064613,-85.13463463,Right,,BONNY OAKS DR
SUP_4272,SUP-UtilityPole,Steel,35.04875228,-85.28708596,Right,,CLEVELAND AVE
SUP_4497,SUP-U-Channel,Steel,35.05041626,-85.29612616,Right,,SISKIN DR
SUP_4507,SUP-U-Channel,Steel,35.05080834,-85.29772859,Center,,E 4TH ST
SUP_475,SUP-U-Channel,Steel,35.04490296,-85.16197512,Right,,SHALLOWFORD RD
SUP_504,SUP-U-Channel,Steel,35.05738591,-85.13982699,Right,,SILVERDALE RD
SUP_506,SUP-U-Channel,Steel,35.05235149,-85.14991014,Right,,LEE HWY
SUP_5177,SUP-U-Channel,Steel,35.03028837,-85.23220401,Right,,MIDLAND PIKE
SUP_5240,SUP-U-Channel,Steel,35.02522236,-85.23694233,Right,,SUNSET AVE
SUP_5259,SUP-U-Channel,Steel,35.0250767,-85.23579735,Right,,PEACH BLOOM DR
SUP_5283,SUP-U-Channel,Steel,35.02180689,-85.2409122,Right,,CORBLY DR
SUP_5315,SUP-U-Channel,Steel,35.02109458,-85.23968465,Right,,HEMPHILL AVE
SUP_5461,SUP-U-Channel,Steel,35.02887231,-85.25306082,Right,,W BROW TER
SUP_5551,SUP-U-Channel,Steel,35.01243662,-85.23725765,Right,,MARLBORO AVE
SUP_5552,SUP-U-Channel,Steel,35.01250968,-85.23716296,Right,,ALBEMARLE AVE
SUP_5553,SUP-U-Channel,Steel,35.0123136,-85.23727781,Right,,ALBEMARLE AVE
SUP_5560,SUP-U-Channel,Steel,35.01016998,-85.23793052,Right,,SUNBURY AVE
SUP_5561,SUP-U-Channel,Steel,35.01015408,-85.23800298,Right,,SUNBURY AVE
SUP_5562,SUP-U-Channel,Steel,35.01002999,-85.23804255,Right,,MARLBORO AVE
SUP_5569,SUP-U-Channel,Steel,35.02590775,-85.24868354,Right,,TUNNEL BLVD
SUP_56,SUP-U-Channel,Steel,35.04421414,-85.12829258,Right,,JENKINS RD
SUP_5603,SUP-U-Channel,Steel,35.02041158,-85.26188906,Right,,S CREST RD
SUP_5753,SUP-U-Channel,Steel,35.14430572,-85.24113558,Right,,NORTHERN HILLS RD
SUP_5810,SUP-U-Channel,Steel,35.15027195,-85.24821589,Right,,OYLER LN
SUP_5870,SUP-U-Channel,Steel,35.14773955,-85.23818405,Right,,GRUBB RD
SUP_5896,SUP-U-Channel,Steel,35.1319191,-85.2440279,Right,,NB OFF RAMP HWY 153 @ SB 
SUP_5921,SUP-U-Channel,Steel,35.1406515,-85.23156956,Right,,LONGVIEW DR
SUP_5932,SUP-U-Channel,Steel,35.14560417,-85.22647757,Right,,OLD HIXSON PIKE
SUP_606,SUP-U-Channel,Steel,35.05577751,-85.20896461,Right,,CROMWELL RD
SUP_6081,SUP-U-Channel,Steel,35.14689463,-85.20222591,Right,,JACQ CT
SUP_61,SUP-U-Channel,Steel,35.04448269,-85.12813722,Right,,STANDIFER GAP RD
SUP_619,SUP-U-Channel,Steel,35.05432116,-85.18984749,Right,,SHALLOWFORD RD
SUP_6205,SUP-U-Channel,Steel,35.15690339,-85.19870491,Right,,BROOKAIRE RD
SUP_6245,SUP-Square,Steel,35.15731023,-85.21182842,Right,,E MASTERS RD
SUP_6250,SUP-U-Channel,Steel,35.15249841,-85.2145294,Right,,MASTERS LN
SUP_6251,SUP-U-Channel,Steel,35.15580347,-85.21299318,Right,,ROLLING HILLS DR
SUP_6262,SUP-U-Channel,Steel,35.15268013,-85.2142177,Right,,MASTERS RD
SUP_6265,SUP-LightPole,Steel,35.15878377,-85.21013561,Right,,E MASTERS RD
SUP_6294,SUP-U-Channel,Steel,35.16069852,-85.20987893,Right,,SHELBY CIR
SUP_6362,SUP-U-Channel,Steel,35.12854222,-85.23521337,Right,,NORTHPOINT BLVD
SUP_6380,SUP-U-Channel,Steel,35.12892345,-85.23498735,Right,,NORTHPOINT BLVD
SUP_6385,SUP-Round,Steel,35.15639025,-85.21424299,Right,,ARBOR LANDING DR
SUP_6434,SUP-U-Channel,Steel,35.1208352,-85.22771486,Right,,SUNSET STRIP
SUP_6466,SUP-U-Channel,Steel,35.13215939,-85.24315322,Right,,NB OFF RAMP HWY 153 @ NB 
SUP_6467,SUP-U-Channel,Steel,35.13219032,-85.24325316,Center,,NB OFF RAMP HWY 153 @ NB 
SUP_6621,SUP-Square,Steel,35.10885514,-85.23108247,Center,,N ACCESS RD
SUP_6624,SUP-U-Channel,Steel,35.10880993,-85.23096826,Right,,N ACCESS RD
SUP_6630,SUP-U-Channel,Steel,35.10907996,-85.23067824,Center,,LAKE RESORT DR
SUP_6631,SUP-U-Channel,Steel,35.10917633,-85.23062708,Right,,LAKE RESORT DR
SUP_664,SUP-U-Channel,Steel,35.04733214,-85.1618974,Right,,LEE PKWY W
SUP_6651,SUP-U-Channel,Steel,35.10955609,-85.22848154,Right,,LAKE RESORT DR
SUP_6655,SUP-U-Channel,Steel,35.10976452,-85.22811105,Center,,LAKE RESORT DR
SUP_6656,SUP-Square,Steel,35.10981211,-85.22801944,Right,,LAKE RESORT DR
SUP_6737,SUP-U-Channel,Steel,35.10945596,-85.23104218,Right,,N ACCESS RD
SUP_6823,SUP-U-Channel,Steel,35.14236412,-85.18570259,Center,,HIXSON MARINA RD
SUP_6824,SUP-U-Channel,Steel,35.1424405,-85.18563905,Right,,HIXSON MARINA RD
SUP_6888,SUP-U-Channel,Steel,35.13325044,-85.19953544,Right,,RIVER CHASE RD
SUP_6890,SUP-U-Channel,Steel,35.13375665,-85.19790453,Right,,COLONIAL WAY CIR
SUP_6891,SUP-U-Channel,Steel,35.1335616,-85.20132364,Right,,COLONIAL WAY CIR
SUP_6983,SUP-U-Channel,Steel,35.08457178,-85.26343226,Right,,JUDD RD
SUP_6984,SUP-U-Channel,Steel,35.08485992,-85.26371267,Right,,JUDD RD
SUP_6987,SUP-Round,Steel,35.08493744,-85.26391096,Right,,JUDD RD
