,CutGF_50-50,CutGF_75-25,CutGF_Test,CutRan_50-50,CutRan_75-25,CutRan_Test,FullGF_50-50,FullGF_75-25,FullGF_Test,FullRan_50-50,FullRan_75-25,FullRan_Test,Spatial_50-50,Spatial_75-25,Spatial_Test,Temporal_50-50,Temporal_75-25,Temporal_Test
10,0.17589832203728814,0.17589832203728814,0.17589832203728814,0.17589832203728814,0.17589832203728814,0.17589832203728814,0.17589832203728814,0.17589832203728814,0.17589832203728814,0.17589832203728814,0.17589832203728814,0.17589832203728814,0.17589832203728814,0.17589832203728814,0.17589832203728814,0.17589832203728814,0.17589832203728814,0.17589832203728814
11,0.17582543832915168,0.17582543832915168,0.17582543832915168,0.17582543832915168,0.17582543832915168,0.17582543832915168,0.17582543832915168,0.17582543832915168,0.17582543832915168,0.17582543832915168,0.17582543832915168,0.17582543832915168,0.17582543832915168,0.17582543832915168,0.17582543832915168,0.17582543832915168,0.17582543832915168,0.17582543832915168
12,0.17582803113119944,0.17582803113119944,0.17582803113119944,0.17582803113119944,0.17582803113119944,0.17582803113119944,0.17582803113119944,0.17582803113119944,0.17582803113119944,0.17582803113119944,0.17582803113119944,0.17582803113119944,0.17582803113119944,0.17582803113119944,0.17582803113119944,0.17582803113119944,0.17582803113119944,0.17582803113119944
13,0.175853431224823,0.175853431224823,0.175853431224823,0.175853431224823,0.175853431224823,0.175853431224823,0.175853431224823,0.175853431224823,0.175853431224823,0.175853431224823,0.175853431224823,0.175853431224823,0.175853431224823,0.175853431224823,0.175853431224823,0.175853431224823,0.175853431224823,0.175853431224823
14,0.1758829355239868,0.1758829355239868,0.1758829355239868,0.1758829355239868,0.1758829355239868,0.1758829355239868,0.1758829355239868,0.1758829355239868,0.1758829355239868,0.1758829355239868,0.1758829355239868,0.1758829355239868,0.1758829355239868,0.1758829355239868,0.1758829355239868,0.1758829355239868,0.1758829355239868,0.1758829355239868
15,0.1758164550576891,0.1758164550576891,0.1758164550576891,0.1758164550576891,0.1758164550576891,0.1758164550576891,0.1758164550576891,0.1758164550576891,0.1758164550576891,0.1758164550576891,0.1758164550576891,0.1758164550576891,0.1758164550576891,0.1758164550576891,0.1758164550576891,0.1758164550576891,0.1758164550576891,0.1758164550576891
16,0.17588276096752714,0.17588276096752714,0.17588276096752714,0.17588276096752714,0.17588276096752714,0.17588276096752714,0.17588276096752714,0.17588276096752714,0.17588276096752714,0.17588276096752714,0.17588276096752714,0.17588276096752714,0.17588276096752714,0.17588276096752714,0.17588276096752714,0.17588276096752714,0.17588276096752714,0.17588276096752714
17,0.17588556664330618,0.17588556664330618,0.17588556664330618,0.17588556664330618,0.17588556664330618,0.17588556664330618,0.17588556664330618,0.17588556664330618,0.17588556664330618,0.17588556664330618,0.17588556664330618,0.17588556664330618,0.17588556664330618,0.17588556664330618,0.17588556664330618,0.17588556664330618,0.17588556664330618,0.17588556664330618
18,0.0402272173336574,0.0402272173336574,0.0402272173336574,0.0402272173336574,0.0402272173336574,0.0402272173336574,0.0402272173336574,0.0402272173336574,0.0402272173336574,0.0402272173336574,0.0402272173336574,0.0402272173336574,0.0402272173336574,0.0402272173336574,0.0402272173336574,0.0402272173336574,0.0402272173336574,0.0402272173336574
19,0.0394334750516074,0.0394334750516074,0.0394334750516074,0.0394334750516074,0.0394334750516074,0.0394334750516074,0.0394334750516074,0.0394334750516074,0.0394334750516074,0.0394334750516074,0.0394334750516074,0.0394334750516074,0.0394334750516074,0.0394334750516074,0.0394334750516074,0.0394334750516074,0.0394334750516074,0.0394334750516074
20,0.039420770747321,0.039420770747321,0.039420770747321,0.039420770747321,0.039420770747321,0.039420770747321,0.039420770747321,0.039420770747321,0.039420770747321,0.039420770747321,0.039420770747321,0.039420770747321,0.039420770747321,0.039420770747321,0.039420770747321,0.039420770747321,0.039420770747321,0.039420770747321
21,0.2491600215435028,0.2491600215435028,0.2491600215435028,0.2491600215435028,0.2491600215435028,0.2491600215435028,0.2491600215435028,0.2491600215435028,0.2491600215435028,0.2491600215435028,0.2491600215435028,0.2491600215435028,0.2491600215435028,0.2491600215435028,0.2491600215435028,0.2491600215435028,0.2491600215435028,0.2491600215435028
22,0.26304382937295095,0.26304382937295095,0.26304382937295095,0.26304382937295095,0.26304382937295095,0.26304382937295095,0.26304382937295095,0.26304382937295095,0.26304382937295095,0.26304382937295095,0.26304382937295095,0.26304382937295095,0.26304382937295095,0.26304382937295095,0.26304382937295095,0.26304382937295095,0.26304382937295095,0.26304382937295095
23,0.17574632593563624,0.17574632593563624,0.17574632593563624,0.17574632593563624,0.17574632593563624,0.17574632593563624,0.17574632593563624,0.17574632593563624,0.17574632593563624,0.17574632593563624,0.17574632593563624,0.17574632593563624,0.17574632593563624,0.17574632593563624,0.17574632593563624,0.17574632593563624,0.17574632593563624,0.17574632593563624
24,0.47789256061826435,0.47789256061826435,0.47789256061826435,0.47789256061826435,0.47789256061826435,0.47789256061826435,0.47789256061826435,0.47789256061826435,0.47789256061826435,0.47789256061826435,0.47789256061826435,0.47789256061826435,0.47789256061826435,0.47789256061826435,0.47789256061826435,0.47789256061826435,0.47789256061826435,0.47789256061826435
25,0.17590328199522837,0.17590328199522837,0.17590328199522837,0.17590328199522837,0.17590328199522837,0.17590328199522837,0.17590328199522837,0.17590328199522837,0.17590328199522837,0.17590328199522837,0.17590328199522837,0.17590328199522837,0.17590328199522837,0.17590328199522837,0.17590328199522837,0.17590328199522837,0.17590328199522837,0.17590328199522837
26,0.17590261782918656,0.17590261782918656,0.17590261782918656,0.17590261782918656,0.17590261782918656,0.17590261782918656,0.17590261782918656,0.17590261782918656,0.17590261782918656,0.17590261782918656,0.17590261782918656,0.17590261782918656,0.17590261782918656,0.17590261782918656,0.17590261782918656,0.17590261782918656,0.17590261782918656,0.17590261782918656
27,0.17522564104625155,0.17522564104625155,0.17522564104625155,0.17522564104625155,0.17522564104625155,0.17522564104625155,0.17522564104625155,0.17522564104625155,0.17522564104625155,0.17522564104625155,0.17522564104625155,0.17522564104625155,0.17522564104625155,0.17522564104625155,0.17522564104625155,0.17522564104625155,0.17522564104625155,0.17522564104625155
28,0.17531161223139083,0.17531161223139083,0.17531161223139083,0.17531161223139083,0.17531161223139083,0.17531161223139083,0.17531161223139083,0.17531161223139083,0.17531161223139083,0.17531161223139083,0.17531161223139083,0.17531161223139083,0.17531161223139083,0.17531161223139083,0.17531161223139083,0.17531161223139083,0.17531161223139083,0.17531161223139083
29,0.17588580080441066,0.17588580080441066,0.17588580080441066,0.17588580080441066,0.17588580080441066,0.17588580080441066,0.17588580080441066,0.17588580080441066,0.17588580080441066,0.17588580080441066,0.17588580080441066,0.17588580080441066,0.17588580080441066,0.17588580080441066,0.17588580080441066,0.17588580080441066,0.17588580080441066,0.17588580080441066
30,0.17590129801205226,0.17590129801205226,0.17590129801205226,0.17590129801205226,0.17590129801205226,0.17590129801205226,0.17590129801205226,0.17590129801205226,0.17590129801205226,0.17590129801205226,0.17590129801205226,0.17590129801205226,0.17590129801205226,0.17590129801205226,0.17590129801205226,0.17590129801205226,0.17590129801205226,0.17590129801205226
31,0.17588298661368235,0.17588298661368235,0.17588298661368235,0.17588298661368235,0.17588298661368235,0.17588298661368235,0.17588298661368235,0.17588298661368235,0.17588298661368235,0.17588298661368235,0.17588298661368235,0.17588298661368235,0.17588298661368235,0.17588298661368235,0.17588298661368235,0.17588298661368235,0.17588298661368235,0.17588298661368235
32,0.17589813896587914,0.17589813896587914,0.17589813896587914,0.17589813896587914,0.17589813896587914,0.17589813896587914,0.17589813896587914,0.17589813896587914,0.17589813896587914,0.17589813896587914,0.17589813896587914,0.17589813896587914,0.17589813896587914,0.17589813896587914,0.17589813896587914,0.17589813896587914,0.17589813896587914,0.17589813896587914
33,0.17586000050817216,0.17586000050817216,0.17586000050817216,0.17586000050817216,0.17586000050817216,0.17586000050817216,0.17586000050817216,0.17586000050817216,0.17586000050817216,0.17586000050817216,0.17586000050817216,0.17586000050817216,0.17586000050817216,0.17586000050817216,0.17586000050817216,0.17586000050817216,0.17586000050817216,0.17586000050817216
34,0.1758429152624948,0.1758429152624948,0.1758429152624948,0.1758429152624948,0.1758429152624948,0.1758429152624948,0.1758429152624948,0.1758429152624948,0.1758429152624948,0.1758429152624948,0.1758429152624948,0.1758429152624948,0.1758429152624948,0.1758429152624948,0.1758429152624948,0.1758429152624948,0.1758429152624948,0.1758429152624948
35,0.17585929802485872,0.17585929802485872,0.17585929802485872,0.17585929802485872,0.17585929802485872,0.17585929802485872,0.17585929802485872,0.17585929802485872,0.17585929802485872,0.17585929802485872,0.17585929802485872,0.17585929802485872,0.17585929802485872,0.17585929802485872,0.17585929802485872,0.17585929802485872,0.17585929802485872,0.17585929802485872
36,0.17583207998956954,0.17583207998956954,0.17583207998956954,0.17583207998956954,0.17583207998956954,0.17583207998956954,0.17583207998956954,0.17583207998956954,0.17583207998956954,0.17583207998956954,0.17583207998956954,0.17583207998956954,0.17583207998956954,0.17583207998956954,0.17583207998956954,0.17583207998956954,0.17583207998956954,0.17583207998956954
37,0.17587872062410626,0.17587872062410626,0.17587872062410626,0.17587872062410626,0.17587872062410626,0.17587872062410626,0.17587872062410626,0.17587872062410626,0.17587872062410626,0.17587872062410626,0.17587872062410626,0.17587872062410626,0.17587872062410626,0.17587872062410626,0.17587872062410626,0.17587872062410626,0.17587872062410626,0.17587872062410626
38,0.039418050221034465,0.039418050221034465,0.039418050221034465,0.039418050221034465,0.039418050221034465,0.039418050221034465,0.039418050221034465,0.039418050221034465,0.039418050221034465,0.039418050221034465,0.039418050221034465,0.039418050221034465,0.039418050221034465,0.039418050221034465,0.039418050221034465,0.039418050221034465,0.039418050221034465,0.039418050221034465
39,0.03942259294646127,0.03942259294646127,0.03942259294646127,0.03942259294646127,0.03942259294646127,0.03942259294646127,0.03942259294646127,0.03942259294646127,0.03942259294646127,0.03942259294646127,0.03942259294646127,0.03942259294646127,0.03942259294646127,0.03942259294646127,0.03942259294646127,0.03942259294646127,0.03942259294646127,0.03942259294646127
40,0.03943108660834176,0.03943108660834176,0.03943108660834176,0.03943108660834176,0.03943108660834176,0.03943108660834176,0.03943108660834176,0.03943108660834176,0.03943108660834176,0.03943108660834176,0.03943108660834176,0.03943108660834176,0.03943108660834176,0.03943108660834176,0.03943108660834176,0.03943108660834176,0.03943108660834176,0.03943108660834176
41,0.039419744695935933,0.039419744695935933,0.039419744695935933,0.039419744695935933,0.039419744695935933,0.039419744695935933,0.039419744695935933,0.039419744695935933,0.039419744695935933,0.039419744695935933,0.039419744695935933,0.039419744695935933,0.039419744695935933,0.039419744695935933,0.039419744695935933,0.039419744695935933,0.039419744695935933,0.039419744695935933
42,0.17578027503831045,0.17578027503831045,0.17578027503831045,0.17578027503831045,0.17578027503831045,0.17578027503831045,0.17578027503831045,0.17578027503831045,0.17578027503831045,0.17578027503831045,0.17578027503831045,0.17578027503831045,0.17578027503831045,0.17578027503831045,0.17578027503831045,0.17578027503831045,0.17578027503831045,0.17578027503831045
43,0.17576072897229877,0.17576072897229877,0.17576072897229877,0.17576072897229877,0.17576072897229877,0.17576072897229877,0.17576072897229877,0.17576072897229877,0.17576072897229877,0.17576072897229877,0.17576072897229877,0.17576072897229877,0.17576072897229877,0.17576072897229877,0.17576072897229877,0.17576072897229877,0.17576072897229877,0.17576072897229877
44,0.4782040459769113,0.4782040459769113,0.4782040459769113,0.4782040459769113,0.4782040459769113,0.4782040459769113,0.4782040459769113,0.4782040459769113,0.4782040459769113,0.4782040459769113,0.4782040459769113,0.4782040459769113,0.4782040459769113,0.4782040459769113,0.4782040459769113,0.4782040459769113,0.4782040459769113,0.4782040459769113
45,0.17591344458716257,0.17591344458716257,0.17591344458716257,0.17591344458716257,0.17591344458716257,0.17591344458716257,0.17591344458716257,0.17591344458716257,0.17591344458716257,0.17591344458716257,0.17591344458716257,0.17591344458716257,0.17591344458716257,0.17591344458716257,0.17591344458716257,0.17591344458716257,0.17591344458716257,0.17591344458716257
46,0.1759170038359506,0.1759170038359506,0.1759170038359506,0.1759170038359506,0.1759170038359506,0.1759170038359506,0.1759170038359506,0.1759170038359506,0.1759170038359506,0.1759170038359506,0.1759170038359506,0.1759170038359506,0.1759170038359506,0.1759170038359506,0.1759170038359506,0.1759170038359506,0.1759170038359506,0.1759170038359506
47,0.6092463391167776,0.6092463391167776,0.6092463391167776,0.6092463391167776,0.6092463391167776,0.6092463391167776,0.6092463391167776,0.6092463391167776,0.6092463391167776,0.6092463391167776,0.6092463391167776,0.6092463391167776,0.6092463391167776,0.6092463391167776,0.6092463391167776,0.6092463391167776,0.6092463391167776,0.6092463391167776
48,0.621722195829664,0.621722195829664,0.621722195829664,0.621722195829664,0.621722195829664,0.621722195829664,0.621722195829664,0.621722195829664,0.621722195829664,0.621722195829664,0.621722195829664,0.621722195829664,0.621722195829664,0.621722195829664,0.621722195829664,0.621722195829664,0.621722195829664,0.621722195829664
49,0.6345406983579909,0.6345406983579909,0.6345406983579909,0.6345406983579909,0.6345406983579909,0.6345406983579909,0.6345406983579909,0.6345406983579909,0.6345406983579909,0.6345406983579909,0.6345406983579909,0.6345406983579909,0.6345406983579909,0.6345406983579909,0.6345406983579909,0.6345406983579909,0.6345406983579909,0.6345406983579909
50,0.631832399538585,0.631832399538585,0.631832399538585,0.631832399538585,0.631832399538585,0.631832399538585,0.631832399538585,0.631832399538585,0.631832399538585,0.631832399538585,0.631832399538585,0.631832399538585,0.631832399538585,0.631832399538585,0.631832399538585,0.631832399538585,0.631832399538585,0.631832399538585
51,0.17588610734258378,0.17588610734258378,0.17588610734258378,0.17588610734258378,0.17588610734258378,0.17588610734258378,0.17588610734258378,0.17588610734258378,0.17588610734258378,0.17588610734258378,0.17588610734258378,0.17588610734258378,0.17588610734258378,0.17588610734258378,0.17588610734258378,0.17588610734258378,0.17588610734258378,0.17588610734258378
52,0.17587836299623763,0.17587836299623763,0.17587836299623763,0.17587836299623763,0.17587836299623763,0.17587836299623763,0.17587836299623763,0.17587836299623763,0.17587836299623763,0.17587836299623763,0.17587836299623763,0.17587836299623763,0.17587836299623763,0.17587836299623763,0.17587836299623763,0.17587836299623763,0.17587836299623763,0.17587836299623763
53,0.17585513847214837,0.17585513847214837,0.17585513847214837,0.17585513847214837,0.17585513847214837,0.17585513847214837,0.17585513847214837,0.17585513847214837,0.17585513847214837,0.17585513847214837,0.17585513847214837,0.17585513847214837,0.17585513847214837,0.17585513847214837,0.17585513847214837,0.17585513847214837,0.17585513847214837,0.17585513847214837
54,0.17588452781949726,0.17588452781949726,0.17588452781949726,0.17588452781949726,0.17588452781949726,0.17588452781949726,0.17588452781949726,0.17588452781949726,0.17588452781949726,0.17588452781949726,0.17588452781949726,0.17588452781949726,0.17588452781949726,0.17588452781949726,0.17588452781949726,0.17588452781949726,0.17588452781949726,0.17588452781949726
55,0.17583979879106795,0.17583979879106795,0.17583979879106795,0.17583979879106795,0.17583979879106795,0.17583979879106795,0.17583979879106795,0.17583979879106795,0.17583979879106795,0.17583979879106795,0.17583979879106795,0.17583979879106795,0.17583979879106795,0.17583979879106795,0.17583979879106795,0.17583979879106795,0.17583979879106795,0.17583979879106795
56,0.1757354097706931,0.1757354097706931,0.1757354097706931,0.1757354097706931,0.1757354097706931,0.1757354097706931,0.1757354097706931,0.1757354097706931,0.1757354097706931,0.1757354097706931,0.1757354097706931,0.1757354097706931,0.1757354097706931,0.1757354097706931,0.1757354097706931,0.1757354097706931,0.1757354097706931,0.1757354097706931
57,0.17586055397987363,0.17586055397987363,0.17586055397987363,0.17586055397987363,0.17586055397987363,0.17586055397987363,0.17586055397987363,0.17586055397987363,0.17586055397987363,0.17586055397987363,0.17586055397987363,0.17586055397987363,0.17586055397987363,0.17586055397987363,0.17586055397987363,0.17586055397987363,0.17586055397987363,0.17586055397987363
58,0.17586921794073923,0.17586921794073923,0.17586921794073923,0.17586921794073923,0.17586921794073923,0.17586921794073923,0.17586921794073923,0.17586921794073923,0.17586921794073923,0.17586921794073923,0.17586921794073923,0.17586921794073923,0.17586921794073923,0.17586921794073923,0.17586921794073923,0.17586921794073923,0.17586921794073923,0.17586921794073923
59,0.17584755165236338,0.17584755165236338,0.17584755165236338,0.17584755165236338,0.17584755165236338,0.17584755165236338,0.17584755165236338,0.17584755165236338,0.17584755165236338,0.17584755165236338,0.17584755165236338,0.17584755165236338,0.17584755165236338,0.17584755165236338,0.17584755165236338,0.17584755165236338,0.17584755165236338,0.17584755165236338
60,0.17588524307523454,0.17588524307523454,0.17588524307523454,0.17588524307523454,0.17588524307523454,0.17588524307523454,0.17588524307523454,0.17588524307523454,0.17588524307523454,0.17588524307523454,0.17588524307523454,0.17588524307523454,0.17588524307523454,0.17588524307523454,0.17588524307523454,0.17588524307523454,0.17588524307523454,0.17588524307523454
61,0.03941877399172102,0.03941877399172102,0.03941877399172102,0.03941877399172102,0.03941877399172102,0.03941877399172102,0.03941877399172102,0.03941877399172102,0.03941877399172102,0.03941877399172102,0.03941877399172102,0.03941877399172102,0.03941877399172102,0.03941877399172102,0.03941877399172102,0.03941877399172102,0.03941877399172102,0.03941877399172102
62,0.03941791398184641,0.03941791398184641,0.03941791398184641,0.03941791398184641,0.03941791398184641,0.03941791398184641,0.03941791398184641,0.03941791398184641,0.03941791398184641,0.03941791398184641,0.03941791398184641,0.03941791398184641,0.03941791398184641,0.03941791398184641,0.03941791398184641,0.03941791398184641,0.03941791398184641,0.03941791398184641
63,0.03942543693951198,0.03942543693951198,0.03942543693951198,0.03942543693951198,0.03942543693951198,0.03942543693951198,0.03942543693951198,0.03942543693951198,0.03942543693951198,0.03942543693951198,0.03942543693951198,0.03942543693951198,0.03942543693951198,0.03942543693951198,0.03942543693951198,0.03942543693951198,0.03942543693951198,0.03942543693951198
64,0.039420127868652344,0.039420127868652344,0.039420127868652344,0.039420127868652344,0.039420127868652344,0.039420127868652344,0.039420127868652344,0.039420127868652344,0.039420127868652344,0.039420127868652344,0.039420127868652344,0.039420127868652344,0.039420127868652344,0.039420127868652344,0.039420127868652344,0.039420127868652344,0.039420127868652344,0.039420127868652344
65,0.17578709977013723,0.17578709977013723,0.17578709977013723,0.17578709977013723,0.17578709977013723,0.17578709977013723,0.17578709977013723,0.17578709977013723,0.17578709977013723,0.17578709977013723,0.17578709977013723,0.17578709977013723,0.17578709977013723,0.17578709977013723,0.17578709977013723,0.17578709977013723,0.17578709977013723,0.17578709977013723
66,0.17559691412108286,0.17559691412108286,0.17559691412108286,0.17559691412108286,0.17559691412108286,0.17559691412108286,0.17559691412108286,0.17559691412108286,0.17559691412108286,0.17559691412108286,0.17559691412108286,0.17559691412108286,0.17559691412108286,0.17559691412108286,0.17559691412108286,0.17559691412108286,0.17559691412108286,0.17559691412108286
67,0.5986738801002502,0.5986738801002502,0.5986738801002502,0.5986738801002502,0.5986738801002502,0.5986738801002502,0.5986738801002502,0.5986738801002502,0.5986738801002502,0.5986738801002502,0.5986738801002502,0.5986738801002502,0.5986738801002502,0.5986738801002502,0.5986738801002502,0.5986738801002502,0.5986738801002502,0.5986738801002502
68,0.6219872278826577,0.6219872278826577,0.6219872278826577,0.6219872278826577,0.6219872278826577,0.6219872278826577,0.6219872278826577,0.6219872278826577,0.6219872278826577,0.6219872278826577,0.6219872278826577,0.6219872278826577,0.6219872278826577,0.6219872278826577,0.6219872278826577,0.6219872278826577,0.6219872278826577,0.6219872278826577
69,0.6241775495665414,0.6241775495665414,0.6241775495665414,0.6241775495665414,0.6241775495665414,0.6241775495665414,0.6241775495665414,0.6241775495665414,0.6241775495665414,0.6241775495665414,0.6241775495665414,0.6241775495665414,0.6241775495665414,0.6241775495665414,0.6241775495665414,0.6241775495665414,0.6241775495665414,0.6241775495665414
70,0.6193779706954956,0.6193779706954956,0.6193779706954956,0.6193779706954956,0.6193779706954956,0.6193779706954956,0.6193779706954956,0.6193779706954956,0.6193779706954956,0.6193779706954956,0.6193779706954956,0.6193779706954956,0.6193779706954956,0.6193779706954956,0.6193779706954956,0.6193779706954956,0.6193779706954956,0.6193779706954956
71,0.17917863386017935,0.17917863386017935,0.17917863386017935,0.17917863386017935,0.17917863386017935,0.17917863386017935,0.17917863386017935,0.17917863386017935,0.17917863386017935,0.17917863386017935,0.17917863386017935,0.17917863386017935,0.17917863386017935,0.17917863386017935,0.17917863386017935,0.17917863386017935,0.17917863386017935,0.17917863386017935
72,0.17594148431505474,0.17594148431505474,0.17594148431505474,0.17594148431505474,0.17594148431505474,0.17594148431505474,0.17594148431505474,0.17594148431505474,0.17594148431505474,0.17594148431505474,0.17594148431505474,0.17594148431505474,0.17594148431505474,0.17594148431505474,0.17594148431505474,0.17594148431505474,0.17594148431505474,0.17594148431505474
73,0.6121307909488678,0.6121307909488678,0.6121307909488678,0.6121307909488678,0.6121307909488678,0.6121307909488678,0.6121307909488678,0.6121307909488678,0.6121307909488678,0.6121307909488678,0.6121307909488678,0.6121307909488678,0.6121307909488678,0.6121307909488678,0.6121307909488678,0.6121307909488678,0.6121307909488678,0.6121307909488678
74,0.6023013889789581,0.6023013889789581,0.6023013889789581,0.6023013889789581,0.6023013889789581,0.6023013889789581,0.6023013889789581,0.6023013889789581,0.6023013889789581,0.6023013889789581,0.6023013889789581,0.6023013889789581,0.6023013889789581,0.6023013889789581,0.6023013889789581,0.6023013889789581,0.6023013889789581,0.6023013889789581
75,0.17591543708528792,0.17591543708528792,0.17591543708528792,0.17591543708528792,0.17591543708528792,0.17591543708528792,0.17591543708528792,0.17591543708528792,0.17591543708528792,0.17591543708528792,0.17591543708528792,0.17591543708528792,0.17591543708528792,0.17591543708528792,0.17591543708528792,0.17591543708528792,0.17591543708528792,0.17591543708528792
76,0.1758188477584294,0.1758188477584294,0.1758188477584294,0.1758188477584294,0.1758188477584294,0.1758188477584294,0.1758188477584294,0.1758188477584294,0.1758188477584294,0.1758188477584294,0.1758188477584294,0.1758188477584294,0.1758188477584294,0.1758188477584294,0.1758188477584294,0.1758188477584294,0.1758188477584294,0.1758188477584294
77,0.17589229771069118,0.17589229771069118,0.17589229771069118,0.17589229771069118,0.17589229771069118,0.17589229771069118,0.17589229771069118,0.17589229771069118,0.17589229771069118,0.17589229771069118,0.17589229771069118,0.17589229771069118,0.17589229771069118,0.17589229771069118,0.17589229771069118,0.17589229771069118,0.17589229771069118,0.17589229771069118
78,0.17585572174617223,0.17585572174617223,0.17585572174617223,0.17585572174617223,0.17585572174617223,0.17585572174617223,0.17585572174617223,0.17585572174617223,0.17585572174617223,0.17585572174617223,0.17585572174617223,0.17585572174617223,0.17585572174617223,0.17585572174617223,0.17585572174617223,0.17585572174617223,0.17585572174617223,0.17585572174617223
79,0.17585881693022593,0.17585881693022593,0.17585881693022593,0.17585881693022593,0.17585881693022593,0.17585881693022593,0.17585881693022593,0.17585881693022593,0.17585881693022593,0.17585881693022593,0.17585881693022593,0.17585881693022593,0.17585881693022593,0.17585881693022593,0.17585881693022593,0.17585881693022593,0.17585881693022593,0.17585881693022593
80,0.17589790906224934,0.17589790906224934,0.17589790906224934,0.17589790906224934,0.17589790906224934,0.17589790906224934,0.17589790906224934,0.17589790906224934,0.17589790906224934,0.17589790906224934,0.17589790906224934,0.17589790906224934,0.17589790906224934,0.17589790906224934,0.17589790906224934,0.17589790906224934,0.17589790906224934,0.17589790906224934
81,0.17589049679892405,0.17589049679892405,0.17589049679892405,0.17589049679892405,0.17589049679892405,0.17589049679892405,0.17589049679892405,0.17589049679892405,0.17589049679892405,0.17589049679892405,0.17589049679892405,0.17589049679892405,0.17589049679892405,0.17589049679892405,0.17589049679892405,0.17589049679892405,0.17589049679892405,0.17589049679892405
82,0.5363127589225769,0.5363127589225769,0.5363127589225769,0.5363127589225769,0.5363127589225769,0.5363127589225769,0.5363127589225769,0.5363127589225769,0.5363127589225769,0.5363127589225769,0.5363127589225769,0.5363127589225769,0.5363127589225769,0.5363127589225769,0.5363127589225769,0.5363127589225769,0.5363127589225769,0.5363127589225769
