Train_Acc,Train_Loss,Test_Acc,Test_Loss,AUC,TN,FP,FN,TP
95.32062424737411,0.18974609925732383,93.95161290322581,0.18951715471969777,0.530758226037196,233,0,15,0
95.32062424737411,0.06320828827908277,93.95161290322581,0.0715789334209721,0.5303290414878398,233,0,15,0
95.32062424737411,0.04810171019054207,93.95161290322581,0.058886090475451666,0.5145922746781115,233,0,15,0
95.32062424737411,0.04498084689983136,93.95161290322581,0.05687953142653835,0.4825464949928469,233,0,15,0
95.32062424737411,0.04463046991686621,93.95161290322581,0.05691452367470246,0.5141630901287554,233,0,15,0
95.32062424737411,0.04460613130541774,93.95161290322581,0.05699802291564523,0.4892703862660944,233,0,15,0
95.32062424737411,0.0446059157640917,93.95161290322581,0.05701106145417179,0.5085836909871244,233,0,15,0
95.32062424737411,0.044606222747911234,93.95161290322581,0.05702609162405781,0.49470672389127324,233,0,15,0
95.32062424737411,0.04460582109395152,93.95161290322581,0.05701940582836076,0.5,233,0,15,0
95.32062424737411,0.04460551006892413,93.95161290322581,0.057016311124129755,0.5052932761087268,233,0,15,0
95.32062424737411,0.04460635868174821,93.95161290322581,0.05703422828685112,0.5127324749642347,233,0,15,0
95.32062424737411,0.04460623515743915,93.95161290322581,0.05703341322580037,0.5,233,0,15,0
95.32062424737411,0.044605690437559756,93.95161290322581,0.05702271087724217,0.5118741058655222,233,0,15,0
95.32062424737411,0.04460569281075109,93.95161290322581,0.05702244435748643,0.5,233,0,15,0
95.32062424737411,0.044605767244939774,93.95161290322581,0.05702160962688941,0.48283261802575106,233,0,15,0
95.32062424737411,0.04460579851386535,93.95161290322581,0.057003272623188495,0.5181688125894135,233,0,15,0
95.32062424737411,0.044606157052752886,93.95161290322581,0.05702798714322087,0.5021459227467812,233,0,15,0
95.32062424737411,0.04460627898008584,93.95161290322581,0.0570363833493399,0.5,233,0,15,0
95.32062424737411,0.044605927994351424,93.95161290322581,0.05702521514118362,0.5310443490701001,233,0,15,0
95.32062424737411,0.04460568273050108,93.95161290322581,0.05701961943626653,0.5,233,0,15,0
95.32062424737411,0.04460631360381191,93.95161290322581,0.057032933583421846,0.5311874105865523,233,0,15,0
95.32062424737411,0.04460678641983092,93.95161290322581,0.05704490758902577,0.5,233,0,15,0
95.32062424737411,0.04460605397774143,93.95161290322581,0.057030164065348846,0.48183118741058656,233,0,15,0
95.32062424737411,0.04460599709054673,93.95161290322581,0.057028617106416095,0.5064377682403434,233,0,15,0
95.32062424737411,0.04460599736547665,93.95161290322581,0.05702975090663199,0.4988555078683834,233,0,15,0
95.32062424737411,0.044606162370274934,93.95161290322581,0.05702918248399625,0.4935622317596567,233,0,15,0
95.32062424737411,0.0446069316223584,93.95161290322581,0.05704262217116214,0.5,233,0,15,0
95.32062424737411,0.04460586890485274,93.95161290322581,0.05702226602255135,0.5214592274678111,233,0,15,0
95.32062424737411,0.04460589876272008,93.95161290322581,0.057016387987856416,0.47854077253218885,233,0,15,0
95.32062424737411,0.04460579092511719,93.95161290322581,0.05702305221546269,0.5107296137339056,233,0,15,0
95.32062424737411,0.04460605005732958,93.95161290322581,0.057030253814563406,0.5160228898426323,233,0,15,0
95.32062424737411,0.04460594536794128,93.95161290322581,0.05702521226265059,0.5,233,0,15,0
95.32062424737411,0.044605704723648124,93.95161290322581,0.0570131312720343,0.48397711015736766,233,0,15,0
95.32062424737411,0.044605976096418226,93.95161290322581,0.05700830773671462,0.5472103004291846,233,0,15,0
95.32062424737411,0.04460632727277904,93.95161290322581,0.05703393542603794,0.5064377682403434,233,0,15,0
95.32062424737411,0.04460581997279548,93.95161290322581,0.057022634963999584,0.5,233,0,15,0
95.32062424737411,0.04460630031797401,93.95161290322581,0.05703477805441735,0.47525035765379114,233,0,15,0
95.32062424737411,0.04460575882131825,93.95161290322581,0.05701979455421862,0.5277539341917025,233,0,15,0
95.32062424737411,0.04460657499476493,93.95161290322581,0.05703427515790151,0.48397711015736766,233,0,15,0
95.32062424737411,0.044606383026929375,93.95161290322581,0.057035321379696524,0.5160228898426323,233,0,15,0
95.32062424737411,0.044607400072323236,93.95161290322581,0.05705062604496498,0.5160228898426323,233,0,15,0
95.32062424737411,0.04460780014456171,93.95161290322581,0.05705487947794495,0.5064377682403434,233,0,15,0
95.32062424737411,0.04460674042058745,93.95161290322581,0.05704229454399331,0.5145922746781115,233,0,15,0
95.32062424737411,0.04460688234316971,93.95161290322581,0.05704294375370311,0.5,233,0,15,0
95.32062424737411,0.044606243972167406,93.95161290322581,0.057035622608514885,0.49041487839771103,233,0,15,0
95.32062424737411,0.044606447035200704,93.95161290322581,0.05703387883911472,0.5161659513590844,233,0,15,0
95.32062424737411,0.0446057980540938,93.95161290322581,0.05701543315659555,0.4689556509298999,233,0,15,0
95.32062424737411,0.044605835636131824,93.95161290322581,0.05702178364014467,0.5,233,0,15,0
95.32062424737411,0.04460601802071132,93.95161290322581,0.05702974101027044,0.5,233,0,15,0
95.32062424737411,0.044606247412723884,93.95161290322581,0.05702997963273055,0.5,233,0,15,0
