,Train_Acc,Train_Loss,Test_Acc,Test_Loss,AUC,TN,FP,FN,TP,Accuracy,Precision,Recall,Specificity,FPR
0,90.89857935905457,0.07289569324746252,90.81013716566365,0.0728619380093151,0.6860237552677816,109055.0,2233.0,9418.0,6075.0,0.9081013716566364,0.7312229176697159,0.3921125669657264,0.9799349435698368,0.02006505643016318
1,90.97328782081604,0.06802541627850453,90.88664705279184,0.06824516249033144,0.6862550489408333,109149.0,2104.0,9450.0,6078.0,0.9088664705279182,0.7428501588853581,0.39142194744976816,0.9810881504318985,0.018911849568101536
2,91.03988409042358,0.06763646654908137,91.04676568255495,0.06664028297578845,0.6944174279959543,109134.0,2257.0,9094.0,6296.0,0.9104676568255496,0.73611598269613,0.40909681611436,0.9797380398775484,0.020261960122451544
3,91.10748767852785,0.06677335650110917,90.98129845954836,0.06699676547384255,0.6946444381234882,109013.0,2326.0,9108.0,6334.0,0.9098129845954837,0.7314087759815242,0.4101800284937184,0.979108847753258,0.020891152246741932
4,91.05712175369264,0.06697722948717452,91.10434528833186,0.06586553364087439,0.6865002205610384,109518.0,1929.0,9349.0,5985.0,0.9110434528833184,0.7562547384382108,0.3903091169949133,0.9826913241271636,0.017308675872836417
5,91.13757610321044,0.06632275989346778,90.91030990448095,0.06696662271642669,0.6833181022107194,109287.0,1956.0,9568.0,5970.0,0.9091030990448096,0.7532172596517791,0.3842193332475222,0.9824168711739164,0.017583128826083438
6,91.087543964386,0.06671066941985218,91.15009346826416,0.06552798483296902,0.6936409661422006,109289.0,2023.0,9197.0,6272.0,0.9115009346826416,0.7561181434599156,0.405456073437197,0.9818258588472044,0.018174141152795743
7,91.083824634552,0.0666190843421707,91.19189783958164,0.06544506414162783,0.6976528515828687,109219.0,2132.0,9035.0,6395.0,0.9119189783958164,0.7499706813650756,0.4144523655217109,0.9808533376440266,0.019146662355973454
8,91.13824963569641,0.06628457353399128,91.07437234285895,0.0659947902430414,0.6951573855814289,109050.0,2031.0,9285.0,6415.0,0.9107437234285894,0.7595311390007103,0.4085987261146497,0.981716045048208,0.01828395495179193
9,91.10444784164429,0.06656329998181397,91.19032031613571,0.06524544150450498,0.6981266286365436,109189.0,2129.0,9040.0,6423.0,0.9119032031613572,0.7510523854069223,0.4153786457996508,0.9808746114734364,0.01912538852656354
