date,time,temperature,dewpoint,humidity,wind_speed,wind_gust_speed,wind_dir_degrees,wind_dir,pressure,windchill,heatindex,precip,precip_rate,precip_1hr,precip_today,solarradiation,uv_index,temperature_indoor,humidity_indoor,software_type,event,conditions
2018-01-13,19:26:00,8.3,-4.5,40,0,0,159,SSE,1013.4,,,,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-13,19:39:00,-5.4,-10.4,68,0,0,11,North,1013.8,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-13,19:44:00,-5.8,-10.4,70,0,0,11,North,1013.4,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-13,19:49:00,-5.9,-10.5,70,0,0,352,North,1013.8,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-13,20:12:00,-6.2,-10.6,71,1.1,3.5,344,NNW,1013.8,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-13,20:26:00,-6.2,-10.5,72,0,0,354,North,1014.1,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-13,20:37:00,-6.3,-10.2,74,0,0,341,NNW,1013.8,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-13,20:50:00,-6.3,-10.6,72,0,0,345,NNW,1013.8,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-13,21:00:00,-6.3,-10.6,72,0,0,342,NNW,1014.1,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-13,21:10:00,-6.5,-10.7,72,0,0,341,NNW,1014.1,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-13,21:21:00,-6.5,-10.6,73,0,0,341,NNW,1014.1,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-13,21:35:00,-6.6,-10.7,73,0,0,335,NNW,1014.1,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-13,21:45:00,-6.7,-10.9,72,0,0,331,NNW,1014.4,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-13,21:56:00,-6.8,-10.7,74,0,0,332,NNW,1014.4,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-13,22:12:00,-7,-11.2,72,0,0,332,NNW,1014.8,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-13,22:22:00,-7.1,-11.3,72,0,0,328,NNW,1014.8,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-13,22:35:00,-7.2,-11.6,71,0,0,338,NNW,1014.8,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-13,22:48:00,-7.2,-11.8,70,0,0,329,NNW,1015.1,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-13,22:58:00,-7.3,-11.3,73,0,0,313,NW,1015.5,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-13,23:29:00,-7.5,-11.7,72,0,0,315,NW,1015.1,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-13,23:48:00,-7.6,-11.8,72,0,0,315,NW,1015.1,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-14,00:01:00,-7.7,-11.9,72,0,0,323,NW,1015.1,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-14,00:20:00,-7.8,-11.8,73,0,0,318,NW,1014.8,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-14,00:38:00,-7.9,-12.1,72,0,0,319,NW,1015.1,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-14,00:52:00,-8,-12,73,0,0,318,NW,1015.1,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-14,01:02:00,-8.1,-11.9,74,0,0,318,NW,1015.1,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-14,01:21:00,-8.3,-12,75,0,0,318,NW,1015.1,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
2018-01-14,01:40:00,-8.3,-12.1,74,0,0,318,NW,1014.8,,,0,0,0,0,0,0,,AMBWeatherV3.0.0,,
