Clear,Cloudy,DayFrame,DayOfWeek,FUNC_CLASS,Foggy,Grid_Num,Hour,Join_Count,NBR_LANES,Rain,RainBefore,Snow,TY_TERRAIN,Unix,WeekDay,cloudCover,dewPoint,humidity,precipIntensity,temperature,windSpeed
0,0,1,4,19.0,0,32,0,7,2.0,1,1,0,2.0,1579842000,1,0.99,36.66,0.88,0.0875,39.79,8.27
0,0,1,4,19.0,0,32,4,7,2.0,1,1,0,2.0,1579856400,1,0.98,37.53,0.9,0.0271,40.23,6.95
0,0,2,4,19.0,0,32,8,7,2.0,1,1,0,2.0,1579870800,1,0.96,39.84,0.97,0.0402,40.62,5.75
0,0,3,4,19.0,0,32,12,7,2.0,1,1,0,2.0,1579885200,1,0.98,43.27,1.0,0.0095,43.27,6.59
0,1,4,4,19.0,0,32,16,7,2.0,0,0,0,2.0,1579899600,1,0.55,40.27,0.76,0.0,47.4,7.55
0,1,1,4,19.0,0,32,20,7,2.0,0,0,0,2.0,1579914000,1,0.59,36.48,0.83,0.0014,41.28,5.74
0,1,1,4,19.0,0,32,23,7,2.0,0,0,0,2.0,1579924800,1,0.62,32.59,0.82,0.0024,37.45,6.2
0,0,1,4,19.0,0,33,0,34,2.0,1,1,0,2.0,1579842000,1,0.99,36.54,0.88,0.0891,39.69,8.24
0,0,1,4,19.0,0,33,4,34,2.0,1,1,0,2.0,1579856400,1,0.98,37.43,0.9,0.0274,40.12,6.96
0,0,2,4,19.0,0,33,8,34,2.0,1,1,0,2.0,1579870800,1,0.97,39.79,0.97,0.0387,40.54,5.79
0,0,3,4,19.0,0,33,12,34,2.0,1,1,0,2.0,1579885200,1,0.98,43.03,1.0,0.0096,43.03,6.63
0,1,4,4,19.0,0,33,16,34,2.0,0,0,0,2.0,1579899600,1,0.55,40.16,0.76,0.0,47.25,7.54
0,1,1,4,19.0,0,33,20,34,2.0,0,0,0,2.0,1579914000,1,0.59,36.17,0.83,0.0015,40.96,5.71
0,1,1,4,19.0,0,33,23,34,2.0,0,0,0,2.0,1579924800,1,0.62,32.33,0.82,0.0024,37.2,6.15
0,0,1,4,19.0,0,34,0,19,2.0,1,1,0,2.0,1579842000,1,0.99,37.05,0.89,0.0882,40.16,8.09
0,0,1,4,19.0,0,34,4,19,2.0,1,1,0,2.0,1579856400,1,0.98,37.8,0.9,0.0279,40.55,6.93
0,0,2,4,19.0,0,34,8,19,2.0,1,1,0,2.0,1579870800,1,0.97,40.1,0.96,0.0374,41.04,5.79
0,0,3,4,19.0,0,34,12,19,2.0,1,1,0,2.0,1579885200,1,0.98,43.95,1.0,0.0094,43.95,6.65
0,1,4,4,19.0,0,34,16,19,2.0,0,0,0,2.0,1579899600,1,0.55,40.75,0.75,0.0,48.19,7.51
0,1,1,4,19.0,0,34,20,19,2.0,0,0,0,2.0,1579914000,1,0.58,37.57,0.82,0.0015,42.55,5.7
0,1,1,4,19.0,0,34,23,19,2.0,0,0,0,2.0,1579924800,1,0.62,33.56,0.82,0.0024,38.47,6.11
0,0,1,4,19.0,0,35,0,25,2.0,1,1,0,2.0,1579842000,1,0.99,37.78,0.9,0.0901,40.57,8.06
0,0,1,4,19.0,0,35,4,25,2.0,1,1,0,2.0,1579856400,1,0.98,38.1,0.9,0.027999999999999997,40.74,6.94
0,0,2,4,19.0,0,35,8,25,2.0,1,1,0,2.0,1579870800,1,0.97,40.36,0.93,0.0358,42.17,5.83
0,0,3,4,19.0,0,35,12,25,2.0,1,1,0,2.0,1579885200,1,0.98,45.08,0.98,0.0095,45.48,6.69
0,1,4,4,19.0,0,35,16,25,2.0,0,0,0,2.0,1579899600,1,0.56,42.99,0.72,0.0,51.87,7.49
0,1,1,4,19.0,0,35,20,25,2.0,0,0,0,2.0,1579914000,1,0.58,39.34,0.79,0.0015,45.52,5.67
0,1,1,4,19.0,0,35,23,25,2.0,0,0,0,2.0,1579924800,1,0.62,36.02,0.81,0.0024,41.49,6.06
0,0,1,4,19.0,0,36,0,38,2.0,1,1,0,2.0,1579842000,1,0.99,37.85,0.9,0.0892,40.57,7.91
0,0,1,4,19.0,0,36,4,38,2.0,1,1,0,2.0,1579856400,1,0.98,37.95,0.9,0.0278,40.78,6.91
0,0,2,4,19.0,0,36,8,38,2.0,1,1,0,2.0,1579870800,1,0.97,40.46,0.93,0.0346,42.4,5.82
0,0,3,4,19.0,0,36,12,38,2.0,1,1,0,2.0,1579885200,1,0.98,45.05,0.97,0.0093,45.98,6.72
0,1,4,4,19.0,0,36,16,38,2.0,0,0,0,2.0,1579899600,1,0.56,43.18,0.7,0.0,52.54,7.47
0,1,1,4,19.0,0,36,20,38,2.0,0,0,0,2.0,1579914000,1,0.58,39.31,0.77,0.0014,46.08,5.66
0,1,1,4,19.0,0,36,23,38,2.0,0,0,0,2.0,1579924800,1,0.62,35.89,0.78,0.0024,42.11,6.02
0,0,1,4,19.0,0,37,0,19,2.0,1,1,0,2.0,1579842000,1,0.98,37.73,0.9,0.0908,40.58,7.87
0,0,1,4,19.0,0,37,4,19,2.0,1,1,0,2.0,1579856400,1,0.98,37.77,0.89,0.027999999999999997,40.8,6.92
0,0,2,4,19.0,0,37,8,19,2.0,1,1,0,2.0,1579870800,1,0.97,40.37,0.92,0.0329,42.48,5.86
0,0,3,4,19.0,0,37,12,19,2.0,1,1,0,2.0,1579885200,1,0.98,45.14,0.96,0.0093,46.23,6.76
0,1,4,4,19.0,0,37,16,19,2.0,0,0,0,2.0,1579899600,1,0.56,43.15,0.7,0.0,52.78,7.45
0,1,1,4,19.0,0,37,20,19,2.0,0,0,0,2.0,1579914000,1,0.58,39.43,0.77,0.0015,46.31,5.63
0,1,1,4,19.0,0,37,23,19,2.0,0,0,0,2.0,1579924800,1,0.62,35.93,0.78,0.0024,42.35,5.97
0,0,1,4,19.0,0,38,0,29,2.0,1,1,0,2.0,1579842000,1,0.98,37.51,0.89,0.09,40.6,7.72
0,0,1,4,19.0,0,38,4,29,2.0,1,1,0,2.0,1579856400,1,0.98,37.54,0.88,0.0278,40.83,6.89
0,0,2,4,19.0,0,38,8,29,2.0,1,1,0,2.0,1579870800,1,0.97,40.33,0.92,0.0316,42.59,5.86
0,0,3,4,19.0,0,38,12,29,2.0,1,1,0,2.0,1579885200,1,0.98,45.39,0.96,0.009000000000000001,46.51,6.78
0,1,4,4,19.0,0,38,16,29,2.0,0,0,0,2.0,1579899600,1,0.57,43.23,0.69,0.0,53.05,7.43
0,1,1,4,19.0,0,38,20,29,2.0,0,0,0,2.0,1579914000,1,0.58,39.6,0.77,0.0014,46.58,5.63
0,1,1,4,19.0,0,38,23,29,2.0,0,0,0,2.0,1579924800,1,0.62,36.1,0.77,0.0024,42.65,5.93
0,0,1,4,19.0,0,39,0,103,2.0,1,1,0,2.0,1579842000,1,0.98,37.45,0.88,0.0916,40.62,7.45
0,0,1,4,19.0,0,39,4,103,2.0,1,1,0,2.0,1579856400,1,0.98,37.49,0.88,0.027999999999999997,40.85,6.88
0,0,2,4,19.0,0,39,8,103,2.0,1,1,0,2.0,1579870800,1,0.97,40.34,0.92,0.0299,42.62,5.88
0,0,3,4,19.0,0,39,12,103,2.0,1,1,0,2.0,1579885200,1,0.98,45.44,0.96,0.009000000000000001,46.6,6.79
0,1,4,4,19.0,0,39,16,103,2.0,0,0,0,2.0,1579899600,1,0.57,43.28,0.69,0.0,53.15,7.42
0,1,1,4,19.0,0,39,20,103,2.0,0,0,0,2.0,1579914000,1,0.57,39.66,0.76,0.0014,46.67,5.55
0,1,1,4,19.0,0,39,23,103,2.0,0,0,0,2.0,1579924800,1,0.62,36.14,0.77,0.0024,42.74,5.89
0,0,1,4,19.0,0,40,0,9,2.0,1,1,0,2.0,1579842000,1,0.98,37.55,0.89,0.0906,40.66,7.26
0,0,1,4,19.0,0,40,4,9,2.0,1,1,0,2.0,1579856400,1,0.98,37.54,0.88,0.0278,40.87,6.86
0,0,2,4,19.0,0,40,8,9,2.0,1,1,0,2.0,1579870800,1,0.97,40.38,0.92,0.0285,42.65,5.88
0,0,3,4,19.0,0,40,12,9,2.0,1,1,0,2.0,1579885200,1,0.98,45.38,0.96,0.0088,46.57,6.82
0,1,4,4,19.0,0,40,16,9,2.0,0,0,0,2.0,1579899600,1,0.57,43.3,0.69,0.0,53.17,7.41
0,1,1,4,19.0,0,40,20,9,2.0,0,0,0,2.0,1579914000,1,0.57,39.64,0.76,0.0014,46.67,5.55
0,1,1,4,19.0,0,40,23,9,2.0,0,0,0,2.0,1579924800,1,0.62,36.13,0.77,0.0024,42.76,5.85
0,0,1,4,19.0,0,41,0,256,2.0,1,1,0,2.0,1579842000,1,0.98,37.61,0.89,0.092,40.67,7.2
0,0,1,4,19.0,0,41,4,256,2.0,1,1,0,2.0,1579856400,1,0.98,37.57,0.88,0.0279,40.88,6.86
0,0,2,4,19.0,0,41,8,256,2.0,1,1,0,2.0,1579870800,1,0.97,40.4,0.92,0.0268,42.65,5.91
0,0,3,4,19.0,0,41,12,256,2.0,1,1,0,2.0,1579885200,1,0.98,45.3,0.96,0.0088,46.51,6.86
0,1,4,4,19.0,0,41,16,256,2.0,0,0,0,2.0,1579899600,1,0.57,43.3,0.69,0.0,53.18,7.4
0,1,1,4,19.0,0,41,20,256,2.0,0,0,0,2.0,1579914000,1,0.57,39.62,0.76,0.0014,46.64,5.52
0,1,1,4,19.0,0,41,23,256,2.0,0,0,0,2.0,1579924800,1,0.62,36.09,0.77,0.0024,42.73,5.8
0,0,1,4,19.0,0,42,0,157,2.0,1,1,0,2.0,1579842000,1,0.98,37.93,0.9,0.0909,40.72,6.99
0,0,1,4,19.0,0,42,4,157,2.0,1,1,0,2.0,1579856400,1,0.98,37.82,0.89,0.0277,40.9,6.84
0,0,2,4,19.0,0,42,8,157,2.0,1,1,0,2.0,1579870800,1,0.97,40.55,0.92,0.0252,42.63,5.9
0,0,3,4,19.0,0,42,12,157,2.0,1,1,0,2.0,1579885200,1,0.98,45.07,0.95,0.0086,46.34,6.88
0,1,4,4,19.0,0,42,16,157,2.0,0,0,0,2.0,1579899600,1,0.58,43.33,0.7,0.0,53.03,7.4
0,1,1,4,19.0,0,42,20,157,2.0,0,0,0,2.0,1579914000,1,0.57,39.48,0.77,0.0014,46.45,5.52
0,1,1,4,19.0,0,42,23,157,2.0,0,0,0,2.0,1579924800,1,0.62,35.96,0.77,0.0024,42.55,5.76
0,0,1,4,19.0,0,43,0,23,2.0,1,1,0,2.0,1579842000,1,0.98,38.11,0.9,0.0924,40.86,6.92
0,0,1,4,19.0,0,43,4,23,2.0,1,1,0,2.0,1579856400,1,0.98,38.27,0.9,0.0282,41.12,6.83
0,0,2,4,19.0,0,43,8,23,2.0,1,1,0,2.0,1579870800,1,0.97,40.71,0.93,0.0234,42.61,5.92
0,0,3,4,19.0,0,43,12,23,2.0,1,1,0,2.0,1579885200,1,0.98,45.22,0.97,0.0086,45.92,6.89
0,1,4,4,19.0,0,43,16,23,2.0,0,0,0,2.0,1579899600,1,0.57,43.32,0.71,0.0,52.36,7.39
0,1,1,4,19.0,0,43,20,23,2.0,0,0,0,2.0,1579914000,1,0.55,39.66,0.79,0.0014,45.95,5.5
0,1,1,4,19.0,0,43,23,23,2.0,0,0,0,2.0,1579924800,1,0.61,36.3,0.8,0.0023,42.02,5.71
0,0,1,4,19.0,0,45,0,3,2.0,1,1,0,2.0,1579842000,1,0.98,38.26,0.89,0.0792,41.12,6.04
0,0,1,4,19.0,0,45,4,3,2.0,1,1,0,2.0,1579856400,1,0.95,38.81,0.91,0.0415,41.29,7.14
0,0,2,4,19.0,0,45,8,3,2.0,1,1,0,2.0,1579870800,1,0.98,41.12,0.93,0.0162,43.14,6.47
0,0,3,4,19.0,0,45,12,3,2.0,1,1,0,2.0,1579885200,1,0.98,45.04,0.95,0.0101,46.4,7.43
0,1,4,4,19.0,0,45,16,3,2.0,0,0,0,2.0,1579899600,1,0.61,43.86,0.71,0.0,53.15,7.14
0,1,1,4,19.0,0,45,20,3,2.0,0,0,0,2.0,1579914000,1,0.54,39.67,0.77,0.0011,46.57,5.29
0,1,1,4,19.0,0,45,23,3,2.0,0,0,0,2.0,1579924800,1,0.61,36.19,0.77,0.0025,43.05,5.58
0,0,1,4,19.0,0,46,0,1,2.0,1,1,0,2.0,1579842000,1,0.98,38.03,0.89,0.0804,41.05,6.33
0,0,1,4,19.0,0,46,4,1,2.0,1,1,0,2.0,1579856400,1,0.95,38.61,0.9,0.0427,41.24,7.17
0,0,2,4,19.0,0,46,8,1,2.0,1,1,0,2.0,1579870800,1,0.98,41.02,0.92,0.0172,43.12,6.53
0,0,3,4,19.0,0,46,12,1,2.0,1,1,0,2.0,1579885200,1,0.98,45.02,0.95,0.0107,46.4,7.48
0,1,4,4,19.0,0,46,16,1,2.0,0,0,0,2.0,1579899600,1,0.61,43.94,0.71,0.0,53.13,7.15
0,1,1,4,19.0,0,46,20,1,2.0,0,0,0,2.0,1579914000,1,0.54,39.74,0.77,0.0011,46.69,5.27
0,1,1,4,19.0,0,46,23,1,2.0,0,0,0,2.0,1579924800,1,0.6,36.19,0.77,0.0025,43.03,5.57
0,0,1,4,19.0,0,47,0,0,2.0,1,1,0,2.0,1579842000,1,0.98,37.92,0.89,0.08,41.05,6.28
0,0,1,4,19.0,0,47,4,0,2.0,1,1,0,2.0,1579856400,1,0.95,38.58,0.9,0.044000000000000004,41.26,7.22
0,0,2,4,19.0,0,47,8,0,2.0,1,1,0,2.0,1579870800,1,0.98,41.01,0.92,0.0182,43.16,6.61
0,0,3,4,19.0,0,47,12,0,2.0,1,1,0,2.0,1579885200,1,0.98,45.05,0.95,0.0108,46.45,7.55
0,1,4,4,19.0,0,47,16,0,2.0,0,0,0,2.0,1579899600,1,0.62,44.04,0.71,0.0,53.13,7.17
0,1,1,4,19.0,0,47,20,0,2.0,0,0,0,2.0,1579914000,1,0.54,39.8,0.77,0.0012,46.72,5.28
0,1,1,4,19.0,0,47,23,0,2.0,0,0,0,2.0,1579924800,1,0.61,36.23,0.77,0.0025,43.1,5.59
0,0,1,4,19.0,0,48,0,4,2.0,1,1,0,2.0,1579842000,1,0.98,37.9,0.89,0.0812,41.0,6.52
0,0,1,4,19.0,0,48,4,4,2.0,1,1,0,2.0,1579856400,1,0.94,38.53,0.9,0.0454,41.22,7.25
0,0,2,4,19.0,0,48,8,4,2.0,1,1,0,2.0,1579870800,1,0.98,41.0,0.92,0.0192,43.11,6.67
0,0,3,4,19.0,0,48,12,4,2.0,1,1,0,2.0,1579885200,1,0.98,44.93,0.95,0.0113,46.29,7.6
0,1,4,4,19.0,0,48,16,4,2.0,0,0,0,2.0,1579899600,1,0.62,44.09,0.72,0.0,52.98,7.17
0,1,1,4,19.0,0,48,20,4,2.0,0,0,0,2.0,1579914000,1,0.54,39.77,0.77,0.0012,46.68,5.26
0,1,1,4,19.0,0,48,23,4,2.0,0,0,0,2.0,1579924800,1,0.6,36.14,0.77,0.0025,42.94,5.57
0,0,1,4,19.0,0,49,0,64,2.0,1,1,0,2.0,1579842000,1,0.98,37.87,0.89,0.0805,40.99,6.5
0,0,1,4,19.0,0,49,4,64,2.0,1,1,0,2.0,1579856400,1,0.94,38.53,0.9,0.0466,41.22,7.31
0,0,2,4,19.0,0,49,8,64,2.0,1,1,0,2.0,1579870800,1,0.98,41.01,0.92,0.0201,43.12,6.77
0,0,3,4,19.0,0,49,12,64,2.0,1,1,0,2.0,1579885200,1,0.98,44.87,0.95,0.0114,46.22,7.67
0,1,4,4,19.0,0,49,16,64,2.0,0,0,0,2.0,1579899600,1,0.62,44.18,0.72,0.0,52.88,7.19
0,1,1,4,19.0,0,49,20,64,2.0,0,0,0,2.0,1579914000,1,0.54,39.76,0.77,0.0012,46.61,5.26
0,1,1,4,19.0,0,49,23,64,2.0,0,0,0,2.0,1579924800,1,0.6,36.11,0.77,0.0025,42.9,5.59
0,0,1,4,19.0,0,50,0,26,2.0,1,1,0,2.0,1579842000,1,0.98,37.94,0.89,0.0817,40.95,6.69
0,0,1,4,19.0,0,50,4,26,2.0,1,1,0,2.0,1579856400,1,0.94,38.56,0.9,0.0481,41.19,7.34
0,0,2,4,19.0,0,50,8,26,2.0,1,1,0,2.0,1579870800,1,0.98,41.07,0.93,0.0208,43.06,6.83
0,0,3,4,19.0,0,50,12,26,2.0,1,1,0,2.0,1579885200,1,0.98,44.75,0.95,0.0121,46.01,7.72
0,1,4,4,19.0,0,50,16,26,2.0,0,0,0,2.0,1579899600,1,0.62,44.22,0.73,0.0002,52.68,7.19
0,1,1,4,19.0,0,50,20,26,2.0,0,0,0,2.0,1579914000,1,0.54,39.69,0.77,0.0013,46.49,5.24
0,1,1,4,19.0,0,50,23,26,2.0,0,0,0,2.0,1579924800,1,0.6,36.0,0.77,0.0025,42.69,5.58
