Clear,Cloudy,DayFrame,DayOfWeek,FUNC_CLASS,Foggy,Grid_Num,Hour,Join_Count,NBR_LANES,Rain,RainBefore,Snow,TY_TERRAIN,Unix,WeekDay,cloudCover,dewPoint,humidity,precipIntensity,temperature,windSpeed,visibility,uvIndex
0,1,1,5,19.0,0,113,20,13,2.0,0,0,0,2.0,1580000400,0,0.36,29.91,0.71,0.0,38.44,3.77,10.0,0
0,1,1,5,19.0,0,113,23,13,2.0,0,0,0,2.0,1580011200,0,0.78,29.26,0.77,0.001,35.77,3.07,10.0,0
0,1,1,5,19.0,0,114,0,340,2.0,0,0,0,2.0,1579928400,0,0.56,34.67,0.76,0.0,41.52,5.17,10.0,0
0,1,1,5,19.0,0,114,4,340,2.0,0,0,0,2.0,1579942800,0,0.77,31.93,0.78,0.0002,38.17,5.02,10.0,0
0,1,2,5,19.0,0,114,8,340,2.0,0,0,0,2.0,1579957200,0,0.65,31.52,0.78,0.0008,37.68,4.3,10.0,0
0,1,3,5,19.0,0,114,12,340,2.0,0,0,0,2.0,1579971600,0,0.69,31.74,0.66,0.0012,42.19,6.55,10.0,2
0,1,4,5,19.0,0,114,16,340,2.0,0,0,0,2.0,1579986000,0,0.64,32.53,0.62,0.0,44.89,5.11,10.0,1
0,1,1,5,19.0,0,114,20,340,2.0,0,0,0,2.0,1580000400,0,0.37,29.91,0.71,0.0,38.51,3.72,10.0,0
0,1,1,5,19.0,0,114,23,340,2.0,0,0,0,2.0,1580011200,0,0.78,28.99,0.76,0.0011,35.73,3.06,10.0,0
0,1,1,5,19.0,0,115,0,196,2.0,0,0,0,2.0,1579928400,0,0.56,34.59,0.76,0.0,41.47,5.16,10.0,0
0,1,1,5,19.0,0,115,4,196,2.0,0,0,0,2.0,1579942800,0,0.75,31.99,0.78,0.0002,38.29,5.05,10.0,0
0,1,2,5,19.0,0,115,8,196,2.0,0,0,0,2.0,1579957200,0,0.63,31.62,0.78,0.0009,37.73,4.29,10.0,0
0,1,3,5,19.0,0,115,12,196,2.0,0,0,0,2.0,1579971600,0,0.69,31.91,0.66,0.0013,42.34,6.41,10.0,2
0,1,4,5,19.0,0,115,16,196,2.0,0,0,0,2.0,1579986000,0,0.63,32.63,0.62,0.0,45.03,5.11,10.0,1
0,1,1,5,19.0,0,115,20,196,2.0,0,0,0,2.0,1580000400,0,0.37,29.95,0.71,0.0,38.56,3.6,10.0,0
0,1,1,5,19.0,0,115,23,196,2.0,0,0,0,2.0,1580011200,0,0.78,28.72,0.75,0.0012,35.76,3.08,10.0,0
0,1,1,5,16.0,0,116,0,125,2.0,0,0,0,2.0,1579928400,0,0.56,34.53,0.76,0.0,41.38,5.16,10.0,0
0,1,1,5,16.0,0,116,4,125,2.0,0,0,0,2.0,1579942800,0,0.75,31.97,0.78,0.0002,38.25,5.08,10.0,0
0,1,2,5,16.0,0,116,8,125,2.0,0,0,0,2.0,1579957200,0,0.63,31.64,0.79,0.0009,37.67,4.29,10.0,0
0,1,3,5,16.0,0,116,12,125,2.0,0,0,0,2.0,1579971600,0,0.69,31.99,0.67,0.0013,42.29,6.35,10.0,2
0,1,4,5,16.0,0,116,16,125,2.0,0,0,0,2.0,1579986000,0,0.63,32.64,0.62,0.0,44.98,5.1,10.0,1
0,1,1,5,16.0,0,116,20,125,2.0,0,0,0,2.0,1580000400,0,0.38,29.91,0.71,0.0,38.5,3.55,10.0,0
0,1,1,5,16.0,0,116,23,125,2.0,0,0,0,2.0,1580011200,0,0.78,28.66,0.75,0.0012,35.72,3.06,10.0,0
0,1,1,5,19.0,0,117,0,27,2.0,0,0,0,2.0,1579928400,0,0.56,34.48,0.77,0.0,41.27,5.15,10.0,0
0,1,1,5,19.0,0,117,4,27,2.0,0,0,0,2.0,1579942800,0,0.74,31.95,0.78,0.0002,38.24,5.09,10.0,0
0,1,2,5,19.0,0,117,8,27,2.0,0,0,0,2.0,1579957200,0,0.62,31.67,0.79,0.001,37.62,4.29,10.0,0
0,1,3,5,19.0,0,117,12,27,2.0,0,0,0,2.0,1579971600,0,0.69,32.08,0.67,0.0014,42.26,6.28,10.0,2
0,1,4,5,19.0,0,117,16,27,2.0,0,0,0,2.0,1579986000,0,0.63,32.7,0.62,0.0,44.95,5.1,10.0,1
0,1,1,5,19.0,0,117,20,27,2.0,0,0,0,2.0,1580000400,0,0.38,29.86,0.71,0.0,38.45,3.47,10.0,0
0,1,1,5,19.0,0,117,23,27,2.0,0,0,0,2.0,1580011200,0,0.78,28.6,0.75,0.0013,35.73,3.07,10.0,0
0,1,1,5,19.0,0,118,0,5,2.0,0,0,0,2.0,1579928400,0,0.56,34.43,0.77,0.0,41.15,5.16,10.0,0
0,1,1,5,19.0,0,118,4,5,2.0,0,0,0,2.0,1579942800,0,0.74,31.9,0.78,0.0002,38.16,5.12,10.0,0
0,1,2,5,19.0,0,118,8,5,2.0,0,0,0,2.0,1579957200,0,0.61,31.67,0.79,0.001,37.52,4.29,10.0,0
0,1,3,5,19.0,0,118,12,5,2.0,0,0,0,2.0,1579971600,0,0.69,32.15,0.67,0.0014,42.16,6.23,10.0,2
0,1,4,5,19.0,0,118,16,5,2.0,0,0,0,2.0,1579986000,0,0.63,32.7,0.62,0.0,44.84,5.09,10.0,1
0,1,1,5,19.0,0,118,20,5,2.0,0,0,0,2.0,1580000400,0,0.39,29.8,0.71,0.0,38.35,3.43,10.0,0
0,1,1,5,19.0,0,118,23,5,2.0,0,0,0,2.0,1580011200,0,0.78,28.61,0.75,0.0013,35.69,3.05,10.0,0
0,1,1,5,19.0,0,119,0,12,2.0,0,0,0,2.0,1579928400,0,0.56,34.45,0.78,0.0,40.89,5.15,10.0,0
0,1,1,5,19.0,0,119,4,12,2.0,0,0,0,2.0,1579942800,0,0.73,31.86,0.78,0.0002,37.98,5.13,10.0,0
0,1,2,5,19.0,0,119,8,12,2.0,0,0,0,2.0,1579957200,0,0.6,31.72,0.8,0.001,37.3,4.29,10.0,0
0,1,3,5,19.0,0,119,12,12,2.0,0,0,0,2.0,1579971600,0,0.69,32.16,0.68,0.0014,41.87,6.19,10.0,2
0,1,4,5,19.0,0,119,16,12,2.0,0,0,0,2.0,1579986000,0,0.62,32.77,0.63,0.0,44.58,5.09,10.0,1
0,1,1,5,19.0,0,119,20,12,2.0,0,0,0,2.0,1580000400,0,0.39,29.71,0.71,0.0,38.15,3.39,10.0,0
0,1,1,5,19.0,0,119,23,12,2.0,0,0,0,2.0,1580011200,0,0.78,28.79,0.76,0.0013,35.7,3.06,10.0,0
0,1,1,5,19.0,0,120,0,29,2.0,0,0,0,2.0,1579928400,0,0.56,34.42,0.79,0.0,40.49,5.16,10.0,0
0,1,1,5,19.0,0,120,4,29,2.0,0,0,0,2.0,1579942800,0,0.73,31.88,0.8,0.0003,37.63,5.15,10.0,0
0,1,2,5,19.0,0,120,8,29,2.0,0,0,0,2.0,1579957200,0,0.6,31.74,0.81,0.001,36.9,4.28,10.0,0
0,1,3,5,19.0,0,120,12,29,2.0,0,0,0,2.0,1579971600,0,0.68,31.94,0.69,0.0014,41.38,6.16,10.0,2
0,1,4,5,19.0,0,120,16,29,2.0,0,0,0,2.0,1579986000,0,0.63,32.6,0.64,0.0,44.06,5.08,10.0,1
0,1,1,5,19.0,0,120,20,29,2.0,0,0,0,2.0,1580000400,0,0.4,29.77,0.72,0.0,37.84,3.35,10.0,0
0,1,1,5,19.0,0,120,23,29,2.0,0,0,0,2.0,1580011200,0,0.78,28.93,0.76,0.0013,35.64,3.03,10.0,0
0,1,1,5,19.0,0,121,0,2,2.0,0,0,0,2.0,1579928400,0,0.62,35.03,0.81,0.0005,40.39,6.61,10.0,0
0,1,1,5,19.0,0,121,4,2,2.0,0,0,0,2.0,1579942800,0,0.78,31.97,0.8,0.0003,37.69,6.36,10.0,0
0,1,2,5,19.0,0,121,8,2,2.0,0,0,0,2.0,1579957200,0,0.64,31.08,0.81,0.001,36.3,5.03,10.0,0
0,1,3,5,19.0,0,121,12,2,2.0,0,0,0,2.0,1579971600,0,0.72,32.65,0.72,0.0013,40.98,6.13,10.0,2
0,1,4,5,19.0,0,121,16,2,2.0,0,0,0,2.0,1579986000,0,0.59,33.08,0.66,0.0,43.56,5.72,10.0,1
0,1,1,5,19.0,0,121,20,2,2.0,0,0,0,2.0,1580000400,0,0.41,29.85,0.73,0.0,37.69,3.81,10.0,0
0,1,1,5,19.0,0,121,23,2,2.0,0,0,0,2.0,1580011200,0,0.77,29.15,0.8,0.0013,34.67,3.9,10.0,0
0,1,1,5,19.0,0,122,0,7,2.0,0,0,0,2.0,1579928400,0,0.62,35.02,0.81,0.0005,40.42,6.53,10.0,0
0,1,1,5,19.0,0,122,4,7,2.0,0,0,0,2.0,1579942800,0,0.78,31.96,0.8,0.0003,37.71,6.29,10.0,0
0,1,2,5,19.0,0,122,8,7,2.0,0,0,0,2.0,1579957200,0,0.64,31.1,0.81,0.001,36.36,5.0,10.0,0
0,1,3,5,19.0,0,122,12,7,2.0,0,0,0,2.0,1579971600,0,0.72,32.66,0.72,0.0013,41.04,6.1,10.0,2
0,1,4,5,19.0,0,122,16,7,2.0,0,0,0,2.0,1579986000,0,0.59,33.08,0.66,0.0,43.63,5.67,10.0,1
0,1,1,5,19.0,0,122,20,7,2.0,0,0,0,2.0,1580000400,0,0.41,29.85,0.73,0.0,37.73,3.8,10.0,0
0,1,1,5,19.0,0,122,23,7,2.0,0,0,0,2.0,1580011200,0,0.77,29.14,0.8,0.0012,34.69,3.86,10.0,0
0,1,1,5,19.0,0,123,0,2,2.0,0,0,0,2.0,1579928400,0,0.62,34.99,0.8,0.0004,40.72,6.48,10.0,0
0,1,1,5,19.0,0,123,4,2,2.0,0,0,0,2.0,1579942800,0,0.78,32.03,0.79,0.0003,38.0,6.23,10.0,0
0,1,2,5,19.0,0,123,8,2,2.0,0,0,0,2.0,1579957200,0,0.64,31.18,0.8,0.001,36.69,4.97,10.0,0
0,1,3,5,19.0,0,123,12,2,2.0,0,0,0,2.0,1579971600,0,0.72,32.65,0.71,0.0013,41.48,6.1,10.0,2
0,1,4,5,19.0,0,123,16,2,2.0,0,0,0,2.0,1579986000,0,0.59,33.14,0.65,0.0,44.07,5.67,10.0,1
0,1,1,5,19.0,0,123,20,2,2.0,0,0,0,2.0,1580000400,0,0.41,29.94,0.72,0.0,37.99,3.78,10.0,0
0,1,1,5,19.0,0,123,23,2,2.0,0,0,0,2.0,1580011200,0,0.77,28.83,0.79,0.0012,34.75,3.81,10.0,0
0,1,1,5,16.0,0,124,0,53,2.0,0,0,0,2.0,1579928400,0,0.61,35.07,0.81,0.0004,40.34,6.41,10.0,0
0,1,1,5,16.0,0,124,4,53,2.0,0,0,0,2.0,1579942800,0,0.78,31.99,0.8,0.0003,37.64,6.17,10.0,0
0,1,2,5,16.0,0,124,8,53,2.0,0,0,0,2.0,1579957200,0,0.64,31.21,0.82,0.001,36.32,4.95,10.0,0
0,1,3,5,16.0,0,124,12,53,2.0,0,0,0,2.0,1579971600,0,0.72,32.64,0.72,0.0012,40.95,6.07,10.0,2
0,1,4,5,16.0,0,124,16,53,2.0,0,0,0,2.0,1579986000,0,0.59,33.15,0.66,0.0,43.63,5.63,10.0,1
0,1,1,5,16.0,0,124,20,53,2.0,0,0,0,2.0,1580000400,0,0.41,29.9,0.73,0.0,37.73,3.76,10.0,0
0,1,1,5,16.0,0,124,23,53,2.0,0,0,0,2.0,1580011200,0,0.77,29.29,0.8,0.0012,34.81,3.78,10.0,0
0,1,1,5,16.0,0,125,0,360,4.0,0,0,0,2.0,1579928400,0,0.61,34.98,0.8,0.0004,40.77,6.32,10.0,0
0,1,1,5,16.0,0,125,4,360,4.0,0,0,0,2.0,1579942800,0,0.77,32.05,0.79,0.0003,38.05,6.11,10.0,0
0,1,2,5,16.0,0,125,8,360,4.0,0,0,0,2.0,1579957200,0,0.63,31.26,0.8,0.001,36.78,4.92,10.0,0
0,1,3,5,16.0,0,125,12,360,4.0,0,0,0,2.0,1579971600,0,0.72,32.64,0.7,0.0013,41.58,6.06,10.0,2
0,1,4,5,16.0,0,125,16,360,4.0,0,0,0,2.0,1579986000,0,0.59,33.17,0.65,0.0,44.22,5.62,10.0,1
0,1,1,5,16.0,0,125,20,360,4.0,0,0,0,2.0,1580000400,0,0.4,29.97,0.72,0.0,38.08,3.77,10.0,0
0,1,1,5,16.0,0,125,23,360,4.0,0,0,0,2.0,1580011200,0,0.77,28.86,0.79,0.0012,34.86,3.73,10.0,0
0,1,1,5,19.0,0,126,0,60,2.0,0,0,0,2.0,1579928400,0,0.61,34.99,0.79,0.0004,40.91,6.25,10.0,0
0,1,1,5,19.0,0,126,4,60,2.0,0,0,0,2.0,1579942800,0,0.77,32.13,0.79,0.0002,38.18,6.06,10.0,0
0,1,2,5,19.0,0,126,8,60,2.0,0,0,0,2.0,1579957200,0,0.63,31.39,0.8,0.0009,36.96,4.89,10.0,0
0,1,3,5,19.0,0,126,12,60,2.0,0,0,0,2.0,1579971600,0,0.72,32.73,0.7,0.0013,41.79,6.03,10.0,2
0,1,4,5,19.0,0,126,16,60,2.0,0,0,0,2.0,1579986000,0,0.6,33.3,0.65,0.0,44.44,5.58,10.0,1
0,1,1,5,19.0,0,126,20,60,2.0,0,0,0,2.0,1580000400,0,0.4,30.11,0.72,0.0,38.23,3.76,10.0,0
0,1,1,5,19.0,0,126,23,60,2.0,0,0,0,2.0,1580011200,0,0.77,28.76,0.78,0.0015,34.87,3.69,10.0,0
0,1,1,5,16.0,0,127,0,87,2.0,0,0,0,2.0,1579928400,0,0.61,34.97,0.79,0.0004,40.96,6.19,10.0,0
0,1,1,5,16.0,0,127,4,87,2.0,0,0,0,2.0,1579942800,0,0.77,32.16,0.79,0.0002,38.23,5.99,10.0,0
0,1,2,5,16.0,0,127,8,87,2.0,0,0,0,2.0,1579957200,0,0.63,31.45,0.8,0.001,37.04,4.86,10.0,0
0,1,3,5,16.0,0,127,12,87,2.0,0,0,0,2.0,1579971600,0,0.72,32.74,0.7,0.0013,41.88,6.02,10.0,2
0,1,4,5,16.0,0,127,16,87,2.0,0,0,0,2.0,1579986000,0,0.59,33.34,0.65,0.0,44.57,5.57,10.0,1
0,1,1,5,16.0,0,127,20,87,2.0,0,0,0,2.0,1580000400,0,0.39,30.15,0.72,0.0,38.3,3.74,10.0,0
0,1,1,5,16.0,0,127,23,87,2.0,0,0,0,2.0,1580011200,0,0.77,28.76,0.78,0.0015,34.96,3.64,10.0,0
0,1,1,5,16.0,0,128,0,24,2.0,0,0,0,2.0,1579928400,0,0.6,34.97,0.79,0.0003,40.91,6.12,10.0,0
0,1,1,5,16.0,0,128,4,24,2.0,0,0,0,2.0,1579942800,0,0.77,32.12,0.79,0.0002,38.18,5.94,10.0,0
0,1,2,5,16.0,0,128,8,24,2.0,0,0,0,2.0,1579957200,0,0.63,31.44,0.8,0.001,37.01,4.84,10.0,0
0,1,3,5,16.0,0,128,12,24,2.0,0,0,0,2.0,1579971600,0,0.72,32.7,0.7,0.0013,41.82,6.0,10.0,2
0,1,4,5,16.0,0,128,16,24,2.0,0,0,0,2.0,1579986000,0,0.6,33.29,0.64,0.0,44.52,5.53,10.0,1
0,1,1,5,16.0,0,128,20,24,2.0,0,0,0,2.0,1580000400,0,0.39,30.1,0.72,0.0,38.27,3.72,10.0,0
0,1,1,5,16.0,0,128,23,24,2.0,0,0,0,2.0,1580011200,0,0.77,28.81,0.78,0.0015,35.0,3.61,10.0,0
0,1,1,5,16.0,0,129,0,45,2.0,0,0,0,3.0,1579928400,0,0.6,34.87,0.82,0.0003,39.79,6.06,10.0,0
0,1,1,5,16.0,0,129,4,45,2.0,0,0,0,3.0,1579942800,0,0.77,32.1,0.82,0.0002,37.11,5.87,10.0,0
0,1,2,5,16.0,0,129,8,45,2.0,0,0,0,3.0,1579957200,0,0.63,31.37,0.83,0.001,35.89,4.81,10.0,0
0,1,3,5,16.0,0,129,12,45,2.0,0,0,0,3.0,1579971600,0,0.72,32.11,0.72,0.0014,40.31,5.99,10.0,2
0,1,4,5,16.0,0,129,16,45,2.0,0,0,0,3.0,1579986000,0,0.6,32.98,0.67,0.0,43.15,5.52,10.0,1
0,1,1,5,16.0,0,129,20,45,2.0,0,0,0,3.0,1580000400,0,0.39,30.28,0.75,0.0,37.5,3.71,10.0,0
0,1,1,5,16.0,0,129,23,45,2.0,0,0,0,3.0,1580011200,0,0.77,29.46,0.8,0.0015,35.12,3.56,10.0,0
0,1,1,5,16.0,0,130,0,94,2.0,0,0,0,3.0,1579928400,0,0.6,35.11,0.81,0.0003,40.47,6.0,10.0,0
0,1,1,5,16.0,0,130,4,94,2.0,0,0,0,3.0,1579942800,0,0.77,32.0,0.8,0.0002,37.77,5.81,10.0,0
0,1,2,5,16.0,0,130,8,94,2.0,0,0,0,3.0,1579957200,0,0.63,31.46,0.81,0.001,36.59,4.79,10.0,0
0,1,3,5,16.0,0,130,12,94,2.0,0,0,0,3.0,1579971600,0,0.72,32.49,0.71,0.0014,41.07,5.96,10.0,2
0,1,4,5,16.0,0,130,16,94,2.0,0,0,0,3.0,1579986000,0,0.6,33.19,0.66,0.0,43.89,5.48,10.0,1
0,1,1,5,16.0,0,130,20,94,2.0,0,0,0,3.0,1580000400,0,0.39,29.99,0.73,0.0,37.95,3.69,10.0,0
0,1,1,5,16.0,0,130,23,94,2.0,0,0,0,3.0,1580011200,0,0.77,29.47,0.79,0.0015,35.25,3.52,10.0,0
0,1,1,5,19.0,0,131,0,153,4.0,0,0,0,2.0,1579928400,0,0.6,35.02,0.8,0.0003,40.69,5.93,10.0,0
0,1,1,5,19.0,0,131,4,153,4.0,0,0,0,2.0,1579942800,0,0.77,31.99,0.79,0.0002,37.99,5.74,10.0,0
0,1,2,5,19.0,0,131,8,153,4.0,0,0,0,2.0,1579957200,0,0.62,31.46,0.81,0.001,36.83,4.76,10.0,0
0,1,3,5,19.0,0,131,12,153,4.0,0,0,0,2.0,1579971600,0,0.72,32.5,0.71,0.0014,41.34,5.95,10.0,2
0,1,4,5,19.0,0,131,16,153,4.0,0,0,0,2.0,1579986000,0,0.6,33.15,0.65,0.0,44.16,5.47,10.0,1
0,1,1,5,19.0,0,131,20,153,4.0,0,0,0,2.0,1580000400,0,0.38,29.98,0.72,0.0,38.13,3.68,10.0,0
0,1,1,5,19.0,0,131,23,153,4.0,0,0,0,2.0,1580011200,0,0.77,29.37,0.79,0.0015,35.37,3.47,10.0,0
0,1,1,5,11.0,0,132,0,31,5.0,0,0,0,2.0,1579928400,0,0.6,34.9,0.78,0.0003,41.15,5.87,10.0,0
0,1,1,5,11.0,0,132,4,31,5.0,0,0,0,2.0,1579942800,0,0.76,32.24,0.78,0.0002,38.51,5.69,10.0,0
0,1,2,5,11.0,0,132,8,31,5.0,0,0,0,2.0,1579957200,0,0.62,31.65,0.8,0.001,37.35,4.74,10.0,0
0,1,3,5,11.0,0,132,12,31,5.0,0,0,0,2.0,1579971600,0,0.73,32.54,0.69,0.0014,41.89,5.93,10.0,2
0,1,4,5,11.0,0,132,16,31,5.0,0,0,0,2.0,1579986000,0,0.6,33.21,0.64,0.0,44.61,5.43,10.0,1
0,1,1,5,11.0,0,132,20,31,5.0,0,0,0,2.0,1580000400,0,0.38,30.26,0.72,0.0,38.55,3.67,10.0,0
0,1,1,5,11.0,0,132,23,31,5.0,0,0,0,2.0,1580011200,0,0.77,28.95,0.77,0.0014,35.53,3.44,10.0,0
0,1,1,5,19.0,0,133,0,207,2.0,0,0,0,2.0,1579928400,0,0.59,34.88,0.78,0.0002,41.19,5.81,10.0,0
0,1,1,5,19.0,0,133,4,207,2.0,0,0,0,2.0,1579942800,0,0.76,32.26,0.78,0.0002,38.55,5.62,10.0,0
0,1,2,5,19.0,0,133,8,207,2.0,0,0,0,2.0,1579957200,0,0.62,31.69,0.8,0.0011,37.4,4.71,10.0,0
0,1,3,5,19.0,0,133,12,207,2.0,0,0,0,2.0,1579971600,0,0.73,32.5,0.69,0.0014,41.93,5.92,10.0,2
0,1,4,5,19.0,0,133,16,207,2.0,0,0,0,2.0,1579986000,0,0.6,33.23,0.64,0.0,44.7,5.42,10.0,1
0,1,1,5,19.0,0,133,20,207,2.0,0,0,0,2.0,1580000400,0,0.38,30.29,0.72,0.0,38.6,3.65,10.0,0
0,1,1,5,19.0,0,133,23,207,2.0,0,0,0,2.0,1580011200,0,0.78,28.98,0.76,0.0014,35.65,3.39,10.0,0
0,1,1,5,19.0,0,134,0,36,2.0,0,0,0,2.0,1579928400,0,0.59,34.92,0.78,0.0002,41.1,5.75,10.0,0
0,1,1,5,19.0,0,134,4,36,2.0,0,0,0,2.0,1579942800,0,0.76,32.2,0.78,0.0002,38.4,5.57,10.0,0
0,1,2,5,19.0,0,134,8,36,2.0,0,0,0,2.0,1579957200,0,0.62,31.67,0.8,0.0011,37.34,4.7,10.0,0
0,1,3,5,19.0,0,134,12,36,2.0,0,0,0,2.0,1579971600,0,0.73,32.58,0.69,0.0014,42.01,5.9,10.0,2
0,1,4,5,19.0,0,134,16,36,2.0,0,0,0,2.0,1579986000,0,0.6,33.28,0.64,0.0,44.82,5.38,10.0,1
0,1,1,5,19.0,0,134,20,36,2.0,0,0,0,2.0,1580000400,0,0.38,30.23,0.72,0.0,38.55,3.65,10.0,0
0,1,1,5,19.0,0,134,23,36,2.0,0,0,0,2.0,1580011200,0,0.78,28.93,0.77,0.0014,35.5,3.35,10.0,0
0,1,1,5,19.0,0,135,0,4,2.0,0,0,0,2.0,1579928400,0,0.59,34.9,0.79,0.0002,41.03,5.68,10.0,0
0,1,1,5,19.0,0,135,4,4,2.0,0,0,0,2.0,1579942800,0,0.76,32.17,0.78,0.0,38.3,5.49,10.0,0
0,1,2,5,19.0,0,135,8,4,2.0,0,0,0,2.0,1579957200,0,0.62,31.67,0.8,0.0011,37.31,4.67,10.0,0
0,1,3,5,19.0,0,135,12,4,2.0,0,0,0,2.0,1579971600,0,0.73,32.61,0.69,0.0014,42.11,5.88,10.0,2
0,1,4,5,19.0,0,135,16,4,2.0,0,0,0,2.0,1579986000,0,0.6,33.39,0.64,0.0,45.03,5.37,10.0,1
0,1,1,5,19.0,0,135,20,4,2.0,0,0,0,2.0,1580000400,0,0.37,30.21,0.72,0.0,38.55,3.64,10.0,0
0,1,1,5,19.0,0,135,23,4,2.0,0,0,0,2.0,1580011200,0,0.78,28.94,0.77,0.0013,35.48,3.31,10.0,0
0,1,1,5,19.0,0,136,0,535,2.0,0,0,0,2.0,1579928400,0,0.59,34.96,0.79,0.0,41.08,5.62,10.0,0
0,1,1,5,19.0,0,136,4,535,2.0,0,0,0,2.0,1579942800,0,0.76,32.51,0.78,0.0,38.64,5.44,10.0,0
0,1,2,5,19.0,0,136,8,535,2.0,0,0,0,2.0,1579957200,0,0.62,31.76,0.8,0.001,37.42,4.67,10.0,0
0,1,3,5,19.0,0,136,12,535,2.0,0,0,0,2.0,1579971600,0,0.73,32.57,0.69,0.0013,42.1,5.86,10.0,2
0,1,4,5,19.0,0,136,16,535,2.0,0,0,0,2.0,1579986000,0,0.61,33.29,0.63,0.0,44.97,5.33,10.0,1
0,1,1,5,19.0,0,136,20,535,2.0,0,0,0,2.0,1580000400,0,0.37,30.07,0.72,0.0,38.42,3.64,10.0,0
0,1,1,5,19.0,0,136,23,535,2.0,0,0,0,2.0,1580011200,0,0.78,28.96,0.77,0.0013,35.53,3.27,10.0,0
0,1,1,5,14.0,0,137,0,467,2.0,0,0,0,2.0,1579928400,0,0.59,34.92,0.79,0.0,41.02,5.71,10.0,0
0,1,1,5,14.0,0,137,4,467,2.0,0,0,0,2.0,1579942800,0,0.76,32.16,0.78,0.0,38.3,5.36,10.0,0
0,1,2,5,14.0,0,137,8,467,2.0,0,0,0,2.0,1579957200,0,0.62,31.69,0.8,0.001,37.36,4.65,10.0,0
0,1,3,5,14.0,0,137,12,467,2.0,0,0,0,2.0,1579971600,0,0.73,32.48,0.68,0.0013,42.13,6.04,10.0,2
0,1,4,5,14.0,0,137,16,467,2.0,0,0,0,2.0,1579986000,0,0.61,33.2,0.63,0.0,45.13,5.32,10.0,1
0,1,1,5,14.0,0,137,20,467,2.0,0,0,0,2.0,1580000400,0,0.37,30.19,0.72,0.0,38.56,3.63,10.0,0
0,1,1,5,14.0,0,137,23,467,2.0,0,0,0,2.0,1580011200,0,0.78,29.04,0.77,0.0013,35.65,3.22,10.0,0
0,1,1,5,19.0,0,138,0,256,2.0,0,0,0,2.0,1579928400,0,0.59,34.92,0.79,0.0,40.99,5.68,10.0,0
0,1,1,5,19.0,0,138,4,256,2.0,0,0,0,2.0,1579942800,0,0.76,32.14,0.78,0.0,38.27,5.32,10.0,0
0,1,2,5,19.0,0,138,8,256,2.0,0,0,0,2.0,1579957200,0,0.62,31.67,0.8,0.001,37.38,4.65,10.0,0
0,1,3,5,19.0,0,138,12,256,2.0,0,0,0,2.0,1579971600,0,0.74,32.42,0.68,0.0013,42.11,6.06,10.0,2
0,1,4,5,19.0,0,138,16,256,2.0,0,0,0,2.0,1579986000,0,0.61,33.16,0.63,0.0,45.15,5.28,10.0,1
0,1,1,5,19.0,0,138,20,256,2.0,0,0,0,2.0,1580000400,0,0.37,30.17,0.72,0.0,38.56,3.64,10.0,0
0,1,1,5,19.0,0,138,23,256,2.0,0,0,0,2.0,1580011200,0,0.78,29.09,0.77,0.0013,35.71,3.19,10.0,0
0,1,1,5,19.0,0,139,0,882,2.0,0,0,0,2.0,1579928400,0,0.57,34.93,0.78,0.0,41.18,5.64,10.0,0
0,1,1,5,19.0,0,139,4,882,2.0,0,0,0,2.0,1579942800,0,0.76,32.07,0.78,0.0,38.2,5.23,10.0,0
0,1,2,5,19.0,0,139,8,882,2.0,0,0,0,2.0,1579957200,0,0.63,31.64,0.8,0.001,37.33,4.63,10.0,0
0,1,3,5,19.0,0,139,12,882,2.0,0,0,0,2.0,1579971600,0,0.72,32.35,0.68,0.0013,42.01,6.09,10.0,2
0,1,4,5,19.0,0,139,16,882,2.0,0,0,0,2.0,1579986000,0,0.61,33.11,0.63,0.0,45.13,5.27,10.0,1
0,1,1,5,19.0,0,139,20,882,2.0,0,0,0,2.0,1580000400,0,0.34,30.1,0.72,0.0,38.52,3.64,10.0,0
0,1,1,5,19.0,0,139,23,882,2.0,0,0,0,2.0,1580011200,0,0.77,29.3,0.77,0.0013,35.84,3.13,10.0,0
0,1,1,5,19.0,0,140,0,399,2.0,0,0,0,2.0,1579928400,0,0.57,35.1,0.8,0.0,40.93,5.64,10.0,0
0,1,1,5,19.0,0,140,4,399,2.0,0,0,0,2.0,1579942800,0,0.77,32.01,0.79,0.0,37.9,5.18,10.0,0
0,1,2,5,19.0,0,140,8,399,2.0,0,0,0,2.0,1579957200,0,0.63,31.66,0.81,0.001,37.08,4.65,10.0,0
0,1,3,5,19.0,0,140,12,399,2.0,0,0,0,2.0,1579971600,0,0.72,32.24,0.69,0.0012,41.6,6.14,10.0,2
0,1,4,5,19.0,0,140,16,399,2.0,0,0,0,2.0,1579986000,0,0.62,33.12,0.63,0.0,44.85,5.23,10.0,1
0,1,1,5,19.0,0,140,20,399,2.0,0,0,0,2.0,1580000400,0,0.34,30.06,0.72,0.0,38.31,3.67,10.0,0
0,1,1,5,19.0,0,140,23,399,2.0,0,0,0,2.0,1580011200,0,0.77,29.7,0.78,0.0012,35.94,3.1,10.0,0
0,1,1,5,19.0,0,141,0,206,2.0,0,0,0,2.0,1579928400,0,0.57,35.06,0.81,0.0,40.54,5.61,10.0,0
0,1,1,5,19.0,0,141,4,206,2.0,0,0,0,2.0,1579942800,0,0.77,32.06,0.81,0.0,37.45,5.09,10.0,0
