Clear,Cloudy,DayFrame,DayOfWeek,FUNC_CLASS,Foggy,Grid_Num,Hour,Join_Count,NBR_LANES,Rain,RainBefore,Snow,TY_TERRAIN,Unix,WeekDay,cloudCover,dewPoint,humidity,precipIntensity,temperature,windSpeed
0,1,1,2,19.0,0,7,20,0,2.0,0,0,0,2.0,1579741200,1,1.0,18.62,0.47,0.0,36.97,2.96
0,1,1,2,19.0,0,7,23,0,2.0,0,0,0,2.0,1579752000,1,0.99,18.89,0.5,0.0,35.57,3.22
1,0,1,2,19.0,0,8,0,3,2.0,0,0,0,2.0,1579669200,1,0.0,13.84,0.6,0.0013,25.65,4.26
1,0,1,2,19.0,0,8,4,3,2.0,0,0,0,2.0,1579683600,1,0.0,14.68,0.67,0.0013,23.94,3.41
0,1,2,2,19.0,0,8,8,3,2.0,0,0,0,2.0,1579698000,1,0.46,15.63,0.73,0.0,23.09,3.55
0,1,3,2,19.0,0,8,12,3,2.0,0,0,0,2.0,1579712400,1,0.79,15.25,0.44,0.0,35.17,2.06
0,1,4,2,19.0,0,8,16,3,2.0,0,0,0,2.0,1579726800,1,0.55,13.98,0.33,0.0,40.72,2.96
0,1,1,2,19.0,0,8,20,3,2.0,0,0,0,2.0,1579741200,1,1.0,18.5,0.47,0.0,36.72,2.92
0,1,1,2,19.0,0,8,23,3,2.0,0,0,0,2.0,1579752000,1,0.99,18.89,0.51,0.0,35.41,3.12
1,0,1,2,17.0,0,9,0,5,2.0,0,0,0,3.0,1579669200,1,0.0,14.1,0.61,0.0013,25.68,4.26
1,0,1,2,17.0,0,9,4,5,2.0,0,0,0,3.0,1579683600,1,0.0,14.73,0.68,0.0013,23.92,3.39
0,1,2,2,17.0,0,9,8,5,2.0,0,0,0,3.0,1579698000,1,0.46,15.68,0.73,0.0,23.07,3.53
0,1,3,2,17.0,0,9,12,5,2.0,0,0,0,3.0,1579712400,1,0.79,15.47,0.44,0.0,35.43,2.03
0,1,4,2,17.0,0,9,16,5,2.0,0,0,0,3.0,1579726800,1,0.55,14.14,0.33,0.0,41.13,2.91
0,1,1,2,17.0,0,9,20,5,2.0,0,0,0,3.0,1579741200,1,1.0,18.83,0.47,0.0,36.97,2.87
0,1,1,2,17.0,0,9,23,5,2.0,0,0,0,3.0,1579752000,1,0.99,19.15,0.51,0.0,35.52,3.03
1,0,1,2,16.0,0,10,0,30,2.0,0,0,0,3.0,1579669200,1,0.0,14.48,0.63,0.0013,25.5,4.21
1,0,1,2,16.0,0,10,4,30,2.0,0,0,0,3.0,1579683600,1,0.0,14.41,0.68,0.0013,23.43,3.37
0,1,2,2,16.0,0,10,8,30,2.0,0,0,0,3.0,1579698000,1,0.45,15.77,0.74,0.0,22.79,3.5
0,1,3,2,16.0,0,10,12,30,2.0,0,0,0,3.0,1579712400,1,0.79,16.34,0.45,0.0,35.89,1.96
0,1,4,2,16.0,0,10,16,30,2.0,0,0,0,3.0,1579726800,1,0.55,14.67,0.33,0.0,41.9,2.85
0,1,1,2,16.0,0,10,20,30,2.0,0,0,0,3.0,1579741200,1,1.0,19.27,0.48,0.0,37.1,2.84
0,1,1,2,16.0,0,10,23,30,2.0,0,0,0,3.0,1579752000,1,0.99,19.64,0.52,0.0,35.34,2.93
1,0,1,2,19.0,0,11,0,6,2.0,0,0,0,2.0,1579669200,1,0.0,14.36,0.64,0.0013,25.0,4.21
1,0,1,2,19.0,0,11,4,6,2.0,0,0,0,2.0,1579683600,1,0.0,14.1,0.68,0.0013,22.94,3.36
0,1,2,2,19.0,0,11,8,6,2.0,0,0,0,2.0,1579698000,1,0.44,15.36,0.74,0.0,22.29,3.47
0,1,3,2,19.0,0,11,12,6,2.0,0,0,0,2.0,1579712400,1,0.79,16.71,0.45,0.0,36.01,1.93
0,1,4,2,19.0,0,11,16,6,2.0,0,0,0,2.0,1579726800,1,0.55,16.13,0.33,0.0,43.25,2.81
0,1,1,2,19.0,0,11,20,6,2.0,0,0,0,2.0,1579741200,1,1.0,19.32,0.49,0.0,36.88,2.79
0,1,1,2,19.0,0,11,23,6,2.0,0,0,0,2.0,1579752000,1,0.99,19.45,0.53,0.0,34.76,2.84
1,0,1,2,19.0,0,12,0,37,2.0,0,0,0,2.0,1579669200,1,0.0,14.4,0.64,0.0013,24.96,4.16
1,0,1,2,19.0,0,12,4,37,2.0,0,0,0,2.0,1579683600,1,0.0,14.14,0.69,0.0012,22.92,3.33
0,1,2,2,19.0,0,12,8,37,2.0,0,0,0,2.0,1579698000,1,0.44,15.34,0.75,0.0,22.21,3.44
0,1,3,2,19.0,0,12,12,37,2.0,0,0,0,2.0,1579712400,1,0.79,16.9,0.45,0.0,35.96,1.87
0,1,4,2,19.0,0,12,16,37,2.0,0,0,0,2.0,1579726800,1,0.55,16.33,0.33,0.0,43.34,2.75
0,1,1,2,19.0,0,12,20,37,2.0,0,0,0,2.0,1579741200,1,1.0,19.4,0.49,0.0,36.83,2.76
0,1,1,2,19.0,0,12,23,37,2.0,0,0,0,2.0,1579752000,1,0.99,19.63,0.54,0.0,34.69,2.74
1,0,1,2,19.0,0,13,0,5,2.0,0,0,0,2.0,1579669200,1,0.0,14.35,0.64,0.0013,24.92,4.16
1,0,1,2,19.0,0,13,4,5,2.0,0,0,0,2.0,1579683600,1,0.0,14.11,0.69,0.0012,22.88,3.32
0,1,2,2,19.0,0,13,8,5,2.0,0,0,0,2.0,1579698000,1,0.43,15.22,0.74,0.0,22.11,3.41
0,1,3,2,19.0,0,13,12,5,2.0,0,0,0,2.0,1579712400,1,0.79,16.95,0.46,0.0,35.94,1.84
0,1,4,2,19.0,0,13,16,5,2.0,0,0,0,2.0,1579726800,1,0.55,16.43,0.33,0.0,43.45,2.71
0,1,1,2,19.0,0,13,20,5,2.0,0,0,0,2.0,1579741200,1,1.0,19.35,0.49,0.0,36.76,2.72
0,1,1,2,19.0,0,13,23,5,2.0,0,0,0,2.0,1579752000,1,0.99,19.69,0.54,0.0,34.65,2.65
1,0,1,2,19.0,0,14,0,17,2.0,0,0,0,2.0,1579669200,1,0.0,14.4,0.64,0.0013,24.9,4.11
1,0,1,2,19.0,0,14,4,17,2.0,0,0,0,2.0,1579683600,1,0.0,14.17,0.69,0.0012,22.86,3.3
0,1,2,2,19.0,0,14,8,17,2.0,0,0,0,2.0,1579698000,1,0.42,15.24,0.75,0.0,22.07,3.37
0,1,3,2,19.0,0,14,12,17,2.0,0,0,0,2.0,1579712400,1,0.79,17.12,0.46,0.0,35.88,1.78
0,1,4,2,19.0,0,14,16,17,2.0,0,0,0,2.0,1579726800,1,0.55,16.49,0.33,0.0,43.46,2.66
0,1,1,2,19.0,0,14,20,17,2.0,0,0,0,2.0,1579741200,1,1.0,19.45,0.49,0.0,36.75,2.68
0,1,1,2,19.0,0,14,23,17,2.0,0,0,0,2.0,1579752000,1,0.99,19.86,0.54,0.0,34.61,2.55
1,0,1,2,,0,15,0,1,,0,0,0,,1579669200,1,0.0,14.38,0.64,0.0013,25.0,4.1
1,0,1,2,,0,15,4,1,,0,0,0,,1579683600,1,0.0,14.18,0.69,0.0012,22.84,3.28
0,1,2,2,,0,15,8,1,,0,0,0,,1579698000,1,0.4,15.23,0.75,0.0,22.01,3.34
0,1,3,2,,0,15,12,1,,0,0,0,,1579712400,1,0.8,17.16,0.46,0.0,35.85,1.74
0,1,4,2,,0,15,16,1,,0,0,0,,1579726800,1,0.54,16.47,0.33,0.0,43.49,2.61
0,1,1,2,,0,15,20,1,,0,0,0,,1579741200,1,1.0,19.47,0.49,0.0,36.73,2.63
0,1,1,2,,0,15,23,1,,0,0,0,,1579752000,1,1.0,19.95,0.55,0.0,34.59,2.43
1,0,1,2,19.0,0,16,0,9,2.0,0,0,0,2.0,1579669200,1,0.0,14.46,0.64,0.0012,25.0,4.05
1,0,1,2,19.0,0,16,4,9,2.0,0,0,0,2.0,1579683600,1,0.0,14.28,0.69,0.0012,22.83,3.26
0,1,2,2,19.0,0,16,8,9,2.0,0,0,0,2.0,1579698000,1,0.4,15.3,0.75,0.0,21.99,3.3
0,1,3,2,19.0,0,16,12,9,2.0,0,0,0,2.0,1579712400,1,0.8,17.33,0.47,0.0,35.79,1.68
0,1,4,2,19.0,0,16,16,9,2.0,0,0,0,2.0,1579726800,1,0.54,16.49,0.33,0.0,43.47,2.56
0,1,1,2,19.0,0,16,20,9,2.0,0,0,0,2.0,1579741200,1,1.0,19.63,0.5,0.0,36.74,2.6
0,1,1,2,19.0,0,16,23,9,2.0,0,0,0,2.0,1579752000,1,1.0,20.12,0.55,0.0,34.56,2.33
1,0,1,2,19.0,0,17,0,18,2.0,0,0,0,2.0,1579669200,1,0.0,14.48,0.64,0.0012,24.98,4.03
1,0,1,2,19.0,0,17,4,18,2.0,0,0,0,2.0,1579683600,1,0.0,14.34,0.7,0.0012,22.79,3.24
0,1,2,2,19.0,0,17,8,18,2.0,0,0,0,2.0,1579698000,1,0.39,15.37,0.75,0.0,21.95,3.26
0,1,3,2,19.0,0,17,12,18,2.0,0,0,0,2.0,1579712400,1,0.8,17.36,0.47,0.0,35.75,1.65
0,1,4,2,19.0,0,17,16,18,2.0,0,0,0,2.0,1579726800,1,0.54,16.41,0.33,0.0,43.45,2.52
0,1,1,2,19.0,0,17,20,18,2.0,0,0,0,2.0,1579741200,1,1.0,19.74,0.5,0.0,36.75,2.56
0,1,1,2,19.0,0,17,23,18,2.0,0,0,0,2.0,1579752000,1,1.0,20.17,0.55,0.0,34.56,2.24
1,0,1,2,19.0,0,18,0,188,2.0,0,0,0,2.0,1579669200,1,0.0,14.59,0.64,0.0012,25.04,3.97
1,0,1,2,19.0,0,18,4,188,2.0,0,0,0,2.0,1579683600,1,0.0,14.49,0.7,0.0012,22.82,3.22
0,1,2,2,19.0,0,18,8,188,2.0,0,0,0,2.0,1579698000,1,0.38,15.58,0.76,0.0,22.0,3.22
0,1,3,2,19.0,0,18,12,188,2.0,0,0,0,2.0,1579712400,1,0.8,17.55,0.47,0.0,35.69,1.59
0,1,4,2,19.0,0,18,16,188,2.0,0,0,0,2.0,1579726800,1,0.54,16.17,0.33,0.0,43.25,2.47
0,1,1,2,19.0,0,18,20,188,2.0,0,0,0,2.0,1579741200,1,1.0,20.01,0.5,0.0,36.84,2.53
0,1,1,2,19.0,0,18,23,188,2.0,0,0,0,2.0,1579752000,1,1.0,20.33,0.56,0.0,34.59,2.13
1,0,1,2,19.0,0,20,0,45,2.0,0,0,0,2.0,1579669200,1,0.0,14.68,0.64,0.0012,25.12,3.88
1,0,1,2,19.0,0,20,4,45,2.0,0,0,0,2.0,1579683600,1,0.0,14.67,0.7,0.0011,22.85,3.18
0,1,2,2,19.0,0,20,8,45,2.0,0,0,0,2.0,1579698000,1,0.37,15.72,0.76,0.0,21.99,3.12
0,1,3,2,19.0,0,20,12,45,2.0,0,0,0,2.0,1579712400,1,0.81,17.85,0.48,0.0,35.65,1.51
0,1,4,2,19.0,0,20,16,45,2.0,0,0,0,2.0,1579726800,1,0.53,15.84,0.33,0.0,42.94,2.38
0,1,1,2,19.0,0,20,20,45,2.0,0,0,0,2.0,1579741200,1,1.0,20.27,0.51,0.0,36.92,2.46
0,1,1,2,19.0,0,20,23,45,2.0,0,0,0,2.0,1579752000,1,0.99,20.6,0.56,0.0,34.63,1.93
1,0,1,2,19.0,0,21,0,1,2.0,0,0,0,2.0,1579669200,1,0.0,14.16,0.64,0.0,24.75,4.34
1,0,1,2,19.0,0,21,4,1,2.0,0,0,0,2.0,1579683600,1,0.0,14.32,0.71,0.0,22.23,3.25
0,1,2,2,19.0,0,21,8,1,2.0,0,0,0,2.0,1579698000,1,0.32,14.99,0.76,0.0,21.5,3.02
0,1,3,2,19.0,0,21,12,1,2.0,0,0,0,2.0,1579712400,1,0.83,17.54,0.48,0.0,35.14,1.69
0,1,4,2,19.0,0,21,16,1,2.0,0,0,0,2.0,1579726800,1,0.54,16.51,0.33,0.0,43.54,2.34
0,1,1,2,19.0,0,21,20,1,2.0,0,0,0,2.0,1579741200,1,1.0,19.36,0.5,0.0,36.47,2.54
0,1,1,2,19.0,0,21,23,1,2.0,0,0,0,2.0,1579752000,1,0.99,20.12,0.56,0.0,34.26,1.65
1,0,1,2,19.0,0,22,0,3,2.0,0,0,0,2.0,1579669200,1,0.0,14.3,0.64,0.001,24.9,4.37
1,0,1,2,19.0,0,22,4,3,2.0,0,0,0,2.0,1579683600,1,0.0,14.37,0.71,0.001,22.27,3.25
0,1,2,2,19.0,0,22,8,3,2.0,0,0,0,2.0,1579698000,1,0.32,14.8,0.76,0.0,21.32,3.03
0,1,3,2,19.0,0,22,12,3,2.0,0,0,0,2.0,1579712400,1,0.83,17.42,0.48,0.0,35.02,1.71
0,1,4,2,19.0,0,22,16,3,2.0,0,0,0,2.0,1579726800,1,0.55,16.44,0.33,0.0,43.39,2.35
0,1,1,2,19.0,0,22,20,3,2.0,0,0,0,2.0,1579741200,1,0.99,19.36,0.49,0.0,36.49,2.54
0,1,1,2,19.0,0,22,23,3,2.0,0,0,0,2.0,1579752000,1,0.99,20.24,0.56,0.0,34.4,1.62
1,0,1,2,19.0,0,23,0,0,2.0,0,0,0,2.0,1579669200,1,0.0,14.03,0.63,0.001,24.75,4.39
1,0,1,2,19.0,0,23,4,0,2.0,0,0,0,2.0,1579683600,1,0.0,14.16,0.71,0.001,22.13,3.26
0,1,2,2,19.0,0,23,8,0,2.0,0,0,0,2.0,1579698000,1,0.32,14.81,0.75,0.0,21.43,3.09
0,1,3,2,19.0,0,23,12,0,2.0,0,0,0,2.0,1579712400,1,0.83,17.4,0.48,0.0,35.09,1.76
0,1,4,2,19.0,0,23,16,0,2.0,0,0,0,2.0,1579726800,1,0.55,16.49,0.33,0.0,43.51,2.33
0,1,1,2,19.0,0,23,20,0,2.0,0,0,0,2.0,1579741200,1,0.99,19.15,0.49,0.0,36.36,2.54
0,1,1,2,19.0,0,23,23,0,2.0,0,0,0,2.0,1579752000,1,0.99,19.88,0.55,0.0,34.2,1.68
1,0,1,2,19.0,0,24,0,10,2.0,0,0,0,2.0,1579669200,1,0.0,14.0,0.63,0.0011,24.7,4.42
1,0,1,2,19.0,0,24,4,10,2.0,0,0,0,2.0,1579683600,1,0.0,14.12,0.71,0.0011,22.06,3.26
0,1,2,2,19.0,0,24,8,10,2.0,0,0,0,2.0,1579698000,1,0.32,14.8,0.75,0.0,21.42,3.11
0,1,3,2,19.0,0,24,12,10,2.0,0,0,0,2.0,1579712400,1,0.83,17.39,0.48,0.0,35.11,1.78
0,1,4,2,19.0,0,24,16,10,2.0,0,0,0,2.0,1579726800,1,0.55,16.51,0.33,0.0,43.42,2.34
0,1,1,2,19.0,0,24,20,10,2.0,0,0,0,2.0,1579741200,1,0.99,19.15,0.49,0.0,36.34,2.54
0,1,1,2,19.0,0,24,23,10,2.0,0,0,0,2.0,1579752000,1,0.99,19.83,0.55,0.0,34.17,1.66
1,0,1,2,19.0,0,25,0,6,2.0,0,0,0,2.0,1579669200,1,0.0,13.93,0.63,0.0011,24.77,4.45
1,0,1,2,19.0,0,25,4,6,2.0,0,0,0,2.0,1579683600,1,0.0,14.12,0.71,0.0011,22.06,3.27
1,0,2,2,19.0,0,25,8,6,2.0,0,0,0,2.0,1579698000,1,0.31,14.9,0.76,0.0,21.43,3.16
0,1,3,2,19.0,0,25,12,6,2.0,0,0,0,2.0,1579712400,1,0.83,17.43,0.48,0.0,35.12,1.82
0,1,4,2,19.0,0,25,16,6,2.0,0,0,0,2.0,1579726800,1,0.55,16.32,0.33,0.0,43.24,2.33
0,1,1,2,19.0,0,25,20,6,2.0,0,0,0,2.0,1579741200,1,0.99,19.23,0.49,0.0,36.35,2.54
0,1,1,2,19.0,0,25,23,6,2.0,0,0,0,2.0,1579752000,1,0.99,19.64,0.55,0.0,34.19,1.71
1,0,1,2,19.0,0,26,0,2,2.0,0,0,0,2.0,1579669200,1,0.0,13.9,0.63,0.0012,24.73,4.48
1,0,1,2,19.0,0,26,4,2,2.0,0,0,0,2.0,1579683600,1,0.0,14.08,0.71,0.0011,22.0,3.27
1,0,2,2,19.0,0,26,8,2,2.0,0,0,0,2.0,1579698000,1,0.31,14.9,0.76,0.0,21.42,3.18
0,1,3,2,19.0,0,26,12,2,2.0,0,0,0,2.0,1579712400,1,0.83,17.46,0.48,0.0,35.16,1.85
0,1,4,2,19.0,0,26,16,2,2.0,0,0,0,2.0,1579726800,1,0.55,16.27,0.34,0.0,43.07,2.33
0,1,1,2,19.0,0,26,20,2,2.0,0,0,0,2.0,1579741200,1,0.99,19.26,0.5,0.0,36.34,2.53
0,1,1,2,19.0,0,26,23,2,2.0,0,0,0,2.0,1579752000,1,0.99,19.58,0.55,0.0,34.17,1.69
1,0,1,2,,0,27,0,1,,0,0,0,,1579669200,1,0.0,14.08,0.61,0.0013,25.73,4.53
1,0,1,2,,0,27,4,1,,0,0,0,,1579683600,1,0.0,13.59,0.65,0.0014,23.62,3.68
0,1,2,2,,0,27,8,1,,0,0,0,,1579698000,1,0.57,15.25,0.7,0.0,23.45,3.92
0,1,3,2,,0,27,12,1,,0,0,0,,1579712400,1,0.76,14.95,0.41,0.0,36.71,2.76
0,1,4,2,,0,27,16,1,,0,0,0,,1579726800,1,0.57,14.85,0.33,0.0,42.21,3.7
0,1,1,2,,0,27,20,1,,0,0,0,,1579741200,1,1.0,17.76,0.45,0.0,37.32,3.56
0,1,1,2,,0,27,23,1,,0,0,0,,1579752000,1,1.0,17.66,0.48,0.0,35.67,4.48
1,0,1,2,11.0,0,28,0,125,4.0,0,0,0,2.0,1579669200,1,0.0,14.22,0.62,0.0013,25.29,4.34
1,0,1,2,11.0,0,28,4,125,4.0,0,0,0,2.0,1579683600,1,0.0,13.76,0.67,0.0012,23.24,3.51
0,1,2,2,11.0,0,28,8,125,4.0,0,0,0,2.0,1579698000,1,0.51,15.22,0.72,0.0,22.79,3.7
0,1,3,2,11.0,0,28,12,125,4.0,0,0,0,2.0,1579712400,1,0.78,15.97,0.43,0.0,36.32,2.31
0,1,4,2,11.0,0,28,16,125,4.0,0,0,0,2.0,1579726800,1,0.56,15.91,0.33,0.0,43.04,3.25
0,1,1,2,11.0,0,28,20,125,4.0,0,0,0,2.0,1579741200,1,1.0,18.63,0.47,0.0,37.05,3.18
0,1,1,2,11.0,0,28,23,125,4.0,0,0,0,2.0,1579752000,1,1.0,18.61,0.51,0.0,35.02,3.66
1,0,1,2,19.0,0,29,0,7,1.0,0,0,0,3.0,1579669200,1,0.0,14.14,0.62,0.0013,25.18,4.34
1,0,1,2,19.0,0,29,4,7,1.0,0,0,0,3.0,1579683600,1,0.0,13.68,0.67,0.0013,23.16,3.5
0,1,2,2,19.0,0,29,8,7,1.0,0,0,0,3.0,1579698000,1,0.5,14.97,0.72,0.0,22.59,3.68
0,1,3,2,19.0,0,29,12,7,1.0,0,0,0,3.0,1579712400,1,0.78,16.07,0.43,0.0,36.34,2.28
0,1,4,2,19.0,0,29,16,7,1.0,0,0,0,3.0,1579726800,1,0.56,16.41,0.33,0.0,43.4,3.2
0,1,1,2,19.0,0,29,20,7,1.0,0,0,0,3.0,1579741200,1,1.0,18.52,0.47,0.0,36.88,3.13
0,1,1,2,19.0,0,29,23,7,1.0,0,0,0,3.0,1579752000,1,1.0,18.67,0.51,0.0,34.89,3.57
1,0,1,2,16.0,0,30,0,28,2.0,0,0,0,2.0,1579669200,1,0.0,14.17,0.63,0.0012,25.16,4.3
1,0,1,2,16.0,0,30,4,28,2.0,0,0,0,2.0,1579683600,1,0.0,13.72,0.67,0.0012,23.14,3.47
0,1,2,2,16.0,0,30,8,28,2.0,0,0,0,2.0,1579698000,1,0.49,14.98,0.72,0.0,22.53,3.65
0,1,3,2,16.0,0,30,12,28,2.0,0,0,0,2.0,1579712400,1,0.78,16.25,0.44,0.0,36.28,2.21
0,1,4,2,16.0,0,30,16,28,2.0,0,0,0,2.0,1579726800,1,0.56,16.49,0.33,0.0,43.41,3.15
0,1,1,2,16.0,0,30,20,28,2.0,0,0,0,2.0,1579741200,1,1.0,18.62,0.47,0.0,36.85,3.1
0,1,1,2,16.0,0,30,23,28,2.0,0,0,0,2.0,1579752000,1,1.0,18.86,0.52,0.0,34.83,3.48
1,0,1,2,19.0,0,31,0,0,2.0,0,0,0,2.0,1579669200,1,0.0,14.19,0.63,0.0013,25.13,4.3
1,0,1,2,19.0,0,31,4,0,2.0,0,0,0,2.0,1579683600,1,0.0,13.76,0.67,0.0012,23.11,3.46
0,1,2,2,19.0,0,31,8,0,2.0,0,0,0,2.0,1579698000,1,0.48,15.01,0.73,0.0,22.49,3.63
0,1,3,2,19.0,0,31,12,0,2.0,0,0,0,2.0,1579712400,1,0.78,16.28,0.44,0.0,36.26,2.18
0,1,4,2,19.0,0,31,16,0,2.0,0,0,0,2.0,1579726800,1,0.56,16.45,0.33,0.0,43.41,3.1
0,1,1,2,19.0,0,31,20,0,2.0,0,0,0,2.0,1579741200,1,1.0,18.69,0.47,0.0,36.85,3.05
0,1,1,2,19.0,0,31,23,0,2.0,0,0,0,2.0,1579752000,1,0.99,18.91,0.52,0.0,34.83,3.39
1,0,1,2,19.0,0,32,0,7,2.0,0,0,0,2.0,1579669200,1,0.0,14.07,0.61,0.0012,25.71,4.22
1,0,1,2,19.0,0,32,4,7,2.0,0,0,0,2.0,1579683600,1,0.0,14.78,0.68,0.0012,23.98,3.4
