Hour,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,precipIntensity,Probability,Prediction
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1590909090909091,1.0,0.0,0.7777777777777777,0.3548387096774194,0.0,0.1832558810710907,0
0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1590909090909091,1.0,0.0,0.7777777777777777,0.3548387096774194,0.3,0.1260753870010376,0
0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1590909090909091,1.0,0.0,0.7777777777777777,0.3548387096774194,0.3,0.1266801953315735,0
0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1590909090909091,1.0,0.0,0.7777777777777777,0.3548387096774194,0.0,0.22160285711288452,0
0.6956521739130435,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1590909090909091,1.0,0.0,0.7777777777777777,0.3548387096774194,0.7000000000000001,0.8444526195526123,1
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1590909090909091,1.0,0.0,0.7777777777777777,0.3548387096774194,0.0,0.25964856147766113,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1590909090909091,1.0,0.0,0.7777777777777777,0.3548387096774194,0.0,0.2770741283893585,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,1.0,1.0,0.7777777777777777,0.25806451612903225,0.0,0.1274842619895935,0
0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181818182,1.0,1.0,0.7777777777777777,0.25806451612903225,0.3,0.12166580557823181,0
0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181818182,1.0,1.0,0.7777777777777777,0.25806451612903225,0.3,0.12177133560180664,0
0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,1.0,1.0,0.7777777777777777,0.25806451612903225,0.0,0.13034987449645996,0
0.6956521739130435,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.18181818181818182,1.0,1.0,0.7777777777777777,0.25806451612903225,0.7000000000000001,0.7622579336166382,1
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,1.0,1.0,0.7777777777777777,0.25806451612903225,0.0,0.1330696940422058,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18181818181818182,1.0,1.0,0.7777777777777777,0.25806451612903225,0.0,0.13431790471076965,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20454545454545456,1.0,1.0,0.0,0.12903225806451613,0.0,0.801274299621582,1
0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20454545454545456,1.0,1.0,0.0,0.12903225806451613,0.3,0.32933035492897034,0
0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20454545454545456,1.0,1.0,0.0,0.12903225806451613,0.3,0.36079931259155273,0
0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20454545454545456,1.0,1.0,0.0,0.12903225806451613,0.0,0.8190553188323975,1
0.6956521739130435,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.20454545454545456,1.0,1.0,0.0,0.12903225806451613,0.7000000000000001,0.8563333749771118,1
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20454545454545456,1.0,1.0,0.0,0.12903225806451613,0.0,0.8272536993026733,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20454545454545456,1.0,1.0,0.0,0.12903225806451613,0.0,0.8297803401947021,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22727272727272727,1.0,1.0,0.0,0.0,0.0,0.730272650718689,1
0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22727272727272727,1.0,1.0,0.0,0.0,0.3,0.20346206426620483,0
0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22727272727272727,1.0,1.0,0.0,0.0,0.3,0.21745383739471436,0
0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22727272727272727,1.0,1.0,0.0,0.0,0.0,0.7739538550376892,1
0.6956521739130435,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.22727272727272727,1.0,1.0,0.0,0.0,0.7000000000000001,0.8551889061927795,1
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22727272727272727,1.0,1.0,0.0,0.0,0.0,0.7938065528869629,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22727272727272727,1.0,1.0,0.0,0.0,0.0,0.7998233437538147,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24999999999999997,1.0,1.0,0.0,0.12903225806451613,0.0,0.7798027992248535,1
0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24999999999999997,1.0,1.0,0.0,0.12903225806451613,0.3,0.26547932624816895,0
0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24999999999999997,1.0,1.0,0.0,0.12903225806451613,0.3,0.28934627771377563,0
