Accident,Latitude,Longitude,Date,Time,Hour,DayFrame,WeekDay,WeekEnd,Precipitation_Intensity,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,Weekday
1,35.049108000000004,-85.174093,2018-01-13,0:59:18,0,1,0,1,0.0,0,1,0,0,0,0,458,29,13,0,7,8,5
0,-85.11212678,-85.11212678,2018-01-13,1:00:00,1,1,0,1,0.0,0,1,0,0,0,0,423,5,39,14,0,0,5
0,-85.10014607,-85.10014607,2018-01-13,1:00:00,1,1,0,1,0.0,0,1,0,0,0,0,684,5,38,8,0,7,5
0,-85.08811254,-85.08811254,2018-01-13,2:00:00,2,1,0,1,0.0,0,1,0,0,0,0,560,5,41,11,0,7,5
0,-85.15785894,-85.15785894,2018-01-13,4:00:00,4,1,0,1,0.0,0,1,0,0,0,0,676,5,30,8,0,0,5
0,-85.27403545,-85.27403545,2018-01-13,4:00:00,4,1,0,1,0.0,0,1,0,0,0,0,356,5,17,15,0,5,5
1,35.071748,-85.116541,2018-01-13,5:53:33,5,2,0,1,0.0,0,1,0,0,0,0,718,34,7,0,2,1,5
0,-85.21476944,-85.21476944,2018-01-13,5:00:00,5,2,0,1,0.0,0,1,0,0,0,0,587,5,23,10,1,7,5
0,-85.22822132,-85.22822132,2018-01-13,5:00:00,5,2,0,1,0.0,0,1,0,0,0,0,137,5,26,21,0,7,5
0,-85.12736362,-85.12736362,2018-01-13,5:00:00,5,2,0,1,0.0,0,1,0,0,0,0,510,5,36,12,0,7,5
0,-85.12654635,-85.12654635,2018-01-13,5:00:00,5,2,0,1,0.0,0,1,0,0,0,0,421,5,37,14,0,7,5
0,-85.22738626,-85.22738626,2018-01-13,6:00:00,6,2,0,1,0.0,0,1,0,0,0,0,84,5,27,23,0,7,5
0,-85.31969426,-85.31969426,2018-01-13,6:00:00,6,2,0,1,0.0,0,1,0,0,0,0,222,5,12,18,1,7,5
0,-85.30780164,-85.30780164,2018-01-13,6:00:00,6,2,0,1,0.0,0,1,0,0,0,0,485,5,11,12,1,7,5
0,-85.24767723,-85.24767723,2018-01-13,6:00:00,6,2,0,1,0.0,0,1,0,0,0,0,624,5,18,9,0,9,5
0,-85.0640911,-85.0640911,2018-01-13,6:00:00,6,2,0,1,0.0,0,1,0,0,0,0,689,5,43,8,0,7,5
1,35.116785,-85.163795,2018-01-13,7:12:17,7,2,0,1,0.0,0,1,0,0,0,0,837,26,3,0,7,2,5
0,-85.08252179,-85.08252179,2018-01-13,7:00:00,7,2,0,1,0.0,0,1,0,0,0,0,724,5,40,7,0,0,5
0,-85.27300582,-85.27300582,2018-01-13,7:00:00,7,2,0,1,0.0,0,1,0,0,0,0,15,5,22,26,0,7,5
0,-85.29081576,-85.29081576,2018-01-13,7:00:00,7,2,0,1,0.0,0,1,0,0,0,0,226,5,16,18,0,7,5
0,-85.33009898,-85.33009898,2018-01-13,7:00:00,7,2,0,1,0.0,0,1,0,0,0,0,186,5,11,19,0,7,5
0,-85.22822132,-85.22822132,2018-01-13,7:00:00,7,2,0,1,0.0,0,1,0,0,0,0,137,5,26,21,0,7,5
0,-85.35726885,-85.35726885,2018-01-13,7:00:00,7,2,0,1,0.0,0,1,0,0,0,0,66,5,9,23,0,7,5
0,-85.25254737,-85.25254737,2018-01-13,8:00:00,8,2,0,1,0.0,0,1,0,0,0,0,735,5,16,6,0,7,5
0,-85.25254737,-85.25254737,2018-01-13,8:00:00,8,2,0,1,0.0,0,1,0,0,0,0,735,5,16,6,0,7,5
0,-85.27084721,-85.27084721,2018-01-13,8:00:00,8,2,0,1,0.0,0,1,0,0,0,0,401,5,17,14,0,5,5
1,35.04156,-85.154814,2018-01-13,9:14:27,9,2,0,1,0.0,0,1,0,0,0,0,416,32,14,1,7,10,5
0,-85.13547101,-85.13547101,2018-01-13,9:00:00,9,2,0,1,0.0,0,1,0,0,0,0,890,5,30,1,0,7,5
0,-85.25070064,-85.25070064,2018-01-13,9:00:00,9,2,0,1,0.0,0,1,0,0,0,0,197,5,22,19,0,7,5
0,-85.25070064,-85.25070064,2018-01-13,9:00:00,9,2,0,1,0.0,0,1,0,0,0,0,197,5,22,19,0,7,5
0,-85.15137440000001,-85.15137440000001,2018-01-13,9:00:00,9,2,0,1,0.0,0,1,0,0,0,0,373,5,34,15,0,7,5
0,-85.26043851,-85.26043851,2018-01-13,9:00:00,9,2,0,1,0.0,0,1,0,0,0,0,447,5,18,13,0,5,5
0,-85.30695225,-85.30695225,2018-01-13,9:00:00,9,2,0,1,0.0,0,1,0,0,0,0,396,5,12,14,0,7,5
1,35.128532,-85.245334,2018-01-13,10:07:07,10,3,0,1,0.0,0,1,0,0,0,0,735,16,6,0,7,12,5
1,35.034528,-85.15870600000001,2018-01-13,11:09:25,11,3,0,1,0.0,0,1,0,0,0,0,371,32,15,1,7,10,5
1,35.083394,-85.058605,2018-01-13,11:54:38,11,3,0,1,0.0,0,1,0,0,0,0,851,40,3,1,2,7,5
1,35.083394,-85.058605,2018-01-13,11:59:16,11,3,0,1,0.0,0,1,0,0,0,0,851,40,3,1,2,7,5
0,-85.29654319,-85.29654319,2018-01-13,11:00:00,11,3,0,1,0.0,0,1,0,0,0,0,442,5,13,13,0,7,5
1,35.029063,-85.186686,2018-01-13,12:19:21,12,3,0,1,0.0,0,1,0,0,0,0,278,29,17,0,2,5,5
1,34.999316,-85.255811,2018-01-13,12:38:58,12,3,0,1,0.0,0,1,0,0,0,0,35,23,25,0,7,19,5
1,35.038342,-85.28273399999999,2018-01-13,12:41:52,12,3,0,1,0.0,0,1,0,0,0,0,128,17,21,0,7,14,5
1,35.053284999999995,-85.25656500000001,2018-01-13,12:59:25,12,3,0,1,0.0,0,1,0,0,0,0,268,19,17,0,7,17,5
0,-85.26362763,-85.26362763,2018-01-13,12:00:00,12,3,0,1,0.0,0,1,0,0,0,0,402,5,18,14,0,5,5
0,-85.35347781,-85.35347781,2018-01-13,12:00:00,12,3,0,1,0.0,0,1,0,0,0,0,345,5,6,15,0,0,5
0,-85.13212027,-85.13212027,2018-01-13,12:00:00,12,3,0,1,0.0,0,1,0,0,0,0,248,5,38,18,0,4,5
1,35.019269,-85.23624000000001,2018-01-13,13:17:11,13,4,0,1,0.0,0,1,0,0,0,0,135,24,21,0,7,20,5
1,35.034727000000004,-85.26760999999999,2018-01-13,13:27:10,13,4,0,1,0.0,0,1,0,0,0,0,161,19,20,0,7,25,5
1,35.044000000000004,-85.16668299999999,2018-01-13,13:31:37,13,4,0,1,0.0,0,1,0,0,0,0,414,30,14,0,7,10,5
1,35.017533,-85.20613399999999,2018-01-13,13:38:28,13,4,0,1,0.0,0,1,0,0,0,0,169,27,20,0,7,7,5
1,35.083346,-85.064362,2018-01-13,14:10:38,14,4,0,1,0.0,0,1,0,0,0,0,851,40,3,1,2,7,5
1,35.145528999999996,-85.270717,2018-01-13,14:55:12,14,4,0,1,0.0,0,1,0,0,0,0,764,45,6,0,7,7,5
1,35.048719,-85.29043100000001,2018-01-13,15:05:39,15,4,0,1,0.0,0,1,0,0,0,0,191,16,19,0,0,5,5
1,35.130528999999996,-85.242058,2018-01-13,15:29:19,15,4,0,1,0.0,0,1,0,0,0,0,768,16,5,1,7,5,5
0,-85.08653273,-85.08653273,2018-01-13,15:00:00,15,4,0,1,0.0,0,1,0,0,0,0,758,5,39,6,0,7,5
0,-85.14653759,-85.14653759,2018-01-13,15:00:00,15,4,0,1,0.0,0,1,0,0,0,0,246,5,36,18,0,7,5
1,35.036064,-85.154263,2018-01-13,16:06:14,16,4,0,1,0.0,0,1,0,0,0,0,416,32,14,1,7,10,5
1,35.037589000000004,-85.152314,2018-01-13,16:34:45,16,4,0,1,0.0,0,1,0,0,0,0,416,32,14,1,7,10,5
0,-85.14662501,-85.14662501,2018-01-13,16:00:00,16,4,0,1,0.0,0,1,0,0,0,0,638,5,32,9,0,2,5
1,35.041303000000006,-85.153824,2018-01-13,17:08:40,17,4,0,1,0.0,0,1,0,0,0,0,416,32,14,1,7,10,5
1,35.045986,-85.314082,2018-01-13,17:14:38,17,4,0,1,0.0,0,1,0,0,0,0,124,13,21,0,2,6,5
1,35.040335999999996,-85.150002,2018-01-13,17:36:11,17,4,0,1,0.0,0,1,0,0,0,0,462,33,13,1,2,10,5
0,-85.27422013,-85.27422013,2018-01-13,17:00:00,17,4,0,1,0.0,0,1,0,0,0,0,732,5,13,6,0,7,5
1,35.043151,-85.30296,2018-01-13,18:00:30,18,1,0,1,0.0,0,1,0,0,0,0,126,15,21,0,2,28,5
1,35.017383,-85.174009,2018-01-13,18:09:18,18,1,0,1,0.0,0,1,0,0,0,0,241,31,18,0,7,11,5
1,35.046345,-85.31343100000001,2018-01-13,18:20:29,18,1,0,1,0.0,0,1,0,0,0,0,124,13,21,0,2,6,5
1,35.031887,-85.30835,2018-01-13,18:21:54,18,1,0,1,0.0,0,1,0,0,0,0,72,15,23,1,2,15,5
1,35.044885,-85.162464,2018-01-13,18:29:21,18,1,0,1,0.0,0,1,0,0,0,0,460,31,13,0,7,13,5
0,-85.33436799,-85.33436799,2018-01-13,18:00:00,18,1,0,1,0.0,0,1,0,0,0,0,612,5,6,9,0,7,5
0,-85.11375637,-85.11375637,2018-01-13,18:00:00,18,1,0,1,0.0,0,1,0,0,0,0,601,5,37,10,0,7,5
1,35.039840000000005,-85.158676,2018-01-13,19:04:40,19,1,0,1,0.0,0,1,0,0,0,0,416,32,14,1,7,10,5
1,35.02432,-85.174239,2018-01-13,19:04:47,19,1,0,1,0.0,0,1,0,0,0,0,280,31,17,1,7,10,5
1,35.035571999999995,-85.163223,2018-01-13,19:04:48,19,1,0,1,0.0,0,1,0,0,0,0,370,31,15,0,7,10,5
1,35.030273,-85.169238,2018-01-13,19:05:34,19,1,0,1,0.0,0,1,0,0,0,0,325,31,16,1,7,10,5
1,35.035571999999995,-85.163223,2018-01-13,19:05:44,19,1,0,1,0.0,0,1,0,0,0,0,370,31,15,0,7,10,5
1,35.037485,-85.14970500000001,2018-01-13,19:16:07,19,1,0,1,0.0,0,1,0,0,0,0,417,33,14,1,2,6,5
1,35.057683000000004,-85.19229,2018-01-13,19:33:55,19,1,0,1,0.0,0,1,0,0,0,0,456,27,13,1,2,3,5
1,35.060112,-85.06575,2018-01-13,19:37:32,19,1,0,1,0.0,0,1,0,0,0,0,760,41,6,0,0,4,5
1,35.034528,-85.15870600000001,2018-01-13,19:47:10,19,1,0,1,0.0,0,1,0,0,0,0,371,32,15,1,7,10,5
0,-85.25489883,-85.25489883,2018-01-13,19:00:00,19,1,0,1,0.0,0,1,0,0,0,0,623,5,17,9,0,2,5
1,35.028692,-85.228287,2018-01-13,20:08:12,20,1,0,1,0.0,0,1,0,0,0,0,199,24,19,0,7,32,5
1,35.028405,-85.227767,2018-01-13,20:08:13,20,1,0,1,0.0,1,0,0,0,0,0,199,24,19,0,7,32,5
1,35.051176,-85.189766,2018-01-13,20:23:33,20,1,0,1,0.0,1,0,0,0,0,0,411,27,14,0,2,4,5
1,35.055156,-85.191879,2018-01-13,20:23:48,20,1,0,1,0.0,1,0,0,0,0,0,411,27,14,0,2,4,5
1,35.058633,-85.19259699999999,2018-01-13,21:01:37,21,1,0,1,0.0,1,0,0,0,0,0,455,26,13,0,2,1,5
0,-85.16672379,-85.16672379,2018-01-13,21:00:00,21,1,0,1,0.0,1,0,0,0,0,0,810,5,27,4,0,7,5
0,-85.2355906,-85.2355906,2018-01-13,22:00:00,22,1,0,1,0.0,1,0,0,0,0,0,495,5,21,12,0,7,5
1,34.993709,-85.206471,2018-01-13,23:52:20,23,1,0,1,0.0,1,0,0,0,0,0,86,29,23,1,7,13,5
0,-85.22837213,-85.22837213,2017-01-14,1:00:00,1,1,0,1,0.0,0,0,0,1,0,0,496,5,22,12,0,7,5
0,-85.20505699,-85.20505699,2017-01-14,2:00:00,2,1,0,1,0.0,0,0,0,1,0,0,321,5,27,16,0,0,5
0,-85.34368544,-85.34368544,2017-01-14,2:00:00,2,1,0,1,0.0,0,0,0,1,0,0,121,5,10,21,0,7,5
0,-85.21087915,-85.21087915,2017-01-14,4:00:00,4,1,0,1,0.0,0,0,0,1,0,0,857,5,20,2,0,7,5
0,-85.03044812,-85.03044812,2017-01-14,5:00:00,5,2,0,1,0.0,0,0,0,1,0,0,882,5,45,2,0,0,5
0,-85.11450879,-85.11450879,2017-01-14,5:00:00,5,2,0,1,0.0,0,0,0,1,0,0,289,5,40,17,0,7,5
0,-85.15703620000001,-85.15703620000001,2017-01-14,5:00:00,5,2,0,1,0.0,0,0,0,1,0,0,595,5,31,10,0,7,5
0,-85.21476944,-85.21476944,2017-01-14,5:00:00,5,2,0,1,0.0,0,0,0,1,0,0,587,5,23,10,1,7,5
0,-85.32691507,-85.32691507,2017-01-14,5:00:00,5,2,0,1,0.0,0,0,0,1,0,0,221,5,11,18,0,7,5
0,-85.26260804,-85.26260804,2017-01-14,5:00:00,5,2,0,1,0.0,0,0,0,1,0,0,35,5,23,25,0,7,5
0,-85.14908824,-85.14908824,2017-01-14,6:00:00,6,2,0,1,0.0,0,0,0,1,0,0,840,5,29,3,0,7,5
0,-85.06088904,-85.06088904,2017-01-14,6:00:00,6,2,0,1,0.0,0,0,0,1,0,0,727,5,43,7,0,0,5
0,-85.23407179,-85.23407179,2017-01-14,6:00:00,6,2,0,1,0.0,0,0,0,1,0,0,703,5,19,7,1,7,5
0,-85.31969426,-85.31969426,2017-01-14,6:00:00,6,2,0,1,0.0,0,0,0,1,0,0,222,5,12,18,1,7,5
0,-85.25070064,-85.25070064,2017-01-14,6:00:00,6,2,0,1,0.0,0,0,0,1,0,0,197,5,22,19,0,7,5
0,-85.15950495,-85.15950495,2017-01-14,7:00:00,7,2,0,1,0.0,0,0,0,1,0,0,811,5,28,4,0,7,5
0,-85.10730140000001,-85.10730140000001,2017-01-14,7:00:00,7,2,0,1,0.0,0,0,0,1,0,0,290,5,41,17,0,7,5
0,-85.25573903,-85.25573903,2017-01-14,7:00:00,7,2,0,1,0.0,0,0,0,1,0,0,700,5,16,7,0,7,5
0,-85.09938278,-85.09938278,2017-01-14,7:00:00,7,2,0,1,0.0,0,0,0,1,0,0,895,5,35,1,0,7,5
0,-85.29569583,-85.29569583,2017-01-14,7:00:00,7,2,0,1,0.0,0,0,0,1,0,0,353,5,14,15,0,7,5
0,-85.22822132,-85.22822132,2017-01-14,7:00:00,7,2,0,1,0.0,0,0,0,1,0,0,137,5,26,21,0,7,5
0,-85.26916188,-85.26916188,2017-01-14,8:00:00,8,2,0,1,0.0,0,0,0,1,0,0,229,5,19,18,0,7,5
0,-85.23057426,-85.23057426,2017-01-14,8:00:00,8,2,0,1,0.0,0,0,0,1,0,0,60,5,27,24,0,7,5
0,-85.09216658,-85.09216658,2017-01-14,8:00:00,8,2,0,1,0.0,0,0,0,1,0,0,896,5,36,1,0,7,5
0,-85.22738626,-85.22738626,2017-01-14,9:00:00,9,2,0,1,0.0,0,0,0,1,0,0,84,5,27,23,0,7,5
0,-85.22685034,-85.22685034,2017-01-14,9:00:00,9,2,0,1,0.0,0,0,0,1,0,0,704,5,20,7,1,0,5
0,-85.25573903,-85.25573903,2017-01-14,9:00:00,9,2,0,1,0.0,0,0,0,1,0,0,700,5,16,7,0,7,5
0,-85.29186065,-85.29186065,2017-01-14,9:00:00,9,2,0,1,0.0,0,0,0,1,0,0,695,5,11,7,1,0,5
0,-85.14014818,-85.14014818,2017-01-14,9:00:00,9,2,0,1,0.0,0,0,0,1,0,0,330,5,36,16,0,7,5
1,35.026529,-85.22082900000001,2017-01-14,10:30:44,10,3,0,1,0.0001,0,0,0,1,0,0,200,25,19,0,7,17,5
1,35.027863,-85.21911,2017-01-14,10:31:46,10,3,0,1,0.0001,0,0,0,1,0,0,200,25,19,0,7,17,5
1,35.121858,-85.293461,2017-01-14,10:53:22,10,3,0,1,0.0,0,0,0,1,0,0,617,11,9,1,7,10,5
1,35.043921999999995,-85.309345,2017-01-14,10:54:54,10,3,0,1,0.0,0,0,0,1,0,0,125,14,21,1,2,19,5
0,-85.20671956,-85.20671956,2017-01-14,10:00:00,10,3,0,1,0.0,0,0,0,1,0,0,499,5,25,12,0,7,5
0,-85.33669941,-85.33669941,2017-01-14,10:00:00,10,3,0,1,0.0,0,0,0,1,0,0,481,5,7,12,0,7,5
1,35.017790000000005,-85.168677,2017-01-14,11:06:18,11,3,0,1,0.0001,0,1,0,0,0,0,242,32,18,1,7,17,5
0,-85.29081576,-85.29081576,2017-01-14,11:00:00,11,3,0,1,0.0,0,1,0,0,0,0,226,5,16,18,0,7,5
0,-85.23308161,-85.23308161,2017-01-14,11:00:00,11,3,0,1,0.0,0,1,0,0,0,0,234,5,24,18,0,7,5
1,35.035318,-85.240587,2017-01-14,12:05:29,12,3,0,1,0.0001,0,1,0,0,0,0,197,22,19,0,7,13,5
1,35.019101,-85.266949,2017-01-14,12:07:18,12,3,0,1,0.0001,0,1,0,0,0,0,103,20,22,0,7,23,5
1,35.018353999999995,-85.28080600000001,2017-01-14,12:51:46,12,3,0,1,0.0001,0,1,0,0,0,0,76,19,23,0,7,19,5
0,-85.1721851,-85.1721851,2017-01-14,12:00:00,12,3,0,1,0.0,0,1,0,0,0,0,281,5,32,17,1,7,5
0,-85.15292509999999,-85.15292509999999,2017-01-14,12:00:00,12,3,0,1,0.0,0,1,0,0,0,0,178,5,36,20,0,7,5
1,35.065708,-85.302775,2017-01-14,13:19:21,13,4,0,1,0.0,0,1,0,0,0,0,223,13,18,0,7,30,5
0,-85.2812551,-85.2812551,2017-01-14,13:00:00,13,4,0,1,0.0,0,1,0,0,0,0,355,5,16,15,0,7,5
1,35.03602,-85.14664300000001,2017-01-14,14:06:45,14,4,0,1,0.0001,0,1,0,0,0,0,417,33,14,1,2,6,5
1,34.99722,-85.24576400000001,2017-01-14,14:35:02,14,4,0,1,0.0001,0,1,0,0,0,0,57,24,24,0,7,16,5
0,-85.32224957,-85.32224957,2017-01-14,14:00:00,14,4,0,1,0.0,0,1,0,0,0,0,483,5,9,12,0,7,5
1,35.034528,-85.15870600000001,2017-01-14,15:07:37,15,4,0,1,0.0001,0,1,0,0,0,0,371,32,15,1,7,10,5
1,35.095943,-85.32859599999999,2017-01-14,15:27:17,15,4,0,1,0.0,0,1,0,0,0,0,347,8,15,0,7,3,5
1,35.017551,-85.173294,2017-01-14,16:50:59,16,4,0,1,0.0001,0,1,0,0,0,0,241,31,18,0,7,11,5
0,-85.21157639,-85.21157639,2017-01-14,16:00:00,16,4,0,1,0.0,0,1,0,0,0,0,629,5,23,9,0,7,5
1,35.042502,-85.220722,2017-01-14,17:29:13,17,4,0,1,0.0001,0,1,0,0,0,0,273,24,17,0,7,15,5
0,-85.23407179,-85.23407179,2017-01-14,17:00:00,17,4,0,1,0.0,0,1,0,0,0,0,703,5,19,7,1,7,5
0,-85.28932129,-85.28932129,2017-01-14,17:00:00,17,4,0,1,0.0,0,1,0,0,0,0,443,5,14,13,0,7,5
0,-85.34478107,-85.34478107,2017-01-14,17:00:00,17,4,0,1,0.0,0,1,0,0,0,0,569,5,5,10,0,7,5
1,35.045238,-85.161058,2017-01-14,18:06:38,18,1,0,1,0.0001,0,1,0,0,0,0,460,31,13,0,7,13,5
1,35.062644,-85.308526,2017-01-14,18:26:31,18,1,0,1,0.0,0,1,0,0,0,0,223,13,18,0,7,30,5
1,35.047421,-85.158404,2017-01-14,18:32:55,18,1,0,1,0.0001,0,1,0,0,0,0,460,31,13,0,7,13,5
0,-85.25875684,-85.25875684,2017-01-14,18:00:00,18,1,0,1,0.0,0,1,0,0,0,0,269,5,20,17,0,7,5
1,35.003682,-85.222083,2017-01-14,19:22:03,19,1,0,1,0.0001,0,1,0,0,0,0,109,26,22,1,7,21,5
0,-85.20505699,-85.20505699,2017-01-14,19:00:00,19,1,0,1,0.0,0,1,0,0,0,0,321,5,27,16,0,0,5
0,-85.12015232,-85.12015232,2017-01-14,19:00:00,19,1,0,1,0.0,0,1,0,0,0,0,511,5,37,12,0,7,5
1,35.017126,-85.280112,2017-01-14,20:01:27,20,1,0,1,0.0001,0,1,0,0,0,0,76,19,23,0,7,19,5
0,-85.15785894,-85.15785894,2017-01-14,20:00:00,20,1,0,1,0.0,0,1,0,0,0,0,676,5,30,8,0,0,5
0,-85.1721851,-85.1721851,2017-01-14,20:00:00,20,1,0,1,0.0,0,1,0,0,0,0,281,5,32,17,1,7,5
1,35.083861,-85.063324,2017-01-14,21:02:52,21,1,0,1,0.0001,0,1,0,0,0,0,851,40,3,1,2,7,5
1,35.030081,-85.15314599999999,2017-01-14,21:03:59,21,1,0,1,0.0001,0,1,0,0,0,0,372,33,15,0,7,3,5
1,35.053926000000004,-85.067084,2017-01-14,21:50:39,21,1,0,1,0.0001,0,1,0,0,0,0,725,41,7,0,7,10,5
1,35.055469,-85.07104,2017-01-14,21:51:13,21,1,0,1,0.0001,0,1,0,0,0,0,725,41,7,0,7,10,5
1,35.053926000000004,-85.067084,2017-01-14,21:51:27,21,1,0,1,0.0001,0,1,0,0,0,0,725,41,7,0,7,10,5
0,-85.2355906,-85.2355906,2017-01-14,21:00:00,21,1,0,1,0.0,0,1,0,0,0,0,495,5,21,12,0,7,5
1,35.084885,-85.062889,2017-01-14,22:14:16,22,1,0,1,0.0001,1,0,0,0,0,0,851,40,3,1,2,7,5
1,35.083861,-85.063324,2017-01-14,22:22:54,22,1,0,1,0.0001,1,0,0,0,0,0,851,40,3,1,2,7,5
1,35.001159,-85.291679,2017-01-14,23:29:28,23,1,0,1,0.0001,0,1,0,0,0,0,12,19,26,0,7,24,5
1,35.012915,-85.227459,2017-01-14,23:36:51,23,1,0,1,0.0001,0,1,0,0,0,0,136,25,21,0,7,21,5
1,35.105775,-85.333495,2017-01-14,23:37:47,23,1,0,1,0.0,0,1,0,0,0,0,391,7,14,0,0,5,5
1,35.036601,-85.30918,2018-01-20,1:35:45,1,1,0,1,0.0,0,1,0,0,0,0,97,14,22,1,7,20,5
1,35.035379999999996,-85.31456,2018-01-20,1:49:32,1,1,0,1,0.0,0,1,0,0,0,0,71,14,23,1,5,8,5
1,35.060282,-85.06631,2018-01-20,1:57:12,1,1,0,1,0.0,0,1,0,0,0,0,760,41,6,0,0,4,5
0,-85.32947425,-85.32947425,2018-01-20,1:00:00,1,1,0,1,0.0,0,1,0,0,0,0,482,5,8,12,0,0,5
0,-85.2250323,-85.2250323,2018-01-20,3:00:00,3,1,0,1,0.0,0,1,0,0,0,0,168,5,26,20,0,7,5
1,35.041707,-85.260666,2018-01-20,4:51:15,4,1,0,1,0.0,0,1,0,0,0,0,195,20,19,0,7,26,5
0,-85.3303277,-85.3303277,2018-01-20,4:00:00,4,1,0,1,0.0,0,1,0,0,0,0,571,5,7,10,0,7,5
1,35.104440999999994,-85.343985,2018-01-20,5:36:01,5,2,0,1,0.0,0,1,0,0,0,0,390,6,14,0,7,10,5
1,35.105779999999996,-85.33354,2018-01-20,5:36:01,5,2,0,1,0.0,0,1,0,0,0,0,391,7,14,0,0,5,5
0,-85.29016756,-85.29016756,2018-01-20,5:00:00,5,2,0,1,0.0,0,1,0,0,0,0,532,5,13,11,0,7,5
0,-85.22365706,-85.22365706,2018-01-20,5:00:00,5,2,0,1,0.0,0,1,0,0,0,0,739,5,20,6,0,7,5
1,35.010092,-85.19291700000001,2018-01-20,6:33:11,6,2,0,1,0.0,0,1,0,0,0,0,171,29,20,0,7,7,5
0,-85.16023201,-85.16023201,2018-01-20,6:00:00,6,2,0,1,0.0,0,1,0,0,0,0,550,5,31,11,0,7,5
0,-85.07372419,-85.07372419,2018-01-20,6:00:00,6,2,0,1,0.0,0,1,0,0,0,0,876,5,39,2,0,0,5
0,-85.33669941,-85.33669941,2018-01-20,6:00:00,6,2,0,1,0.0,0,1,0,0,0,0,481,5,7,12,0,7,5
0,-85.30589169,-85.30589169,2018-01-20,7:00:00,7,2,0,1,0.0,0,1,0,0,0,0,29,5,17,25,0,0,5
0,-85.27150609,-85.27150609,2018-01-20,7:00:00,7,2,0,1,0.0,0,1,0,0,0,0,131,5,20,21,0,7,5
0,-85.21629542,-85.21629542,2018-01-20,7:00:00,7,2,0,1,0.0,0,1,0,0,0,0,364,5,25,15,0,7,5
0,-85.13621302,-85.13621302,2018-01-20,7:00:00,7,2,0,1,0.0,0,1,0,0,0,0,679,5,33,8,0,2,5
0,-85.25254737,-85.25254737,2018-01-20,7:00:00,7,2,0,1,0.0,0,1,0,0,0,0,735,5,16,6,0,7,5
0,-85.30589169,-85.30589169,2018-01-20,8:00:00,8,2,0,1,0.0,0,1,0,0,0,0,29,5,17,25,0,0,5
0,-85.31969426,-85.31969426,2018-01-20,9:00:00,9,2,0,1,0.0,0,1,0,0,0,0,222,5,12,18,1,7,5
0,-85.32691507,-85.32691507,2018-01-20,9:00:00,9,2,0,1,0.0,0,1,0,0,0,0,221,5,11,18,0,7,5
0,-85.30610305,-85.30610305,2018-01-20,9:00:00,9,2,0,1,0.0,0,1,0,0,0,0,307,5,13,16,0,7,5
0,-85.31969426,-85.31969426,2018-01-20,9:00:00,9,2,0,1,0.0,0,1,0,0,0,0,222,5,12,18,1,7,5
1,35.010327000000004,-85.220476,2018-01-20,10:51:27,10,3,0,1,0.0,0,1,0,0,0,0,137,26,21,0,7,21,5
0,-85.23308161,-85.23308161,2018-01-20,10:00:00,10,3,0,1,0.0,0,1,0,0,0,0,234,5,24,18,0,7,5
0,-85.24129373,-85.24129373,2018-01-20,10:00:00,10,3,0,1,0.0,0,1,0,0,0,0,702,5,18,7,1,7,5
0,-85.16744658,-85.16744658,2018-01-20,10:00:00,10,3,0,1,0.0,0,1,0,0,0,0,549,5,30,11,0,7,5
0,-85.3303277,-85.3303277,2018-01-20,10:00:00,10,3,0,1,0.0,0,1,0,0,0,0,571,5,7,10,0,7,5
0,-85.08572264,-85.08572264,2018-01-20,10:00:00,10,3,0,1,0.0,0,1,0,0,0,0,686,5,40,8,0,7,5
1,35.050999,-85.30749300000001,2018-01-20,11:33:04,11,3,0,1,0.0,0,1,0,0,0,0,156,14,20,1,2,17,5
0,-85.20505699,-85.20505699,2018-01-20,11:00:00,11,3,0,1,0.0,0,1,0,0,0,0,321,5,27,16,0,0,5
0,-85.18022341,-85.18022341,2018-01-20,11:00:00,11,3,0,1,0.0,0,1,0,0,0,0,369,5,30,15,1,7,5
0,-85.32714113,-85.32714113,2018-01-20,11:00:00,11,3,0,1,0.0,0,1,0,0,0,0,613,5,7,9,0,7,5
1,35.061063,-85.308796,2018-01-20,12:08:35,12,3,0,1,0.0,0,1,0,0,0,0,188,13,19,1,2,5,5
1,35.137783,-85.248175,2018-01-20,12:13:19,12,3,0,1,0.0,0,1,0,0,0,0,767,15,5,0,7,22,5
1,35.066416,-85.124851,2018-01-20,12:33:59,12,3,0,1,0.0,0,1,0,0,0,0,640,34,9,0,0,4,5
0,-85.19950299,-85.19950299,2018-01-20,12:00:00,12,3,0,1,0.0,0,1,0,0,0,0,500,5,26,12,1,2,5
0,-85.19950299,-85.19950299,2018-01-20,12:00:00,12,3,0,1,0.0,0,1,0,0,0,0,500,5,26,12,1,2,5
0,-85.26043851,-85.26043851,2018-01-20,12:00:00,12,3,0,1,0.0,0,1,0,0,0,0,447,5,18,13,0,5,5
1,35.035524,-85.161923,2018-01-20,13:30:30,13,4,0,1,0.0,0,1,0,0,0,0,370,31,15,0,7,10,5
1,34.990441,-85.21543,2018-01-20,13:31:05,13,4,0,1,0.0,0,1,0,0,0,0,61,28,24,0,7,15,5
1,35.035167,-85.229629,2018-01-20,13:39:39,13,4,0,1,0.0,0,1,0,0,0,0,234,24,18,0,7,14,5
