Train_Acc,Train_Loss,Test_Acc,Test_Loss,AUC,TN,FP,FN,TP
91.09600137232268,0.18491175016444086,90.40785498489427,0.18407816719263792,0.9031387523927932,0,254,0,2394
91.09600137232268,0.13097806716277358,90.40785498489427,0.1316453835793904,0.9999983554687243,0,254,0,2394
91.09600137232268,0.0985403585496061,90.40785498489427,0.10091696807316371,1.0,0,254,0,2394
91.09600137232268,0.08589045904652894,90.40785498489427,0.0886654069549159,1.0,0,254,0,2394
91.09600137232268,0.07680044661768058,90.40785498489427,0.07945480596806322,1.0,0,254,0,2394
91.09600137232268,0.0666727076738236,90.40785498489427,0.0688723772764206,1.0,0,254,0,2394
91.09600137232268,0.0599784950340661,90.40785498489427,0.06193290953524411,1.0,0,254,0,2394
91.09600137232268,0.05503157361145347,90.40785498489427,0.05692331209778786,1.0,0,254,0,2394
91.09600137232268,0.050615253091553215,90.40785498489427,0.0525140081346035,1.0,0,254,0,2394
91.09600137232268,0.04765254861322545,90.40785498489427,0.049562278762459756,1.0,0,254,0,2394
91.09600137232268,0.044707477731098386,90.40785498489427,0.04662344212594785,0.9999999999999999,0,254,0,2394
91.09600137232268,0.041521961861640484,90.40785498489427,0.04341715428887344,1.0,0,254,0,2394
91.09600137232268,0.03946991107956247,90.40785498489427,0.0413768051399125,1.0,0,254,0,2394
91.09600137232268,0.03818924736504364,90.40785498489427,0.040056397672742605,1.0,0,254,0,2394
91.09600137232268,0.036866380073719375,90.40785498489427,0.03871070611334983,1.0,0,254,0,2394
91.09600137232268,0.03571579821689136,90.40785498489427,0.037528639659285545,1.0,0,254,0,2394
91.09600137232268,0.03454138656499429,90.40785498489427,0.03631903603672981,1.0,0,254,0,2394
91.09600137232268,0.033168949185803695,90.40785498489427,0.034892893428432534,1.0,0,254,0,2394
91.09600137232268,0.0320223011565896,90.40785498489427,0.03369993809610605,1.0,0,254,0,2394
91.09600137232268,0.031086999753179693,90.40785498489427,0.032717570662498474,0.9999999999999999,0,254,0,2394
91.09600137232268,0.02978286730553245,90.40785498489427,0.03135322226632026,1.0,0,254,0,2394
91.09600137232268,0.028436718557644514,90.40785498489427,0.029944445341825485,1.0,0,254,0,2394
100.0,0.026246865023383376,100.0,0.027639570433114255,1.0,254,0,0,2394
100.0,0.0241869851248583,100.0,0.025468172667467075,1.0,254,0,0,2394
100.0,0.023280341752743152,100.0,0.024513954203575848,1.0,254,0,0,2394
100.0,0.022517006978505266,100.0,0.0237079524599454,1.0,254,0,0,2394
100.0,0.021841124896141408,100.0,0.022988244233762518,1.0,254,0,0,2394
100.0,0.021190008919093388,100.0,0.02230303583201021,1.0,254,0,0,2394
100.0,0.02057249771009829,100.0,0.021655852789990604,1.0,254,0,0,2394
100.0,0.019979272291494873,100.0,0.02102255157660693,1.0,254,0,0,2394
100.0,0.01938514986532076,100.0,0.020403310074470937,1.0,254,0,0,2394
100.0,0.018816922211996042,100.0,0.01980143622495234,1.0,254,0,0,2394
100.0,0.018268992753220116,100.0,0.019216063315980136,1.0,254,0,0,2394
100.0,0.017724880920600202,100.0,0.01864588330499828,1.0,254,0,0,2394
100.0,0.01720191839891416,100.0,0.01809257408604026,1.0,254,0,0,2394
100.0,0.01669907306942488,100.0,0.017560691223479807,1.0,254,0,0,2394
100.0,0.016208626229239253,100.0,0.017040831153281033,1.0,254,0,0,2394
100.0,0.015726107360917042,100.0,0.01653311646077782,1.0,254,0,0,2394
100.0,0.015261408506138534,100.0,0.016038877773098648,1.0,254,0,0,2394
100.0,0.014811688620949632,100.0,0.01556440134299919,1.0,254,0,0,2394
100.0,0.014374016024963035,100.0,0.015106097620446235,1.0,254,0,0,2394
100.0,0.013950400389132365,100.0,0.014657720690593123,1.0,254,0,0,2394
100.0,0.013535307457158169,100.0,0.014224220940377563,1.0,254,0,0,2394
100.0,0.013139987218906336,100.0,0.013805314258206636,1.0,254,0,0,2394
100.0,0.0127585002626312,100.0,0.013402013864833862,1.0,254,0,0,2394
100.0,0.01238939199738445,100.0,0.013010128343012184,1.0,254,0,0,2394
100.0,0.012016062363091048,100.0,0.012615021701683016,1.0,254,0,0,2394
100.0,0.011659269017960907,100.0,0.012235854344908148,1.0,254,0,0,2394
100.0,0.011317655695973199,100.0,0.011881221318617463,1.0,254,0,0,2394
100.0,0.010994313842519275,100.0,0.01153736695414409,1.0,254,0,0,2394
