,Train_Acc,Train_Loss,Test_Acc,Test_Loss,AUC,TN,FP,FN,TP
23,79.11262202021518,0.1443746384903812,78.11404318139878,0.14741335529411245,0.8671901753846832,2135.0,587.0,599.0,2098.0
24,79.41315951735038,0.1438735959822303,78.40930060896845,0.14689640042540208,0.8680076809974999,2163.0,559.0,611.0,2086.0
25,79.52388584594944,0.14347260263212128,78.55692932275328,0.14626000585276924,0.8691568066077175,2166.0,556.0,606.0,2091.0
26,79.67415196501126,0.14281376273785035,78.74146521498432,0.14549297093666808,0.8704272333506873,2231.0,491.0,661.0,2036.0
27,79.70579041215824,0.14214830009038584,78.87064033954606,0.14473503697171367,0.8715047088813679,2166.0,556.0,589.0,2108.0
28,79.8481486806082,0.14172354583355387,78.88909392876914,0.14413662746765565,0.8723352232063437,2197.0,525.0,619.0,2078.0
29,80.06959718188618,0.1411415881599034,79.0920834102233,0.14328954372496122,0.8743069625624249,2153.0,569.0,564.0,2133.0
30,80.26732159581074,0.14035803319578766,79.51651596235467,0.1424147361016036,0.8751126854150133,2187.0,535.0,575.0,2122.0
31,80.25941015119531,0.13982255452326378,79.27661930245435,0.14185902529336022,0.8761805576555659,2152.0,570.0,553.0,2144.0
32,80.64694696874116,0.1390869270210621,79.66414467613951,0.14095119763912775,0.8777227370766276,2191.0,531.0,571.0,2126.0
33,80.61531087674132,0.13858312957467814,79.7010518545857,0.1401707115874429,0.8782925322908928,2224.0,498.0,602.0,2095.0
34,80.78930703607853,0.1379976059141905,79.81177338992434,0.13958750984085966,0.8796122695448749,2189.0,533.0,561.0,2136.0
35,80.71022028034528,0.13775113861243415,79.94094851448607,0.13889636042547093,0.8801294169345372,2268.0,454.0,633.0,2064.0
36,80.82094132919094,0.13696807532898628,79.81177338992434,0.13836143035486326,0.8815747461530309,2169.0,553.0,541.0,2156.0
37,80.93166877973762,0.13640252458719082,80.34692747739436,0.13768261624021805,0.8822857301647108,2249.0,473.0,592.0,2105.0
38,81.20056794663465,0.1356689594056928,80.43919542350987,0.1368914841039515,0.8838281139110944,2210.0,512.0,548.0,2149.0
39,81.24011592637206,0.1349049425639745,80.60527772651781,0.1359902331126615,0.8849030694294721,2261.0,461.0,590.0,2107.0
40,81.50110601134331,0.1341369967960272,80.71599926185642,0.1350205915202176,0.8866674866922918,2246.0,476.0,569.0,2128.0
41,81.58019736234769,0.13342775812255298,80.84517438641817,0.1341811810269014,0.8877736358764753,2259.0,463.0,575.0,2122.0
42,81.61973950230067,0.132487468928745,80.90053515408749,0.1333694621347711,0.8891535128835288,2257.0,465.0,570.0,2127.0
43,81.7541917246831,0.1319665149776826,81.04816386787229,0.13278234680583825,0.8895986696514511,2262.0,460.0,567.0,2130.0
44,81.76210192855645,0.13187908731272507,80.99280310020298,0.132520585174635,0.8899125133458491,2260.0,462.0,568.0,2129.0
45,81.85700784752315,0.13117039687380072,80.84517438641817,0.13198656758426952,0.8913908751580456,2210.0,512.0,526.0,2171.0
46,81.95982273527808,0.13074422485627699,81.15888540321093,0.1314253086821087,0.8916370190624627,2292.0,430.0,591.0,2106.0
47,81.95191433783462,0.13059835186362506,81.17733899243403,0.13117850153935715,0.8920443075373978,2260.0,462.0,558.0,2139.0
48,82.1100912057158,0.1301145964698988,80.99280310020298,0.13085355482862146,0.8928200626761114,2235.0,487.0,543.0,2154.0
49,82.11009300271758,0.12952399921755153,81.08507104631852,0.1304277026405846,0.8932596345519023,2219.0,503.0,522.0,2175.0
