Coords
"35.04606009744093, -85.30491499193994"
"35.04555943081471, -85.3035202432522"
"35.04487143703115, -85.30396892671035"
"35.044367897042775, -85.30420303344727"
"35.044385464601, -85.30422449111938"
"35.04477194992619, -85.3054690361023"
